# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00200000       1.00000000E-03   1222.89413177    -4.19572320      0.17815133       3.23786838       9.36126037       9.21490959       9.37682115       9.33241274      
  0.00200000       1.26638017E-03   1165.85170523    -4.30874350      0.17209348       3.26791616       9.54060891       9.36789225       9.51538299       9.46864396      
  0.00200000       1.60371874E-03   1107.51280853    -4.42601728      0.16661924       3.29599535       9.71978235       9.52021148       9.65345049       9.60491447      
  0.00200000       2.03091762E-03   1053.89844129    -4.53857024      0.16163999       3.32234876       9.89326814       9.66849274       9.78674890       9.73748901      
  0.00200000       2.57191381E-03   998.64168417     -4.65696758      0.15708389       3.34718266       10.07149812      9.82025595       9.92209932       9.87204100      
  0.00200000       3.25702066E-03   944.66631617     -4.77659741      0.15296067       3.37028630       10.24268475      9.96490222       10.05237239      10.00073971     
  0.00200000       4.12462638E-03   892.36529053     -4.89693742      0.14924011       3.39167511       10.41263586      10.10829747      10.18086868      10.12668810     
  0.00200000       5.22334507E-03   848.30672220     -5.00522687      0.14578274       3.41203212       10.57171254      10.24216040      10.30136160      10.24286026     
  0.00200000       6.61474064E-03   801.96734861     -5.12214475      0.14257706       3.43134651       10.73898735      10.38161270      10.42779066      10.36303400     
  0.00200000       8.37677640E-03   754.80790687     -5.24558016      0.13962572       3.44951444       10.90837642      10.52303164      10.55787059      10.48577264     
  0.00200000       1.06081836E-02   708.12414233     -5.37328123      0.13695136       3.46631194       11.08989606      10.67146154      10.69104683      10.61192746     
  0.00200000       1.34339933E-02   661.15969363     -5.50784677      0.13455522       3.48164396       11.30788446      10.83703873      10.83552717      10.74707815     
  0.00200000       1.70125428E-02   615.37456488     -5.64637876      0.13242544       3.49550199       11.54232214      11.01864975      10.99096019      10.88706357     
  0.00200000       2.15443469E-02   578.68756341     -5.76590652      0.13049266       3.50827251       11.74127045      11.18600968      11.12782946      11.00968875     
  0.00200000       2.72833338E-02   545.71305828     -5.88014016      0.12865898       3.52056465       11.93179827      11.34803087      11.25413607      11.12449349     
  0.00200000       3.45510729E-02   512.40641509     -6.00122833      0.12693711       3.53226744       12.15526005      11.53303238      11.39543062      11.24657325     
  0.00200000       4.37547938E-02   481.21757244     -6.12132575      0.12533942       3.54326915       12.40871959      11.73507637      11.54585482      11.37814272     
  0.00200000       5.54102033E-02   452.36949235     -6.23915203      0.12384318       3.55370034       12.66925454      11.95845852      11.71056155      11.51321469     
  0.00200000       7.01703829E-02   427.66094085     -6.34687921      0.12240349       3.56385679       12.89828680      12.17205597      11.86760951      11.63806086     
  0.00200000       8.88623816E-02   402.21090828     -6.46324329      0.12103131       3.57364895       13.20771676      12.44277160      12.06995269      11.78656838     
  0.00200000       1.12533558E-01   383.34369235     -6.55637669      0.11969131       3.58331903       13.47745570      12.68178890      12.23739366      11.90887989     
  0.00200000       1.42510267E-01   363.91859311     -6.65637013      0.11836545       3.59299441       13.80479465      12.96154202      12.44559056      12.04717751     
  0.00200000       1.80472177E-01   346.26560429     -6.75226631      0.11707975       3.60248077       14.10169971      13.21980420      12.63740114      12.17704146     
  0.00200000       2.28546386E-01   332.90766540     -6.83032680      0.11577672       3.61220187       14.40043876      13.47392372      12.81403206      12.29333706     
  0.00200000       2.89426612E-01   318.20359238     -6.91886436      0.11444278       3.62226758       14.68784060      13.71732791      12.99469310      12.41229530     
  0.00200000       3.66524124E-01   302.43897811     -7.01729604      0.11311134       3.63243192       15.06624003      14.05719362      13.21490759      12.55615659     
  0.00200000       4.64158883E-01   288.07936591     -7.11177616      0.11181951       3.64240952       15.42163765      14.36679692      13.41973912      12.69326824     
  0.00200000       5.87801607E-01   273.26982558     -7.21340016      0.11054579       3.65235996       15.83260449      14.72635077      13.63987053      12.84320990     
  0.00200000       7.44380301E-01   257.56009946     -7.32599540      0.10931213       3.66210773       16.35471031      15.17082369      13.86208777      13.00483471     
  0.00200000       9.42668455E-01   244.71002658     -7.42435051      0.10813070       3.67154646       16.85108722      15.58847145      14.04066180      13.14479179     
  0.00200000       1.19377664E+00   233.84816866     -7.51288592      0.10693374       3.68121492       17.33700155      15.99266369      14.19125631      13.27330733     
  0.00200000       1.51177507E+00   221.76933848     -7.61477636      0.10573929       3.69097152       17.90590799      16.46179845      14.35002548      13.41417757     
  0.00200000       1.91448198E+00   208.72421315     -7.72958630      0.10458866       3.70047506       18.56321351      16.99789637      14.51403364      13.56672602     
