# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03500000       1.00000000E-03   2835.35355687    -1.88410751      0.47441278       3.63017215       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       1.26638017E-03   2832.54731576    -1.93552589      0.44803895       3.67985315       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       1.60371874E-03   2830.78078244    -1.96638376      0.43292604       3.70965525       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       2.03091762E-03   2829.96995875    -1.98125461      0.42583298       3.72400394       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       2.57191381E-03   2829.37104493    -1.99092033      0.42128889       3.73332227       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       3.25702066E-03   2828.67247905    -2.00316683      0.41560660       3.74511766       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       4.12462638E-03   2827.43062815    -2.02256223      0.40677556       3.76377308       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       5.22334507E-03   2825.00322357    -2.05896839      0.39075447       3.79867446       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       6.61474064E-03   2817.73659070    -2.15186983      0.35292152       3.88712601       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       8.37677640E-03   2799.19876897    -2.31287349      0.29711110       4.03664726       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       1.06081836E-02   2764.75287140    -2.45385804      0.25892647       4.15613036       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       1.34339933E-02   2737.32148204    -2.57011657      0.23105774       4.25504209       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       1.70125428E-02   2695.94479727    -2.68389069      0.20895558       4.34237698       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       2.15443469E-02   2653.68837461    -2.78953227      0.19096367       4.42058103       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       2.72833338E-02   2603.38300229    -2.89445770      0.17584081       4.49224488       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       3.45510729E-02   2540.69331989    -3.00259109      0.16301558       4.55802668       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       4.37547938E-02   2471.47935680    -3.11090647      0.15207449       4.61837187       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       5.54102033E-02   2393.48297223    -3.22303328      0.14251197       4.67478110       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       7.01703829E-02   2303.71816713    -3.34129666      0.13425308       4.72663449       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       8.88623816E-02   2196.53116966    -3.47093959      0.12719729       4.77352822       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       1.12533558E-01   2089.72111732    -3.59937761      0.12121714       4.81535614       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       1.42510267E-01   1975.93329558    -3.73372615      0.11615190       4.85243142       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       1.80472177E-01   1862.01320007    -3.86977430      0.11183251       4.88534680       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03500000       2.28546386E-01   1743.81686363    -4.01319811      0.10810106       4.91482361       9.84989130       9.81905119       9.94789875       9.94142303      
  0.03500000       2.89426612E-01   1629.42143472    -4.15653674      0.10497775       4.94028885       10.03268895      9.97388619       10.10087978      10.09616367     
  0.03500000       3.66524124E-01   1523.44072344    -4.29598175      0.10227818       4.96291694       10.21578294      10.12531238      10.24893786      10.24563159     
  0.03500000       4.64158883E-01   1432.57197915    -4.42335747      0.09988830       4.98345385       10.39269457      10.26985439      10.38850499      10.38693719     
  0.03500000       5.87801607E-01   1329.48223000    -4.57176977      0.09776532       5.00211331       10.59834750      10.43381136      10.54208510      10.54333376     
  0.03500000       7.44380301E-01   1249.59896456    -4.69593695      0.09592173       5.01864854       10.77761922      10.57578951      10.67212028      10.67691003     
  0.03500000       9.42668455E-01   1159.03647200    -4.84212903      0.09422919       5.03411177       10.99171670      10.74236127      10.81906505      10.82779809     
  0.03500000       1.19377664E+00   1062.03391545    -5.00691859      0.09282963       5.04710923       11.23632652      10.93021587      10.97731368      10.98957086     
  0.03500000       1.51177507E+00   989.67610679     -5.14108912      0.09160048       5.05868685       11.45133059      11.09608495      11.11248002      11.12509155     
  0.03500000       1.91448198E+00   919.56744747     -5.27942103      0.09047988       5.06937823       11.68198097      11.27407961      11.25307581      11.26404152     
  0.03500000       2.42446202E+00   850.63949936     -5.42450803      0.08946878       5.07913921       11.94138637      11.47306151      11.40671066      11.41160701     
  0.03500000       3.07029063E+00   787.12851588     -5.56801128      0.08857868       5.08782385       12.21152511      11.68111642      11.56408992      11.55742738     
  0.03500000       3.88815518E+00   732.05270259     -5.70185378      0.08778381       5.09565345       12.47763116      11.88687052      11.72002194      11.69504316     
  0.03500000       4.92388263E+00   682.96835374     -5.82955992      0.08706430       5.10280210       12.74252450      12.09088586      11.87162645      11.82634356     
  0.03500000       6.23550734E+00   640.32646747     -5.94819024      0.08640132       5.10944148       12.99935095      12.29205950      12.01907949      11.94920996     
  0.03500000       7.89652287E+00   601.92242152     -6.06173845      0.08579663       5.11554178       13.25713496      12.49609682      12.16957799      12.06919572     
  0.03500000       1.00000000E+01   569.96044375     -6.16225044      0.08523193       5.12127760       13.49588110      12.68803823      12.31295264      12.17961810     
