# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04600000       1.00000000E-03   2915.96753435    -1.69266678      0.55914927       3.60611906       5.62617195       6.13508460       5.59057462       5.56700464      
  0.04600000       1.26638017E-03   2915.26515303    -1.72011221      0.54202880       3.63312765       5.69464354       6.20363629       5.65885057       5.63522580      
  0.04600000       1.60371874E-03   2914.85414397    -1.73342128      0.53391408       3.64623001       5.72791326       6.23697708       5.69202072       5.66836204      
  0.04600000       2.03091762E-03   2914.60697577    -1.74355050      0.52781853       3.65620297       5.75320032       6.26229638       5.71722262       5.69353128      
  0.04600000       2.57191381E-03   2914.27143856    -1.75732150      0.51963582       3.66977437       5.78762143       6.29676132       5.75151732       5.72777218      
  0.04600000       3.25702066E-03   2913.73702462    -1.77999760      0.50642847       3.69213589       5.84435927       6.35356472       5.80801956       5.78416210      
  0.04600000       4.12462638E-03   2912.79553366    -1.82591906      0.48066602       3.73748548       5.95944539       6.46872875       5.92252297       5.89834938      
  0.04600000       5.22334507E-03   2909.74244783    -1.94804809      0.41849848       3.85778509       6.26593699       6.77554303       6.22684685       6.20127990      
  0.04600000       6.61474064E-03   2905.36168268    -2.09080751      0.35613779       3.99793876       6.62514706       7.13509602       6.58233734       6.55410875      
  0.04600000       8.37677640E-03   2889.84194820    -2.21395479      0.31239163       4.11177481       6.92821684       7.44231644       6.88079010       6.84862908      
  0.04600000       1.06081836E-02   2873.40510248    -2.32170165      0.27911160       4.20961851       7.19279916       7.71128793       7.14030204       7.10362688      
  0.04600000       1.34339933E-02   2850.76341532    -2.42393661      0.25208127       4.29809310       7.44035293       7.96540711       7.38184160       7.33946459      
  0.04600000       1.70125428E-02   2832.28290848    -2.51593892      0.22971211       4.37880598       7.66557392       8.19561241       7.60097842       7.55291118      
  0.04600000       2.15443469E-02   2808.33985079    -2.60675803      0.21044889       4.45488097       7.88523906       8.42219203       7.81355212       7.75861118      
  0.04600000       2.72833338E-02   2772.91984713    -2.70059299      0.19375260       4.52667832       8.10770821       8.65550901       8.02639287       7.96182352      
  0.04600000       3.45510729E-02   2735.42603374    -2.79202194      0.17921156       4.59444130       8.32780002       8.88625426       8.23354997       8.15638905      
  0.04600000       4.37547938E-02   2690.09815319    -2.88554766      0.16638656       4.65893831       8.55348153       9.12515151       8.44226823       8.34868459      
  0.04600000       5.54102033E-02   2636.04102266    -2.98192127      0.15508106       4.72005697       8.78750338       9.37525500       8.65449753       8.53933056      
  0.04600000       7.01703829E-02   2574.91516938    -3.08047474      0.14509780       4.77785185       9.03228355       9.63723615       8.87053721       8.72745056      
  0.04600000       8.88623816E-02   2503.60497499    -3.18393755      0.13624796       4.83251376       9.30112262       9.92305076       9.09799149       8.91639996      
  0.04600000       1.12533558E-01   2424.08778564    -3.29162994      0.12838491       4.88414540       9.59335787       10.22921974      9.33570237       9.10477581      
  0.04600000       1.42510267E-01   2330.06495035    -3.40807530      0.12151905       4.93188497       9.90976865       10.55928476      9.58720646       9.29766541      
  0.04600000       1.80472177E-01   2219.56464130    -3.53581163      0.11560835       4.97519416       10.22916623      10.90152265      9.85004094       9.49756200      
  0.04600000       2.28546386E-01   2112.42064433    -3.66050570      0.11056329       5.01395134       10.51127723      11.22339565      10.10040782      9.69177706      
  0.04600000       2.89426612E-01   1993.93943300    -3.79556933      0.10622366       5.04872969       10.77609640      11.56088317      10.35670423      9.90328119      
  0.04600000       3.66524124E-01   1874.90098870    -3.93355316      0.10249290       5.07978577       11.00336941      11.90010735      10.60762366      10.13860762     
  0.04600000       4.64158883E-01   1753.66909667    -4.07696462      0.09932303       5.10707245       11.20571488      12.25731036      10.85892102      10.43366729     
  0.04600000       5.87801607E-01   1640.08364205    -4.21731618      0.09661192       5.13111087       11.38756932      12.62109313      11.10528800      10.78745546     
  0.04600000       7.44380301E-01   1530.71531799    -4.35867285      0.09425626       5.15255246       11.54709773      13.01636229      11.33916916      11.21375915     
  0.04600000       9.42668455E-01   1436.35825639    -4.48849947      0.09218231       5.17187759       11.67924811      13.40286238      11.52845713      11.63162574     
  0.04600000       1.19377664E+00   1335.74577926    -4.63220853      0.09033900       5.18942172       11.81224606      13.87815017      11.72895370      12.04646716     
  0.04600000       1.51177507E+00   1246.72433414    -4.76770282      0.08872308       5.20509899       11.94969173      14.35360339      11.92458962      12.40002104     
  0.04600000       1.91448198E+00   1153.01594035    -4.91777143      0.08727250       5.21941737       12.11344064      14.84590345      12.14313506      12.71014671     
  0.04600000       2.42446202E+00   1067.09308984    -5.06455554      0.08604805       5.23169007       12.27989441      15.31225898      12.35845285      12.98709499     
  0.04600000       3.07029063E+00   990.81426133     -5.20465293      0.08493982       5.24294938       12.46121352      15.78185280      12.57965199      13.25278574     
  0.04600000       3.88815518E+00   914.25736652     -5.35431854      0.08397010       5.25292272       12.65546139      16.26881860      12.80681445      13.52430306     
  0.04600000       4.92388263E+00   854.48545714     -5.48041421      0.08313947       5.26155754       12.82497182      16.69093719      13.00107897      13.74912084     
  0.04600000       6.23550734E+00   805.12951577     -5.59167146      0.08238488       5.26947700       12.98085737      17.07835420      13.17409428      13.95232081     
  0.04600000       7.89652287E+00   763.92215982     -5.69049935      0.08167204       5.27702524       13.12119890      17.42468785      13.32668801      14.13588185     
  0.04600000       1.00000000E+01   724.73168989     -5.78938865      0.08098100       5.28440580       13.26286598      17.79062976      13.47397657      14.32688347     
