# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05000000       1.00000000E-03   2938.04567660    -1.63078965      0.59145218       3.59354578       5.48900804       5.99023531       5.45215015       5.42804151      
  0.05000000       1.26638017E-03   2937.64965196    -1.65241300      0.57706673       3.61493255       5.54305626       6.04428743       5.50610593       5.48199334      
  0.05000000       1.60371874E-03   2937.40058071    -1.66353438      0.56981137       3.62592259       5.57087292       6.07211910       5.53386583       5.50974365      
  0.05000000       2.03091762E-03   2937.17619694    -1.67455543      0.56271514       3.63680747       5.59841846       6.09966940       5.56134521       5.53720710      
  0.05000000       2.57191381E-03   2936.83806150    -1.69077155      0.55242831       3.65283277       5.63899482       6.14025109       5.60180857       5.57763638      
  0.05000000       3.25702066E-03   2936.29712576    -1.71922407      0.53482528       3.68096062       5.71023260       6.21146601       5.67279670       5.64853225      
  0.05000000       4.12462638E-03   2935.41831767    -1.78395916      0.49671710       3.74516622       5.87267041       6.37376312       5.83455497       5.81000484      
  0.05000000       5.22334507E-03   2933.47551871    -1.92921750      0.42077788       3.88928076       6.23777023       6.73862732       6.19762337       6.17197999      
  0.05000000       6.61474064E-03   2930.05219267    -2.05985922      0.36286373       4.01789995       6.56630903       7.06723101       6.52324538       6.49560587      
  0.05000000       8.37677640E-03   2917.65544083    -2.17472994      0.32062108       4.12540318       6.84962013       7.35360984       6.80288516       6.77230507      
  0.05000000       1.06081836E-02   2905.00485278    -2.27682191      0.28755504       4.21994399       7.10143663       7.60844491       7.05054332       7.01650962      
  0.05000000       1.34339933E-02   2888.97867343    -2.37266516      0.26037898       4.30617535       7.33617018       7.84726812       7.28045783       7.24214428      
  0.05000000       1.70125428E-02   2866.46194522    -2.46657617      0.23737972       4.38649976       7.56300694       8.08043547       7.50136657       7.45741312      
  0.05000000       2.15443469E-02   2850.44718970    -2.55142156      0.21771502       4.46161031       7.77180040       8.29314966       7.70435791       7.65505057      
  0.05000000       2.72833338E-02   2820.75989321    -2.64171044      0.20037173       4.53371400       7.98737578       8.51745038       7.91198611       7.85473821      
  0.05000000       3.45510729E-02   2786.23890053    -2.73148386      0.18520210       4.60209505       8.20022366       8.74067346       8.11534685       8.04857929      
  0.05000000       4.37547938E-02   2747.62597269    -2.82105983      0.17178460       4.66741788       8.41503128       8.96635742       8.31709848       8.23767187      
  0.05000000       5.54102033E-02   2701.68871255    -2.91285118      0.15985771       4.72991977       8.63614008       9.20067408       8.52109245       8.42528355      
  0.05000000       7.01703829E-02   2646.74953303    -3.00807047      0.14926470       4.78947201       8.86849230       9.44875728       8.73019239       8.61228147      
  0.05000000       8.88623816E-02   2584.46670764    -3.10594355      0.13986743       4.84595359       9.11029546       9.70822372       8.94343637       8.79783755      
  0.05000000       1.12533558E-01   2511.16074245    -3.20959166      0.13148538       4.89963172       9.38122197       9.99602288       9.17063572       8.98538997      
  0.05000000       1.42510267E-01   2430.15870724    -3.31702399      0.12406160       4.95011084       9.67231294       10.30126880      9.40620601       9.17178001      
  0.05000000       1.80472177E-01   2333.73675864    -3.43413658      0.11755924       4.99687273       9.98921298       10.63229527      9.65686432       9.36363329      
  0.05000000       2.28546386E-01   2220.69943823    -3.56258766      0.11198408       5.03907359       10.30733200      10.97480591      9.91826511       9.56288321      
  0.05000000       2.89426612E-01   2112.55960618    -3.68712521      0.10721339       5.07688783       10.58429199      11.29410923      10.16524836      9.75636797      
  0.05000000       3.66524124E-01   1993.53979775    -3.82187580      0.10309483       5.11091197       10.84350611      11.62897968      10.41807876      9.96802421      
  0.05000000       4.64158883E-01   1871.78676043    -3.96167696      0.09955898       5.14122411       11.06856914      11.97143174      10.66918014      10.20877202     
  0.05000000       5.87801607E-01   1750.42736237    -4.10460698      0.09656757       5.16772271       11.26757413      12.32990742      10.91797515      10.50909114     
  0.05000000       7.44380301E-01   1636.78251554    -4.24469921      0.09399222       5.19120123       11.44691829      12.69665985      11.16261086      10.86940295     
  0.05000000       9.42668455E-01   1526.38818579    -4.38691610      0.09175416       5.21213273       11.60304169      13.09949519      11.39285307      11.29949199     
  0.05000000       1.19377664E+00   1432.55421857    -4.51598767      0.08978749       5.23095318       11.73273525      13.49090160      11.57907067      11.71139779     
  0.05000000       1.51177507E+00   1331.23165894    -4.66056858      0.08803227       5.24810071       11.86594238      13.97312996      11.78129288      12.11795181     
  0.05000000       1.91448198E+00   1240.27382392    -4.79885724      0.08648980       5.26345452       12.00801917      14.45741684      11.98256981      12.46610601     
  0.05000000       2.42446202E+00   1148.14899360    -4.94674571      0.08512606       5.27725921       12.17068473      14.93551268      12.19821531      12.76250240     
  0.05000000       3.07029063E+00   1065.77060572    -5.08811403      0.08395348       5.28930690       12.33407999      15.38418880      12.40803788      13.02687504     
  0.05000000       3.88815518E+00   989.29433324     -5.22841043      0.08290282       5.30024569       12.51624140      15.85153727      12.62797585      13.28978432     
  0.05000000       4.92388263E+00   919.58718681     -5.36485697      0.08199850       5.30977239       12.69410862      16.29252846      12.83402201      13.53344394     
  0.05000000       6.23550734E+00   867.36065811     -5.47493653      0.08120155       5.31825557       12.84344246      16.65792770      13.00341075      13.73202967     
  0.05000000       7.89652287E+00   822.98487218     -5.57431285      0.08044186       5.32642002       12.98263059      16.99483355      13.15373685      13.91024573     
  0.05000000       1.00000000E+01   782.31785076     -5.67039303      0.07970185       5.33444741       13.12218968      17.33231489      13.30483669      14.08885947     
