# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04100000       1.00000000E-03   2883.28227158    -1.77532952      0.51998359       3.61922094       5.80715864       6.32767202       5.77288241       5.74971363      
  0.04100000       1.26638017E-03   2881.93609399    -1.81254852      0.49862908       3.65564378       5.90012738       6.42091685       5.86532609       5.84182593      
  0.04100000       1.60371874E-03   2881.23488286    -1.83139029      0.48817360       3.67404968       5.94717030       6.46811047       5.91206828       5.88836732      
  0.04100000       2.03091762E-03   2880.81006626    -1.84167693      0.48256633       3.68408470       5.97286031       6.49389860       5.93758526       5.91376541      
  0.04100000       2.57191381E-03   2880.30658568    -1.85298883      0.47648364       3.69510232       6.00110595       6.52226567       5.96563346       5.94167531      
  0.04100000       3.25702066E-03   2879.58171085    -1.87015276      0.46739801       3.71182447       6.04396712       6.56529726       6.00817760       5.98399482      
  0.04100000       4.12462638E-03   2878.21338214    -1.90093812      0.45155591       3.74177539       6.12084808       6.64250787       6.08444288       6.05981294      
  0.04100000       5.22334507E-03   2874.90964769    -1.97361757      0.41625617       3.81247691       6.30270697       6.82515472       6.26459901       6.23868914      
  0.04100000       6.61474064E-03   2866.44780507    -2.12677071      0.35103166       3.96050682       6.68618868       7.21063992       6.64335837       6.61369471      
  0.04100000       8.37677640E-03   2849.84147335    -2.26259346      0.30373070       4.08622236       7.02153395       7.55070103       6.97309500       6.93848485      
  0.04100000       1.06081836E-02   2827.85967860    -2.38092175      0.26918702       4.19109033       7.30995902       7.84572059       7.25531871       7.21490451      
  0.04100000       1.34339933E-02   2804.23188331    -2.48729967      0.24218545       4.28290250       7.56817865       8.11106040       7.50675523       7.45982125      
  0.04100000       1.70125428E-02   2779.81991762    -2.58554269      0.22009957       4.36596062       7.80686592       8.35692394       7.73777773       7.68340453      
  0.04100000       2.15443469E-02   2742.72818945    -2.68573012      0.20146460       4.44280251       8.04634802       8.60772633       7.96606708       7.90053012      
  0.04100000       2.72833338E-02   2706.60013725    -2.78023345      0.18555030       4.51427490       8.27574538       8.84756278       8.18219398       8.10367013      
  0.04100000       3.45510729E-02   2658.39790852    -2.87860774      0.17174583       4.58142738       8.51239016       9.09908222       8.40135235       8.30509231      
  0.04100000       4.37547938E-02   2603.59597677    -2.97773103      0.15973882       4.64437940       8.75413030       9.35739479       8.62052221       8.50130446      
  0.04100000       5.54102033E-02   2539.31430249    -3.08012386      0.14925566       4.70333900       9.01345097       9.63387952       8.84671039       8.69535676      
  0.04100000       7.01703829E-02   2467.08377265    -3.18569113      0.14002875       4.75876543       9.29023762       9.92693295       9.08009843       8.88743882      
  0.04100000       8.88623816E-02   2385.34181752    -3.29638790      0.13186562       4.81093729       9.59109975       10.24178410      9.32513228       9.08037668      
  0.04100000       1.12533558E-01   2289.05289360    -3.41580343      0.12480197       4.85875740       9.91360558       10.57790605      9.58305751       9.27704553      
  0.04100000       1.42510267E-01   2178.70152489    -3.54480987      0.11874993       4.90193332       10.22893236      10.91975029      9.84937501       9.47908153      
  0.04100000       1.80472177E-01   2070.54978870    -3.67190601      0.11358184       4.94058133       10.50649434      11.24479889      10.10218073      9.67813956      
  0.04100000       2.28546386E-01   1953.94500062    -3.80700884      0.10916855       4.97500465       10.76971576      11.58579632      10.36214239      9.89232301      
  0.04100000       2.89426612E-01   1835.73857146    -3.94622972      0.10536152       5.00583427       10.99035130      11.92670439      10.61484400      10.13664999     
  0.04100000       3.66524124E-01   1716.83467334    -4.08960619      0.10213442       5.03285486       11.18853458      12.28426543      10.86612240      10.44533973     
  0.04100000       4.64158883E-01   1605.17849255    -4.23024242      0.09937097       5.05667913       11.36743849      12.65456862      11.11440647      10.82071486     
  0.04100000       5.87801607E-01   1498.73613445    -4.37069876      0.09696690       5.07795185       11.52371807      13.04843667      11.34496432      11.26060792     
  0.04100000       7.44380301E-01   1410.07287388    -4.49603743      0.09482550       5.09734851       11.65053078      13.42534010      11.52202402      11.66233449     
  0.04100000       9.42668455E-01   1304.22607318    -4.64891615      0.09295366       5.11466562       11.78953739      13.93196434      11.73308010      12.09888516     
  0.04100000       1.19377664E+00   1226.96430342    -4.77073997      0.09128564       5.13039349       11.92037004      14.37083609      11.91373403      12.41631087     
  0.04100000       1.51177507E+00   1125.27250452    -4.93528592      0.08979901       5.14465511       12.09516888      14.89574322      12.14743565      12.74330133     
  0.04100000       1.91448198E+00   1044.27607560    -5.07715203      0.08855683       5.15675394       12.26347887      15.36432259      12.36344940      13.02028148     
  0.04100000       2.42446202E+00   970.76549952     -5.21509816      0.08742773       5.16789971       12.44185613      15.82629347      12.57995752      13.28069040     
  0.04100000       3.07029063E+00   893.89893627     -5.36848999      0.08641810       5.17798865       12.64072619      16.32813612      12.81446050      13.56382701     
  0.04100000       3.88815518E+00   830.12086400     -5.50590905      0.08554342       5.18682490       12.82804413      16.79931396      13.02647471      13.81124583     
  0.04100000       4.92388263E+00   776.67701956     -5.62941511      0.08476758       5.19473852       13.00226085      17.23520369      13.21865894      14.04030849     
  0.04100000       6.23550734E+00   729.81844349     -5.74485899      0.08405551       5.20206571       13.16394979      17.65750096      13.39429101      14.25800692     
  0.04100000       7.89652287E+00   688.69965247     -5.85237019      0.08340130       5.20885249       13.33440657      18.05914125      13.56068883      14.47068433     
  0.04100000       1.00000000E+01   653.74053450     -5.94944545      0.08277491       5.21540064       13.48141151      18.45012724      13.72410753      14.67882114     
