# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00600000       1.00000000E-03   2009.36667196    -3.14854462      0.22031339       3.53048641       8.87692969       9.74010665       8.69692131       8.33691813      
  0.00600000       1.26638017E-03   1942.97069547    -3.25648932      0.20808552       3.58008233       9.15506274       10.03253600      8.95061936       8.52862287      
  0.00600000       1.60371874E-03   1879.27897647    -3.36090132      0.19723636       3.62659300       9.41565759       10.31486955      9.19466880       8.71380707      
  0.00600000       2.03091762E-03   1820.37497246    -3.46086012      0.18735920       3.67121782       9.65807898       10.58557337      9.42760345       8.89432217      
  0.00600000       2.57191381E-03   1728.57908512    -3.59230062      0.17860600       3.71277576       9.93603790       10.93321945      9.71749663       9.11822311      
  0.00600000       3.25702066E-03   1646.77370728    -3.71375371      0.17111156       3.75000892       10.15444362      11.24331238      9.96663675       9.34518671      
  0.00600000       4.12462638E-03   1570.93379368    -3.83029925      0.16442331       3.78464058       10.34555802      11.53919220      10.19952071      9.58940380      
  0.00600000       5.22334507E-03   1495.21078300    -3.94848063      0.15841106       3.81699666       10.51974731      11.83553856      10.42790753      9.88046829      
  0.00600000       6.61474064E-03   1400.91255458    -4.09083825      0.15317541       3.84618847       10.70529398      12.19773711      10.69339137      10.31664097     
  0.00600000       8.37677640E-03   1325.30324587    -4.21362992      0.14858762       3.87260147       10.86166822      12.53251181      10.92374748      10.77797280     
  0.00600000       1.06081836E-02   1249.69507718    -4.34007745      0.14447007       3.89701021       11.00499784      12.87693532      11.12892191      11.24796415     
  0.00600000       1.34339933E-02   1175.61129250    -4.46857909      0.14080539       3.91932848       11.13807578      13.24728126      11.31271435      11.67909442     
  0.00600000       1.70125428E-02   1104.98893115    -4.59670162      0.13752311       3.93981561       11.26700625      13.64936732      11.49067483      12.06263224     
  0.00600000       2.15443469E-02   1040.90890156    -4.71943573      0.13455279       3.95878129       11.39873334      14.06344798      11.66699233      12.39129817     
  0.00600000       2.72833338E-02   977.12793269     -4.84686961      0.13185682       3.97636110       11.54572147      14.54606848      11.86392792      12.70231699     
  0.00600000       3.45510729E-02   915.92288642     -4.97545024      0.12941679       3.99258439       11.70991162      15.04557821      12.07858082      12.99095344     
  0.00600000       4.37547938E-02   855.67328459     -5.10847951      0.12722758       4.00740350       11.88249416      15.53828335      12.30581472      13.30612035     
  0.00600000       5.54102033E-02   796.53333001     -5.24638550      0.12526662       4.02089552       12.06532423      16.03841327      12.53295958      13.59000893     
  0.00600000       7.01703829E-02   744.31545140     -5.37656452      0.12348886       4.03331013       12.24682521      16.51932186      12.74373867      13.85340332     
  0.00600000       8.88623816E-02   693.27406365     -5.51136303      0.12188490       4.04466625       12.44459407      17.05227346      12.97720048      14.12657463     
  0.00600000       1.12533558E-01   645.97137212     -5.64456752      0.12042922       4.05510218       12.64338178      17.61391775      13.21427838      14.42276097     
  0.00600000       1.42510267E-01   601.04970801     -5.77931643      0.11911222       4.06465301       12.85404406      18.20784752      13.45821981      14.72097104     
  0.00600000       1.80472177E-01   565.62590923     -5.89384011      0.11788206       4.07367006       13.04495843      18.74590420      13.66471141      15.00596847     
  0.00600000       2.28546386E-01   530.30431038     -6.01448189      0.11671847       4.08228650       13.22828105      19.29681898      13.90329341      15.32745654     
  0.00600000       2.89426612E-01   495.53583736     -6.14041225      0.11563012       4.09042361       13.43405344      19.86659921      14.14627919      15.67386797     
  0.00600000       3.66524124E-01   463.69928041     -6.26343903      0.11461483       4.09808386       13.68256496      20.49375735      14.41653439      16.06424621     
  0.00600000       4.64158883E-01   435.15985913     -6.38099488      0.11366535       4.10530942       13.91724951      21.05961099      14.66621951      16.42223654     
  0.00600000       5.87801607E-01   408.53584720     -6.49764050      0.11275911       4.11226230       14.16754292      21.67989133      14.91089470      16.79971557     
  0.00600000       7.44380301E-01   385.39011016     -6.60564910      0.11189230       4.11896515       14.42615018      22.31080377      15.15873392      17.19813481     
  0.00600000       9.42668455E-01   363.36802649     -6.71445541      0.11104797       4.12554437       14.70711052      23.01972545      15.41761654      17.64272991     
  0.00600000       1.19377664E+00   344.89119759     -6.81150930      0.11023073       4.13196019       14.97083932      23.66905162      15.62674706      18.06488583     
  0.00600000       1.51177507E+00   331.11053405     -6.88901648      0.10938701       4.13863401       15.20581792      24.25553377      15.78053839      18.45157010     
  0.00600000       1.91448198E+00   316.02500915     -6.97697177      0.10851777       4.14556376       15.46584603      24.89289985      15.99152423      18.88170430     
  0.00600000       2.42446202E+00   299.77915818     -7.07567739      0.10764322       4.15259217       15.77350139      25.68283530      16.22727349      19.40796486     
  0.00600000       3.07029063E+00   285.58853166     -7.16696108      0.10677246       4.15964697       16.04761609      26.34891235      16.47519224      19.87928652     
  0.00600000       3.88815518E+00   270.37505771     -7.26914931      0.10590428       4.16673849       16.45890355      27.38978002      16.75319442      20.61260741     
  0.00600000       4.92388263E+00   254.15830676     -7.38357938      0.10505801       4.17370711       16.83448542      28.33700094      17.05997383      21.31962710     
  0.00600000       6.23550734E+00   242.57791620     -7.47143591      0.10423363       4.18054974       17.16261329      29.15727963      17.34766516      21.94590232     
  0.00600000       7.89652287E+00   231.57241279     -7.55917443      0.10338801       4.18762514       17.58418365      30.16552157      17.71159448      22.76990100     
  0.00600000       1.00000000E+01   219.30080326     -7.66090095      0.10254034       4.19477595       18.03128722      31.25170811      18.13605117      23.69808573     
