# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05300000       1.00000000E-03   2953.58857893    -1.58641723      0.61591161       3.58365415       5.39051231       5.88630019       5.35259473       5.32804114      
  0.05300000       1.26638017E-03   2953.45256428    -1.60456440      0.60322662       3.60172960       5.43601346       5.93174430       5.39805643       5.37353438      
  0.05300000       1.60371874E-03   2953.38455931    -1.61493502      0.59609666       3.61205701       5.46201174       5.95770617       5.42402415       5.39951290      
  0.05300000       2.03091762E-03   2953.29813575    -1.62680216      0.58805167       3.62385948       5.49173517       5.98739054       5.45370675       5.42920196      
  0.05300000       2.57191381E-03   2953.11255507    -1.64510587      0.57585559       3.64206325       5.53762943       6.03324130       5.49952763       5.47502154      
  0.05300000       3.25702066E-03   2952.76181342    -1.67891874      0.55400648       3.67566059       5.62239131       6.11791489       5.58410500       5.55955737      
  0.05300000       4.12462638E-03   2951.75290957    -1.76343172      0.50298360       3.75958252       5.83455865       6.32982063       5.79549268       5.77061267      
  0.05300000       5.22334507E-03   2951.11469960    -1.91214411      0.42401370       3.90793332       6.20927639       6.70370964       6.16823965       6.14237210      
  0.05300000       6.61474064E-03   2947.87135325    -2.03613100      0.36841788       4.03001172       6.52075988       7.01522758       6.47723127       6.44969024      
  0.05300000       8.37677640E-03   2936.62668035    -2.14656597      0.32692293       4.13380054       6.79324687       7.29037974       6.74650117       6.71644450      
  0.05300000       1.06081836E-02   2924.94504585    -2.24591417      0.29392686       4.22621350       7.03823755       7.53806730       6.98779665       6.95476590      
  0.05300000       1.34339933E-02   2912.58521757    -2.33802093      0.26660154       4.31096585       7.26518294       7.76784367       7.21067984       7.17426242      
  0.05300000       1.70125428E-02   2893.53167785    -2.42933665      0.24316909       4.39087546       7.48659916       7.99431194       7.42710784       7.38615397      
  0.05300000       2.15443469E-02   2876.20538955    -2.51475393      0.22304981       4.46588639       7.69544478       8.20751848       7.63047323       7.58446633      
  0.05300000       2.72833338E-02   2854.04894855    -2.60010113      0.20532892       4.53779268       7.90214568       8.42015723       7.83062291       7.77831148      
  0.05300000       3.45510729E-02   2819.57715132    -2.69011543      0.18967182       4.60668560       8.11503570       8.64326949       8.03458404       7.97316219      
  0.05300000       4.37547938E-02   2785.66061506    -2.77696042      0.17582536       4.67252946       8.32195148       8.86004457       8.23144750       8.16007043      
  0.05300000       5.54102033E-02   2743.81603842    -2.86660412      0.16346308       4.73585125       8.53665146       9.08644623       8.43164761       8.34633841      
  0.05300000       7.01703829E-02   2694.79096088    -2.95855177      0.15244066       4.79648958       8.75863912       9.32239986       8.63463776       8.53145024      
  0.05300000       8.88623816E-02   2636.98767991    -3.05404922      0.14262182       4.85432050       8.99276089       9.57277134       8.84329215       8.71620438      
  0.05300000       1.12533558E-01   2570.57117114    -3.15330583      0.13388218       4.90924685       9.24057202       9.83868575       9.05875492       8.90100323      
  0.05300000       1.42510267E-01   2493.24146001    -3.25858017      0.12607145       4.96145754       9.51935378       10.13396726      9.28885899       9.08800034      
  0.05300000       1.80472177E-01   2408.85945545    -3.36706105      0.11919966       5.01014139       9.81536606       10.44309492      9.52504086       9.27260897      
  0.05300000       2.28546386E-01   2302.44026119    -3.49034124      0.11321148       5.05491111       10.14232316      10.78681721      9.78332943       9.46851432      
  0.05300000       2.89426612E-01   2189.13688662    -3.61802470      0.10811163       5.09494648       10.44503131      11.12011080      10.03847904      9.66529689      
  0.05300000       3.66524124E-01   2079.19866740    -3.74365377      0.10370680       5.13107600       10.70843978      11.43657314      10.28100465      9.86127728      
  0.05300000       4.64158883E-01   1957.99499781    -3.88035813      0.09991332       5.16344406       10.95858723      11.77496979      10.53351606      10.07977834     
  0.05300000       5.87801607E-01   1833.70810238    -4.02289524      0.09667713       5.19204374       11.17384204      12.12348325      10.78508690      10.33806949     
  0.05300000       7.44380301E-01   1715.47497471    -4.16373553      0.09392909       5.21709075       11.36278481      12.48218838      11.02791659      10.65705173     
  0.05300000       9.42668455E-01   1601.26787483    -4.30569906      0.09155053       5.23936921       11.53565193      12.86749745      11.27161577      11.04995746     
  0.05300000       1.19377664E+00   1494.58847354    -4.44528808      0.08948299       5.25920950       11.68131936      13.27240548      11.48870745      11.48355711     
  0.05300000       1.51177507E+00   1404.63316101    -4.57120704      0.08764035       5.27728211       11.80488898      13.67576564      11.66648439      11.87305792     
  0.05300000       1.91448198E+00   1298.06629494    -4.72458578      0.08600918       5.29360054       11.94539142      14.18532487      11.87987647      12.27623087     
  0.05300000       2.42446202E+00   1211.63554175    -4.85892574      0.08457097       5.30824750       12.09162994      14.65728467      12.08129635      12.59251041     
  0.05300000       3.07029063E+00   1122.31698811    -5.00487669      0.08332121       5.32117903       12.25323258      15.11341042      12.29181351      12.86719186     
  0.05300000       3.88815518E+00   1046.50498390    -5.13790591      0.08222231       5.33271077       12.41482443      15.54488278      12.49503551      13.11811061     
  0.05300000       4.92388263E+00   974.57863202     -5.27193170      0.08124995       5.34304385       12.59065992      15.98574224      12.70296482      13.36283596     
  0.05300000       6.23550734E+00   914.82986949     -5.39097521      0.08039961       5.35218221       12.74766812      16.36887803      12.88268263      13.57430876     
  0.05300000       7.89652287E+00   868.78991602     -5.48930763      0.07960535       5.36080562       12.88321391      16.69505974      13.03438729      13.75205198     
  0.05300000       1.00000000E+01   825.38813252     -5.58695488      0.07882013       5.36941583       13.02063250      17.02245619      13.18096045      13.92545010     
