# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01400000       1.00000000E-03   2511.22518905    -2.48211268      0.30380643       3.61935003       7.32003728       8.00084114       7.26652305       7.19590806      
  0.01400000       1.26638017E-03   2486.68244264    -2.56166892      0.28271688       3.68184142       7.51421515       8.20609401       7.45248965       7.37019065      
  0.01400000       1.60371874E-03   2454.09373418    -2.64626103      0.26334212       3.74350259       7.72035872       8.42578139       7.64756127       7.54923157      
  0.01400000       2.03091762E-03   2422.75585047    -2.72788140      0.24595976       3.80281583       7.92330354       8.63996360       7.83755171       7.72179154      
  0.01400000       2.57191381E-03   2386.17738512    -2.81212861      0.23012238       3.86062523       8.13634157       8.86420883       8.03329401       7.89519724      
  0.01400000       3.25702066E-03   2343.24368674    -2.89872057      0.21599031       3.91567634       8.35929295       9.09785851       8.23388803       8.06735161      
  0.01400000       4.12462638E-03   2298.33954721    -2.98283840      0.20379076       3.96617537       8.58190946       9.32915508       8.42982946       8.23064520      
  0.01400000       5.22334507E-03   2257.28298033    -3.05808907      0.19373227       4.01014071       8.78581271       9.53934103       8.60670151       8.37540350      
  0.01400000       6.61474064E-03   2218.52804075    -3.12379327      0.18594688       4.04576616       8.96343076       9.72275449       8.75983129       8.49803262      
  0.01400000       8.37677640E-03   2181.46704384    -3.17978044      0.18031848       4.07246245       9.11196191       9.87730969       8.88785411       8.59733189      
  0.01400000       1.06081836E-02   2148.65201478    -3.22508795      0.17641790       4.09145722       9.23043021       10.00148309      8.99009138       8.67414384      
  0.01400000       1.34339933E-02   2123.74191211    -3.25925853      0.17361336       4.10537746       9.31900063       10.09465796      9.06713166       8.73163601      
  0.01400000       1.70125428E-02   2102.03137457    -3.28899961      0.17125652       4.11725066       9.39544644       10.17560034      9.13413701       8.78157536      
  0.01400000       2.15443469E-02   2081.51511367    -3.31837090      0.16884025       4.12959047       9.46988661       10.25486440      9.20023579       8.83181547      
  0.01400000       2.72833338E-02   2055.03769923    -3.35624070      0.16583067       4.14521656       9.56584020       10.35723040      9.28599148       8.89637969      
  0.01400000       3.45510729E-02   2015.77147655    -3.41170922      0.16169170       4.16717183       9.70427598       10.50704469      9.41156422       8.99026567      
  0.01400000       4.37547938E-02   1949.54048841    -3.50073165      0.15602909       4.19813417       9.91250363       10.74533024      9.60699197       9.13755273      
  0.01400000       5.54102033E-02   1837.73728897    -3.65096803      0.14769911       4.24578863       10.22843951      11.13606129      9.92390050       9.38810718      
  0.01400000       7.01703829E-02   1666.67366593    -3.87821295      0.13823710       4.30329497       10.60587805      11.70717688      10.36621885      9.81688540      
  0.01400000       8.88623816E-02   1488.63340488    -4.12721433      0.13009033       4.35605360       10.94357016      12.34079524      10.82976904      10.47601352     
  0.01400000       1.12533558E-01   1322.24603885    -4.37389294      0.12412352       4.39683540       11.21861556      13.02044800      11.23759632      11.33730323     
  0.01400000       1.42510267E-01   1193.69407888    -4.58324609      0.11967858       4.42851043       11.42623187      13.67647797      11.52473124      11.98985077     
  0.01400000       1.80472177E-01   1080.32097468    -4.78170444      0.11627097       4.45359995       11.63885433      14.37166518      11.80816086      12.49579747     
  0.01400000       2.28546386E-01   984.01443343     -4.96440112      0.11356064       4.47408720       11.85242046      15.01754314      12.08374938      12.89047840     
  0.01400000       2.89426612E-01   901.29775196     -5.13393771      0.11136134       4.49107363       12.07083700      15.61718207      12.36155660      13.23593223     
  0.01400000       3.66524124E-01   818.17459756     -5.31603947      0.10958069       4.50507449       12.30874594      16.25403113      12.65555342      13.60313163     
  0.01400000       4.64158883E-01   749.82533360     -5.47921148      0.10812053       4.51672616       12.53195284      16.86510626      12.92844007      13.92962593     
  0.01400000       5.87801607E-01   690.38155230     -5.63273898      0.10687268       4.52680886       12.75054945      17.44352188      13.17583591      14.22526536     
  0.01400000       7.44380301E-01   640.60414979     -5.77196670      0.10574716       4.53600492       12.96686142      18.02949690      13.41459499      14.53065405     
  0.01400000       9.42668455E-01   591.73043657     -5.91812876      0.10474260       4.54429572       13.19377562      18.65235797      13.65014027      14.85404093     
  0.01400000       1.19377664E+00   546.80304340     -6.06262792      0.10386004       4.55164537       13.41781014      19.34091611      13.92656276      15.22525722     
  0.01400000       1.51177507E+00   515.91196780     -6.17060888      0.10302977       4.55861686       13.58797329      19.83851438      14.14453106      15.52069628     
  0.01400000       1.91448198E+00   482.71421891     -6.29294241      0.10223047       4.56538161       13.84993472      20.47759571      14.40576204      15.91513214     
  0.01400000       2.42446202E+00   448.92625392     -6.42532263      0.10148815       4.57171164       14.12209292      21.13571929      14.65810299      16.31916354     
  0.01400000       3.07029063E+00   420.52680234     -6.54479448      0.10079481       4.57766596       14.38205721      21.76132514      14.90453175      16.70733838     
  0.01400000       3.88815518E+00   394.43774378     -6.66170017      0.10014180       4.58331152       14.64646221      22.39357942      15.13172676      17.10741382     
  0.01400000       4.92388263E+00   373.05173289     -6.76409549      0.09950375       4.58886334       14.89417440      23.00464125      15.35103022      17.49064179     
  0.01400000       6.23550734E+00   350.93999263     -6.87569585      0.09888017       4.59432383       15.19723654      23.73680002      15.62118048      17.96972200     
  0.01400000       7.89652287E+00   336.05254232     -6.95645559      0.09825918       4.59979603       15.42860594      24.31592191      15.79531321      18.33951850     
  0.01400000       1.00000000E+01   320.15983874     -7.04628354      0.09762065       4.60545890       15.70841102      24.96949064      15.99301252      18.79538452     
