# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04500000       1.00000000E-03   2910.28161455    -1.70855903      0.55116426       3.60906670       5.66133208       6.17226097       5.62605060       5.60262290      
  0.04500000       1.26638017E-03   2909.44398355    -1.73771059      0.53326308       3.63774377       5.73412374       6.24518563       5.69861585       5.67510646      
  0.04500000       1.60371874E-03   2909.09491206    -1.75173888      0.52485759       3.65154435       5.76913768       6.28024531       5.73349818       5.70993066      
  0.04500000       2.03091762E-03   2908.84111421    -1.76175996      0.51892910       3.66141107       5.79418488       6.30532700       5.75844375       5.73482782      
  0.04500000       2.57191381E-03   2908.50624077    -1.77496608      0.51121637       3.67441761       5.82721459       6.33840247       5.79132964       5.76764112      
  0.04500000       3.25702066E-03   2908.00666324    -1.79637849      0.49894340       3.69552462       5.88081336       6.39205971       5.84466962       5.82084197      
  0.04500000       4.12462638E-03   2907.00961833    -1.83859795      0.47559625       3.73715022       5.98663160       6.49799423       5.94989329       5.92571666      
  0.04500000       5.22334507E-03   2903.82205861    -1.95131124      0.41863142       3.84796313       6.26942314       6.78121884       6.23055825       6.20496410      
  0.04500000       6.61474064E-03   2898.43200591    -2.09834523      0.35474877       3.99178585       6.63899401       7.15148459       6.59612017       6.56758223      
  0.04500000       8.37677640E-03   2881.97491044    -2.22395742      0.31049764       4.10751199       6.94789813       7.46489759       6.90017931       6.86745399      
  0.04500000       1.06081836E-02   2864.88661680    -2.33323074      0.27707518       4.20643304       7.21600779       7.73765537       7.16303556       7.12559407      
  0.04500000       1.34339933E-02   2841.04190007    -2.43686062      0.25005811       4.29554633       7.46647320       7.99517171       7.40727378       7.36388695      
  0.04500000       1.70125428E-02   2823.35287249    -2.52868862      0.22779939       4.37652369       7.69184250       8.22525888       7.62652780       7.57744419      
  0.04500000       2.15443469E-02   2796.02991167    -2.62193923      0.20862578       4.45289104       7.91570702       8.45734254       7.84284472       7.78632460      
  0.04500000       2.72833338E-02   2760.32515265    -2.71591105      0.19211072       4.52452414       8.13960736       8.69196500       8.05625648       7.98934509      
  0.04500000       3.45510729E-02   2721.62854574    -2.80810613      0.17771312       4.59218848       8.36213004       8.92548953       8.26495945       8.18459299      
  0.04500000       4.37547938E-02   2673.72448841    -2.90318591      0.16504634       4.65641724       8.59175356       9.16928147       8.47635538       8.37822109      
  0.04500000       5.54102033E-02   2618.53098379    -3.00016479      0.15389825       4.71716115       8.82746897       9.42159683       8.68966475       8.56900244      
  0.04500000       7.01703829E-02   2554.82180114    -3.10020357      0.14407672       4.77444106       9.08016103       9.69125020       8.90971500       8.75795709      
  0.04500000       8.88623816E-02   2481.52184247    -3.20504240      0.13535190       4.82869994       9.35430557       9.98220101       9.14025974       8.94775930      
  0.04500000       1.12533558E-01   2400.71780708    -3.31353292      0.12763808       4.87966796       9.64977755       10.29107344      9.37960868       9.13608448      
  0.04500000       1.42510267E-01   2302.13596655    -3.43332105      0.12092162       4.92662100       9.97302918       10.62855005      9.63648402       9.33169527      
  0.04500000       1.80472177E-01   2190.24330448    -3.56217265      0.11517399       4.96892000       10.28681682      10.96918583      9.89972620       9.53219899      
  0.04500000       2.28546386E-01   2082.61325838    -3.68771309      0.11024470       5.00691305       10.56002490      11.28950052      10.14805256      9.72859928      
  0.04500000       2.89426612E-01   1963.77627116    -3.82369838      0.10602057       5.04084797       10.82174543      11.63052178      10.40633049      9.94351171      
  0.04500000       3.66524124E-01   1843.69221796    -3.96363674      0.10238355       5.07116652       11.04204500      11.97265174      10.65834235      10.18891094     
  0.04500000       4.64158883E-01   1724.22380867    -4.10653985      0.09930436       5.09769107       11.23852321      12.33085701      10.90744393      10.49846679     
  0.04500000       5.87801607E-01   1611.66888907    -4.24730107      0.09665651       5.12116487       11.41664538      12.70287428      11.15438448      10.87363297     
  0.04500000       7.44380301E-01   1503.60008575    -4.38883698      0.09435338       5.14211258       11.57161816      13.10305471      11.38373097      11.31331332     
  0.04500000       9.42668455E-01   1414.04743609    -4.51450060      0.09230945       5.16113509       11.69780452      13.48631530      11.56134320      11.71342737     
  0.04500000       1.19377664E+00   1308.98664277    -4.66571783      0.09051238       5.17821107       11.83551286      13.98825641      11.77077395      12.13638111     
  0.04500000       1.51177507E+00   1226.76949891    -4.79385324      0.08891415       5.19368514       11.97228220      14.44668089      11.96058501      12.46260009     
  0.04500000       1.91448198E+00   1128.43971527    -4.95289280      0.08750287       5.20758226       12.14356759      14.95204074      12.18833866      12.77430550     
  0.04500000       2.42446202E+00   1048.47882532    -5.09254612      0.08630402       5.21956471       12.30942262      15.40802182      12.40035415      13.04276871     
  0.04500000       3.07029063E+00   971.82435018     -5.23548473      0.08521234       5.23062178       12.49451780      15.88400974      12.62333075      13.30960632     
  0.04500000       3.88815518E+00   896.11485085     -5.38610770      0.08426529       5.24032927       12.69030702      16.37508273      12.85216064      13.58468807     
  0.04500000       4.92388263E+00   838.67405364     -5.50965838      0.08344628       5.24881282       12.85943150      16.79282282      13.04106346      13.80289864     
  0.04500000       6.23550734E+00   790.35152951     -5.62051863      0.08270227       5.25659193       13.01613612      17.18480126      13.21579407      14.01068543     
  0.04500000       7.89652287E+00   748.97025114     -5.72138915      0.08199871       5.26401270       13.15390317      17.54508491      13.37147684      14.19906726     
  0.04500000       1.00000000E+01   709.99788833     -5.82138659      0.08132287       5.27120136       13.30562633      17.91760717      13.52307634      14.39515506     
