# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03600000       1.00000000E-03   2843.73971962    -1.86521130      0.48199134       3.62864096       6.00131322       6.53579372       5.96769076       5.94437212      
  0.03600000       1.26638017E-03   2841.14569553    -1.91432393      0.45632167       3.67617541       6.12379748       6.65920003       6.08913426       6.06491218      
  0.03600000       1.60371874E-03   2839.63986606    -1.94269722      0.44213196       3.70361323       6.19459635       6.73051257       6.15926296       6.13446334      
  0.03600000       2.03091762E-03   2838.86986639    -1.95634956      0.43546644       3.71680788       6.22870139       6.76487411       6.19302740       6.16793487      
  0.03600000       2.57191381E-03   2838.37693012    -1.96611774      0.43075718       3.72625230       6.25307752       6.78941018       6.21715295       6.19184678      
  0.03600000       3.25702066E-03   2837.61909226    -1.97904616      0.42460819       3.73874036       6.28540518       6.82198335       6.24913909       6.22354035      
  0.03600000       4.12462638E-03   2836.45032861    -1.99997211      0.41485565       3.75892309       6.33763684       6.87458199       6.30079691       6.27471003      
  0.03600000       5.22334507E-03   2833.91637125    -2.04054730      0.39661633       3.79797594       6.43902519       6.97674359       6.40099092       6.37388892      
  0.03600000       6.61474064E-03   2826.01721126    -2.14818501      0.35235509       3.90075570       6.70759882       7.24761078       6.66585559       6.63558666      
  0.03600000       8.37677640E-03   2807.82518524    -2.30581692      0.29769173       4.04718402       7.09840167       7.64395597       7.04960449       7.01292337      
  0.03600000       1.06081836E-02   2775.36132097    -2.44239514      0.26036759       4.16354595       7.42814124       7.98426339       7.37071405       7.32544035      
  0.03600000       1.34339933E-02   2750.05223619    -2.55545833      0.23281427       4.26069987       7.70521410       8.26886580       7.63883492       7.58486848      
  0.03600000       1.70125428E-02   2710.27896411    -2.66731315      0.21073955       4.34722725       7.97353316       8.55002123       7.89485017       7.82827358      
  0.03600000       2.15443469E-02   2670.41500634    -2.77087435      0.19267779       4.42505480       8.22450203       8.81331767       8.13144618       8.05029454      
  0.03600000       2.72833338E-02   2622.29162316    -2.87410387      0.17742372       4.49669373       8.47392338       9.07806434       8.36312556       8.26328259      
  0.03600000       3.45510729E-02   2562.55125102    -2.98018826      0.16443314       4.56274013       8.73654112       9.35808032       8.59866522       8.47143357      
  0.03600000       4.37547938E-02   2495.76189802    -3.08685843      0.15331433       4.62355380       9.00795034       9.64716595       8.83509448       8.67282300      
  0.03600000       5.54102033E-02   2420.55101976    -3.19676273      0.14362289       4.68027005       9.30063159       9.95560789       9.08063956       8.87135265      
  0.03600000       7.01703829E-02   2333.92411183    -3.31281357      0.13515908       4.73302637       9.62106524       10.28820171      9.33872310       9.07186039      
  0.03600000       8.88623816E-02   2231.81943440    -3.43838909      0.12791181       4.78089569       9.94820514       10.63266257      9.60728073       9.27554477      
  0.03600000       1.12533558E-01   2124.40491743    -3.56695450      0.12174921       4.82378487       10.25558090      10.97152638      9.87489475       9.47799881      
  0.03600000       1.42510267E-01   2012.62528458    -3.69900402      0.11651896       4.86192471       10.53419460      11.30761878      10.13578452      9.68523169      
  0.03600000       1.80472177E-01   1896.69504149    -3.83583741      0.11207397       4.89570843       10.78384752      11.65170328      10.39704793      9.91002288      
  0.03600000       2.28546386E-01   1782.12873400    -3.97446783      0.10822358       4.92607386       10.99424277      11.99219158      10.64769558      10.17114275     
  0.03600000       2.89426612E-01   1663.96543939    -4.12001009      0.10498652       4.95245066       11.19111872      12.35631342      10.90575179      10.50327296     
  0.03600000       3.66524124E-01   1556.39448596    -4.25936988      0.10221184       4.97571506       11.36180902      12.73120435      11.15011509      10.90708737     
  0.03600000       4.64158883E-01   1460.00034131    -4.39137582      0.09977597       4.99666537       11.50587875      13.10431463      11.35892870      11.33674532     
  0.03600000       5.87801607E-01   1363.87650022    -4.52897088      0.09758810       5.01592356       11.63915628      13.52923009      11.54870932      11.76749131     
  0.03600000       7.44380301E-01   1271.22417356    -4.66805025      0.09571166       5.03278777       11.77057460      14.00379267      11.74325743      12.16610117     
  0.03600000       9.42668455E-01   1194.42229689    -4.79212013      0.09398617       5.04858938       11.90726994      14.44382650      11.92793975      12.46849908     
  0.03600000       1.19377664E+00   1085.51271834    -4.97182906      0.09252310       5.06221663       12.09547260      15.01800498      12.17950099      12.82285695     
  0.03600000       1.51177507E+00   1011.44737418    -5.10644609      0.09126736       5.07408586       12.26544705      15.47574675      12.39438067      13.08831745     
  0.03600000       1.91448198E+00   941.45932195     -5.24192198      0.09012795       5.08499779       12.44158136      15.92832689      12.60639709      13.34610756     
  0.03600000       2.42446202E+00   870.14266294     -5.38876546      0.08909653       5.09499520       12.63223577      16.41361081      12.83354704      13.61700019     
  0.03600000       3.07029063E+00   804.56957580     -5.53380367      0.08818701       5.10390747       12.83201317      16.92276257      13.06250217      13.87972543     
  0.03600000       3.88815518E+00   748.75223846     -5.66667352      0.08738047       5.11188794       13.01856796      17.39912672      13.26995153      14.12974308     
  0.03600000       4.92388263E+00   697.28307662     -5.79765844      0.08665142       5.11916533       13.21586153      17.88776633      13.46926100      14.38580950     
  0.03600000       6.23550734E+00   654.98411137     -5.91308617      0.08598351       5.12588640       13.39253207      18.34692014      13.65719854      14.62730347     
  0.03600000       7.89652287E+00   616.46900345     -6.02457942      0.08537001       5.13210602       13.55004889      18.82370398      13.84467994      14.88049311     
  0.03600000       1.00000000E+01   583.71726264     -6.12527395      0.08479741       5.13795154       13.71009619      19.26925570      14.02157810      15.12101890     
