# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02600000       1.00000000E-03   2743.55317641    -2.07623415      0.40614977       3.63601827       6.45493625       7.02783743       6.41947554       6.39066740      
  0.02600000       1.26638017E-03   2736.30732392    -2.14521606      0.37713348       3.70039990       6.62586103       7.20189952       6.58778706       6.55620394      
  0.02600000       1.60371874E-03   2729.15228274    -2.20568422      0.35360811       3.75634606       6.77556802       7.35459731       6.73492089       6.70061537      
  0.02600000       2.03091762E-03   2723.80927021    -2.24731868      0.33838519       3.79456601       6.87850675       7.45971394       6.83592366       6.79957661      
  0.02600000       2.57191381E-03   2720.81557805    -2.26891757      0.33079749       3.81426320       6.93186083       7.51427272       6.88821518       6.85074454      
  0.02600000       3.25702066E-03   2719.28875086    -2.27971791      0.32708223       3.82407432       6.95848951       7.54151119       6.91429854       6.87625205      
  0.02600000       4.12462638E-03   2717.75428656    -2.28988246      0.32364323       3.83325513       6.98351894       7.56715336       6.93880350       6.90019877      
  0.02600000       5.22334507E-03   2715.44152761    -2.30451735      0.31877619       3.84641645       7.01952884       7.60408447       6.97404003       6.93460870      
  0.02600000       6.61474064E-03   2711.08470124    -2.32908880      0.31087950       3.86820394       7.07969924       7.66599188       7.03285631       6.99195517      
  0.02600000       8.37677640E-03   2700.34394041    -2.37958001      0.29566171       3.91179762       7.20234788       7.79291622       7.15245893       7.10817141      
  0.02600000       1.06081836E-02   2672.31920550    -2.50875668      0.26017406       4.02285962       7.51884970       8.11974812       7.45927807       7.40465057      
  0.02600000       1.34339933E-02   2607.66210985    -2.69027980      0.22170954       4.16182178       7.95809592       8.58148911       7.87641565       7.79756251      
  0.02600000       1.70125428E-02   2541.24197634    -2.84088393      0.19628693       4.26760577       8.32739033       8.97227833       8.21870662       8.11001763      
  0.02600000       2.15443469E-02   2466.58369103    -2.97927026      0.17766763       4.35417100       8.67404935       9.34120209       8.53026169       8.38239215      
  0.02600000       2.72833338E-02   2386.27360726    -3.11035967      0.16322917       4.42779393       9.01783163       9.70339878       8.82732622       8.62873469      
  0.02600000       3.45510729E-02   2297.19773099    -3.24080411      0.15157700       4.49212322       9.37931451       10.07640381      9.12424554       8.86205126      
  0.02600000       4.37547938E-02   2188.69617724    -3.38149451      0.14200645       4.54877377       9.74543677       10.46208381      9.43257328       9.09528575      
  0.02600000       5.54102033E-02   2075.72623966    -3.52321313      0.13411744       4.59841774       10.08640276      10.83772153      9.73367568       9.32333471      
  0.02600000       7.01703829E-02   1958.12676041    -3.66736590      0.12766475       4.64124722       10.40030045      11.21274818      10.03063686      9.55326836      
  0.02600000       8.88623816E-02   1846.74212165    -3.80581445      0.12237894       4.67797539       10.65059606      11.56102572      10.29943620      9.78654210      
  0.02600000       1.12533558E-01   1724.73072451    -3.95738876      0.11783802       4.71081679       10.87963911      11.93426622      10.57733648      10.07858323     
  0.02600000       1.42510267E-01   1608.17521006    -4.10699312      0.11409387       4.73886388       11.07995340      12.31243029      10.84783647      10.44525629     
  0.02600000       1.80472177E-01   1503.21430386    -4.24842109      0.11096265       4.76303495       11.25275102      12.69058930      11.09770141      10.87643099     
  0.02600000       2.28546386E-01   1410.20628329    -4.38115944      0.10821534       4.78481089       11.39667058      13.06308012      11.30393250      11.32192085     
  0.02600000       2.89426612E-01   1308.88992787    -4.53022169      0.10580787       4.80435226       11.53705316      13.52993835      11.51080934      11.79564750     
  0.02600000       3.66524124E-01   1233.24593848    -4.65130135      0.10367490       4.82204119       11.66019927      13.94572679      11.68086259      12.14432816     
  0.02600000       4.64158883E-01   1143.09141734    -4.79938010      0.10176302       4.83820830       11.81461126      14.44251207      11.88994646      12.48720694     
  0.02600000       5.87801607E-01   1055.70210580    -4.95138106      0.10014920       4.85209268       11.98598159      14.96664371      12.11545162      12.81201196     
  0.02600000       7.44380301E-01   980.23455483     -5.09269626      0.09872474       4.86453603       12.16168788      15.45651463      12.33813701      13.09364205     
  0.02600000       9.42668455E-01   912.72416124     -5.22787025      0.09745934       4.87574099       12.33655647      15.90960166      12.55192850      13.35615926     
  0.02600000       1.19377664E+00   850.32854889     -5.36116556      0.09631015       4.88604363       12.51394723      16.36022648      12.76427234      13.60296770     
  0.02600000       1.51177507E+00   785.65840140     -5.50808280      0.09526241       4.89554456       12.71464756      16.88517782      12.99969854      13.88076785     
  0.02600000       1.91448198E+00   724.55976507     -5.65716789      0.09434018       4.90399424       12.92485057      17.42995595      13.22925039      14.16291339     
  0.02600000       2.42446202E+00   675.48308858     -5.78655690      0.09352284       4.91155227       13.12938506      17.92097232      13.43176041      14.42022392     
  0.02600000       3.07029063E+00   631.91001569     -5.90956178      0.09275483       4.91871448       13.30029161      18.44306442      13.64437581      14.69570767     
  0.02600000       3.88815518E+00   587.80893125     -6.04196093      0.09203832       4.92545020       13.49363363      19.02063724      13.87123830      15.00221211     
  0.02600000       4.92388263E+00   545.92472915     -6.17657302      0.09138323       4.93165458       13.72766048      19.66283380      14.11552182      15.35290923     
  0.02600000       6.23550734E+00   510.96578494     -6.29729794      0.09077937       4.93741322       13.95031823      20.24515565      14.33807903      15.68751564     
  0.02600000       7.89652287E+00   479.55722389     -6.41288554      0.09021808       4.94280038       14.19708771      20.85633429      14.56978744      16.04443146     
  0.02600000       1.00000000E+01   451.13192096     -6.52410720      0.08969483       4.94785272       14.42658169      21.39610116      14.79624460      16.37695870     
