# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03000000       1.00000000E-03   2789.48819863    -1.98483753      0.43646423       3.63564118       6.26028620       6.81451517       6.22582930       6.20025970      
  0.03000000       1.26638017E-03   2784.41325018    -2.04723288      0.40770016       3.69485610       6.41524257       6.97140394       6.37890296       6.35152747      
  0.03000000       1.60371874E-03   2780.07497335    -2.09386075      0.38759485       3.73878093       6.53094167       7.08875839       6.49301352       6.46408691      
  0.03000000       2.03091762E-03   2777.50878451    -2.11961104      0.37696743       3.76292818       6.59480543       7.15360005       6.55593142       6.52607404      
  0.03000000       2.57191381E-03   2776.26350712    -2.13192786      0.37199166       3.77446969       6.62537046       7.18463849       6.58602685       6.55570703      
  0.03000000       3.25702066E-03   2775.24553863    -2.14174262      0.36808420       3.78364166       6.64969801       7.20935275       6.60997209       6.57927476      
  0.03000000       4.12462638E-03   2773.83238656    -2.15510762      0.36283435       3.79611923       6.68283553       7.24302637       6.64257694       6.61135276      
  0.03000000       5.22334507E-03   2771.45998294    -2.17691066      0.35444783       3.81643132       6.73688749       7.29797625       6.69573016       6.66361499      
  0.03000000       6.61474064E-03   2766.49324082    -2.21938935      0.33874156       3.85579901       6.84213702       7.40509814       6.79911618       6.76514176      
  0.03000000       8.37677640E-03   2750.50467008    -2.33240022      0.30088480       3.95873502       7.12121273       7.69003601       7.07242769       7.03263965      
  0.03000000       1.06081836E-02   2713.05807696    -2.50124596      0.25461371       4.10377467       7.53256097       8.11468752       7.47214039       7.42018054      
  0.03000000       1.34339933E-02   2664.61853179    -2.64545481      0.22357714       4.21668346       7.88050192       8.47893131       7.80437802       7.73596921      
  0.03000000       1.70125428E-02   2616.14691132    -2.77056854      0.20082107       4.30991898       8.18380760       8.79828580       8.09027939       8.00310339      
  0.03000000       2.15443469E-02   2557.44645136    -2.89130451      0.18287906       4.39121008       8.48023759       9.11290003       8.36201339       8.24863010      
  0.03000000       2.72833338E-02   2491.43362373    -3.00869465      0.16833909       4.46316755       8.77490446       9.42637155       8.62467570       8.47745636      
  0.03000000       3.45510729E-02   2417.26809737    -3.12558918      0.15630791       4.52757604       9.07996108       9.74921329       8.88746479       8.69486401      
  0.03000000       4.37547938E-02   2331.56916212    -3.24726076      0.14604923       4.58653928       9.41706676       10.09854536      9.16243702       8.91081935      
  0.03000000       5.54102033E-02   2231.50028817    -3.37634956      0.13742442       4.63940983       9.75873298       10.45613154      9.44457206       9.12560294      
  0.03000000       7.01703829E-02   2123.08623711    -3.51001230      0.13016364       4.68655827       10.08733531      10.81272968      9.72915560       9.33958180      
  0.03000000       8.88623816E-02   2012.12456454    -3.64470687      0.12409876       4.72800253       10.38368833      11.15995919      10.00267889      9.55247009      
  0.03000000       1.12533558E-01   1894.61236209    -3.78539381      0.11903954       4.76415424       10.65256145      11.51879930      10.27897591      9.78150529      
  0.03000000       1.42510267E-01   1786.68980336    -3.91969805      0.11467991       4.79656199       10.86550227      11.84882055      10.52719379      10.02782899     
  0.03000000       1.80472177E-01   1663.32810925    -4.07229694      0.11100056       4.82488545       11.07590421      12.22854420      10.80089083      10.36620518     
  0.03000000       2.28546386E-01   1556.16029199    -4.21241417      0.10792350       4.84930457       11.25190341      12.59766036      11.04975192      10.75973151     
  0.03000000       2.89426612E-01   1459.67604147    -4.34551008      0.10523458       4.87121965       11.40263560      12.96608584      11.26959185      11.19529673     
  0.03000000       3.66524124E-01   1363.04888997    -4.48456013      0.10283325       4.89126906       11.53981298      13.38469474      11.46511045      11.64405618     
  0.03000000       4.64158883E-01   1271.87660173    -4.62250648      0.10075917       4.90896661       11.66966085      13.84228519      11.65468697      12.05474446     
  0.03000000       5.87801607E-01   1199.26746364    -4.74113579      0.09886177       4.92547890       11.79959314      14.26764064      11.82994562      12.36161370     
  0.03000000       7.44380301E-01   1091.54767540    -4.91900345      0.09723847       4.93985940       11.98371536      14.84905645      12.07820343      12.73167400     
  0.03000000       9.42668455E-01   1014.36405016    -5.05896072      0.09584638       4.95238441       12.15602812      15.32806522      12.29869321      13.01259061     
  0.03000000       1.19377664E+00   945.05997191     -5.19316533      0.09460918       4.96366914       12.32924636      15.78308075      12.51089449      13.27385363     
  0.03000000       1.51177507E+00   879.06480641     -5.32928434      0.09348526       4.97404933       12.50415305      16.23126639      12.72255626      13.52931713     
  0.03000000       1.91448198E+00   813.25247018     -5.47406207      0.09245796       4.98364686       12.70226766      16.74210868      12.95432677      13.79781199     
  0.03000000       2.42446202E+00   751.49362316     -5.61977415      0.09155508       4.99217062       12.90778958      17.26512192      13.18624870      14.07028968     
  0.03000000       3.07029063E+00   696.84788501     -5.75856362      0.09075551       4.99978951       13.11315715      17.78078437      13.39778885      14.33918850     
  0.03000000       3.88815518E+00   653.14828061     -5.87821115      0.09001099       5.00694443       13.29530526      18.26069860      13.59540874      14.59099873     
  0.03000000       4.92388263E+00   608.56286195     -6.00775835      0.08931625       5.01367453       13.47538715      18.81895972      13.81373022      14.88632790     
  0.03000000       6.23550734E+00   567.53913695     -6.13517051      0.08868572       5.01982814       13.68610752      19.40283488      14.03578698      15.19986695     
  0.03000000       7.89652287E+00   532.69767448     -6.25085585      0.08811232       5.02546224       13.89307564      19.95792709      14.24661427      15.50891103     
  0.03000000       1.00000000E+01   502.71280097     -6.35676488      0.08757837       5.03074172       14.10053531      20.46347392      14.43872263      15.80478614     
