# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.06000000       1.00000000E-03   2987.99591910    -1.49663688      0.66734706       3.56786244       5.19355766       5.67722777       5.15294750       5.12725164      
  0.06000000       1.26638017E-03   2987.99591910    -1.50606223      0.66014742       3.57728416       5.21718281       5.70080587       5.17659998       5.15096209      
  0.06000000       1.60371874E-03   2987.99591910    -1.51657686      0.65218275       3.58782717       5.24362464       5.72719501       5.20306829       5.17749088      
  0.06000000       2.03091762E-03   2988.13352457    -1.53210840      0.64058152       3.60341706       5.28264048       5.76608396       5.24210486       5.21660451      
  0.06000000       2.57191381E-03   2988.40875451    -1.55893257      0.62098155       3.63040816       5.35018835       5.83339812       5.30966455       5.28427410      
  0.06000000       3.25702066E-03   2989.02811458    -1.61822813      0.57975392       3.69007826       5.49961272       5.98229312       5.45901536       5.43376741      
  0.06000000       4.12462638E-03   2989.23459645    -1.75415318      0.49570749       3.82611765       5.84168603       6.32347934       5.80041383       5.77498184      
  0.06000000       5.22334507E-03   2991.25247973    -1.87983606      0.42835712       3.95295634       6.16019253       6.64029873       6.11743899       6.09119629      
  0.06000000       6.61474064E-03   2986.82700625    -1.98976772      0.37854996       4.06032186       6.43496952       6.91553337       6.39032605       6.36278620      
  0.06000000       8.37677640E-03   2977.65118612    -2.09005518      0.33934922       4.15527276       6.68265754       7.16518455       6.63564056       6.60631608      
  0.06000000       1.06081836E-02   2967.94967347    -2.18265506      0.30703282       4.24219791       6.91123528       7.39579626       6.86135873       6.82983211      
  0.06000000       1.34339933E-02   2957.74488445    -2.26989398      0.27960610       4.32347491       7.12664496       7.61331111       7.07346773       7.03933863      
  0.06000000       1.70125428E-02   2946.66522071    -2.35361333      0.25583508       4.40064539       7.33308674       7.82205514       7.27616308       7.23899730      
  0.06000000       2.15443469E-02   2929.60402934    -2.43817068      0.23481606       4.47511277       7.53834269       8.03155531       7.47692014       7.43585241      
  0.06000000       2.72833338E-02   2912.72039538    -2.51945864      0.21631882       4.54637755       7.73629281       8.23360013       7.66996886       7.62451407      
  0.06000000       3.45510729E-02   2892.09911947    -2.60086139      0.19978415       4.61544487       7.93295780       8.43550934       7.86089854       7.81010646      
  0.06000000       4.37547938E-02   2858.35488295    -2.68814534      0.18497359       4.68234621       8.13823798       8.65038818       8.05811219       7.99908310      
  0.06000000       5.54102033E-02   2826.53948432    -2.77203498      0.17175289       4.74675959       8.33840554       8.85934124       8.24890807       8.18053107      
  0.06000000       7.01703829E-02   2788.22099626    -2.85822799      0.15983005       4.80925080       8.54343447       9.07517904       8.44189237       8.36174254      
  0.06000000       8.88623816E-02   2740.68238210    -2.94830196      0.14912814       4.86944713       8.75819697       9.30336134       8.64006002       8.54406594      
  0.06000000       1.12533558E-01   2686.53441836    -3.04071425      0.13953416       4.92720531       8.98355869       9.54345126       8.84220145       8.72528111      
  0.06000000       1.42510267E-01   2622.21010717    -3.13802524      0.13093904       4.98242733       9.22425652       9.80152950       9.05262480       8.90814813      
  0.06000000       1.80472177E-01   2545.92312535    -3.24191226      0.12324483       5.03502812       9.48974756       10.08565729      9.27616464       9.09428440      
  0.06000000       2.28546386E-01   2461.09120224    -3.34983685      0.11647970       5.08406498       9.78070874       10.39195138      9.50951462       9.27894546      
  0.06000000       2.89426612E-01   2362.05704176    -3.46650839      0.11055727       5.12939085       10.09517770      10.72139824      9.75568696       9.46762343      
  0.06000000       3.66524124E-01   2249.99445284    -3.59166206      0.10549285       5.17011942       10.40812493      11.05720681      10.00836685      9.66068442      
  0.06000000       4.64158883E-01   2139.81917625    -3.71535802      0.10115701       5.20657349       10.67974811      11.37170752      10.24854638      9.85189380      
  0.06000000       5.87801607E-01   2023.19068736    -3.84555727      0.09740304       5.23942069       10.92739623      11.69206913      10.48875242      10.05621883     
  0.06000000       7.44380301E-01   1903.10464124    -3.98062954      0.09422821       5.26820400       11.14858003      12.02334487      10.72923282      10.28603251     
  0.06000000       9.42668455E-01   1780.81246506    -4.12118405      0.09153848       5.29335879       11.34509853      12.37446322      10.97155820      10.57162573     
  0.06000000       1.19377664E+00   1668.79216008    -4.25637590      0.08921363       5.31570325       11.51864956      12.72961885      11.20480218      10.91033892     
  0.06000000       1.51177507E+00   1559.42500761    -4.39410314      0.08718559       5.33567613       11.67038839      13.12105663      11.42681771      11.31515918     
  0.06000000       1.91448198E+00   1463.05901091    -4.52289561      0.08539932       5.35365686       11.79881857      13.51104377      11.61637605      11.71993464     
  0.06000000       2.42446202E+00   1367.45301443    -4.65696757      0.08377642       5.37032194       11.92475247      13.96544646      11.80773558      12.10508389     
  0.06000000       3.07029063E+00   1267.23197162    -4.80405784      0.08235318       5.38520477       12.06757839      14.46092729      12.01665953      12.46344658     
  0.06000000       3.88815518E+00   1186.68017030    -4.93134450      0.08111254       5.39838951       12.21008344      14.88481262      12.20811031      12.73064246     
  0.06000000       4.92388263E+00   1113.18641063    -5.05440388      0.07999907       5.41039565       12.35152943      15.26475265      12.38788700      12.95577614     
  0.06000000       6.23550734E+00   1047.66046163    -5.17100154      0.07897230       5.42161587       12.49767500      15.64163853      12.56815464      13.17386538     
  0.06000000       7.89652287E+00   987.73976234     -5.28390059      0.07801775       5.43217861       12.64942118      16.00995928      12.74481524      13.37885378     
  0.06000000       1.00000000E+01   934.15513430     -5.39105623      0.07710061       5.44244982       12.79302691      16.34874225      12.90638872      13.56341313     
