# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01000000       1.00000000E-03   2336.63779778    -2.72871098      0.26417258       3.59464161       7.86379687       8.62483036       7.77896680       7.64011422      
  0.01000000       1.26638017E-03   2299.85270174    -2.81470872      0.24698150       3.65308818       8.08248939       8.85442813       7.98051218       7.81639734      
  0.01000000       1.60371874E-03   2258.39862612    -2.90364494      0.23120960       3.71040530       8.31660087       9.09700549       8.19088023       7.99489102      
  0.01000000       2.03091762E-03   2212.81619592    -2.99475584      0.21684823       3.76610419       8.56127105       9.34894828       8.40704992       8.17394645      
  0.01000000       2.57191381E-03   2152.73205709    -3.09599734      0.20391639       3.81951258       8.83003963       9.62715831       8.64268540       8.36107168      
  0.01000000       3.25702066E-03   2083.86829404    -3.20266433      0.19246376       3.86971865       9.11102002       9.91948370       8.88973891       8.55096537      
  0.01000000       4.12462638E-03   2015.85776807    -3.30765801      0.18225487       3.91705839       9.38376160       10.20679782      9.13485338       8.73598577      
  0.01000000       5.22334507E-03   1938.87701735    -3.41964863      0.17317794       3.96143106       9.65997468       10.50889066      9.38908173       8.92676312      
  0.01000000       6.61474064E-03   1856.80663105    -3.53593814      0.16516550       4.00257775       9.92332331       10.81707500      9.64524003       9.12300478      
  0.01000000       8.37677640E-03   1769.43036233    -3.65754816      0.15811838       4.04045045       10.17165465      11.13486592      9.90502413       9.33009672      
  0.01000000       1.06081836E-02   1678.48705199    -3.78361484      0.15197973       4.07484471       10.38359924      11.45213982      10.15386644      9.56721688      
  0.01000000       1.34339933E-02   1590.47011843    -3.90850879      0.14659792       4.10615941       10.57213520      11.76591271      10.39388095      9.83678003      
  0.01000000       1.70125428E-02   1511.34062409    -4.02612333      0.14179034       4.13512252       10.73741819      12.06305647      10.61722018      10.14575012     
  0.01000000       2.15443469E-02   1406.14337241    -4.17739940      0.13761818       4.16106389       10.92185139      12.45618171      10.89271141      10.63931316     
  0.01000000       2.72833338E-02   1327.09857213    -4.30105066      0.13399957       4.18420852       11.06576338      12.80050216      11.10536640      11.09949468     
  0.01000000       3.45510729E-02   1249.51090939    -4.42707345      0.13074220       4.20558299       11.19598195      13.16395018      11.28892393      11.53604695     
  0.01000000       4.37547938E-02   1173.56319954    -4.55563067      0.12782157       4.22520713       11.32398599      13.56224469      11.46312617      11.92674957     
  0.01000000       5.54102033E-02   1099.03693971    -4.68767123      0.12519145       4.24326591       11.46016424      14.01458725      11.64764820      12.28715032     
  0.01000000       7.01703829E-02   1030.07355230    -4.81679100      0.12282799       4.25982046       11.60279630      14.45941454      11.83315605      12.58860731     
  0.01000000       8.88623816E-02   965.38275806     -4.94471555      0.12069222       4.27505655       11.75649103      14.93947786      12.03577838      12.87724715     
  0.01000000       1.12533558E-01   902.51373462     -5.07586221      0.11873970       4.28922310       11.92773374      15.41559883      12.25399315      13.15024255     
  0.01000000       1.42510267E-01   836.47489490     -5.22072101      0.11699521       4.30207866       12.11452560      15.93150680      12.48914964      13.46346967     
  0.01000000       1.80472177E-01   775.15598005     -5.36445060      0.11545982       4.31355279       12.30671811      16.45288052      12.72843663      13.74924474     
  0.01000000       2.28546386E-01   719.97032287     -5.50314983      0.11408589       4.32395059       12.50576091      16.98235101      12.95988896      14.02497952     
  0.01000000       2.89426612E-01   672.17549245     -5.63198554      0.11284584       4.33344349       12.68813679      17.49098087      13.17617062      14.28952661     
  0.01000000       3.66524124E-01   627.50342319     -5.76035426      0.11169271       4.34236489       12.89721778      18.05861885      13.40567321      14.58282980     
  0.01000000       4.64158883E-01   583.01902447     -5.89637941      0.11063156       4.35065636       13.10995849      18.65133923      13.63306251      14.88824958     
  0.01000000       5.87801607E-01   542.65389833     -6.02864950      0.10966248       4.35829807       13.31255423      19.27438311      13.88802224      15.22975111     
  0.01000000       7.44380301E-01   511.08744082     -6.14005225      0.10874736       4.36557688       13.48570293      19.78124263      14.11285969      15.53685714     
  0.01000000       9.42668455E-01   479.21127846     -6.25890625      0.10787651       4.37256052       13.73332375      20.38239569      14.37103776      15.91566861     
  0.01000000       1.19377664E+00   447.54231994     -6.38426073      0.10705817       4.37917465       13.98727767      21.00581676      14.60735177      16.29856606     
  0.01000000       1.51177507E+00   419.79773795     -6.50177753      0.10628006       4.38551066       14.24512673      21.63058520      14.85918060      16.68389464     
  0.01000000       1.91448198E+00   393.83400074     -6.61873482      0.10554288       4.39155634       14.50229360      22.25118636      15.08977018      17.07522372     
  0.01000000       2.42446202E+00   371.76669394     -6.72482185      0.10482648       4.39747224       14.76819070      22.91837769      15.32334250      17.48973893     
  0.01000000       3.07029063E+00   349.58518687     -6.83746433      0.10413123       4.40325220       15.06834552      23.65318199      15.58995011      17.96863216     
  0.01000000       3.88815518E+00   335.58733026     -6.91432500      0.10343105       4.40911235       15.29038813      24.21358820      15.76441353      18.32733720     
  0.01000000       4.92388263E+00   320.06410441     -7.00269850      0.10270777       4.41520767       15.56137535      24.85097977      15.95060044      18.76951074     
  0.01000000       6.23550734E+00   303.47066746     -7.10135274      0.10198140       4.42137227       15.84827025      25.59004369      16.18049133      19.25618482     
  0.01000000       7.89652287E+00   288.81717557     -7.19348277      0.10125967       4.42754122       16.14500253      26.31480380      16.42714260      19.76404353     
  0.01000000       1.00000000E+01   273.52217503     -7.29431348      0.10053244       4.43380178       16.49930093      27.18581110      16.70702738      20.38495787     
