# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04100000       1.00000000E-03   2883.28227158    -1.77532952      0.51998359       3.61922094       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       1.26638017E-03   2881.93609399    -1.81254852      0.49862908       3.65564378       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       1.60371874E-03   2881.23488286    -1.83139029      0.48817360       3.67404968       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       2.03091762E-03   2880.81006626    -1.84167693      0.48256633       3.68408470       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       2.57191381E-03   2880.30658568    -1.85298883      0.47648364       3.69510232       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       3.25702066E-03   2879.58171085    -1.87015276      0.46739801       3.71182447       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       4.12462638E-03   2878.21338214    -1.90093812      0.45155591       3.74177539       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       5.22334507E-03   2874.90964769    -1.97361757      0.41625617       3.81247691       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       6.61474064E-03   2866.44780507    -2.12677071      0.35103166       3.96050682       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       8.37677640E-03   2849.84147335    -2.26259346      0.30373070       4.08622236       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.04100000       1.06081836E-02   2827.85967860    -2.38092175      0.26918702       4.19109033       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
