# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00050000       1.00000000E-03   598.31821926     -5.44534603      0.17655689       2.64361673       12.88556353      12.46013205      10.83670216      10.42212037      10.34115379      10.38359220      10.22124798      10.24958818      10.22189964     
  0.00050000       1.26638017E-03   573.58170683     -5.54359364      0.17156841       2.66850978       13.13068429      12.69013177      10.99950426      10.57816403      10.49345536      10.52452240      10.35069590      10.37548919      10.34714768     
  0.00050000       1.60371874E-03   548.47255472     -5.64556990      0.16685346       2.69271568       13.37634287      12.91749459      11.16341289      10.73587228      10.64674930      10.66475475      10.48012561      10.50040982      10.47089159     
  0.00050000       2.03091762E-03   523.77650221     -5.74912343      0.16239988       2.71621520       13.62782423      13.14612914      11.33194290      10.89730792      10.80391365      10.80768222      10.61249850      10.62656383      10.59621308     
  0.00050000       2.57191381E-03   498.83091454     -5.85651383      0.15822252       2.73884800       13.88051908      13.38422008      11.49485210      11.05185799      10.95481351      10.94392133      10.74151000      10.75005735      10.71900417     
  0.00050000       3.25702066E-03   476.09368684     -5.95951318      0.15426862       2.76082974       14.14187519      13.62350001      11.65369031      11.20712013      11.10768928      11.07878010      10.86927010      10.87165989      10.83859109     
  0.00050000       4.12462638E-03   453.07421029     -6.06683651      0.15054880       2.78203075       14.44558493      13.88590993      11.84885579      11.39383436      11.29021290      11.23779565      11.01735275      11.00934360      10.97470502     
  0.00050000       5.22334507E-03   432.43059893     -6.16847779      0.14701360       2.80266924       14.74133959      14.14289559      12.04833933      11.58025375      11.47022940      11.39344594      11.16530463      11.14584489      11.10893453     
  0.00050000       6.61474064E-03   411.66116789     -6.27405270      0.14365686       2.82273277       15.08499081      14.43055229      12.28206098      11.80294595      11.69083005      11.57647352      11.33741225      11.30044350      11.25838696     
  0.00050000       8.37677640E-03   393.77499372     -6.37078787      0.14045523       2.84230856       15.37442330      14.69418848      12.48889880      11.99435131      11.87221493      11.73071606      11.48229763      11.43218788      11.38943808     
  0.00050000       1.06081836E-02   379.31246760     -6.45568163      0.13727613       2.86219518       15.66126217      14.93662911      12.68814631      12.18537676      12.05768297      11.88751461      11.62979921      11.56325665      11.51721189     
  0.00050000       1.34339933E-02   364.18249809     -6.54637816      0.13415288       2.88218484       15.98826299      15.20604805      12.93009842      12.41427155      12.27331917      12.06777884      11.80090357      11.71139613      11.65812192     
  0.00050000       1.70125428E-02   349.05002838     -6.63993273      0.13112490       2.90201453       16.33501081      15.49596037      13.21302237      12.66754795      12.51330245      12.25600755      11.97904994      11.86480196      11.80476006     
  0.00050000       2.15443469E-02   337.66345967     -6.71743585      0.12815521       2.92191271       16.60235057      15.72704387      13.45305900      12.87846295      12.71390071      12.43321067      12.13821962      11.99884343      11.93224491     
  0.00050000       2.72833338E-02   325.27227241     -6.80267550      0.12519530       2.94220902       16.89938940      15.98065117      13.71111462      13.10015798      12.92292490      12.60195686      12.29897374      12.13905166      12.06801863     
  0.00050000       3.45510729E-02   311.77256552     -6.89666051      0.12229826       2.96254454       17.28478776      16.29080677      14.05072645      13.40206459      13.19581220      12.82749102      12.50304225      12.30932622      12.22634199     
  0.00050000       4.37547938E-02   297.91305700     -6.99554565      0.11952786       2.98244622       17.64485614      16.58593893      14.37692729      13.68978271      13.45356556      13.04036412      12.69432206      12.46955569      12.37545850     
  0.00050000       5.54102033E-02   286.11222746     -7.08493534      0.11691885       3.00161579       17.98712873      16.86047456      14.68983730      13.96361877      13.69652539      13.24068493      12.87389377      12.62164840      12.51642113     
  0.00050000       7.01703829E-02   273.68833236     -7.18112303      0.11438277       3.02066353       18.38789735      17.17395958      15.07735398      14.29252981      13.97630378      13.46891376      13.07453432      12.79206003      12.67403795     
  0.00050000       8.88623816E-02   260.46958995     -7.28572100      0.11195755       3.03927774       18.84654740      17.52785822      15.55188000      14.68310728      14.28993935      13.71730065      13.29038395      12.97747214      12.84584468     
  0.00050000       1.12533558E-01   247.94277158     -7.38918389      0.10967923       3.05713631       19.30231815      17.87964366      16.06288938      15.09179789      14.59463598      13.94718440      13.49047408      13.15414220      13.01089489     
  0.00050000       1.42510267E-01   238.74862318     -7.47266532      0.10745056       3.07496689       19.66605709      18.16166613      16.50470387      15.43725379      14.83277980      14.11997455      13.64258758      13.29480333      13.14491858     
  0.00050000       1.80472177E-01   228.62484376     -7.56590485      0.10525295       3.09291639       20.07547610      18.47487754      17.02303940      15.83511076      15.08917798      14.29865175      13.79960678      13.44406216      13.28849407     
  0.00050000       2.28546386E-01   217.41007511     -7.67093518      0.10313445       3.11057735       20.53430028      18.81944239      17.61024702      16.28169317      15.36345883      14.48457495      13.96297860      13.60258541      13.44203181     
  0.00050000       2.89426612E-01   205.44788419     -7.78610106      0.10115094       3.12744459       21.02935232      19.18175097      18.22800408      16.75259960      15.64477999      14.67283782      14.12924548      13.76597847      13.60108185     
