# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00500000       1.00000000E-03   1874.94032989    -3.31429282      0.20907549       3.49678041       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00500000       1.26638017E-03   1823.08243696    -3.40965453      0.19814656       3.54341292       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00500000       1.60371874E-03   1732.64901073    -3.54175716      0.18841944       3.58713518       9.99172232       9.87027155       9.99391765       9.40028412       9.12820016       10.63934559      10.91016899      9.73223826       9.65630897       9.46000375       9.28107613      
  0.00500000       2.03091762E-03   1653.70755165    -3.66153203      0.18019689       3.62588996       10.32151410      10.17872750      10.24395221      9.62132029       9.35733408       10.93493680      11.26898986      9.98554136       9.96657243       9.71894201       9.49593762      
  0.00500000       2.57191381E-03   1581.35242589    -3.77570432      0.17278829       3.66235643       10.62710100      10.46319981      10.48412000      9.84035040       9.58091067       11.21205921      11.60763689      10.24834663      10.26641262      9.96500557       9.70740757      
  0.00500000       3.25702066E-03   1506.66497045    -3.89364359      0.16617630       3.69624811       10.93863802      10.75271798      10.74161247      10.07971191      9.81397334       11.50342459      11.96345257      10.55282977      10.57716386      10.21847795      9.93918817      
  0.00500000       4.12462638E-03   1422.19847697    -4.02496901      0.16033217       3.72734452       11.28274273      11.07102133      11.04908187      10.37247142      10.07540930      11.83838162      12.37339586      10.96016066      10.92175196      10.50000946      10.22837729     
  0.00500000       5.22334507E-03   1344.41040902    -4.15085117      0.15521966       3.75549284       11.61386010      11.37639853      11.38372495      10.70393632      10.33715933      12.17358740      12.78474355      11.44749262      11.24196930      10.77541114      10.57157391     
  0.00500000       6.61474064E-03   1271.09422614    -4.27423842      0.15064727       3.78146367       11.93720999      11.67327908      11.74227603      11.06740843      10.60031652      12.51011640      13.20044030      11.99560531      11.53579140      11.04654702      10.95992076     
  0.00500000       8.37677640E-03   1198.57480504    -4.40034648      0.14652782       3.80554409       12.25880713      11.96685177      12.11316524      11.44806131      10.86984313      12.84177886      13.62358147      12.55662987      11.81349087      11.31920967      11.37434896     
  0.00500000       1.06081836E-02   1129.78888854    -4.52517763      0.14283940       3.82768930       12.57127144      12.24814001      12.50673702      11.86221920      11.15683685      13.16111928      14.05499007      13.13511987      12.06617309      11.59865593      11.82712444     
  0.00500000       1.34339933E-02   1064.71260066    -4.64865542      0.13952130       3.84810416       12.86449742      12.50848508      12.87602185      12.24998964      11.43124157      13.46063201      14.47282769      13.65652554      12.29068214      11.86249220      12.24184208     
  0.00500000       1.70125428E-02   1001.46600966    -4.77400967      0.13650331       3.86709790       13.17642494      12.77977233      13.25190084      12.64199053      11.71328180      13.77280498      14.91956427      14.18815208      12.51989410      12.13391299      12.66165096     
  0.00500000       2.15443469E-02   941.19094504     -4.89948911      0.13376475       3.88470161       13.50366814      13.05985472      13.63092918      13.03212469      11.99901861      14.10684722      15.40385151      14.73235439      12.76945155      12.41097187      13.08387548     
  0.00500000       2.72833338E-02   881.09107168     -5.03028231      0.13129796       3.90086927       13.83535904      13.33692356      14.00940992      13.41824801      12.28713850      14.44997334      15.90075315      15.25837271      13.02290383      12.68870515      13.49669644     
  0.00500000       3.45510729E-02   823.29227224     -5.16292720      0.12908140       3.91565771       14.15340376      13.59694441      14.36433156      13.77949680      12.56136081      14.77525241      16.37258447      15.73707066      13.26144147      12.95128526      13.87687304     
  0.00500000       4.37547938E-02   769.56279568     -5.29369823      0.12708236       3.92921388       14.46996244      13.84981006      14.71942479      14.13647639      12.83556397      15.11922416      16.87052200      16.22495264      13.49796510      13.21149745      14.25367822     
  0.00500000       5.54102033E-02   718.45981031     -5.42562456      0.12526303       3.94173911       14.79340283      14.10242950      15.08320654      14.49869586      13.11630718      15.48696690      17.40000827      16.73476377      13.73868841      13.47619753      14.63765080     
  0.00500000       7.01703829E-02   669.10841803     -5.56072012      0.12361675       3.95322991       15.11992228      14.35347846      15.45231895      14.86562756      13.40092533      15.86617903      17.94007686      17.25841515      13.97523424      13.74290906      15.02741778     
  0.00500000       8.88623816E-02   622.09513872     -5.69772935      0.12213416       3.96370992       15.40375941      14.57504053      15.84012592      15.24840296      13.69476914      16.28562225      18.52283273      17.81211082      14.18323078      14.00529790      15.43632319     
  0.00500000       1.12533558E-01   582.75356382     -5.82086911      0.12078923       3.97332809       15.62085445      14.75134863      16.20836498      15.61013764      13.97308728      16.70408041      19.09640302      18.33505929      14.37188466      14.24318181      15.82493828     
  0.00500000       1.42510267E-01   548.61668187     -5.93501931      0.11950639       3.98260231       15.81865051      14.92137605      16.56131791      15.95797662      14.24120505      17.10912160      19.64801307      18.83414144      14.55397046      14.47213378      16.19981083     
  0.00500000       1.80472177E-01   512.95235642     -6.06059529      0.11829970       3.99141705       15.98057954      15.09932270      16.95144878      16.34281192      14.52056884      17.58005494      20.27839466      19.39086412      14.70432770      14.70263980      16.62115360     
  0.00500000       2.28546386E-01   479.90921580     -6.18450356      0.11718015       3.99967624       16.16852338      15.28751112      17.39091315      16.77885650      14.83124655      18.13358742      21.01136790      20.03327576      14.89549680      14.95617092      17.10545540     
  0.00500000       2.89426612E-01   448.78810591     -6.30877826      0.11613404       4.00746525       16.22330007      15.38992564      17.77378944      17.15749178      15.10483645      18.63631195      21.65494795      20.58518287      15.03593119      15.15807416      17.52648309     
  0.00500000       3.66524124E-01   422.11647680     -6.42264250      0.11514582       4.01488793       16.22735904      15.46779232      18.13995403      17.52075506      15.34244770      19.12590800      22.27553004      21.10844024      15.13504708      15.32164342      17.93138644     
  0.00500000       4.64158883E-01   396.59161430     -6.53808644      0.11420801       4.02199123       16.27448465      15.59844591      18.58972844      17.96950405      15.63706314      19.75797632      23.06001632      21.76781432      15.31117494      15.53895399      18.43588841     
  0.00500000       5.87801607E-01   374.98114604     -6.64237532      0.11329620       4.02895354       16.17933709      15.64767398      18.99605062      18.37426456      15.88026791      20.34586230      23.74400511      22.33424297      15.40115111      15.68585934      18.88587657     
  0.00500000       7.44380301E-01   352.89998694     -6.75460440      0.11241506       4.03573530       16.16867191      15.74997503      19.47300722      18.85281118      16.16153021      21.09167094      24.59796175      23.02301762      15.57744619      15.87468753      19.42289138     
  0.00500000       9.42668455E-01   338.78867979     -6.83226186      0.11154273       4.04250184       16.17662332      15.84604043      19.80886601      19.19134628      16.36413009      21.62225555      25.19874062      23.50590886      15.70278625      16.01282886      19.80365601     
  0.00500000       1.19377664E+00   324.59594264     -6.91367482      0.11063508       4.04959861       16.17237009      15.94558755      20.17425972      19.55900291      16.57347425      22.24547117      25.83795480      24.01546516      15.83688280      16.14986025      20.20898306     
  0.00500000       1.51177507E+00   309.19679211     -7.00543183      0.10970952       4.05689568       16.24106841      16.08983598      20.58004179      19.97184656      16.82240352      22.90789919      26.57574182      24.60688226      16.02028649      16.32413887      20.67286307     
  0.00500000       1.91448198E+00   293.99090541     -7.10036362      0.10878541       4.06424293       16.26094632      16.23890272      21.08391505      20.48360460      17.12970136      23.74736877      27.45608724      25.30895683      16.23524810      16.52787753      21.23614810     
  0.00500000       2.42446202E+00   279.33243326     -7.19661702      0.10786150       4.07165132       16.35328747      16.43102399      21.56686405      20.97844089      17.40456329      24.56338976      28.32138450      26.00654047      16.41991290      16.72408691      21.78777327     
  0.00500000       3.07029063E+00   263.77088589     -7.30357700      0.10695127       4.07901237       16.58411225      16.71935148      22.07785932      21.50739123      17.70332636      25.44503912      29.27090484      26.78203230      16.63185883      16.95690792      22.38428893     
  0.00500000       3.88815518E+00   248.51385423     -7.41424293      0.10607168       4.08618538       16.81528309      17.01704715      22.66902475      22.11918395      18.05915399      26.46540975      30.33139020      27.65085369      16.90592629      17.22653332      23.06737267     
  0.00500000       4.92388263E+00   238.28515681     -7.49457082      0.10518458       4.09348004       16.98831601      17.24346304      23.13918542      22.60576324      18.36179162      27.29167018      31.14168085      28.32367960      17.15315368      17.45117423      23.60605699     
  0.00500000       6.23550734E+00   226.80110408     -7.58784310      0.10428173       4.10096776       17.19862688      17.52221926      23.73548666      23.22318836      18.76083523      28.35475928      32.13981394      29.16160761      17.48660448      17.74275326      24.28496340     
  0.00500000       7.89652287E+00   214.17691306     -7.69478927      0.10339084       4.10842010       17.43895490      17.84410329      24.44243138      23.95554212      19.23991298      29.62434583      33.30095807      30.14572701      17.89025410      18.08895209      25.08748645     
  0.00500000       1.00000000E+01   200.34531482     -7.81796642      0.10253812       4.11561357       17.71195576      18.20231153      25.22624187      24.76976971      19.75610875      31.01832921      34.59508091      31.24939212      18.32190619      18.46629473      25.98777658     
