# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00800000       1.00000000E-03   2208.65372915    -2.89993239      0.24277277       3.57110446       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       1.26638017E-03   2157.95948515    -2.99610494      0.22766185       3.62692596       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       1.60371874E-03   2099.53684540    -3.09697037      0.21414240       3.68009977       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       2.03091762E-03   2038.67112883    -3.19859804      0.20204111       3.73062711       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       2.57191381E-03   1970.35294067    -3.30565999      0.19120756       3.77849483       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       3.25702066E-03   1895.29306865    -3.41780850      0.18162029       3.82317792       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       4.12462638E-03   1824.00065530    -3.52644199      0.17304375       3.86519418       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       5.22334507E-03   1734.04239672    -3.65325261      0.16545648       3.90413887       11.08793804      10.78120922      11.82136085      11.54477399      10.58075304     
  0.00800000       6.61474064E-03   1646.78132483    -3.77813369      0.15888800       3.93932400       11.41738204      11.08283378      12.22832289      11.92091478      10.86634643     
  0.00800000       8.37677640E-03   1566.89355529    -3.89693501      0.15306905       3.97173135       11.73950198      11.38091589      12.61835105      12.28228628      11.15105511     
  0.00800000       1.06081836E-02   1488.69339102    -4.01627255      0.14780572       4.00212355       12.07783282      11.69679361      13.01735461      12.65314082      11.45552249     
  0.00800000       1.34339933E-02   1384.15498115    -4.16948443      0.14332518       4.02886038       12.53588697      12.12819784      13.53585293      13.13836868      11.87546638     
  0.00800000       1.70125428E-02   1307.18261554    -4.29311616      0.13938014       4.05310305       12.93062459      12.50567446      13.94996086      13.53643152      12.24833907     
  0.00800000       2.15443469E-02   1228.37734675    -4.42334992      0.13586150       4.07531254       13.34005468      12.90151409      14.36092843      13.94433346      12.64679556     
  0.00800000       2.72833338E-02   1154.04251823    -4.55205995      0.13272780       4.09558087       13.74317767      13.29314622      14.74729855      14.34915624      13.04349303     
  0.00800000       3.45510729E-02   1082.75455905    -4.68144461      0.12991266       4.11420214       14.12898707      13.66256800      15.14144026      14.76587814      13.41746545     
  0.00800000       4.37547938E-02   1015.42501984    -4.81016581      0.12736801       4.13138415       14.49605472      14.01146265      15.53518451      15.17909176      13.77099003     
  0.00800000       5.54102033E-02   952.77013792     -4.93657384      0.12507247       4.14718093       14.88554923      14.37905580      15.97116604      15.63090663      14.14438958     
  0.00800000       7.01703829E-02   890.93450889     -5.06774299      0.12298846       4.16177597       15.29528764      14.76223556      16.45298794      16.12731115      14.53308215     
  0.00800000       8.88623816E-02   827.72591297     -5.20888216      0.12112245       4.17505552       15.72624054      15.16710678      16.96812165      16.65471198      14.94360878     
  0.00800000       1.12533558E-01   769.71046964     -5.34706149      0.11946732       4.18700653       16.18594785      15.60221457      17.51948475      17.22001696      15.38676783     
  0.00800000       1.42510267E-01   715.91291586     -5.48384040      0.11797551       4.19792053       16.66836090      16.06009069      18.10420706      17.82142486      15.85402118     
  0.00800000       1.80472177E-01   668.09366829     -5.61391074      0.11662861       4.20789433       17.15786127      16.52889729      18.68670714      18.42498061      16.32983007     
  0.00800000       2.28546386E-01   623.35871217     -5.74358249      0.11539100       4.21716071       17.70638420      17.05858206      19.33577634      19.09247634      16.86618379     
  0.00800000       2.89426612E-01   581.94064289     -5.87162349      0.11425364       4.22576437       18.33518216      17.67123074      20.06835631      19.83087256      17.48279874     
  0.00800000       3.66524124E-01   543.68009319     -5.99785686      0.11319289       4.23386611       18.99217936      18.31346406      20.83908211      20.60193764      18.12949798     
  0.00800000       4.64158883E-01   510.18835374     -6.11601858      0.11219220       4.24157904       19.67887627      18.98962272      21.61664725      21.37920617      18.80801436     
  0.00800000       5.87801607E-01   477.95859515     -6.23669043      0.11125183       4.24889003       20.48637106      19.78711542      22.51523282      22.28422759      19.60697050     
  0.00800000       7.44380301E-01   447.14174722     -6.35936266      0.11037205       4.25578611       21.22892862      20.52523372      23.31771214      23.06536520      20.34435589     
  0.00800000       9.42668455E-01   420.13260148     -6.47419354      0.10953386       4.26240748       22.05268373      21.34493546      24.20550605      23.93116058      21.16496239     
  0.00800000       1.19377664E+00   394.42610589     -6.59023966      0.10873706       4.26874906       23.02557174      22.31539629      25.24002250      24.93077584      22.14084646     
  0.00800000       1.51177507E+00   372.48844836     -6.69585245      0.10796246       4.27495870       23.97559224      23.26175999      26.23303516      25.89560732      23.07391969     
  0.00800000       1.91448198E+00   350.14797977     -6.80937044      0.10721223       4.28101557       25.06057903      24.34634452      27.37127848      26.97308344      24.16863544     
  0.00800000       2.42446202E+00   336.54837376     -6.88431439      0.10645823       4.28714572       25.80756459      25.09230788      28.14486170      27.70803612      24.91500038     
  0.00800000       3.07029063E+00   321.52999307     -6.97001598      0.10567463       4.29356279       26.70864241      25.98878467      29.06266098      28.57264808      25.79833870     
  0.00800000       3.88815518E+00   305.22461814     -7.06696810      0.10488294       4.30009455       27.77394498      27.05943020      30.17994934      29.56679503      26.90614645     
  0.00800000       4.92388263E+00   290.40757025     -7.15995269      0.10409691       4.30662858       28.87846925      28.16357296      31.32102177      30.61377626      28.02254147     
  0.00800000       6.23550734E+00   275.44145402     -7.25847252      0.10330676       4.31324676       30.07726646      29.37177955      32.57565904      31.70399686      29.26249048     
  0.00800000       7.89652287E+00   259.38714316     -7.36933910      0.10253305       4.31977650       31.48853047      30.80051914      34.07184047      32.96299199      30.73721273     
  0.00800000       1.00000000E+01   245.76735609     -7.46938184      0.10178784       4.32611245       32.84229786      32.17210194      35.55868619      34.14503896      32.14071058     
