# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03200000       1.00000000E-03   2809.21471492    -1.94298543      0.45160978       3.63404043       6.17995531       6.16932306       6.51382086       6.29622118       6.09857801       6.67102042       6.76122340       6.41671144       6.13360062       6.13548344       6.23868237      
  0.03200000       1.26638017E-03   2805.57512563    -2.00098000      0.42353336       3.68979181       6.32500481       6.31395835       6.65798716       6.43880055       6.24061018       6.81706433       6.90666859       6.56001387       6.27665376       6.27878227       6.38083177      
  0.03200000       1.60371874E-03   2802.84586993    -2.04055507      0.40545068       3.72768917       6.42403249       6.41267860       6.75632985       6.53595086       6.33733490       6.91681926       7.00598099       6.65772254       6.37416577       6.37647334       6.47766016      
  0.03200000       2.03091762E-03   2801.35702067    -2.06080310      0.39653904       3.74699246       6.47462456       6.46310545       6.80654768       6.58552270       6.38667131       6.96780153       7.05672836       6.70760153       6.42393401       6.42633655       6.52705815      
  0.03200000       2.57191381E-03   2800.53051039    -2.07129826      0.39200462       3.75698250       6.50087147       6.48926412       6.83259845       6.61122363       6.41224279       6.99426461       7.08306878       6.73346975       6.44973899       6.45219144       6.55266553      
  0.03200000       3.25702066E-03   2799.62246784    -2.08189779      0.38749830       3.76702464       6.52733773       6.51563924       6.85887158       6.63712747       6.43800777       7.02097010       7.10965173       6.75955052       6.47574796       6.47825079       6.57847156      
  0.03200000       4.12462638E-03   2798.19318590    -2.09755143      0.38097681       3.78176762       6.56629653       6.55446048       6.89754802       6.67523665       6.47590043       7.06030870       7.14880783       6.79793283       6.51401360       6.51659107       6.61643132      
  0.03200000       5.22334507E-03   2795.55638862    -2.12443029      0.37006327       3.80701237       6.63324181       6.62116067       6.96400065       6.74066070       6.54092446       7.12796150       7.21613524       6.86385714       6.57971403       6.58242188       6.68158533      
  0.03200000       6.61474064E-03   2789.50175365    -2.18255160      0.34761722       3.86136201       6.77800169       6.76535641       7.10758598       6.88186033       6.68117403       7.27434987       7.36174796       7.00624406       6.72156089       6.72456491       6.82215589      
  0.03200000       8.37677640E-03   2770.28431584    -2.33007726      0.29740079       3.99688285       7.14473305       7.13040204       7.47073465       7.23767299       7.03392447       7.64611414       7.73129119       7.36585077       7.07933389       7.08317904       7.17605137      
  0.03200000       1.06081836E-02   2733.69385840    -2.48527644      0.25544443       4.12897432       7.52367435       7.50686490       7.84558246       7.60057240       7.39151597       8.03458858       8.11742485       7.73508449       7.44491372       7.44972123       7.53600117      
  0.03200000       1.34339933E-02   2695.15216701    -2.61582640      0.22612355       4.23487541       7.84218135       7.82275082       8.15852343       7.90036618       7.68577854       8.36236662       8.44338547       8.04179488       7.74835701       7.75408426       7.83269176      
  0.03200000       1.70125428E-02   2649.10234104    -2.73590146      0.20383841       4.32499506       8.13556532       8.11314015       8.44312074       8.16847500       7.94753655       8.66514279       8.74550826       8.31837848       8.02231977       8.02903129       8.09718682      
  0.03200000       2.15443469E-02   2599.47746116    -2.84853304      0.18594682       4.40478946       8.41275779       8.38701550       8.70847992       8.41488476       8.18753160       8.95148128       9.03188295       8.57419551       8.27692227       8.28438424       8.33968561      
  0.03200000       2.72833338E-02   2538.31116124    -2.96159084      0.17121377       4.47648764       8.69829655       8.66566552       8.97195304       8.65348842       8.41882888       9.24277768       9.32440518       8.82483754       8.52821488       8.53676646       8.57346652      
  0.03200000       3.45510729E-02   2469.64820229    -3.07410451      0.15889227       4.54135936       8.99696455       8.95466152       9.23342967       8.88365585       8.64241648       9.53927711       9.62670610       9.06911315       8.77941652       8.78843904       8.79819118      
  0.03200000       4.37547938E-02   2392.12366301    -3.18887005      0.14839528       4.60072572       9.31398323       9.25992006       9.49747099       9.11066237       8.86343916       9.84496153       9.94405038       9.31238444       9.03554896       9.04426977       9.01924111      
  0.03200000       5.54102033E-02   2303.11153019    -3.30944891      0.13934007       4.65541453       9.66424080       9.59408073       9.76982885       9.34008077       9.08846049       10.16515264      10.29000160      9.56050388       9.30390954       9.31112709       9.24236652      
  0.03200000       7.01703829E-02   2197.58680326    -3.43993853      0.13169562       4.70442307       10.01280862      9.92745535       10.04636972      9.57629225       9.31812557       10.48518358      10.65513924      9.82111821       9.58146059       9.57874092       9.47156048      
  0.03200000       8.88623816E-02   2089.39432018    -3.57139869      0.12522509       4.74818196       10.33421529      10.23637266      10.32626250      9.82648098       9.54432499       10.79857757      11.01619170      10.11717008      9.85312402       9.83413614       9.71057367      
  0.03200000       1.12533558E-01   1976.51520848    -3.70637633      0.11979690       4.78667460       10.62560072      10.52171084      10.63128651      10.11678697      9.77103851       11.12089043      11.38464101      10.50156082      10.12179833      10.08120261      9.98570739      
  0.03200000       1.42510267E-01   1863.54907490    -3.84251849      0.11521125       4.82057556       10.86828695      10.76122188      10.97534822      10.47049213      9.99866614       11.45405789      11.74978034      11.02522022      10.37835263      10.31488782      10.33452946     
  0.03200000       1.80472177E-01   1746.17137001    -3.98609355      0.11122724       4.85114304       11.08432342      10.97502147      11.37540412      10.90465569      10.24655313      11.80969729      12.13836358      11.70747066      10.63601309      10.55447850      10.79758888     
  0.03200000       2.28546386E-01   1630.29992451    -4.13162141      0.10791450       4.87740562       11.27970744      11.16967442      11.80829712      11.38459663      10.52086773      12.17342670      12.56351045      12.42021792      10.89564230      10.80496608      11.34309211     
  0.03200000       2.89426612E-01   1525.39449144    -4.27035758      0.10507433       4.90057191       11.44378874      11.33723921      12.23178887      11.84869462      10.81339041      12.52203594      13.01221141      12.98947931      11.13704806      11.05475090      11.87459799     
  0.03200000       3.66524124E-01   1433.16519980    -4.39968546      0.10256331       4.92158109       11.57537674      11.47683014      12.62980014      12.27521022      11.10166654      12.84997032      13.45929782      13.44787111      11.33773432      11.28564679      12.33865307     
  0.03200000       4.64158883E-01   1330.86029190    -4.54740710      0.10033740       4.94063925       11.69507189      11.61557534      13.08217953      12.72886239      11.42458964      13.25343090      14.00999371      13.95813210      11.54595874      11.53090758      12.80148597     
  0.03200000       5.87801607E-01   1251.05505011    -4.67174837      0.09840131       4.95756305       11.79931361      11.73954289      13.46445869      13.09065334      11.69325134      13.62101383      14.50360988      14.39848689      11.72485684      11.73428831      13.15891330     
