# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00050000       1.00000000E-03   598.31821926     -5.44534603      0.17655689       2.64361673       12.17944261      11.97238572      15.86153208      15.36371685      13.33910266      16.09441989      18.29883144      17.64264283      12.94201680      12.70518915      15.53562026     
  0.00050000       1.26638017E-03   573.58170683     -5.54359364      0.17156841       2.66850978       12.34215107      12.13174764      16.11656600      15.58272913      13.53271980      16.47568420      18.63862254      17.95935456      13.12262123      12.87683245      15.75796773     
  0.00050000       1.60371874E-03   548.47255472     -5.64556990      0.16685346       2.69271568       12.51883732      12.30413887      16.39448970      15.83185864      13.74566249      16.89711534      19.02293369      18.30601419      13.31118029      13.06870526      16.01146445     
  0.00050000       2.03091762E-03   523.77650221     -5.74912343      0.16239988       2.71621520       12.70513827      12.48923656      16.68505418      16.09128940      13.97572520      17.35010292      19.41978547      18.63878840      13.50115601      13.26676384      16.27210405     
  0.00050000       2.57191381E-03   498.83091454     -5.85651383      0.15822252       2.73884800       12.89365269      12.67834325      16.98473885      16.36631769      14.21796258      17.81802139      19.84988455      18.97985028      13.71622128      13.47103316      16.55037564     
  0.00050000       3.25702066E-03   476.09368684     -5.95951318      0.15426862       2.76082974       13.07819537      12.83754619      17.27373256      16.63315137      14.46461497      18.27502496      20.25102100      19.30522840      13.93534719      13.66277430      16.81905423     
  0.00050000       4.12462638E-03   453.07421029     -6.06683651      0.15054880       2.78203075       13.26416431      13.04224321      17.62927452      16.96887244      14.76723090      18.85541958      20.79094616      19.73905856      14.21663475      13.89461069      17.16992475     
  0.00050000       5.22334507E-03   432.43059893     -6.16847779      0.14701360       2.80266924       13.46461157      13.24670617      17.95843859      17.28508522      15.05172680      19.38433268      21.28841274      20.14596119      14.47102270      14.12499293      17.49554494     
  0.00050000       6.61474064E-03   411.66116789     -6.27405270      0.14365686       2.82273277       13.70868791      13.49016935      18.29225512      17.61261983      15.33614980      19.88059125      21.82368112      20.59073069      14.72579905      14.37524044      17.84829986     
  0.00050000       8.37677640E-03   393.77499372     -6.37078787      0.14045523       2.84230856       13.92708243      13.73177326      18.67871190      17.99298824      15.62504019      20.46058789      22.42075821      21.09142070      14.96846248      14.62124822      18.24499352     
  0.00050000       1.06081836E-02   379.31246760     -6.45568163      0.13727613       2.86219518       14.13427466      13.94414893      18.98730700      18.30024713      15.87438842      20.89764845      22.91647707      21.50925884      15.18878137      14.84059201      18.57447980     
  0.00050000       1.34339933E-02   364.18249809     -6.54637816      0.13415288       2.88218484       14.30963587      14.14595457      19.27958472      18.59400776      16.07294567      21.33044864      23.38721257      21.91357382      15.34470298      15.02393902      18.89291933     
  0.00050000       1.70125428E-02   349.05002838     -6.63993273      0.13112490       2.90201453       14.57869207      14.45801934      19.76886900      19.08825164      16.41548418      22.03688185      24.18033444      22.58856426      15.61466795      15.31738975      19.42687519     
  0.00050000       2.15443469E-02   337.66345967     -6.71743585      0.12815521       2.92191271       14.73638385      14.62496453      20.01406086      19.33191091      16.59710985      22.36467183      24.54287142      22.90557043      15.75988118      15.47849951      19.68649510     
  0.00050000       2.72833338E-02   325.27227241     -6.80267550      0.12519530       2.94220902       14.95327318      14.90257719      20.41730827      19.74760825      16.85141012      22.98969179      25.27360117      23.49855567      15.97027715      15.71642312      20.15126371     
  0.00050000       3.45510729E-02   311.77256552     -6.89666051      0.12229826       2.96254454       15.16600362      15.16455207      20.86645118      20.20548674      17.14932822      23.63136223      25.97033063      24.12068370      16.19224337      15.95624566      20.65123599     
  0.00050000       4.37547938E-02   297.91305700     -6.99554565      0.11952786       2.98244622       15.42175440      15.46236558      21.32729986      20.67614935      17.46477280      24.32051171      26.75908323      24.76761424      16.45519148      16.23366313      21.17283975     
  0.00050000       5.54102033E-02   286.11222746     -7.08493534      0.11691885       3.00161579       15.64955831      15.76672377      21.83278469      21.19428421      17.77260753      25.06303693      27.59773620      25.48222853      16.68218248      16.48808800      21.74689765     
  0.00050000       7.01703829E-02   273.68833236     -7.18112303      0.11438277       3.02066353       15.90922642      16.06064655      22.30698591      21.68045390      18.11275578      25.76121500      28.40644802      26.16041579      16.97341998      16.77296068      22.29106194     
  0.00050000       8.88623816E-02   260.46958995     -7.28572100      0.11195755       3.03927774       16.16316837      16.38234190      22.84455498      22.23366369      18.45828453      26.56373541      29.36675441      26.95526819      17.23952057      17.05302436      22.90484746     
  0.00050000       1.12533558E-01   247.94277158     -7.38918389      0.10967923       3.05713631       16.48139291      16.75043490      23.46182825      22.87245733      18.85638067      27.44141227      30.39629258      27.84760946      17.56996819      17.39087993      23.62632066     
  0.00050000       1.42510267E-01   238.74862318     -7.47266532      0.10745056       3.07496689       16.75248877      17.06554649      23.98820782      23.41748347      19.21997396      28.20248366      31.27673382      28.62753040      17.87974333      17.68951348      24.23878256     
  0.00050000       1.80472177E-01   228.62484376     -7.56590485      0.10525295       3.09291639       17.08597792      17.44282895      24.64731686      24.10554216      19.63824374      29.12813873      32.37428704      29.60261022      18.22960869      18.04415871      25.01034377     
  0.00050000       2.28546386E-01   217.41007511     -7.67093518      0.10313445       3.11057735       17.53166419      17.92861160      25.52780851      25.03222489      20.19368460      30.35997435      33.72759879      30.97049310      18.70943094      18.50894497      26.07469442     
  0.00050000       2.89426612E-01   205.44788419     -7.78610106      0.10115094       3.12744459       18.14123645      18.59416119      26.76307152      26.34382541      20.95892748      32.01564182      35.42624156      32.80944208      19.37632617      19.15272183      27.59875818     
