# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02900000       1.00000000E-03   2778.53055836    -2.00667311      0.42899471       3.63591137       6.31744879       6.30647506       6.65651549       6.43348745       6.23321079       6.81865630       6.91006685       6.55617449       6.26985671       6.27139846       6.37495081      
  0.02900000       1.26638017E-03   2772.87808742    -2.07100459      0.39999606       3.69670378       6.47760171       6.46611448       6.81577134       6.59051421       6.38934786       6.98059735       7.07115570       6.71431161       6.42742508       6.42922840       6.53137328      
  0.02900000       1.60371874E-03   2767.91703053    -2.12128343      0.37886092       3.74385344       6.60267104       6.59074100       6.94004700       6.71282772       6.51086002       7.10724080       7.19705502       6.83761914       6.55022044       6.55223957       6.65315907      
  0.02900000       2.03091762E-03   2764.89174486    -2.15029836      0.36721866       3.77096287       6.67487860       6.66267614       7.01174332       6.78331354       6.58084601       7.18040147       7.26975560       6.90872574       6.62101138       6.62316119       6.72332000      
  0.02900000       2.57191381E-03   2763.39292670    -2.16404360      0.36184459       3.78376874       6.70908597       6.69674980       7.04569830       6.81667054       6.61395437       7.21507959       7.30420877       6.94239102       6.65451933       6.65673234       6.75651699      
  0.02900000       3.25702066E-03   2762.31447975    -2.17367264      0.35813165       3.79272750       6.73305964       6.72062793       7.06949145       6.84003466       6.63713940       7.23939138       7.32836036       6.96597692       6.67799167       6.68024945       6.77976653      
  0.02900000       4.12462638E-03   2760.88935772    -2.18611460      0.35339781       3.80428457       6.76403689       6.75147948       7.10023035       6.87020750       6.66707521       7.27081438       7.35957329       6.99644313       6.70830749       6.71062373       6.80978843      
  0.02900000       5.22334507E-03   2758.59293596    -2.20570475      0.34609272       3.82242761       6.81276026       6.80000014       7.14856360       6.91762704       6.71411080       7.32025213       7.40867362       7.04433817       6.75595979       6.75836976       6.85696464      
  0.02900000       6.61474064E-03   2754.05689369    -2.24228914      0.33291517       3.85614554       6.90369888       6.89054280       7.23873315       7.00600085       6.80172467       7.41259006       7.50036116       7.13365212       6.84479285       6.84738275       6.94486223      
  0.02900000       8.37677640E-03   2740.17585874    -2.33485530      0.30230039       3.93993494       7.13301750       7.11873902       7.46595957       7.22797717       7.02143870       7.64609571       7.73215654       7.35840243       7.06807201       7.07113754       7.16547139      
  0.02900000       1.06081836E-02   2702.84187567    -2.50707221      0.25482964       4.08831549       7.55574958       7.53880405       7.88389442       7.63283470       7.42057015       8.07931633       8.16224519       7.77025589       7.47614416       7.48018254       7.56705932      
  0.02900000       1.34339933E-02   2649.75097091    -2.65900479      0.22259731       4.20577525       7.92595108       7.90553294       8.24548037       7.97582775       7.75601234       8.46173381       8.54311595       8.12296349       7.82502106       7.83014903       7.90583122      
  0.02900000       1.70125428E-02   2598.93788055    -2.78803898      0.19944286       4.30117802       8.24253950       8.21882248       8.55132385       8.26252989       8.03573362       8.78911726       8.86959634       8.41946529       8.11939035       8.12527106       8.18842238      
  0.02900000       2.15443469E-02   2535.62852869    -2.91301823      0.18144362       4.38333090       8.55597793       8.52558206       8.84375727       8.52954821       8.29482962       9.11031741       9.19107754       8.69908784       8.39900123       8.40579389       8.45038333      
  0.02900000       2.72833338E-02   2466.39101948    -3.03331197      0.16697155       4.45552730       8.87130268       8.83154595       9.12427956       8.77904614       8.53717066       9.42590905       9.51097186       8.96297706       8.66874748       8.67586717       8.69433499      
  0.02900000       3.45510729E-02   2389.18169611    -3.15289411      0.15505137       4.51986269       9.19895051       9.14770450       9.40079513       9.01878674       8.77054933       9.74405370       9.83914886       9.21912911       8.93717996       8.94391526       8.92808085      
  0.02900000       4.37547938E-02   2299.82199349    -3.27771259      0.14493503       4.57846771       9.56167283       9.49403636       9.68485801       9.25914129       9.00624299       10.07698464      10.19642044      9.47850571       9.21730047       9.22255938       9.16204032      
  0.02900000       5.54102033E-02   2193.76762025    -3.41165313      0.13652634       4.63038084       9.92277643       9.83904966       9.97054514       9.50305850       9.24439246       10.40777551      10.57190764      9.74629636       9.50529561       9.50035184       9.39910417      
