# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03900000       1.00000000E-03   2867.89546013    -1.81046599      0.50473459       3.62335563       5.89280561       5.88258018       6.21579107       6.00668987       5.81322884       6.36673550       6.45241343       6.12435853       5.84693135       5.84933510       5.95030467      
  0.03900000       1.26638017E-03   2866.15445462    -1.85234003      0.48156427       3.66417044       5.99756537       5.98708086       6.32000266       6.11024376       5.91666333       6.47160051       6.55722018       6.22810800       5.95073346       5.95331011       6.05370509      
  0.03900000       1.60371874E-03   2865.12400594    -1.87445198      0.46979466       3.68566304       6.05286669       6.04224042       6.37499211       6.16485555       5.97119851       6.52696730       6.61255549       6.28283948       6.00548249       6.00815749       6.10822747      
  0.03900000       2.03091762E-03   2864.59664294    -1.88558253      0.46398849       3.69646509       6.08068717       6.06998787       6.40264680       6.19231038       5.99861004       6.55482593       6.64039051       6.31036086       6.03301018       6.03573592       6.13563410      
  0.03900000       2.57191381E-03   2864.07047041    -1.89612639      0.45855543       3.70669566       6.10706958       6.09629994       6.42887093       6.21833584       6.02458981       6.58125447       6.66679331       6.33645445       6.05910598       6.06188023       6.16161150      
  0.03900000       3.25702066E-03   2863.33345516    -1.91145707      0.45077098       3.72156742       6.14542026       6.13454665       6.46697404       6.25614481       6.06233007       6.61966613       6.70515629       6.37436754       6.09702350       6.09987014       6.19934775      
  0.03900000       4.12462638E-03   2861.99295955    -1.93772764      0.43774340       3.74703985       6.21122575       6.20016887       6.53233878       6.32096895       6.12701828       6.68560645       6.77099464       6.43939167       6.16204259       6.16501628       6.26403682      
  0.03900000       5.22334507E-03   2859.19054379    -1.99470518      0.41076251       3.80229750       6.35414407       6.34266988       6.67413765       6.46150599       6.26721824       6.82880103       6.91386212       6.58043136       6.30306482       6.30633352       6.40424505      
  0.03900000       6.61474064E-03   2850.30286791    -2.13744778      0.35068896       3.93963736       6.71232866       6.69969184       7.02901547       6.81239158       6.61682700       7.18821114       7.27211231       6.93309970       6.65540539       6.65949535       6.75406567      
  0.03900000       8.37677640E-03   2833.31724699    -2.28065889      0.30095788       4.07246868       7.06805102       7.05398764       7.38147877       7.15891971       6.96099574       7.54719042       7.63002685       7.28251476       7.00353009       7.00849612       7.09909623      
  0.03900000       1.06081836E-02   2807.78361751    -2.40532621      0.26548298       4.18140774       7.37222813       7.35657509       7.68324396       7.45303522       7.25177119       7.85715213       7.93922292       7.58044969       7.29914006       7.30489145       7.39137059      
  0.03900000       1.34339933E-02   2784.23500478    -2.51346988      0.23838003       4.27494012       7.63769006       7.62026365       7.94508999       7.70729257       7.50278146       8.12722888       8.20847609       7.83862128       7.55533408       7.56191664       7.64379046      
  0.03900000       1.70125428E-02   2752.48764088    -2.61781339      0.21630595       4.35934464       7.89148785       7.87178140       8.19425391       7.94633415       7.73747408       8.38736816       8.46776029       8.08293678       7.79702851       7.80452970       7.88047467      
  0.03900000       2.15443469E-02   2715.75770163    -2.71819445      0.19794371       4.43639819       8.13625373       8.11391075       8.43234168       8.17200368       7.95820973       8.63887301       8.71872153       8.31495326       8.02665817       8.03516224       8.10338911      
  0.03900000       2.72833338E-02   2675.01107996    -2.81604910      0.18228156       4.50799614       8.37542948       8.35044237       8.66317410       8.38825995       8.16916598       8.88540596       8.96521347       8.53846339       8.24831144       8.25776970       8.31656081      
  0.03900000       3.45510729E-02   2622.74223693    -2.91708688      0.16880081       4.57473169       8.62239611       8.59403974       8.89812875       8.60374125       8.37828936       9.14145549       9.22199369       8.76333542       8.47206914       8.48236541       8.52815333      
  0.03900000       4.37547938E-02   2562.76062383    -3.01949969      0.15712817       4.63697248       8.88491942       8.84981794       9.13623982       8.81653017       8.58469743       9.40710802       9.49096515       8.98762964       8.69875514       8.71027588       8.73627299      
  0.03900000       5.54102033E-02   2494.92163017    -3.12401914      0.14699570       4.69487049       9.16130071       9.11684430       9.37740731       9.02752163       8.78914445       9.68160047       9.77148793       9.21206311       8.92864689       8.94134177       8.94200453      
  0.03900000       7.01703829E-02   2418.12739475    -3.23300092      0.13802791       4.74954557       9.46640357       9.40962709       9.62732351       9.24021185       8.99653931       9.97268481       10.07632121      9.44042405       9.17046951       9.18335848       9.14882711      
  0.03900000       8.88623816E-02   2329.09443514    -3.34869937      0.13022635       4.80008342       9.79914217       9.72730030       9.88619931       9.45715372       9.20891450       10.27811109      10.40735821      9.67556356       9.42386224       9.43573470       9.35945431      
  0.03900000       1.12533558E-01   2223.68493417    -3.47520582      0.12350202       4.84613195       10.13722218      10.05109870      10.15327972      9.68424585       9.42903093       10.58852756      10.76168785      9.92684029       9.68898511       9.69301732       9.57933854      
  0.03900000       1.42510267E-01   2116.76003682    -3.60197383      0.11778652       4.88728819       10.44606484      10.34792698      10.41992433      9.92112050       9.64471471       10.88844991      11.10920464      10.20521406      9.94776863       9.93701761       9.80538029      
  0.03900000       1.80472177E-01   2002.50562471    -3.73509151      0.11291063       4.92401021       10.72419582      10.62115306      10.71915170      10.20749880      9.86486656       11.20220975      11.46802813      10.58601897      10.20529266      10.17533141      10.07651501     
  0.03900000       2.28546386E-01   1886.85000533    -3.87116497      0.10873570       4.95673593       10.96536847      10.85961074      11.06103290      10.55848386      10.09020613      11.53398684      11.83146994      11.10420564      10.45837228      10.40686446      10.42224202     
  0.03900000       2.89426612E-01   1768.15360902    -4.01319842      0.10514321       4.98591700       11.17670342      11.06866325      11.45699677      10.98820491      10.33371673      11.88668112      12.21451437      11.77720739      10.71016121      10.64182373      10.87981733     
  0.03900000       3.66524124E-01   1653.06555560    -4.15554020      0.10211352       5.01131313       11.36691381      11.25840854      11.87808069      11.45440945      10.59747117      12.24277103      12.62517222      12.47753246      10.96031157      10.88343329      11.40708352     
  0.03900000       4.64158883E-01   1545.45210370    -4.29504331      0.09949189       5.03390412       11.52917373      11.42504100      12.30347907      11.91772676      10.88871385      12.59828111      13.07651794      13.04613396      11.20069892      11.13206551      11.93809600     
  0.03900000       5.87801607E-01   1449.77644803    -4.42645637      0.09718631       5.05426943       11.65940999      11.56447257      12.70693443      12.34661654      11.17778486      12.93614162      13.53174885      13.51105863      11.40324563      11.36365016      12.40540869     
  0.03900000       7.44380301E-01   1351.04594831    -4.56757502      0.09512648       5.07287657       11.77385380      11.69805429      13.13496655      12.77253138      11.48079347      13.32431044      14.05433866      13.99343407      11.60118200      11.59537543      12.84080259     
  0.03900000       9.42668455E-01   1262.25300574    -4.70204098      0.09335146       5.08923714       11.88126787      11.82860890      13.54273032      13.15484294      11.76582694      13.72290140      14.58664278      14.46404577      11.79532818      11.81135956      13.21909349     
