# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05200000       1.00000000E-03   2948.49231389    -1.60101159      0.60774746       3.58697216       5.43223652       5.42239124       5.73737204       5.53767973       5.34958144       5.88387918       5.96028223       5.65284020       5.38313154       5.38686478       5.48170078      
  0.05200000       1.26638017E-03   2948.28864630    -1.62022263      0.59453269       3.60606624       5.48043485       5.47051325       5.78540781       5.58567095       5.39765333       5.93184822       6.00841632       5.70075729       5.43120128       5.43498366       5.52971200      
  0.05200000       1.60371874E-03   2948.15287571    -1.63074889      0.58742009       3.61652056       5.50684678       5.49688326       5.81173037       5.61196155       5.42398442       5.95814312       6.03479933       5.72701132       5.45753616       5.46134561       5.55601142      
  0.05200000       2.03091762E-03   2948.01711138    -1.64231570      0.57970666       3.62800138       5.53585232       5.52584235       5.84062885       5.64082226       5.45288896       5.98701717       6.06376413       5.75583421       5.48644895       5.49028922       5.58488009      
  0.05200000       2.57191381E-03   2947.76957399    -1.65988546      0.56818968       3.64543128       5.57993280       5.56985031       5.88454267       5.68466658       5.49679413       6.03090809       6.10778937       5.79962766       5.53037419       5.53426287       5.62873288      
  0.05200000       3.25702066E-03   2947.33838350    -1.69176166      0.54788085       3.67704568       5.65993494       5.64971338       5.96419087       5.76416569       5.57639598       6.11055400       6.18764933       5.87905088       5.61003637       5.61402258       5.70823600      
  0.05200000       4.12462638E-03   2946.32058466    -1.76908280      0.50155552       3.75377969       5.85444560       5.84383751       6.15756583       5.95704696       5.76948036       6.30413760       6.38159852       6.07183754       5.80339090       5.80767315       5.90106639      
  0.05200000       5.22334507E-03   2945.23972114    -1.91789563      0.42288967       3.90196419       6.22987281       6.21845975       6.53032252       6.32863270       6.14138272       6.67774770       6.75542063       6.44338310       6.17604537       6.18097672       6.27245272      
  0.05200000       6.61474064E-03   2941.97817669    -2.04396620      0.36656990       4.02610702       6.54746489       6.53528453       6.84521774       6.64172565       6.45428445       6.99431028       7.07196088       6.75697442       6.49024895       6.49580969       6.58513858      
  0.05200000       8.37677640E-03   2930.40958117    -2.15580734      0.32484012       4.13107966       6.82413957       6.81115088       7.12025486       6.91348440       6.72482414       7.27245480       7.35027173       7.03010932       6.76276183       6.76892264       6.85616814      
  0.05200000       1.06081836E-02   2918.38372755    -2.25604204      0.29182374       4.22417827       7.07218728       7.05831641       7.36626990       7.15592340       6.96584247       7.52199082       7.59981231       7.27419268       7.00608259       7.01288606       7.09776820      
  0.05200000       1.34339933E-02   2905.43838963    -2.34897311      0.26455076       4.30940245       7.30208620       7.28718466       7.59376142       7.37948097       7.18779648       7.75339060       7.83121019       7.49963921       7.23068326       7.23815602       7.32039529      
  0.05200000       1.70125428E-02   2884.29404262    -2.44178851      0.24123815       4.38952832       7.52776900       7.51143676       7.81723408       7.59715917       7.40289589       7.98257524       8.06064343       7.72018337       7.44950091       7.45766541       7.53676276      
  0.05200000       2.15443469E-02   2867.98249930    -2.52663734      0.22128839       4.46450351       7.73737011       7.71959340       8.02344204       7.79816584       7.60172291       8.19408048       8.27210408       7.92384731       7.65205585       7.66096387       7.73652775      
  0.05200000       2.72833338E-02   2843.29436996    -2.61366733      0.20368188       4.53651458       7.94909324       7.92938288       8.23158190       7.99898099       7.79936836       8.40962420       8.48785071       8.12839561       7.85473350       7.86442786       7.93567806      
  0.05200000       3.45510729E-02   2808.96222673    -2.70346840      0.18818860       4.60523347       8.16426449       8.14208229       8.44271126       8.20006276       7.99609762       8.63099533       8.70954475       8.33458150       8.05823449       8.06876365       8.13453019      
  0.05200000       4.37547938E-02   2773.43150583    -2.79129485      0.17448134       4.67092194       8.37604736       8.35127584       8.64880551       8.39496445       8.18657323       8.84853188       8.92757472       8.53499957       8.25647869       8.26795536       8.32704298      
  0.05200000       5.54102033E-02   2730.18063067    -2.88165801      0.16226412       4.73397531       8.59583619       8.56800419       8.85954618       8.59085638       8.37715795       9.07451999       9.15455681       8.73802948       8.45774978       8.47040919       8.51991175      
