# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01500000       1.00000000E-03   2538.20000777    -2.43802575      0.31286695       3.62378920       7.23996736       7.22470061       7.61447538       7.33476433       7.10749851       7.83926891       7.92757711       7.48511365       7.17140832       7.16735195       7.26385785      
  0.01500000       1.26638017E-03   2520.91267890    -2.51171077      0.29137811       3.68559440       7.42360150       7.40672640       7.79432169       7.50709368       7.27651842       8.02892833       8.11451301       7.66190685       7.34661529       7.34255502       7.43432888      
  0.01500000       1.60371874E-03   2492.93810514    -2.59359454      0.27114560       3.74810316       7.62477137       7.60545786       7.99048708       7.69202539       7.45669273       8.23947420       8.32188280       7.85333069       7.53595155       7.53155660       7.61662634      
  0.01500000       2.03091762E-03   2460.94946527    -2.67632903      0.25295801       3.80841029       7.83032834       7.80749828       8.18780291       7.87626030       7.63581240       8.45327115       8.53301507       8.04501361       7.72642881       7.72162826       7.79797989      
  0.01500000       2.57191381E-03   2429.05887431    -2.75659188      0.23673314       3.86599012       8.03445948       8.00748844       8.37951846       8.05414973       7.80900628       8.66208769       8.74037487       8.23049455       7.91250069       7.90735195       7.97304748      
  0.01500000       3.25702066E-03   2392.90334008    -2.83656356      0.22248254       3.91991553       8.24175058       8.20991624       8.56927765       8.22770730       7.97783584       8.87159327       8.94970150       8.41256052       8.09716846       8.09146516       8.14354569      
  0.01500000       4.12462638E-03   2354.48256001    -2.91171337      0.21075271       3.96696148       8.44044622       8.40373690       8.74603495       8.38671236       8.13248435       9.06961736       9.14926287       8.58046983       8.27015265       8.26344942       8.29945471      
  0.01500000       5.22334507E-03   2321.05941108    -2.97351383      0.20197837       4.00389811       8.60797226       8.56661417       8.89071067       8.51538882       8.25796020       9.23315195       9.31607230       8.71685726       8.41282670       8.40500361       8.42553673      
  0.01500000       6.61474064E-03   2295.39799403    -3.01893911      0.19599575       4.03001307       8.73442316       8.68876773       8.99687293       8.60889665       8.34941281       9.35403957       9.44086366       8.81627071       8.51819908       8.50941066       8.51711739      
  0.01500000       8.37677640E-03   2277.77231014    -3.05005940      0.19202885       4.04777335       8.82222322       8.77317999       9.06955460       8.67279365       8.41211421       9.43681188       9.52716532       8.88418923       8.59068445       8.58116922       8.57973828      
  0.01500000       1.06081836E-02   2264.52886784    -3.07296132      0.18923432       4.06050617       8.88695010       8.83522308       9.12261718       8.71929979       8.45783131       9.49733179       9.59078155       8.93366825       8.64378140       8.63364544       8.62532372      
  0.01500000       1.34339933E-02   2252.11819709    -3.09387921      0.18676811       4.07190208       8.94633740       8.89203144       9.17094246       8.76154335       8.49941599       9.55251721       9.64921080       8.97865574       8.69228905       8.68149246       8.66673582      
  0.01500000       1.70125428E-02   2236.78548397    -3.11922105      0.18389250       4.08538039       9.01819170       8.96066032       9.22903767       8.81222969       8.54939226       9.61889037       9.72005432       9.03267538       8.75082491       8.73908552       8.71643704      
  0.01500000       2.15443469E-02   2213.42898473    -3.15683593      0.17983396       4.10476440       9.12388567       9.06157424       9.31419163       8.88648478       8.62275343       9.71604758       9.82504326       9.11187843       8.83716730       8.82357412       8.78928837      
  0.01500000       2.72833338E-02   2168.08147172    -3.22178951      0.17392963       4.13375878       9.30318063       9.23247914       9.45661485       9.00932099       8.74403260       9.87989240       10.00634025      9.24426168       8.98324403       8.96453214       8.90956451      
  0.01500000       3.45510729E-02   2082.12975341    -3.33991065      0.16460632       4.18161359       9.61968688       9.53489686       9.71162495       9.23157120       8.95992270       10.17114535      10.33548827      9.48977651       9.24593012       9.21355689       9.12581725      
  0.01500000       4.37547938E-02   1938.30686666    -3.53480374      0.15177028       4.25213335       10.10303927      10.00052618      10.14664848      9.62996135       9.31112687       10.64874201      10.88203028      9.97459163       9.67248545       9.60664266       9.50656442      
  0.01500000       5.54102033E-02   1745.60014863    -3.79072921      0.13937071       4.32616331       10.60085046      10.48914584      10.79174258      10.28472367      9.75718339       11.28167687      11.58355107      10.93154199      10.18808280      10.07162737      10.15271659     
  0.01500000       7.01703829E-02   1557.95439209    -4.04435048      0.13066068       4.38221731       10.96866474      10.85294311      11.53514227      11.10423417      10.23376360      11.91109726      12.31721033      12.19814994      10.65905271      10.51641974      11.06706832     
  0.01500000       8.88623816E-02   1393.51647485    -4.27792180      0.12480565       4.42203774       11.24341253      11.13210755      12.26468907      11.91502312      10.76546457      12.48095981      13.11009131      13.11941268      11.07293407      10.95812518      11.98685168     
  0.01500000       1.12533558E-01   1277.69873941    -4.45874059      0.12055938       4.45210437       11.41629325      11.31902647      12.83169314      12.51745553      11.19416734      12.94159127      13.77600772      13.75999814      11.34315530      11.28427377      12.60474049     
  0.01500000       1.42510267E-01   1171.37670628    -4.63448566      0.11716668       4.47689797       11.56985369      11.49436336      13.36725209      13.03395435      11.57839255      13.43638456      14.46212633      14.37077265      11.58924500      11.57062050      13.11034337     
  0.01500000       1.80472177E-01   1074.92276588    -4.80459548      0.11438944       4.49773446       11.73155114      11.67996243      13.85462123      13.47052424      11.91779073      13.95060342      15.13215511      14.94646302      11.83935495      11.83393266      13.54365984     
  0.01500000       2.28546386E-01   989.65004857     -4.96575398      0.11209859       4.51530584       11.89916462      11.86854324      14.28661306      13.84549509      12.21827817      14.45588508      15.74119485      15.49162807      12.08564786      12.07729629      13.92689595     
  0.01500000       2.89426612E-01   914.98463344     -5.11713298      0.11016699       4.53040318       12.07477273      12.06216289      14.67158254      14.17392859      12.49914112      14.95526547      16.29845007      15.93767014      12.33711402      12.31294817      14.26751204     
  0.01500000       3.66524124E-01   839.02119083     -5.28070568      0.10852683       4.54343161       12.27114769      12.27429672      15.04906875      14.50522717      12.78667624      15.48370695      16.85656507      16.38244577      12.59974371      12.56041010      14.59942863     
  0.01500000       4.64158883E-01   772.42916014     -5.43550926      0.10714539       4.55455896       12.47004271      12.48303125      15.41036467      14.82196567      13.06692472      16.02573414      17.39906922      16.84727555      12.85733146      12.80250333      14.91876996     
  0.01500000       5.87801607E-01   713.11778959     -5.58410727      0.10594244       4.56436590       12.67018069      12.69264624      15.75277535      15.12804572      13.32864158      16.56279421      17.92450446      17.32020326      13.09738271      13.03408429      15.23138327     
  0.01500000       7.44380301E-01   662.93394527     -5.71976602      0.10485933       4.57329152       12.85415408      12.89442052      16.07572579      15.42312547      13.57864301      17.07762400      18.43963518      17.80290705      13.32421125      13.25282370      15.53676906     
  0.01500000       9.42668455E-01   615.32571014     -5.85746280      0.10387020       4.58152371       13.06196645      13.10789263      16.42829446      15.75219129      13.84573102      17.64682924      19.03196766      18.36420812      13.56164998      13.48780330      15.88421356     
  0.01500000       1.19377664E+00   569.60689440     -5.99902157      0.10298439       4.58896277       13.26919441      13.32533157      16.79073141      16.09742247      14.12586563      18.23603834      19.66536214      18.94487031      13.80351984      13.72910448      16.25385370     
  0.01500000       1.51177507E+00   533.31599312     -6.12020301      0.10217968       4.59577648       13.46208442      13.51328714      17.12931387      16.42429867      14.39516674      18.76469141      20.25622831      19.45503367      14.03820240      13.95505215      16.60322746     
  0.01500000       1.91448198E+00   501.73803614     -6.23286880      0.10139939       4.60243485       13.65989743      13.71780710      17.46516923      16.75544903      14.66121621      19.26589371      20.85254433      19.93467660      14.26519585      14.17820271      16.95623027     
  0.01500000       2.42446202E+00   468.00122692     -6.36015995      0.10065873       4.60880261       13.90917793      13.99216072      17.88376850      17.16985642      14.98244089      19.89347728      21.59851100      20.54905202      14.51367862      14.45343709      17.40554479     
  0.01500000       3.07029063E+00   437.16622682     -6.48452373      0.09997171       4.61475126       14.14129348      14.23945310      18.25234378      17.53812948      15.27857187      20.44362516      22.26091389      21.07715084      14.76552973      14.70822145      17.80450230     
