# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03800000       1.00000000E-03   2859.99899630    -1.82841736      0.49714074       3.62524211       5.93162489       5.92135809       6.25619355       6.04604674       5.85204692       6.40780567       6.49421345       6.16402894       5.88584010       5.88815823       5.98955540      
  0.03800000       1.26638017E-03   2858.00284272    -1.87266755      0.47311623       3.66826360       6.04228686       6.03174184       6.36629101       6.15534157       5.96115569       6.51874982       6.60500263       6.27359710       5.99541509       5.99790814       6.09865536      
  0.03800000       1.60371874E-03   2856.78926190    -1.89672316      0.46058063       3.69158688       6.10244538       6.09174297       6.42611507       6.21469460       6.02039221       6.57907031       6.66523978       6.33311755       6.05492830       6.05752461       6.15789305      
  0.03800000       2.03091762E-03   2856.19094680    -1.90847283      0.45457981       3.70297817       6.13184666       6.12106583       6.45533984       6.24368402       6.04932272       6.60854442       6.69467108       6.36219248       6.08399967       6.08664894       6.18682407      
  0.03800000       2.57191381E-03   2855.68560745    -1.91868949      0.44943008       3.71287363       6.15738692       6.14653724       6.48071624       6.26885585       6.07444370       6.63413895       6.72022620       6.38743964       6.10924554       6.11194242       6.21194443      
  0.03800000       3.25702066E-03   2854.93251266    -1.93314121      0.44224296       3.72687632       6.19356902       6.18262045       6.51666175       6.30450260       6.11001422       6.67040254       6.75643475       6.42319788       6.14499846       6.14776447       6.24751596      
  0.03800000       4.12462638E-03   2853.68231014    -1.95743582      0.43042241       3.75040847       6.25441281       6.24329367       6.57707478       6.36439691       6.16977286       6.73137688       6.81729853       6.48329225       6.20508295       6.20796955       6.30727725      
  0.03800000       5.22334507E-03   2850.99901400    -2.00808220      0.40680264       3.79943060       6.38143649       6.36994253       6.70309796       6.48923942       6.29428363       6.85871244       6.94432628       6.60861832       6.33036498       6.33351622       6.43180984      
  0.03800000       6.61474064E-03   2842.25665883    -2.14156566      0.35101008       3.92755930       6.71615952       6.70355893       7.03473723       6.81699944       6.62077219       7.19478126       7.27924161       6.93813333       6.65950008       6.66341885       6.75853194      
  0.03800000       8.37677640E-03   2824.91712537    -2.28925503      0.29976300       4.06464478       7.08334662       7.06925266       7.39846030       7.17452222       6.97583096       7.56538890       7.64860363       7.29869461       7.01872264       7.02354872       7.11447505      
  0.03800000       1.06081836E-02   2797.39638468    -2.41755386      0.26371670       4.17592411       7.39586950       7.38006421       7.70848395       7.47629574       7.27399740       7.88430053       7.96663077       7.60460159       7.32209866       7.32773055       7.41426547      
  0.03800000       1.34339933E-02   2773.47974224    -2.52700769      0.23651758       4.27047234       7.66517323       7.64748189       7.97371367       7.73361457       7.52791743       8.15820934       8.23952685       7.86606353       7.58153815       7.58804930       7.66965434      
  0.03800000       1.70125428E-02   2738.40832360    -2.63426031      0.21443600       4.35560268       7.92559454       7.90544340       8.22900660       7.97763545       7.76714809       8.42576683       8.50616571       8.11594710       7.82859354       7.83605861       7.91107854      
  0.03800000       2.15443469E-02   2701.86566298    -2.73483913      0.19618719       4.43285790       8.17148973       8.14873762       8.46791271       8.20387878       7.98845742       8.67844451       8.75827242       8.34865849       8.05905359       8.06749425       8.13451775      
  0.03800000       2.72833338E-02   2658.15592176    -2.83482392      0.18065752       4.50448713       8.41497301       8.38967209       8.70289553       8.42317755       8.20209179       8.93038034       9.01020441       8.57575103       8.28424340       8.29355729       8.35052675      
  0.03800000       3.45510729E-02   2604.09325031    -2.93703467      0.16733801       4.57101119       8.66763228       8.63819765       8.94078345       8.64019807       8.41270977       9.19094306       9.27196668       8.80270902       8.51086581       8.52107809       8.56345554      
  0.03800000       4.37547938E-02   2541.24540181    -3.04129086      0.15584466       4.63281588       8.93656676       8.89943705       9.18262187       8.85526906       8.62110640       9.46212465       9.54672977       9.02999950       8.74092730       8.75244790       8.77362609      
  0.03800000       5.54102033E-02   2471.08092589    -3.14734587      0.14587357       4.69024699       9.22328703       9.17571616       9.42753112       9.06761781       8.82738904       9.74302314       9.83583411       9.25643374       8.97565864       8.98805115       8.98052290      
  0.03800000       7.01703829E-02   2391.82129904    -3.25817752      0.13704998       4.74444225       9.53419572       9.47407947       9.68042833       9.28247029       9.03687241       10.03822047      10.14648596      9.48761988       9.22097667       9.23322890       9.18938128      
  0.03800000       8.88623816E-02   2299.44473736    -3.37628883      0.12943261       4.79411192       9.87284103       9.79723233       9.94184355       9.50152742       9.25157882       10.34648699      10.48490554      9.72572274       9.47838878       9.48842311       9.40208881      
  0.03800000       1.12533558E-01   2190.45475951    -3.50565481      0.12289477       4.83913274       10.20916741      10.11946691      10.21228642      9.73369027       9.47432893       10.65818275      10.84452802      9.98553855       9.74709582       9.74662614       9.62639745      
  0.03800000       1.42510267E-01   2083.54962330    -3.63277291      0.11733821       4.87932018       10.50593646      10.40619359      10.48444666      9.98133134       9.68956709       10.95813364      11.19025170      10.28730357      10.00291260      9.98663553       9.86170841      
  0.03800000       1.80472177E-01   1968.12815218    -3.76747272      0.11261105       4.91503761       10.78199325      10.67779818      10.79408083      10.28122353      9.91244947       11.27916105      11.55545123      10.69609668      10.26407382      10.22646315      10.14673149     
  0.03800000       2.28546386E-01   1853.07151076    -3.90406983      0.10854479       4.94698020       11.01067320      10.90394648      11.14822967      10.65217774      10.13944236      11.61365489      11.91756676      11.25846148      10.51413672      10.45550344      10.51878440     
  0.03800000       2.89426612E-01   1733.36292759    -4.04834898      0.10506832       4.97525539       11.21742111      11.10894015      11.55909643      11.10200857      10.39130382      11.97297210      12.31260335      11.96323464      10.76774639      10.69465529      11.00802069     
  0.03800000       3.66524124E-01   1620.65352517    -4.18979816      0.10212930       4.99989786       11.40152161      11.29343488      11.98282131      11.57035232      10.66339470      12.32888037      12.73470268      12.63338924      11.01771023      10.93954191      11.54350124     
  0.03800000       4.64158883E-01   1514.30319542    -4.32971719      0.09957558       5.02189305       11.55746245      11.45502763      12.41076841      12.03454965      10.96194115      12.68474345      13.19721325      13.17722035      11.25435540      11.18978971      12.07056771     
  0.03800000       5.87801607E-01   1424.39430579    -4.45604826      0.09730776       5.04190370       11.67821274      11.58615857      12.79800168      12.44156247      11.24005405      13.01243551      13.64074694      13.61655412      11.44107478      11.40955640      12.50557299     
  0.03800000       7.44380301E-01   1319.58278080    -4.60686355      0.09530773       5.05994218       11.79373953      11.72456013      13.25460861      12.88727836      11.56225347      13.43563888      14.21120263      14.13296475      11.65291919      11.65333987      12.95512483     
  0.03800000       9.42668455E-01   1241.20085601    -4.72934676      0.09355709       5.07604498       11.89906092      11.85138210      13.62700801      13.23155834      11.82151075      13.80823743      14.70457327      14.56723104      11.83388376      11.85203134      13.29552050     
  0.03800000       1.19377664E+00   1144.80143958    -4.88474363      0.09196167       5.09098438       12.03526696      12.01703187      14.02254081      13.58036080      12.10085431      14.25079357      15.26993040      15.03928739      12.05954120      12.07617340      13.64247352     
  0.03800000       1.51177507E+00   1055.09723230    -5.03903317      0.09064122       5.10354651       12.18268078      12.19083035      14.39443596      13.90447287      12.36603004      14.69808151      15.81390711      15.49505423      12.28789148      12.29519856      13.97011280     
  0.03800000       1.91448198E+00   983.31946926     -5.17279252      0.08946422       5.11489916       12.33257384      12.36283695      14.70895838      14.17837053      12.59680265      15.11401983      16.28450424      15.88951803      12.50156228      12.49493174      14.25318723     
  0.03800000       2.42446202E+00   909.05220690     -5.31967992      0.08839048       5.12538691       12.50306917      12.55287737      15.03270872      14.46296950      12.84267078      15.56641551      16.77547348      16.28272458      12.72874388      12.71045144      14.54067321     
  0.03800000       3.07029063E+00   840.72561107     -5.46477723      0.08744313       5.13474644       12.68256204      12.74681694      15.34356983      14.73721621      13.08287347      16.03093646      17.26221478      16.69494815      12.95356379      12.92530967      14.81880022     
  0.03800000       3.88815518E+00   781.23212085     -5.60057746      0.08661191       5.14304264       12.86397408      12.93628691      15.64293088      15.00603409      13.31593383      16.48670394      17.73727809      17.10632531      13.16585478      13.13427584      15.09005047     
  0.03800000       4.92388263E+00   729.63087065     -5.72684866      0.08586153       5.15060062       13.02475990      13.11286225      15.91696381      15.25623944      13.52742472      16.91846783      18.19427822      17.52040114      13.35817091      13.32388743      15.35008895     
  0.03800000       6.23550734E+00   683.97868409     -5.84598927      0.08518138       5.15750844       13.20310608      13.30113505      16.18283666      15.50415630      13.73298530      17.33109610      18.64724988      17.93247340      13.54184569      13.51358808      15.60666933     
  0.03800000       7.89652287E+00   645.53926727     -5.95291504      0.08455129       5.16395738       13.35698653      13.45860270      16.44383346      15.74998292      13.94105830      17.73736745      19.10604023      18.34602095      13.72679917      13.69603187      15.86396785     
  0.03800000       1.00000000E+01   611.25449880     -6.05383708      0.08395795       5.17007413       13.50661983      13.60470283      16.69393874      15.98980712      14.13719015      18.13322611      19.56722136      18.75632946      13.89774207      13.86639979      16.12091893     
