# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F322W2    NIRCAM-F164N     NIRCAM-F090W     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F115W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F430M     NIRCAM-F323N     NIRCAM-F212N     NIRCAM-F466N     NIRCAM-F460M     NIRCAM-F200W     NIRCAM-F070W     NIRCAM-F182M     NIRCAM-F360M     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F150W     NIRCAM-F187N     NIRCAM-F480M     NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F356W     NIRCAM-F150W2   
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00200000       1.00000000E-03   1222.89413177    -4.19572320      0.17815133       3.23786838       11.54315895      11.86036975      15.60833178      12.69014339      12.09995703      13.39542581      10.41273570      12.22395426      10.84726712      12.89076134      11.33880827      12.08685550      11.88075600      11.37984213      11.60618465      12.63793845      21.40288520      13.07244626      10.81387058      10.34124416      11.87897657      14.56882270      13.09246439      13.61739327      11.28254771      12.14607125      11.46277038      10.88316067      12.93533498     
  0.00200000       1.26638017E-03   1165.85170523    -4.30874350      0.17209348       3.26791616       11.89855545      12.17200358      15.90308400      13.00521567      12.39992587      13.60359533      10.68519569      12.52087145      11.11599387      13.27501343      11.60357168      12.63983092      12.20311836      11.65536095      11.89560916      12.98314820      22.13234821      13.40803439      11.21568089      10.62492113      12.40896850      14.88607851      13.36660649      13.95769708      11.54279452      12.47743936      11.75039548      11.25100318      13.23309223     
  0.00200000       1.60371874E-03   1107.51280853    -4.42601728      0.16661924       3.29599535       12.26228807      12.57230576      16.23367721      13.33157415      12.76923872      13.82805123      10.97182409      12.82088243      11.39495909      13.68391850      11.86379220      13.17102978      12.54936153      11.93586364      12.19469460      13.34819286      22.77019296      13.78436845      11.61779383      10.90353926      12.90816746      15.24174043      13.69369907      14.31678331      11.80740838      12.82668830      12.04798986      11.62761911      13.55740151     
  0.00200000       2.03091762E-03   1053.89844129    -4.53857024      0.16163999       3.32234876       12.61291264      13.01654611      16.56228179      13.65483410      13.15948587      14.05051010      11.24734984      13.11246236      11.66281055      14.09593370      12.11528842      13.63776245      12.89328916      12.21009080      12.49009793      13.70741620      23.31459454      14.17044508      12.00306782      11.15372971      13.36829171      15.59582417      14.03326504      14.67582249      12.06418322      13.16932190      12.34311282      11.98841043      13.87628694     
  0.00200000       2.57191381E-03   998.64168417     -4.65696758      0.15708389       3.34718266       12.98066482      13.52186851      16.91153296      13.99586323      13.58523790      14.28535616      11.53458708      13.41784507      11.94337482      14.53953762      12.37850236      14.14213446      13.26077093      12.50524449      12.81067263      14.08874902      23.84847843      14.59029153      12.40959489      11.40121363      13.85701269      15.97200474      14.39881235      15.05703923      12.33733437      13.53250022      12.66450359      12.36668192      14.21384002     
  0.00200000       3.25702066E-03   944.66631617     -4.77659741      0.15296067       3.37028630       13.32907016      14.08782384      17.28100175      14.32705133      14.01684297      14.54333650      11.80277184      13.71572004      12.20533239      14.97256825      12.62151434      14.68814158      13.60963970      12.78257007      13.11577900      14.45365931      24.32424661      15.01801029      12.79211683      11.62778431      14.34296327      16.36466744      14.77029181      15.43270990      12.59171684      13.87475370      12.97120792      12.72355003      14.55315154     
  0.00200000       4.12462638E-03   892.36529053     -4.89693742      0.14924011       3.39167511       13.67027435      14.67125954      17.66062148      14.66013528      14.44392299      14.82490675      12.06431072      14.01416785      12.46090570      15.40803668      12.85854964      15.20391356      13.96371571      13.05856065      13.42203954      14.82310198      24.76753832      15.46435237      13.16313590      11.85275400      14.81120431      16.77688495      15.14383278      15.82346645      12.84103578      14.21975949      13.28206000      13.07096670      14.89984920     
  0.00200000       5.22334507E-03   848.30672220     -5.00522687      0.14578274       3.41203212       13.96916507      15.18254851      17.99443218      14.96308882      14.80131065      15.09133089      12.29668457      14.28498497      12.68927950      15.80022004      13.07368480      15.62799957      14.29016565      13.31174851      13.70276954      15.16195467      25.14272534      15.87462722      13.48304427      12.06245219      15.20715320      17.15933896      15.46635564      16.19034945      13.06724213      14.53637918      13.56976168      13.37245811      15.21191144     
  0.00200000       6.61474064E-03   801.96734861     -5.12214475      0.14257706       3.43134651       14.29144603      15.75805367      18.36132592      15.29277620      15.17563416      15.39372410      12.54696652      14.57970058      12.93168261      16.23109973      13.30015866      16.07610328      14.65108566      13.57636296      13.99903717      15.53726143      25.54704905      16.34038754      13.82499508      12.29520333      15.62838787      17.59778570      15.81303441      16.60498378      13.29967258      14.88589880      13.87716865      13.69689618      15.55605571     
  0.00200000       8.37677640E-03   754.80790687     -5.24558016      0.13962572       3.44951444       14.64279043      16.43429458      18.76701768      15.64788590      15.57764884      15.73049192      12.81798226      14.89906145      13.18604994      16.70257795      13.53819421      16.58285486      15.04145534      13.83729741      14.29630758      15.94504185      25.97367734      16.86773482      14.19835849      12.54273518      16.09332452      18.09784070      16.19173869      17.06372329      13.52478428      15.26332476      14.19131841      14.05161735      15.93381004     
