# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00050000       1.00000000E-03   598.31821926     -5.44534603      0.17655689       2.64361673       14.67187026      18.48237455      14.08376864      16.86139610      16.52164716      15.66301589      17.10880517      12.94748386      16.10485537      19.45816693      18.03461809      27.05851084      17.19370103      14.11982569      15.60302599      15.00624785      16.70483145      14.15071570      16.29350540      13.08185948      15.38402651      13.56804226      17.61039878      16.38322337      16.39751767      20.09450434      17.01921224      14.75784681      16.56727545     
  0.00050000       1.26638017E-03   573.58170683     -5.54359364      0.17156841       2.66850978       14.91724940      18.87322956      14.43441806      17.20098153      16.90216011      16.01639393      17.44983804      13.16056462      16.56145061      19.86965020      18.53500855      27.30422446      17.59221192      14.49017837      15.92294321      15.29615390      17.21464704      14.33532248      16.68847865      13.34286279      15.67007044      13.80891258      18.02974793      16.68571983      16.76908724      20.44728259      17.67804687      15.09063580      16.86674281     
  0.00050000       1.60371874E-03   548.47255472     -5.64556990      0.16685346       2.69271568       15.16033271      19.30046198      14.80424636      17.56728255      17.31383224      16.37067117      17.82069241      13.38152889      17.04574198      20.32238545      19.08007596      27.53574620      18.02298089      14.88263997      16.24122960      15.58674483      17.75946993      14.52775713      17.11546046      13.61741538      15.97713516      14.05906371      18.47700010      17.00879013      17.16861562      20.82967935      18.39179309      15.44182431      17.19046065     
  0.00050000       2.03091762E-03   523.77650221     -5.74912343      0.16239988       2.71621520       15.41086877      19.77654034      15.16860013      17.96268466      17.75061281      16.74245331      18.21351693      13.61221335      17.52200343      20.83170321      19.65097042      27.77053046      18.47919558      15.26992788      16.57370712      15.89338251      18.30252105      14.74213608      17.56826459      13.89664806      16.29995144      14.31533239      18.93769312      17.34872800      17.57223427      21.26906479      19.12023255      15.79017212      17.55421483     
  0.00050000       2.57191381E-03   498.83091454     -5.85651383      0.15822252       2.73884800       15.64901044      20.29469926      15.58310592      18.39041560      18.20510888      17.11627062      18.63629797      13.87176651      18.06588962      21.41682388      20.28316412      28.05708279      18.95836829      15.71220662      16.89967951      16.19042526      18.92821753      14.96540042      18.04077263      14.20412794      16.65517163      14.58960878      19.44550076      17.71933060      17.99921486      21.76542634      19.98685386      16.18266866      17.95201121     
  0.00050000       3.25702066E-03   476.09368684     -5.95951318      0.15426862       2.76082974       15.88976733      20.84616645      15.96311236      18.82429336      18.68624916      17.50239138      19.05202533      14.11780549      18.56656103      22.00250220      20.90949865      28.30914918      19.45914216      16.11854749      17.23312465      16.50072597      19.51635714      15.19051733      18.53745029      14.48878740      17.01439289      14.84846656      19.94992645      18.09523219      18.40946304      22.26131117      20.77126049      16.54768778      18.36538480     
  0.00050000       4.12462638E-03   453.07421029     -6.06683651      0.15054880       2.78203075       16.15773219      21.49549955      16.33811668      19.30695762      19.25286795      17.94039343      19.50000066      14.36896340      19.06649625      22.64250710      21.59225336      28.53511886      20.04013381      16.52142974      17.60625730      16.85405096      20.12406579      15.43663157      19.11812056      14.77225097      17.41479122      15.11255416      20.50280318      18.51596684      18.84302531      22.79867822      21.52722809      16.91510669      18.83391929     
  0.00050000       5.22334507E-03   432.43059893     -6.16847779      0.14701360       2.80266924       16.40892776      22.18867385      16.74179210      19.83962393      19.85464843      18.34819483      20.00049127      14.63128814      19.60509511      23.35161062      22.32392995      28.74879820      20.65702081      16.95719366      17.95270533      17.18441319      20.78832406      15.63094325      19.73237996      15.05890065      17.84321649      15.36761837      21.08819767      18.96260815      19.32456560      23.37599886      22.35964520      17.30803299      19.35422823     
  0.00050000       6.61474064E-03   411.66116789     -6.27405270      0.14365686       2.82273277       16.64082979      22.93458424      17.15205460      20.37893864      20.48655540      18.72155367      20.50406184      14.92338862      20.16023548      24.09614893      23.09702544      28.92215842      21.30335252      17.40189562      18.26756074      17.47119014      21.50038421      15.89394462      20.37258926      15.36918947      18.29592844      15.64590459      21.69490541      19.43258461      19.80244655      23.94278021      23.19797142      17.70984592      19.88216442     
  0.00050000       8.37677640E-03   393.77499372     -6.37078787      0.14045523       2.84230856       16.85004423      23.66110204      17.58263574      20.92916625      21.11043990      19.10659542      21.02722485      15.20544502      20.73783567      24.86077215      23.85251335      29.09437116      21.94164266      17.87078268      18.57122946      17.77355204      22.24137607      16.10946984      21.00586221      15.66048324      18.74765114      15.89748664      22.29726837      19.89659003      20.30420615      24.50748030      24.10599627      18.12411842      20.41922663     
  0.00050000       1.06081836E-02   379.31246760     -6.45568163      0.13727613       2.86219518       17.00004761      24.27629560      17.93831042      21.38603062      21.63444765      19.35393452      21.46469276      15.43807642      21.21203119      25.50717564      24.48992381      29.25770873      22.47669149      18.25759572      18.77142990      17.96484362      22.86228686      16.27465316      21.53706707      15.90662439      19.13515770      16.10063750      22.80123237      20.29416146      20.72099569      24.96206118      24.83112644      18.46855420      20.86771340     
  0.00050000       1.34339933E-02   364.18249809     -6.54637816      0.13415288       2.88218484       17.18613072      25.08358918      18.36321151      21.96006279      22.31360396      19.59454521      22.00726269      15.72461278      21.78493323      26.31479801      25.29463163      29.37779471      23.16701157      18.72645138      18.96448270      18.15155512      23.62291513      16.45758133      22.21856396      16.18152164      19.62852670      16.33563617      23.42698322      20.79918631      21.23934417      25.48065886      25.71043934      18.88111323      21.43055847     
  0.00050000       1.70125428E-02   349.05002838     -6.63993273      0.13112490       2.90201453       17.30839594      25.98647812      18.83373167      22.62471223      23.08187113      19.70880388      22.63680262      16.09994240      22.41588764      27.24182271      26.20607455      29.90072781      23.94771812      19.24194502      19.04977161      18.23105554      24.48932543      16.66453472      22.98648186      16.54240371      20.19674544      16.61748089      24.11690152      21.37839504      21.83883698      26.17475059      26.68053833      19.34341490      22.08827032     
  0.00050000       2.15443469E-02   337.66345967     -6.71743585      0.12815521       2.92191271       17.38555318      26.45188076      19.07657358      22.95141583      23.48363188      19.76267168      22.94720783      16.23818264      22.73921978      27.69623504      26.66075763      29.67378903      24.35349135      19.50916638      19.09634444      18.27754353      24.93528395      16.71369238      23.38495031      16.65945975      20.49343333      16.70739446      24.46932180      21.68125454      22.13602226      26.31386809      27.14674790      19.57727902      22.41032153     
  0.00050000       2.72833338E-02   325.27227241     -6.80267550      0.12519530       2.94220902       17.50364034      27.21457915      19.45331780      23.50168448      24.16037785      19.86181305      23.46330835      16.54242112      23.24251158      28.44007293      27.42377011      30.07105149      25.03721125      19.92489532      19.18520885      18.37877191      25.63809263      16.86103400      24.06225188      16.93752620      20.96810073      16.91718623      25.03429582      22.16376112      22.63336532      26.82159854      27.89618844      19.94795891      22.95897554     
  0.00050000       3.45510729E-02   311.77256552     -6.89666051      0.12229826       2.96254454       17.60594062      28.21738893      19.91992050      24.21211523      25.05893586      19.87265517      24.11709589      16.90056241      23.86435387      29.39674288      28.41105941      30.25546254      25.94115925      20.44227054      19.21285366      18.41232180      26.50611956      16.99069775      24.96127608      17.23973856      21.59157903      17.12288741      25.73512195      22.79855701      23.26613381      27.33085743      28.83767174      20.40339774      23.67453283     
  0.00050000       4.37547938E-02   297.91305700     -6.99554565      0.11952786       2.98244622       17.71589170      29.19468968      20.36239348      24.90969001      25.94638723      19.88022052      24.75113366      17.24210112      24.45728053      30.31374113      29.34256893      30.80217719      26.83111243      20.93445664      19.23508290      18.45153510      27.34436756      17.09693018      25.85496296      17.50207770      22.19807060      17.30818623      26.37960704      23.41699796      23.88449053      27.83764081      29.72619565      20.83480499      24.38596234     
  0.00050000       5.54102033E-02   286.11222746     -7.08493534      0.11691885       3.00161579       17.78990085      30.12582803      20.78121025      25.58384330      26.79855534      19.77091231      25.36145315      17.58061761      25.02023260      31.18755146      30.24931794      31.10745918      27.68630771      21.40000534      19.17712243      18.41231591      28.09518070      17.17442318      26.71335960      17.74432051      22.79441626      17.46137493      26.94823743      24.02842348      24.48249383      28.28238392      30.57750900      21.24343355      25.07451756     
  0.00050000       7.01703829E-02   273.68833236     -7.18112303      0.11438277       3.02066353       17.84777475      31.24067567      21.26336736      26.40011498      27.83750984      19.56800102      26.09972456      17.98397301      25.65303143      32.22187202      31.35033514      31.18719135      28.72861655      21.93470709      19.05050500      18.33569137      28.89802212      17.25187963      27.75756095      18.00779119      23.52399349      17.61094159      27.54293570      24.77616695      25.21034300      28.73879715      31.57046223      21.71363128      25.91573062     
  0.00050000       8.88623816E-02   260.46958995     -7.28572100      0.11195755       3.03927774       17.92043943      32.58647524      21.83268937      27.39388555      29.09937192      19.33472523      26.99978122      18.46961216      26.35894226      33.46914697      32.68243871      31.15056808      29.99453509      22.56312884      18.90710884      18.26421909      29.75466649      17.36571402      29.02317252      18.31740683      24.41102124      17.78484912      28.14144001      25.67949097      26.10214223      29.25299642      32.74006728      22.26658033      26.95463479     
  0.00050000       1.12533558E-01   247.94277158     -7.38918389      0.10967923       3.05713631       18.04786658      34.03446323      22.44424808      28.47057693      30.45300232      19.20750043      27.97724320      18.99503386      27.05201213      34.81919921      34.09889214      31.21431914      31.35239768      23.23282965      18.85177118      18.28051458      30.56362650      17.55775811      30.37889750      18.66984475      25.36148858      18.00382091      28.64751074      26.63535777      27.07450678      29.82603627      33.96938874      22.85652996      28.10308001     
  0.00050000       1.42510267E-01   238.74862318     -7.47266532      0.10745056       3.07496689       18.18393520      35.20702827      22.94511492      29.33890405      31.54694383      19.17633171      28.76791559      19.42616031      27.57366513      35.91127671      35.24147920      31.32037334      32.45022414      23.77701714      18.86312809      18.34540215      31.16082769      17.75169371      31.47235821      18.96668359      26.13210014      18.20297510      28.98607751      27.39933797      27.86282121      30.29758204      34.93727396      23.33756099      29.04525256     
  0.00050000       1.80472177E-01   228.62484376     -7.56590485      0.10525295       3.09291639       18.36062256      36.55201146      23.51692743      30.33696830      32.80109138      19.19645275      29.67889301      19.91788658      28.13678589      37.16859738      36.55815049      31.40071122      33.70943796      24.39658778      18.92125340      18.46125460      31.79114799      17.99697505      32.72405964      19.30652680      27.01603189      18.44152805      29.31131936      28.27242360      28.77282324      30.82052064      36.03049503      23.88475987      30.13649411     
  0.00050000       2.28546386E-01   217.41007511     -7.67093518      0.10313445       3.11057735       18.58142140      38.09249826      24.16893403      31.48072530      34.23658761      19.27066080      30.72479850      20.47772261      28.74937224      38.61296887      38.06941339      31.46716652      35.15123101      25.10151841      19.02839942      18.63075671      32.46444284      18.29746591      34.15532823      19.69488109      28.02619235      18.72292634      29.62788278      29.26609254      29.81911205      31.40776044      37.26842565      24.50681916      31.39524081     
  0.00050000       2.89426612E-01   205.44788419     -7.78610106      0.10115094       3.12744459       18.83447582      39.76950374      24.87656325      32.72589048      35.79859229      19.38729377      31.86484595      21.08454677      29.39365710      40.18878388      39.71639471      31.52208651      36.72042848      25.86551455      19.17331664      18.84059002      33.16426893      18.63759392      35.71179588      20.11689241      29.12345270      19.03459053      29.93456381      30.34210926      30.96058097      32.03950502      38.60698060      25.18061728      32.77152982     
