# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00200000       1.00000000E-03   1222.89413177    -4.19572320      0.17815133       3.23786838       10.71288802      10.25781995      9.43609713       9.25178781       9.27901949       9.38832568       9.36922544       9.39207187       9.36080329      
  0.00200000       1.26638017E-03   1165.85170523    -4.30874350      0.17209348       3.26791616       10.94571957      10.48204557      9.61817769       9.41313444       9.43095495       9.53762059       9.51452025       9.53876851       9.50550411      
  0.00200000       1.60371874E-03   1107.51280853    -4.42601728      0.16661924       3.29599535       11.18380645      10.71885825      9.80008134       9.57722472       9.58417236       9.68555886       9.65730124       9.68257189       9.64692102      
  0.00200000       2.03091762E-03   1053.89844129    -4.53857024      0.16163999       3.32234876       11.40673066      10.94623340      9.97264685       9.73250636       9.72761648       9.82146194       9.78836347       9.81516356       9.77796507      
  0.00200000       2.57191381E-03   998.64168417     -4.65696758      0.15708389       3.34718266       11.63910563      11.19224941      10.15435779      9.89446134       9.87493363       9.95639108       9.91896008       9.94766172       9.90925447      
  0.00200000       3.25702066E-03   944.66631617     -4.77659741      0.15296067       3.37028630       11.85505068      11.42747506      10.32358835      10.04525278      10.01346524      10.08202518      10.03808277      10.06814026      10.02944530     
  0.00200000       4.12462638E-03   892.36529053     -4.89693742      0.14924011       3.39167511       12.07452798      11.66770256      10.49166610      10.19537682      10.15138422      10.20553456      10.15468189      10.18650036      10.14782016     
  0.00200000       5.22334507E-03   848.30672220     -5.00522687      0.14578274       3.41203212       12.27450564      11.88323708      10.63966535      10.32910074      10.27598843      10.31764346      10.26023185      10.29479027      10.25707387     
  0.00200000       6.61474064E-03   801.96734861     -5.12214475      0.14257706       3.43134651       12.49311699      12.11315698      10.79459469      10.46915617      10.40849655      10.43689671      10.37087691      10.40809529      10.37161155     
  0.00200000       8.37677640E-03   754.80790687     -5.24558016      0.13962572       3.44951444       12.72926696      12.35607589      10.95578711      10.61479267      10.54923102      10.56520449      10.48766670      10.52626247      10.49087098     
