# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F277W     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00800000       1.00000000E-03   2208.65372915    -2.89993239      0.24277277       3.57110446       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       1.26638017E-03   2157.95948515    -2.99610494      0.22766185       3.62692596       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       1.60371874E-03   2099.53684540    -3.09697037      0.21414240       3.68009977       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       2.03091762E-03   2038.67112883    -3.19859804      0.20204111       3.73062711       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       2.57191381E-03   1970.35294067    -3.30565999      0.19120756       3.77849483       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       3.25702066E-03   1895.29306865    -3.41780850      0.18162029       3.82317792       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       4.12462638E-03   1824.00065530    -3.52644199      0.17304375       3.86519418       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00800000       5.22334507E-03   1734.04239672    -3.65325261      0.16545648       3.90413887       10.36011626      10.22959349      9.69017081       9.42189603       10.95428233      11.24082090      11.26471948      10.04329276      9.97241000       9.77129016       9.56497745      
  0.00800000       6.61474064E-03   1646.78132483    -3.77813369      0.15888800       3.93932400       10.68661526      10.53527899      9.92837308       9.65554349       11.25917185      11.59161742      11.63534785      10.33635796      10.28910833      10.03159543      9.79455294      
  0.00800000       8.37677640E-03   1566.89355529    -3.89693501      0.15306905       3.97173135       10.98697775      10.81588749      10.17299093      9.88127980       11.54981120      11.92119855      11.98729260      10.65563993      10.58787725      10.27722313      10.03174889     
  0.00800000       1.06081836E-02   1488.69339102    -4.01627255      0.14780572       4.00212355       11.28490042      11.09428258      10.44991652      10.11090684      11.85164196      12.25625047      12.34872055      11.04423821      10.88097597      10.52324724      10.30855138     
  0.00800000       1.34339933E-02   1384.15498115    -4.16948443      0.14332518       4.02886038       11.66790682      11.44786862      10.86251134      10.41628769      12.25334017      12.69721259      12.84037264      11.66669205      11.25587259      10.84434520      10.74101965     
  0.00800000       1.70125428E-02   1307.18261554    -4.29311616      0.13938014       4.05310305       11.98304884      11.73818048      11.25712525      10.68287702      12.59355216      13.06260030      13.25996297      12.26578638      11.53902893      11.11542057      11.17032191     
  0.00800000       2.15443469E-02   1228.37734675    -4.42334992      0.13586150       4.07531254       12.29681950      12.02465902      11.67010329      10.96535912      12.93001692      13.42936455      13.69787501      12.85369168      11.80307174      11.39412926      11.62222216     
  0.00800000       2.72833338E-02   1154.04251823    -4.55205995      0.13272780       4.09558087       12.60420312      12.30160833      12.10419541      11.26267634      13.25318353      13.78473116      14.14041696      13.44001610      12.04760135      11.67914077      12.09551555     
  0.00800000       3.45510729E-02   1082.75455905    -4.68144461      0.12991266       4.11420214       12.89774357      12.56224579      12.50353027      11.54825135      13.57016284      14.14095762      14.58632408      13.96657421      12.27965643      11.95141222      12.52127028     
  0.00800000       4.37547938E-02   1015.42501984    -4.81016581      0.12736801       4.13138415       13.18511409      12.81286676      12.86296400      11.81501861      13.87643496      14.48856884      15.02112985      14.44679921      12.50740133      12.20801761      12.89887965     
  0.00800000       5.54102033E-02   952.77013792     -4.93657384      0.12507247       4.14718093       13.49405020      13.07736159      13.22769906      12.08868796      14.21234155      14.87085507      15.50061344      14.95104294      12.75351170      12.47319989      13.29019717     
  0.00800000       7.01703829E-02   890.93450889     -5.06774299      0.12298846       4.16177597       13.82000725      13.35146030      13.59871352      12.37136040      14.57263474      15.28318270      16.01680353      15.46451985      13.01703155      12.74735276      13.68761084     
  0.00800000       8.88623816E-02   827.72591297     -5.20888216      0.12112245       4.17505552       14.14788002      13.62311882      13.96409375      12.65517230      14.93646921      15.70050075      16.54005424      15.96517112      13.27845797      13.02062028      14.07248082     
  0.00800000       1.12533558E-01   769.71046964     -5.34706149      0.11946732       4.18700653       14.44735389      13.86700134      14.32643582      12.93493273      15.31157336      16.12656663      17.07606976      16.47575335      13.51424119      13.28217182      14.45561645     
  0.00800000       1.42510267E-01   715.91291586     -5.48384040      0.11797551       4.19792053       14.73993965      14.09919586      14.69053159      13.21772201      15.70018704      16.56405009      17.62662044      17.00285284      13.74175423      13.54260271      14.84236725     
  0.00800000       1.80472177E-01   668.09366829     -5.61391074      0.11662861       4.20789433       14.98795334      14.30193376      15.03591689      13.48142794      16.08146713      16.98805413      18.15798960      17.51272528      13.93275904      13.77930822      15.21092613     
  0.00800000       2.28546386E-01   623.35871217     -5.74358249      0.11539100       4.21716071       15.19251207      14.47793736      15.39198592      13.74988505      16.49264376      17.43946431      18.72163813      18.04040036      14.09954459      14.00931494      15.59362063     
  0.00800000       2.89426612E-01   581.94064289     -5.87162349      0.11425364       4.22576437       15.34086741      14.62140233      15.75758691      14.01923313      16.94369131      17.92865061      19.32961112      18.58729676      14.25678017      14.22729295      15.98977699     
  0.00800000       3.66524124E-01   543.68009319     -5.99785686      0.11319289       4.23386611       15.49493750      14.77762554      16.13595177      14.30190054      17.41024606      18.43025947      19.95771491      19.14422432      14.42004972      14.45777577      16.39954782     
  0.00800000       4.64158883E-01   510.18835374     -6.11601858      0.11219220       4.24157904       15.58940115      14.91324267      16.50079592      14.56402930      17.88297756      18.93200636      20.57807529      19.68402779      14.55560292      14.66393147      16.79956193     
  0.00800000       5.87801607E-01   477.95859515     -6.23669043      0.11125183       4.24889003       15.64184157      15.01829519      16.90638046      14.84041826      18.43246269      19.50894037      21.27912464      20.28963900      14.71429721      14.86892755      17.25248482     
  0.00800000       7.44380301E-01   447.14174722     -6.35936266      0.11037205       4.25578611       15.69108998      15.12277928      17.25447365      15.09312985      18.92665079      20.02339541      21.89830841      20.80381436      14.86219070      15.05483283      17.63904182     
  0.00800000       9.42668455E-01   420.13260148     -6.47419354      0.10953386       4.26240748       15.73085725      15.23393586      17.63643692      15.33662263      19.46905855      20.58496211      22.57341128      21.36266456      14.98672284      15.22998615      18.06604191     
  0.00800000       1.19377664E+00   394.42610589     -6.59023966      0.10873706       4.26874906       15.78086992      15.36834544      18.06761324      15.62533442      20.10188497      21.23830456      23.35675818      22.01400061      15.18835773      15.44241473      18.55327572     
  0.00800000       1.51177507E+00   372.48844836     -6.69585245      0.10796246       4.27495870       15.74292845      15.45926865      18.48594874      15.89771005      20.76278809      21.91346871      24.08389706      22.58873007      15.34580776      15.61338756      19.01420210     
  0.00800000       1.91448198E+00   350.14797977     -6.80937044      0.10721223       4.28101557       15.80443856      15.60104651      18.94761773      16.15650068      21.49000672      22.65938762      24.93608853      23.27980891      15.51057629      15.79777580      19.53782686     
  0.00800000       2.42446202E+00   336.54837376     -6.88431439      0.10645823       4.28714572       15.83645632      15.71120520      19.26352498      16.37619755      22.01252520      23.19216308      25.49832918      23.72705427      15.68137207      15.95238551      19.88953203     
  0.00800000       3.07029063E+00   321.52999307     -6.97001598      0.10567463       4.29356279       15.86950669      15.84560869      19.64794843      16.61887949      22.69983855      23.89188201      26.15319431      24.22887155      15.84976690      16.10887807      20.30289636     
  0.00800000       3.88815518E+00   305.22461814     -7.06696810      0.10488294       4.30009455       16.01721188      16.05281297      20.08574620      16.88231305      23.38688913      24.59673735      26.97501051      24.90093551      16.05073252      16.31218527      20.80473470     
  0.00800000       4.92388263E+00   290.40757025     -7.15995269      0.10409691       4.30662858       16.10213408      16.23570427      20.54880248      17.16392552      24.17518531      25.40400889      27.78208295      25.53510517      16.24766973      16.50717288      21.31382130     
  0.00800000       6.23550734E+00   275.44145402     -7.25847252      0.10330676       4.31324676       16.27997034      16.48487425      21.04532741      17.45684646      25.00676646      26.25517452      28.66363967      26.23083015      16.45698731      16.72937388      21.86438024     
  0.00800000       7.89652287E+00   259.38714316     -7.36933910      0.10253305       4.31977650       16.50645056      16.78366686      21.63189694      17.79998443      25.97451757      27.24470406      29.70298196      27.05541667      16.71394959      16.99695625      22.51577816     
  0.00800000       1.00000000E+01   245.76735609     -7.46938184      0.10178784       4.32611245       16.72985792      17.07044466      22.21101045      18.15395783      26.94345444      28.23254344      30.69817518      27.86334603      16.99661556      17.26861560      23.16051012     
