# Mass             Age              Teff             Luminosity       Radius           Gravity          MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2        
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05300000       1.00000000E-03   2953.58857893    -1.58641723      0.61591161       3.58365415       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       1.26638017E-03   2953.45256428    -1.60456440      0.60322662       3.60172960       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       1.60371874E-03   2953.38455931    -1.61493502      0.59609666       3.61205701       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       2.03091762E-03   2953.29813575    -1.62680216      0.58805167       3.62385948       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       2.57191381E-03   2953.11255507    -1.64510587      0.57585559       3.64206325       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       3.25702066E-03   2952.76181342    -1.67891874      0.55400648       3.67566059       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       4.12462638E-03   2951.75290957    -1.76343172      0.50298360       3.75958252       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       5.22334507E-03   2951.11469960    -1.91214411      0.42401370       3.90793332       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       6.61474064E-03   2947.87135325    -2.03613100      0.36841788       4.03001172       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       8.37677640E-03   2936.62668035    -2.14656597      0.32692293       4.13380054       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       1.06081836E-02   2924.94504585    -2.24591417      0.29392686       4.22621350       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       1.34339933E-02   2912.58521757    -2.33802093      0.26660154       4.31096585       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       1.70125428E-02   2893.53167785    -2.42933665      0.24316909       4.39087546       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       2.15443469E-02   2876.20538955    -2.51475393      0.22304981       4.46588639       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       2.72833338E-02   2854.04894855    -2.60010113      0.20532892       4.53779268       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       3.45510729E-02   2819.57715132    -2.69011543      0.18967182       4.60668560       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       4.37547938E-02   2785.66061506    -2.77696042      0.17582536       4.67252946       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       5.54102033E-02   2743.81603842    -2.86660412      0.16346308       4.73585125       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       7.01703829E-02   2694.79096088    -2.95855177      0.15244066       4.79648958       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       8.88623816E-02   2636.98767991    -3.05404922      0.14262182       4.85432050       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       1.12533558E-01   2570.57117114    -3.15330583      0.13388218       4.90924685       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       1.42510267E-01   2493.24146001    -3.25858017      0.12607145       4.96145754       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       1.80472177E-01   2408.85945545    -3.36706105      0.11919966       5.01014139       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       2.28546386E-01   2302.44026119    -3.49034124      0.11321148       5.05491111       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       2.89426612E-01   2189.13688662    -3.61802470      0.10811163       5.09494648       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       3.66524124E-01   2079.19866740    -3.74365377      0.10370680       5.13107600       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       4.64158883E-01   1957.99499781    -3.88035813      0.09991332       5.16344406       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       5.87801607E-01   1833.70810238    -4.02289524      0.09667713       5.19204374       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.05300000       7.44380301E-01   1715.47497471    -4.16373553      0.09392909       5.21709075       14.25138968      12.77953792      12.14263869      12.08390746      10.87320561      11.66528665      11.68361738      11.30388019      10.36659689      10.30627596      11.28516687      11.23434876     
  0.05300000       9.42668455E-01   1601.26787483    -4.30569906      0.09155053       5.23936921       14.49251792      13.06114630      12.50872877      12.56194471      11.25246243      11.95564506      12.20045069      11.56575760      10.54639840      10.45391025      11.76105958      11.50060066     
  0.05300000       1.19377664E+00   1494.58847354    -4.44528808      0.08948299       5.25920950       14.69342519      13.31102480      12.90727859      13.05175272      11.63737623      12.23363992      12.69606471      11.82303679      10.72648839      10.60037570      12.23216257      11.76571525     
  0.05300000       1.51177507E+00   1404.63316101    -4.57120704      0.08764035       5.27728211       14.88093299      13.53355756      13.30821152      13.48804558      11.96997387      12.48216187      13.10070832      12.05655352      10.89251194      10.73869510      12.62671340      12.00755472     
  0.05300000       1.91448198E+00   1298.06629494    -4.72458578      0.08600918       5.29360054       15.12118259      13.79803714      13.82243791      13.99432150      12.34515890      12.75639050      13.55488611      12.31802423      11.08212877      10.89480119      13.06761715      12.27992939     
  0.05300000       2.42446202E+00   1211.63554175    -4.85892574      0.08457097       5.30824750       15.34897426      14.05643487      14.27515168      14.43242193      12.65075950      12.99216461      13.93262504      12.54149606      11.25245483      11.03525967      13.42339209      12.51082914     
  0.05300000       3.07029063E+00   1122.31698811    -5.00487669      0.08332121       5.32117903       15.64490258      14.37945116      14.73645295      14.89418980      12.95544260      13.20793005      14.31682122      12.75439482      11.43082247      11.17830434      13.77835574      12.73027165     
  0.05300000       3.88815518E+00   1046.50498390    -5.13790591      0.08222231       5.33271077       15.93545669      14.70232055      15.13470635      15.30358956      13.22401695      13.39107002      14.66301897      12.93901641      11.59133484      11.30510302      14.09383388      12.91995604     
  0.05300000       4.92388263E+00   974.57863202     -5.27193170      0.08124995       5.34304385       16.27185047      15.04784768      15.53094800      15.75326007      13.48685550      13.53307526      15.00793629      13.10693704      11.76337719      11.43522891      14.40181609      13.09003061     
  0.05300000       6.23550734E+00   914.82986949     -5.39097521      0.08039961       5.35218221       16.59353048      15.36528703      15.88267402      16.16725791      13.72204027      13.65350837      15.31628199      13.25550089      11.92135786      11.55283954      14.67657383      13.23992462     
  0.05300000       7.89652287E+00   868.78991602     -5.48930763      0.07960535       5.36080562       16.86990250      15.63764881      16.17483723      16.51607261      13.92081840      13.74908585      15.57625997      13.37614241      12.05573584      11.65261581      14.90845350      13.36195448     
  0.05300000       1.00000000E+01   825.38813252     -5.58695488      0.07882013       5.36941583       17.16505798      15.92002435      16.47135393      16.89771672      14.11520366      13.81922419      15.83318538      13.48961177      12.19843106      11.75346608      15.13376873      13.47553704     
