# Mass             Age              Teff             Luminosity       Radius           Gravity          MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2        
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00200000       1.00000000E-03   1222.89413177    -4.19572320      0.17815133       3.23786838       14.03865591      12.89316888      12.39112589      12.06275236      10.30463781      11.62459242      11.13055555      11.23575112      9.50483569       9.38515406       10.64864052      11.18002007     
  0.00200000       1.26638017E-03   1165.85170523    -4.30874350      0.17209348       3.26791616       14.21918857      13.12153658      12.67044098      12.45083365      10.57656276      11.93383284      11.47260581      11.50724889      9.67793030       9.53168570       10.95451469      11.45672118     
  0.00200000       1.60371874E-03   1107.51280853    -4.42601728      0.16661924       3.29599535       14.41011624      13.33394381      12.98472379      12.88243402      10.88211370      12.25446890      11.86290954      11.77956335      9.85303800       9.67521352       11.30580511      11.73436031     
  0.00200000       2.03091762E-03   1053.89844129    -4.53857024      0.16163999       3.32234876       14.61098825      13.55247009      13.31026102      13.30949104      11.18992752      12.56217289      12.25131158      12.02855152      10.01769413      9.80767823       11.66307593      11.99018939     
  0.00200000       2.57191381E-03   998.64168417     -4.65696758      0.15708389       3.34718266       14.82797048      13.77948456      13.68088066      13.78574579      11.54107648      12.89761437      12.69050047      12.28581340      10.18898405      9.94009582       12.07365362      12.25814077     
  0.00200000       3.25702066E-03   944.66631617     -4.77659741      0.15296067       3.37028630       15.05867972      14.01957370      14.08591265      14.23268513      11.88728042      13.20713424      13.11879808      12.51780920      10.34873251      10.06056773      12.48277772      12.50297258     
  0.00200000       4.12462638E-03   892.36529053     -4.89693742      0.14924011       3.39167511       15.29098640      14.26547806      14.50161198      14.68684730      12.24476777      13.52881239      13.56021871      12.74920850      10.50733763      10.17897371      12.90572976      12.74898091     
  0.00200000       5.22334507E-03   848.30672220     -5.00522687      0.14578274       3.41203212       15.53556254      14.52882420      14.88332893      15.06966061      12.55567776      13.81473934      13.92642721      12.94659920      10.64750799      10.28752918      13.27098657      12.96264327     
  0.00200000       6.61474064E-03   801.96734861     -5.12214475      0.14257706       3.43134651       15.82104742      14.83539310      15.29099076      15.47513636      12.87751656      14.12580176      14.30057231      13.15501914      10.79437353      10.40105189      13.64900532      13.18927732     
  0.00200000       8.37677640E-03   754.80790687     -5.24558016      0.13962572       3.44951444       16.14258322      15.17142099      15.70574563      15.90005479      13.20274411      14.46347782      14.68252616      13.37812901      10.94826944      10.51920018      14.03341261      13.43020533     
  0.00200000       1.06081836E-02   708.12414233     -5.37328123      0.13695136       3.46631194       16.49403611      15.53454861      16.12993164      16.35184577      13.53171425      14.82739059      15.07400312      13.61313154      11.10985884      10.64252996      14.42050901      13.68285407     
  0.00200000       1.34339933E-02   661.15969363     -5.50784677      0.13455522       3.48164396       16.87101763      15.92531517      16.57761089      16.85102042      13.88405850      15.22101937      15.49619503      13.85834969      11.28229899      10.77227179      14.82880165      13.94805800     
  0.00200000       1.70125428E-02   615.37456488     -5.64637876      0.13242544       3.49550199       17.28923572      16.35387108      17.05594512      17.39885112      14.25671727      15.61271585      15.94601317      14.10903017      11.46226853      10.90310967      15.26154117      14.21978133     
  0.00200000       2.15443469E-02   578.68756341     -5.76590652      0.13049266       3.50827251       17.70034561      16.77137342      17.50982558      17.90776571      14.59005124      15.91699703      16.35414002      14.33149644      11.62439994      11.01689404      15.65517804      14.46000302     
  0.00200000       2.72833338E-02   545.71305828     -5.88014016      0.12865898       3.52056465       18.09868827      17.17315228      17.94375245      18.41803275      14.90615262      16.17545001      16.74999021      14.54121363      11.78576575      11.12862597      16.03054713      14.68195109     
  0.00200000       3.45510729E-02   512.40641509     -6.00122833      0.12693711       3.53226744       18.54359524      17.61602298      18.40590510      18.99428686      15.23460583      16.45629592      17.17021452      14.75555801      11.96366355      11.24975143      16.42161241      14.90642570     
  0.00200000       4.37547938E-02   481.21757244     -6.12132575      0.12533942       3.54326915       19.07143271      18.13140304      18.91598812      19.62293371      15.59349310      16.82289007      17.63644930      14.99898092      12.14795618      11.37378441      16.86232573      15.15988141     
