# Mass             Age              Teff             Luminosity       Radius           Gravity          MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2        
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05400000       1.00000000E-03   2958.62552686    -1.57202158      0.62408434       3.58032238       7.27831823       6.66297186       6.12423022       5.79573482       5.36458349       5.36197777       5.59558405       5.34262157       5.14860794       5.00966658       5.47508960       5.33623134      
  0.05400000       1.26638017E-03   2958.55740277    -1.58919067      0.61189472       3.59745531       7.32148894       6.70633888       6.16791072       5.83912399       5.40762203       5.40509434       5.63852240       5.38570934       5.19151914       5.05280775       5.51806410       5.37932786      
  0.05400000       1.60371874E-03   2958.48928026    -1.59946502      0.60471340       3.60770912       7.34736804       6.73232248       6.19407688       5.86511400       5.43339723       5.43092532       5.66424530       5.41152035       5.21722041       5.07864715       5.54380400       5.40514320      
  0.05400000       2.03091762E-03   2958.43002097    -1.61162975      0.59632164       3.61984705       7.37797442       6.76305041       6.22500056       5.89584303       5.46388629       5.46149500       5.69467636       5.44206220       5.24763987       5.10923306       5.57425276       5.43568904      
  0.05400000       2.57191381E-03   2958.35303993    -1.63066199      0.58343557       3.63882236       7.42580532       6.81106022       6.27328288       5.94384098       5.51152755       5.50928972       5.74223726       5.48980557       5.29520047       5.15705871       5.62183506       5.48343640      
  0.05400000       3.25702066E-03   2958.08057809    -1.66651168      0.55994156       3.67452272       7.51599478       6.90151041       6.36419181       6.03422358       5.60122841       5.59935059       5.83183354       5.57974924       5.38478344       5.24714826       5.71144371       5.57338125      
  0.05400000       4.12462638E-03   2957.12715926    -1.75849899      0.50400846       3.76593242       7.74741285       7.13324477       6.59661704       6.26553684       5.83092298       5.83051560       6.06151212       5.81045531       5.61455905       5.47831290       5.94100360       5.80405020      
  0.05400000       5.22334507E-03   2956.92289520    -1.90611049      0.42529760       3.91342465       8.11904042       7.50520387       6.96823034       6.63641727       6.20011298       6.20326149       6.43103095       6.18208699       5.98518306       5.85127532       6.31010759       6.17555141      
  0.05400000       6.61474064E-03   2953.68292729    -2.02820417      0.37033290       4.03362652       8.42622127       7.81114713       7.27365559       6.94126764       6.50296788       6.51028672       6.73508870       6.48786395       6.28953060       6.15779938       6.61329215       6.48109797      
  0.05400000       8.37677640E-03   2942.81833834    -2.13731762      0.32903658       4.13632265       8.69995689       8.08094087       7.54366039       7.20968261       6.76742488       6.77993599       7.00229974       6.75597319       6.55464666       6.42511206       6.87876857       6.74884740      
  0.05400000       1.06081836E-02   2931.42139039    -2.23584387      0.29604270       4.22810211       8.94698969       8.32341130       7.78602937       7.45089258       7.00483034       7.02331383       7.24286820       6.99758437       6.79320179       6.66595939       7.11738391       6.99003053      
  0.05400000       1.34339933E-02   2919.47828035    -2.32725056      0.26865062       4.31243533       9.17614550       8.54747052       8.00987912       7.67383360       7.22396406       7.24908534       7.46547042       7.22139091       7.01382564       6.88893668       7.33786470       7.21335490      
  0.05400000       1.70125428E-02   2902.46411495    -2.41705824      0.24511371       4.39207357       9.40083410       8.76509489       8.22792973       7.89027119       7.43510475       7.46822668       7.68122727       7.43815453       7.22617947       7.10379499       7.55083119       7.42951363      
  0.05400000       2.15443469E-02   2884.26911749    -2.50305846      0.22481629       4.46715562       9.61609867       8.97218548       8.43535323       8.09636902       7.63572683       7.67836374       7.88714777       7.64548859       7.42867181       7.30915712       7.75356437       7.63611866      
  0.05400000       2.72833338E-02   2864.29141227    -2.58694415      0.20697231       4.53898482       9.82621566       9.17287879       8.63648512       8.29623451       7.82962683       7.88332678       8.08706724       7.84719654       7.62489405       7.50854705       7.94986558       7.83697597      
  0.05400000       3.45510729E-02   2830.15210979    -2.67683143      0.19115516       4.60803881       10.05097029      9.38215188       8.84805202       8.50441377       8.02739624       8.09712969       8.29446636       8.05626972       7.82449544       7.71220042       8.15148666       8.04477159      
  0.05400000       4.37547938E-02   2797.57024999    -2.76294876      0.17716865       4.67403548       10.26739986      9.58243233       9.04995150       8.70370256       8.21651493       8.30376403       8.49337880       8.25775232       8.01630854       7.90823808       8.34446624       8.24487118      
  0.05400000       5.54102033E-02   2757.09896114    -2.85183470      0.16466745       4.73759505       10.49222303      9.78585008       9.25552584       8.90636383       8.40597157       8.51727913       8.69540991       8.46421587       8.20958341       8.10667033       8.53877908       8.44944821      
  0.05400000       7.01703829E-02   2709.38695952    -2.94310044      0.15350780       4.79854943       10.72559986      9.99185439       9.46433866       9.11217933       8.59532598       8.73783338       8.90026669       8.67547726       8.40372104       8.30644221       8.73399190       8.65837514      
  0.05400000       8.88623816E-02   2653.36024240    -3.03768167      0.14354822       4.85681369       10.97799542      10.20573676      9.67740816       9.32351379       8.78498728       8.97176368       9.10903016       8.89564830       8.60016638       8.51172382       8.93058185       8.87515740      
  0.05400000       1.12533558E-01   2589.22392711    -3.13552262      0.13468541       4.91216712       11.24105334      10.42448015      9.89589782       9.53894421       8.97539511       9.21674579       9.32202651       9.12382432       8.79857941       8.72159117       9.12913896       9.09914553      
