# Mass             Age              Teff             Luminosity       Radius           Gravity          MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2        
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04100000       1.00000000E-03   2883.28227158    -1.77532952      0.51998359       3.61922094       7.78255873       7.15076715       6.63562548       6.28202927       5.82020114       5.81069152       6.05707303       5.79295724       5.58009199       5.43817173       5.93297419       5.78696396      
  0.04100000       1.26638017E-03   2881.93609399    -1.81254852      0.49862908       3.65564378       7.87615546       7.24415217       6.72901817       6.37492889       5.91234848       5.90380072       6.14955500       5.88576098       5.67237637       5.53102051       6.02520883       5.87972207      
  0.04100000       1.60371874E-03   2881.23488286    -1.83139029      0.48817360       3.67404968       7.92348601       7.29134214       6.77617639       6.42186553       5.95891701       5.95091791       6.19632562       5.93270458       5.71905836       5.57799786       6.07183463       5.92663774      
  0.04100000       2.03091762E-03   2880.81006626    -1.84167693      0.48256633       3.68408470       7.94935119       7.31711221       6.80192850       6.44749323       5.98433339       5.97664913       6.22186514       5.95833624       5.74453857       5.60364079       6.09728738       5.95225285      
  0.04100000       2.57191381E-03   2880.30658568    -1.85298883      0.47648364       3.69510232       7.97780574       7.34544658       6.83024300       6.47566761       6.01226629       6.00494055       6.24994409       5.98651436       5.77254262       5.63182494       6.12526451       5.98041172      
  0.04100000       3.25702066E-03   2879.58171085    -1.87015276      0.46739801       3.71182447       8.02093495       7.38838990       6.87312736       6.51836733       6.05462370       6.04787227       6.29253240       6.02926544       5.81504162       5.67460445       6.16769291       6.02313123      
  0.04100000       4.12462638E-03   2878.21338214    -1.90093812      0.45155591       3.74177539       8.09828569       7.46535072       6.94994340       6.59487883       6.13052316       6.12488188       6.36889247       6.10592766       5.89124244       5.75132319       6.24373854       6.09973014      
  0.04100000       5.22334507E-03   2874.90964769    -1.97361757      0.41625617       3.81247691       8.28099120       7.64691463       7.13090698       6.77534334       6.30965212       6.30705414       6.54931132       6.28715963       6.07139854       5.93279873       6.42329611       6.28077771      
  0.04100000       6.61474064E-03   2866.44780507    -2.12677071      0.35103166       3.96050682       8.66573685       8.02791278       7.50994820       7.15399083       6.68550721       6.69122646       6.92889828       6.66882539       6.45049525       6.31518380       6.80048307       6.66188975      
  0.04100000       8.37677640E-03   2849.84147335    -2.26259346      0.30373070       4.08622236       9.00610101       8.36129763       7.84302096       7.48538044       7.01171470       7.02727865       7.26058473       7.00195126       6.77899238       6.64728080       7.12879302       6.99429169      
  0.04100000       1.06081836E-02   2827.85967860    -2.38092175      0.26918702       4.19109033       9.30217820       8.64812850       8.13052974       7.77031719       7.28993131       7.31647269       7.54547840       7.28788317       7.05889112       6.93088698       7.40963308       7.27938412      
  0.04100000       1.34339933E-02   2804.23188331    -2.48729967      0.24218545       4.28290250       9.56839512       8.90390586       8.38719564       8.02439396       7.53685364       7.57553806       7.79969207       7.54336294       7.30771379       7.18351976       7.65943442       7.53392269      
  0.04100000       1.70125428E-02   2779.81991762    -2.58554269      0.22009957       4.36596062       9.81437353       9.13835972       8.62264848       8.25754846       7.76267434       7.81518585       8.03342274       7.77894776       7.53606379       7.41602444       7.88839436       7.76843263      
  0.04100000       2.15443469E-02   2742.72818945    -2.68573012      0.20146460       4.44280251       10.06552631      9.37169701       8.85880515       8.48959596       7.98315639       8.05586260       8.26560835       8.01373546       7.75918232       7.64454494       8.11350572       8.00162281      
  0.04100000       2.72833338E-02   2706.60013725    -2.78023345      0.18555030       4.51427490       10.30446409      9.59090428       9.08004470       8.70802366       8.18986859       8.28638655       8.48462783       8.23738279       7.97014711       7.86128080       8.32498870       8.22342275      
  0.04100000       3.45510729E-02   2658.39790852    -2.87860774      0.17174583       4.58142738       10.55568642      9.81481922       9.30697783       8.93055291       8.39599932       8.52400416       8.70707061       8.46616066       8.18088232       8.07901178       8.53733891       8.44971862      
  0.04100000       4.37547938E-02   2603.59597677    -2.97773103      0.15973882       4.64437940       10.81437576      10.03899099      9.53298755       9.15227120       8.59777693       8.76738379       8.92817390       8.69752445       8.38890769       8.29608220       8.74630285       8.67785246      
  0.04100000       5.54102033E-02   2539.31430249    -3.08012386      0.14925566       4.70333900       11.09171534      10.26994469      9.76311629       9.37912415       8.79868937       9.03115459       9.15304400       8.94121012       8.59923012       8.52052954       8.95581151       8.91697225      
  0.04100000       7.01703829E-02   2467.08377265    -3.18569113      0.14002875       4.75876543       11.38576405      10.50718173      9.99684521       9.61135360       8.99865964       9.31378540       9.38038013       9.19636495       8.81077481       8.74988884       9.16532952       9.16640611      
  0.04100000       8.88623816E-02   2385.34181752    -3.29638790      0.13186562       4.81093729       11.70796126      10.75779270      10.23836228      9.85608597       9.20066551       9.62161478       9.61291991       9.46781923       9.02456006       8.98281668       9.37785420       9.43056374      
  0.04100000       1.12533558E-01   2289.05289360    -3.41580343      0.12480197       4.85875740       12.07755876      11.03197546      10.49525421      10.12364154      9.40794708       9.95252712       9.85270013       9.75338176       9.23480021       9.20741362       9.59679560       9.70771395      
  0.04100000       1.42510267E-01   2178.70152489    -3.54480987      0.11874993       4.90193332       12.49511857      11.33140682      10.76948251      10.41968675      9.62456912       10.27679730      10.10628621      10.03601307      9.43406810       9.41085608       9.83058329       9.98320111      
  0.04100000       1.80472177E-01   2070.54978870    -3.67190601      0.11358184       4.94058133       12.91140655      11.63229626      11.04080240      10.72822040      9.84934943       10.56115473      10.38595006      10.29245303      9.61787690       9.58618271       10.08943150      10.23472256     
  0.04100000       2.28546386E-01   1953.94500062    -3.80700884      0.10916855       4.97500465       13.33871229      11.94997946      11.33094123      11.07482260      10.11068381      10.82818743      10.73575434      10.54459712      9.80058572       9.74726900       10.41094459      10.48389630     
  0.04100000       2.89426612E-01   1835.73857146    -3.94622972      0.10536152       5.00583427       13.73295372      12.27436872      11.63956268      11.46686314      10.43131412      11.05237609      11.18657514      10.77497858      9.97720263       9.89000259       10.82283831      10.71581203     
  0.04100000       3.66524124E-01   1716.83467334    -4.08960619      0.10213442       5.03285486       14.06177427      12.58888998      11.97917707      11.91733440      10.80965092      11.25207084      11.71576261      10.99568563      10.15191869      10.02989708      11.30946172      10.94283239     
  0.04100000       4.64158883E-01   1605.17849255    -4.23024242      0.09937097       5.05667913       14.32446333      12.88126191      12.34661234      12.40370506      11.20913697      11.43035967      12.24076685      11.20785692      10.32078520      10.16759333      11.80821460      11.16506969     
  0.04100000       5.87801607E-01   1498.73613445    -4.37069876      0.09696690       5.07795185       14.53977759      13.14724115      12.75983180      12.89810411      11.61644735      11.58163300      12.72339637      11.40605915      10.48647158      10.31235623      12.29583743      11.37645815     
  0.04100000       7.44380301E-01   1410.07287388    -4.49603743      0.09482550       5.09734851       14.77995655      13.38731644      13.16211172      13.31050620      11.96981706      11.69935824      13.11818008      11.56979543      10.63998223      10.45985896      12.70711897      11.55048339     
  0.04100000       9.42668455E-01   1304.22607318    -4.64891615      0.09295366       5.11466562       14.96967219      13.65647081      13.70078889      13.79716630      12.36543368      11.81973309      13.57032786      11.75940861      10.83644110      10.64662562      13.15789136      11.74871311     
  0.04100000       1.19377664E+00   1226.96430342    -4.77073997      0.09128564       5.13039349       15.16106266      13.89569944      14.14949288      14.18245864      12.66541301      11.93311287      13.93006927      11.92479582      11.01926093      10.80834291      13.49634209      11.91696486     
  0.04100000       1.51177507E+00   1125.27250452    -4.93528592      0.08979901       5.14465511       15.47479949      14.25052825      14.67214494      14.67360697      12.98695929      12.08371162      14.33217161      12.13206318      11.25763391      10.98734494      13.85486463      12.12452787     
  0.04100000       1.91448198E+00   1044.27607560    -5.07715203      0.08855683       5.15675394       15.77757470      14.59095318      15.11428298      15.12327917      13.25989778      12.23241569      14.68750384      12.32344087      11.48236550      11.14054461      14.16027801      12.31540190     
  0.04100000       2.42446202E+00   970.76549952     -5.21509816      0.08742773       5.16789971       16.11086925      14.94887790      15.53285931      15.58860788      13.51563974      12.39243813      15.02709226      12.51889253      11.71191335      11.28346013      14.44593587      12.50966029     
  0.04100000       3.07029063E+00   893.89893627     -5.36848999      0.08641810       5.17798865       16.50929352      15.35999236      15.99111883      16.12693883      13.78958358      12.57683828      15.37927297      12.73188651      11.96180680      11.42971910      14.74738401      12.72341211     
  0.04100000       3.88815518E+00   830.12086400     -5.50590905      0.08554342       5.18682490       16.91030368      15.75618178      16.42079449      16.63528931      14.03447046      12.75286903      15.70218617      12.93054944      12.18600727      11.56143737      15.01790270      12.92169282     
  0.04100000       4.92388263E+00   776.67701956     -5.62941511      0.08476758       5.19473852       17.28283823      16.12237507      16.81749535      17.10971392      14.26165643      12.92015152      15.99711698      13.11328612      12.38273572      11.67912194      15.26675145      13.10531104     
  0.04100000       6.23550734E+00   729.81844349     -5.74485899      0.08405551       5.20206571       17.64754191      16.47482557      17.20374256      17.56895212      14.47527921      13.06949854      16.28068925      13.28110729      12.56441956      11.79060238      15.50653715      13.27370436     
  0.04100000       7.89652287E+00   688.69965247     -5.85237019      0.08340130       5.20885249       17.99670017      16.81465807      17.57740215      18.01241183      14.68141164      13.23646174      16.55038075      13.44775156      12.73068956      11.89324072      15.73829300      13.44102362     
  0.04100000       1.00000000E+01   653.74053450     -5.94944545      0.08277491       5.21540064       18.33017983      17.14271475      17.93938434      18.45816447      14.88443066      13.37381202      16.81203916      13.60504775      12.88997682      11.99199597      15.96470930      13.59828818     
