# Mass             Age              Teff             Luminosity       Radius           Gravity          MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2        
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02500000       1.00000000E-03   2731.10459110    -2.10094204      0.39836337       3.63579854       8.59568788       7.92097900       7.43545024       7.03435270       6.51721547       6.51169562       6.77578943       6.49218906       6.24067981       6.09470371       6.63825976       6.48569654      
  0.02500000       1.26638017E-03   2723.33932927    -2.17099560      0.36959221       3.70091169       8.77094148       8.09283667       7.60696092       7.20510549       6.68582916       6.68551436       6.94789517       6.66459773       6.41083212       6.26663449       6.80824479       6.65766672      
  0.02500000       1.60371874E-03   2715.37351620    -2.23457465      0.34552534       3.75939682       8.92994742       8.24824502       7.76216346       7.35954451       6.83805499       6.84305980       7.10361447       6.82068986       6.56455184       6.42213824       6.96184618       6.81331457      
  0.02500000       2.03091762E-03   2708.80318791    -2.28146117      0.32896147       3.80206435       9.04719121       8.36245870       7.87631680       7.47305567       6.94971748       6.95906019       7.21808613       6.93549821       6.67735947       6.53637910       7.07461739       6.92776309      
  0.02500000       2.57191381E-03   2704.68899001    -2.30719366      0.32033233       3.82515324       9.11154351       8.42492007       7.93882407       7.53510699       7.01058509       7.02249878       7.28063418       6.99822818       6.73882345       6.59867424       7.13614928       6.99028016      
  0.02500000       3.25702066E-03   2702.49006896    -2.31967810      0.31627376       3.83622868       9.14278058       8.45515467       7.96911408       7.56512857       7.03996344       7.05318625       7.31087954       7.02855444       6.76847019       6.62873692       7.16587067       7.02049796      
  0.02500000       4.12462638E-03   2700.60770571    -2.32959159      0.31311162       3.84495637       9.16764152       8.47916442       7.99319019       7.58895812       7.06323558       7.07753530       7.33487404       7.05260623       6.79193924       6.65254334       7.18942879       7.04446044      
  0.02500000       5.22334507E-03   2697.66903779    -2.34317051      0.30893064       3.85663280       9.20158316       8.51180566       8.02598576       7.62131720       7.09470653       7.11055151       7.36741655       7.08519590       6.82362156       6.68469522       7.22132428       7.07692138      
  0.02500000       6.61474064E-03   2692.39792268    -2.36528743      0.30234796       3.87534080       9.25688263       8.56478309       8.07929759       7.67380467       7.14558467       7.16410307       7.42017419       7.13800917       6.87479580       6.73667060       7.27294817       7.12951185      
  0.02500000       8.37677640E-03   2682.21985987    -2.40668354      0.29046670       3.91016186       9.36045725       8.66376180       8.17894832       7.77192873       7.24060455       7.26452026       7.51889282       7.23693445       6.97047355       6.83399113       7.36943906       7.22799077      
  0.02500000       1.06081836E-02   2662.79706664    -2.50376315      0.26355522       3.99461116       9.60366994       8.89691700       8.41276282       8.00405106       7.46696764       7.50491145       7.75335462       7.47340545       7.20008590       7.06819106       7.59902176       7.46334909      
  0.02500000       1.34339933E-02   2595.37327075    -2.69387488      0.22289235       4.14016471       10.08264714      9.34080878       8.86220739       8.44458803       7.88562363       7.96706751       8.19695442       7.92347402       7.62453720       7.50555099       8.02754323       7.91000948      
  0.02500000       1.70125428E-02   2522.97431816    -2.85485157      0.19595972       4.25202128       10.49574906      9.71070106       9.23657913       8.81049159       8.22611762       8.36566688       8.56523240       8.30474617       7.97308500       7.86919573       8.37873346       8.28698190      
  0.02500000       2.15443469E-02   2443.16698652    -3.00008514      0.17679894       4.34139729       10.88064189      10.04125634      9.56866911       9.13523809       8.51924815       8.73776013       8.88997019       8.65326403       8.27697280       8.19295721       8.68356654       8.62982160      
  0.02500000       2.72833338E-02   2357.70133947    -3.13676031      0.16220786       4.41621240       11.25678649      10.35240673      9.87660962       9.43912935       8.78401907       9.11012481       9.18898118       8.99145612       8.55522525       8.49466395       8.96048816       8.96040131      
  0.02500000       3.45510729E-02   2261.54110641    -3.27343471      0.15062459       4.48056437       11.65580087      10.66579855      10.17880618      9.74452236       9.03533889       9.49313506       9.47548830       9.32883110       8.81439598       8.77363158       9.22420710       9.28891180      
  0.02500000       4.37547938E-02   2150.41612214    -3.41710384      0.14119913       4.53669247       12.10206162      10.99900666      10.49032131      10.06965300      9.28540336       9.87288432       9.76179386       9.66209960       9.05509602       9.02385966       9.48878939       9.61388421      
  0.02500000       5.54102033E-02   2035.31303285    -3.56162193      0.13345970       4.58565421       12.56896685      11.34143889      10.80268370      10.41504763      9.54237608       10.21801044      10.07395454      9.97139178       9.27670495       9.24060466       9.77797510       9.91674168      
  0.02500000       7.01703829E-02   1911.54925667    -3.71229410      0.12720706       4.62733180       13.04317101      11.69241751      11.12799180      10.80026389      9.83382613       10.53705824      10.45952271      10.26924287      9.49057938       9.43253543       10.13205962      10.21024812     
  0.02500000       8.88623816E-02   1807.74218763    -3.84530991      0.12204114       4.66334240       13.43230774      12.00878708      11.42272479      11.16622229      10.13261122      10.76868468      10.87168203      10.50326795      9.67140912       9.58256098       10.50949967      10.44475174     
  0.02500000       1.12533558E-01   1676.95302052    -4.00754255      0.11765664       4.69512251       13.83201844      12.37280125      11.79936917      11.67411006      10.55550702      11.00446554      11.46847476      10.76054139      9.87044068       9.73750777       11.05524383      10.70868725     
  0.02500000       1.42510267E-01   1565.89412724    -4.15349559      0.11406451       4.72205422       14.12213449      12.68367653      12.17532575      12.18422328      10.97176883      11.19503492      12.01639095      10.98475883      10.04638253      9.87813971       11.57475732      10.94378085     
  0.02500000       1.80472177E-01   1465.47685766    -4.29206862      0.11102829       4.74548746       14.35366748      12.95971512      12.57966041      12.68476890      11.38708976      11.35564240      12.50210613      11.18877254      10.20915112      10.01691608      12.07158944      11.16210462     
  0.02500000       2.28546386E-01   1369.52545974    -4.43090533      0.10835475       4.76665923       14.58505702      13.22522364      13.03130479      13.15400138      11.79282515      11.48972762      12.94729356      11.37418337      10.37339286      10.17186263      12.54320558      11.36098497     
  0.02500000       2.89426612E-01   1276.71691062    -4.57167467      0.10602579       4.78553203       14.77707689      13.48778854      13.53206056      13.59877769      12.18252558      11.60903860      13.37446348      11.55206301      10.54815910      10.34549395      12.98682944      11.54930987     
  0.02500000       3.66524124E-01   1201.43453662    -4.69465027      0.10392161       4.80294325       14.98222150      13.73645380      13.98312620      13.97541557      12.49467957      11.72373952      13.73929400      11.71738906      10.72626250      10.51063522      13.33795855      11.71845750     
  0.02500000       4.64158883E-01   1103.19682667    -4.85820504      0.10210174       4.81828850       15.27940762      14.09237350      14.53059233      14.45010948      12.84786277      11.87285651      14.17049431      11.92677673      10.96148985      10.70164276      13.73038385      11.92912426     
  0.02500000       5.87801607E-01   1025.18023647    -4.99905436      0.10053481       4.83172184       15.57170512      14.43104264      14.97770109      14.88800512      13.13452206      12.02215213      14.54655225      12.12110399      11.18942748      10.86191986      14.05276227      12.12304083     
  0.02500000       7.44380301E-01   952.86971843     -5.13820401      0.09914470       4.84381555       15.88918910      14.78898636      15.40216751      15.33464440      13.40849309      12.18057049      14.91039584      12.32024513      11.42433697      11.01420116      14.35838414      12.32115944     
  0.02500000       9.42668455E-01   887.46925619     -5.27260822      0.09790747       4.85472274       16.22245873      15.14595424      15.80036262      15.79614208      13.65399894      12.34157479      15.22229700      12.50887006      11.64831587      11.14626324      14.62648331      12.51035668     
  0.02500000       1.19377664E+00   825.06469211     -5.40935694      0.09677726       4.86480763       16.59803498      15.53628145      16.22271831      16.29019625      13.90836475      12.51415705      15.55833604      12.71053299      11.88264474      11.28330089      14.90566967      12.71115843     
  0.02500000       1.51177507E+00   761.19574054     -5.55850955      0.09575758       4.87400794       17.02722993      15.97056470      16.69782966      16.85564141      14.18626459      12.70941761      15.92437360      12.93252033      12.12848218      11.42639186      15.21056748      12.93402751     
