# Mass             Age              Teff             Luminosity       Radius           Gravity          MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2        
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04200000       1.00000000E-03   2890.82738980    -1.75808625      0.52763834       3.61699195       7.73982519       7.10980515       6.59257741       6.24142334       5.78257419       5.77351159       6.01872686       5.75568550       5.54470412       5.40305986       5.89507515       5.74966849      
  0.04200000       1.26638017E-03   2889.63016205    -1.79312991      0.50719969       3.65130634       7.82789244       7.19772964       6.68057996       6.32892995       5.86935599       5.86111491       6.10577025       5.84302298       5.63155781       5.49042686       5.98191697       5.83697108      
  0.04200000       1.60371874E-03   2888.99815147    -1.81052282      0.49735769       3.66832649       7.87163118       7.24136472       6.72422742       6.37234832       5.91241732       5.90463305       6.14899008       5.88639433       5.67468535       5.53381657       6.02501950       5.88032115      
  0.04200000       2.03091762E-03   2888.61419821    -1.82061535      0.49173890       3.67819448       7.89701718       7.26667909       6.74954256       6.39753403       5.93739451       5.92988990       6.17406847       5.91156161       5.69970856       5.55899406       6.05002429       5.90547488      
  0.04200000       2.57191381E-03   2888.15391378    -1.83239527      0.48526921       3.68969810       7.92662822       7.29619673       6.77905421       6.42689911       5.96651653       5.95935193       6.20331675       5.94091506       5.72889239       5.58836008       6.07918181       5.93481137      
  0.04200000       3.25702066E-03   2887.45049084    -1.85057528      0.47545316       3.70744852       7.97230858       7.34172025       6.82454527       6.47218357       6.01143879       6.00482988       6.24844766       5.98621643       5.77393666       5.63369185       6.12416447       5.98008410      
  0.04200000       4.12462638E-03   2886.03535773    -1.88392667      0.45798261       3.73996568       8.05617927       7.42522639       6.90795734       6.55523393       6.09380982       6.08831127       6.33126019       6.06934713       5.85657410       5.71687210       6.20667005       6.06315455      
  0.04200000       5.22334507E-03   2882.54153258    -1.96612479      0.41764772       3.82004343       8.26273913       7.63063141       7.11277853       6.75946674       6.29653980       6.29430593       6.53532052       6.27432818       6.06037914       5.92213725       6.40983189       6.26794346      
  0.04200000       6.61474064E-03   2874.52024902    -2.12058895      0.35156212       3.96966204       8.65081503       8.01515483       7.49538767       7.14171275       6.67604583       6.68194083       6.91837171       6.65951244       6.44308028       6.30811514       6.79059208       6.65259320      
  0.04200000       8.37677640E-03   2857.98077309    -2.25332558      0.30524518       4.09236689       8.98346348       8.34095706       7.82101104       7.46556819       6.99468259       7.01001948       7.24229555       6.98477812       6.76376754       6.63226631       7.11125760       6.97716668      
  0.04200000       1.06081836E-02   2837.54515814    -2.36884675      0.27109126       4.19543537       9.27264428       8.62147922       8.10203673       7.74433360       7.26719516       7.29300046       7.52104345       7.26464588       7.03803050       6.91010228       7.38621869       7.25623939      
  0.04200000       1.34339933E-02   2813.23252039    -2.47484913      0.24411178       4.28648919       9.53778514       8.87612627       8.35776950       7.99724540       7.51269917       7.55034398       7.77381922       7.51848822       7.28512668       7.16091217       7.63459541       7.50916049      
  0.04200000       1.70125428E-02   2792.51998710    -2.57011453      0.22201131       4.36891423       9.77644315       9.10479673       8.58685325       8.22472089       7.73400143       7.78405896       8.00198501       7.74855447       7.50909391       7.38867931       7.85861243       7.73827223      
  0.04200000       2.15443469E-02   2755.95827699    -2.66976678      0.20323077       4.44568725       10.02588794      9.33729134       8.82223642       8.45578584       7.95373926       8.02249386       8.23292146       7.98151079       7.73093236       7.61559751       8.08279491       7.96974410      
  0.04200000       2.72833338E-02   2720.67421875    -2.76358536      0.18718730       4.51711229       10.26259184      9.55515706       9.04214294       8.67287249       8.15950262       8.25088824       8.45051297       8.20334798       7.94070376       7.83091945       8.29315930       8.18982092      
  0.04200000       3.45510729E-02   2675.39992144    -2.86006515      0.17322587       4.58444030       10.50874225      9.77560343       9.26520669       8.89217592       8.36348040       8.48495974       8.66979923       8.42874574       8.14931815       8.04614063       8.50297985       8.41288010      
  0.04200000       4.37547938E-02   2621.85690881    -2.95845462      0.16105497       4.64771653       10.76338031      9.99789327       9.49001796       9.11243909       8.56475854       8.72413575       8.88959344       8.65726817       8.35618757       8.26122497       8.71119876       8.63840902      
  0.04200000       5.54102033E-02   2560.31938731    -3.05920344      0.15039612       4.70719224       11.03537904      10.22583095      9.71701252       9.33640105       8.76406735       8.98063090       9.11149586       8.89587211       8.56422633       8.48208857       8.91864389       8.87277182      
  0.04200000       7.01703829E-02   2490.31994070    -3.16317329      0.14103564       4.76300608       11.32103848      10.45883584      9.94829945       9.56503003       8.96290952       9.25455937       9.33670172       9.14511885       8.77362315       8.70810211       9.12681923       9.11673050      
  0.04200000       8.88623816E-02   2411.25483882    -3.27202300      0.13271417       4.81582989       11.63519796      10.70471760      10.18605141      9.80511468       9.16318549       9.55627161       9.56677911       9.41224827       8.98675935       8.94065913       9.33727355       9.37692061      
  0.04200000       1.12533558E-01   2318.85903787    -3.38855579      0.12548569       4.86447544       11.99075017      10.97138552      10.43761375      10.06522045      9.36787796       9.88285380       9.80360387       9.69458452       9.19799578       9.16810743       9.55318340       9.65092943      
  0.04200000       1.42510267E-01   2209.16824790    -3.51695578      0.11925840       4.90868735       12.40353567      11.26815268      10.71045705      10.35725925      9.58328976       10.21304517      10.05458098      9.98100806       9.40100991       9.37808214       9.78393025       9.92969043      
  0.04200000       1.80472177E-01   2103.30758891    -3.64177043      0.11395355       4.94820937       12.81268605      11.56208842      10.97670418      10.65495871      9.79924626       10.50501273      10.31685857      10.24073959      9.58582696       9.55858464       10.02666415      10.18381692     
  0.04200000       2.28546386E-01   1986.16892236    -3.77667554      0.10941051       4.98354719       13.24654030      11.88102953      11.26514573      10.99566511      10.05221014      10.77797486      10.65034898      10.49543303      9.76939656       9.72327663       10.33395235      10.43508062     
  0.04200000       2.89426612E-01   1868.67678589    -3.91421493      0.10550049       5.01515487       13.64857783      12.20265761      11.56740963      11.37347018      10.35614776      11.00984896      11.07415636      10.72892507      9.94655503       9.86914566       10.72176211      10.66892801     
  0.04200000       3.66524124E-01   1749.00330563    -4.05703617      0.10217087       5.04301054       13.99256154      12.52029187      11.90018572      11.81052787      10.72273114      11.21517115      11.58911825      10.95189042      10.12214670      10.00974449      11.19403147      10.89704489     
  0.04200000       4.64158883E-01   1635.70638544    -4.19783971      0.09933374       5.06747082       14.27549871      12.81915023      12.25517343      12.28576946      11.11602831      11.39907693      12.11950254      11.16549840      10.29128788      10.14591740      11.69114633      11.11962492     
