# Mass             Age              Teff             Luminosity       Radius           Gravity          MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2        
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02200000       1.00000000E-03   2689.66224840    -2.18190432      0.37417610       3.63468729       8.79850435       8.11004993       7.63116603       7.21769592       6.68613336       6.68579780       6.95329296       6.66486928       6.40191346       6.25573795       6.81053165       6.65784732      
  0.02200000       1.26638017E-03   2678.54634312    -2.25454274      0.34702524       3.70011737       8.98019732       8.28665122       7.80785978       7.39308155       6.85833058       6.86500889       7.13026452       6.84216699       6.57569979       6.43179826       6.98462943       6.83455706      
  0.02200000       1.60371874E-03   2664.95426445    -2.32766267      0.32227083       3.76439687       9.16316271       8.46327078       7.98495705       7.56845224       7.02969125       7.04470741       7.30721140       7.01958174       6.74865528       6.60742523       7.15821840       7.01128052      
  0.02200000       2.03091762E-03   2648.99179188    -2.39440188      0.30204022       3.82070877       9.33029218       8.62292397       8.14562543       7.72679954       7.18315700       7.20737365       7.46684811       7.17972196       6.90338955       6.76502377       7.31414847       7.17066396      
  0.02200000       2.57191381E-03   2639.46127795    -2.43802808      0.28932113       3.85807686       9.43955769       8.72743195       8.25062171       7.83068521       7.28417275       7.31472052       7.57180086       7.28532634       7.00560808       6.86927816       7.41673659       7.27575611      
  0.02200000       3.25702066E-03   2635.36173999    -2.45963722      0.28308587       3.87700131       9.49371673       8.77941016       8.30272727       7.88246047       7.33474355       7.36843556       7.62419775       7.33817377       7.05693947       6.92165130       7.46803623       7.32835246      
  0.02200000       4.12462638E-03   2633.40027508    -2.47040587      0.28002493       3.88644421       9.52060988       8.80523466       8.32860039       7.90820074       7.35991138       7.39518156       7.65025986       7.36448381       7.08251185       6.94775063       7.49356083       7.35453711      
  0.02200000       5.22334507E-03   2631.55733859    -2.47980616      0.27739242       3.89464793       9.54421131       8.82784393       8.35127232       7.93072709       7.38189253       7.41859382       7.67305954       7.38750076       7.10483693       6.97054888       7.51586849       7.37744033      
  0.02200000       6.61474064E-03   2628.90192293    -2.49285594      0.27380913       3.90594162       9.57690522       8.85911160       8.38264281       7.96187560       7.41224942       7.45098650       7.70458135       7.41933098       7.13566715       7.00204867       7.54668998       7.40910893      
  0.02200000       8.37677640E-03   2624.03419212    -2.51425296      0.26813372       3.92413406       9.63058240       8.91021880       8.43400240       8.01274893       7.46164343       7.50391890       7.75603027       7.47128605       7.18579192       7.05331801       7.59690337       7.46078299      
  0.02200000       1.06081836E-02   2611.97594407    -2.55644877      0.25778278       3.95832971       9.73644189       9.00993882       8.53463221       8.11179770       7.55690547       7.60702611       7.85602748       7.57223107       7.28222817       7.15219871       7.69405320       7.56110262      
  0.02200000       1.34339933E-02   2569.83819651    -2.66694703      0.23449755       4.04056033       10.01513821      9.26680918       8.79516721       8.36599638       7.79723410       7.87423251       8.11211176       7.83193215       7.52538626       7.40315364       7.94061687       7.81868430      
  0.02200000       1.70125428E-02   2479.24770587    -2.86980283      0.19947318       4.18106872       10.53618921      9.73338959       9.26759256       8.82707100       8.22608924       8.37833021       8.57675760       8.31385852       7.96417123       7.86240620       8.38330280       8.29509268      
  0.02200000       2.15443469E-02   2378.15283060    -3.04888019      0.17640078       4.28783851       11.01639683      10.14233420      9.67670625       9.22742366       8.58414577       8.84850770       8.97583650       8.75052233       8.33696892       8.26301051       8.75638092       8.72372773      
  0.02200000       2.72833338E-02   2271.93265251    -3.21085771      0.16040351       4.37041070       11.47691950      10.51433937      10.03966430      9.58932696       8.89065694       9.30186242       9.32337613       9.15463048       8.65633372       8.60860062       9.07730994       9.11790683      
  0.02200000       3.45510729E-02   2154.57093992    -3.36944229      0.14859023       4.43685860       11.95801477      10.88074420      10.38597275      9.94648720       9.17195892       9.72678553       9.64326678       9.52928561       8.93187081       8.89715742       9.37333633       9.48325835      
  0.02200000       4.37547938E-02   2033.63872521    -3.52536280      0.13938028       4.49243612       12.45672800      11.25000539      10.72499248      10.31577156      9.44952347       10.10942765      9.97512722       9.87108549       9.17733680       9.14074277       9.68113920       9.81773161      
  0.02200000       5.54102033E-02   1900.20614133    -3.69013600      0.13205732       4.53931400       12.97549046      11.63376029      11.08141295      10.73480216      9.76657839       10.46664334      10.39162737      10.20273601      9.41480282       9.35583525       10.06379921      10.14424519     
  0.02200000       7.01703829E-02   1792.78396804    -3.83069721      0.12618919       4.57879373       13.38686198      11.96908732      11.39357848      11.12102142      10.08268452      10.71416455      10.82627552      10.45264453      9.60862460       9.51726333       10.46203225      10.39460860     
  0.02200000       8.88623816E-02   1656.44473585    -4.00188329      0.12137651       4.61256902       13.80644552      12.35322382      11.79302662      11.66265826      10.53241307      10.96275542      11.45866617      10.72486035      9.81888726       9.68035818       11.04114072      10.67430480     
  0.02200000       1.12533558E-01   1541.77955795    -4.15498788      0.11745966       4.64106049       14.10786783      12.67859754      12.19061657      12.20330439      10.97277637      11.16230852      12.03331794      10.96087950      10.00347108      9.82757189       11.58880067      10.92226745     
  0.02200000       1.42510267E-01   1438.68829932    -4.29942547      0.11423226       4.66525941       14.35065594      12.96562678      12.61953542      12.72540715      11.40912797      11.32718101      12.53438160      11.17218435      10.17177642      9.97170179       12.10808584      11.14914220     
  0.02200000       1.80472177E-01   1341.69469200    -4.44217185      0.11143874       4.68676515       14.56733035      13.23651210      13.09631622      13.20484097      11.82777689      11.46212634      12.98939509      11.36150285      10.34097325      10.13357561      12.59215557      11.35242501     
  0.02200000       2.28546386E-01   1254.95196960    -4.57761549      0.10898566       4.70609904       14.77394466      13.49714661      13.58080886      13.62596123      12.20162697      11.58005533      13.39814747      11.53436974      10.51150853      10.30398890      13.01654905      11.53479207     
