# Mass             Age              Teff             Luminosity       Radius           Gravity          MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2        
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04800000       1.00000000E-03   2927.16115399    -1.66135688      0.57524245       3.59995566       7.49990685       6.87793809       6.34961462       6.01052753       5.56640146       5.56025453       5.79956451       5.54180496       5.33995613       5.19972224       5.67776188       5.53560632      
  0.04800000       1.26638017E-03   2926.60681397    -1.68571098      0.55955543       3.62396981       7.56112358       6.93922584       6.41116054       6.07165478       5.62699407       5.62115286       5.86015665       5.60260213       5.40043543       5.26053967       5.73832257       5.59640073      
  0.04800000       1.60371874E-03   2926.31175019    -1.69773812      0.55197153       3.63582229       7.59137449       6.96949522       6.44154081       6.10183409       5.65690948       5.65124326       5.89008347       5.63263519       5.43030728       5.29058210       5.76822679       5.62643097      
  0.04800000       2.03091762E-03   2926.03825642    -1.70824855      0.54542280       3.64618912       7.61785472       6.99598647       6.46812583       6.12824196       5.68308340       5.67757446       5.91627227       5.65891421       5.45644395       5.31686521       5.79439265       5.65270732      
  0.04800000       2.57191381E-03   2925.70140321    -1.72320364      0.53624543       3.66092862       7.65542862       7.03358661       6.50583346       6.16571918       5.72025262       5.71497800       5.95346375       5.69623939       5.49358411       5.35421124       5.83155044       5.69002819      
  0.04800000       3.25702066E-03   2925.12024246    -1.74861960      0.52098313       3.68600853       7.71937084       7.09756554       6.56996929       6.22947540       5.78349332       5.77863745       6.01675842       5.75975674       5.55679585       5.41776374       5.89477726       5.75353699      
  0.04800000       4.12462638E-03   2924.18944103    -1.80301037      0.48967447       3.73984080       7.85616086       7.23445134       6.70697365       6.36585064       5.91894092       5.91514366       6.15237062       5.89590582       5.69240168       5.55410860       6.03021252       5.88965675      
  0.04800000       5.22334507E-03   2921.59673649    -1.93943597      0.41923810       3.87473414       8.19929686       7.57718159       7.04927611       6.70720358       6.25824922       6.25828375       6.49265363       6.23781162       6.03298710       5.89679507       6.36972077       6.23139270      
  0.04800000       6.61474064E-03   2917.92304053    -2.07550243      0.35935527       4.00861004       8.54140872       7.91760895       7.38840641       7.04621475       6.59541052       6.60113495       6.83169077       6.57894174       6.37260501       6.23906369       6.70747250       6.57218745      
  0.04800000       8.37677640E-03   2904.62459435    -2.19389178      0.31644835       4.11905285       8.83822584       8.20927933       7.68001294       7.33621675       6.88093296       6.89359103       7.12100076       6.86933552       6.65938434       6.52850817       6.99442519       6.86208488      
  0.04800000       1.06081836E-02   2889.88283446    -2.29884504      0.28329577       4.21517699       9.10128083       8.46608270       7.93674579       7.59160489       7.13166907       7.15233762       7.37612485       7.12572328       6.91178387       6.78372691       7.24686334       7.11787729      
  0.04800000       1.34339933E-02   2870.33530134    -2.39792073      0.25621243       4.30245717       9.34926886       8.70567686       8.17690809       7.82984343       7.36391383       7.39423621       7.61402147       7.36476199       7.14558364       7.02063938       7.48134346       7.35617798      
  0.04800000       1.70125428E-02   2849.36392674    -2.49110164      0.23354408       4.38291907       9.58253781       8.92949373       8.40137555       8.05247699       7.58024164       7.62146808       7.83664390       7.58876817       7.36383972       7.24226495       7.70017552       7.57934376      
  0.04800000       2.15443469E-02   2830.70748834    -2.57804263      0.21409680       4.45843576       9.80037681       9.13815110       8.61019206       8.26025566       7.78251045       7.83512764       8.04500203       7.79908023       7.56879684       7.45068238       7.90486291       7.78878375      
