# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00100000       1.00000000E-03   865.42799351     -4.81854079      0.17365881       2.95902313       14.97387535      11.73344342      14.70211969      14.08479150      14.73482484      13.80870409      12.25936659      13.31458366      12.68415617      11.82110229      15.72844300      12.78985851      14.47646485      17.54836220      24.75162578      12.96581386      13.76257448      15.16384154      13.20153482      16.72119061      14.69588193      14.23236237      14.33107428      14.67657164      13.32799810      12.76332057      15.26593824      14.19309671      12.71363481     
  0.00100000       1.26638017E-03   829.69605935     -4.91881960      0.16833265       2.98607805       15.28718444      11.92585576      15.13484461      14.38694734      15.03058006      14.12025085      12.48677995      13.61440230      12.99714956      12.05808119      16.04959100      12.99696531      14.75441903      17.85460805      25.08660246      13.21032969      14.01514403      15.52924983      13.47778076      17.05773642      14.93761179      14.74133004      14.73059932      14.99586144      13.59592834      12.98780795      15.64661842      14.55654094      13.04549470     
  0.00100000       1.60371874E-03   791.89359273     -5.02588386      0.16336695       3.01208774       15.61581768      12.13157959      15.58254150      14.70694196      15.34563602      14.45144283      12.72262790      13.92836707      13.32419308      12.30477650      16.39956560      13.20888923      15.04955913      18.18112016      25.44006852      13.46473614      14.28244724      15.92132792      13.76967826      17.43207067      15.20346754      15.30294984      15.14635360      15.33637257      13.87727958      13.21920133      16.06557752      14.93152764      13.39093274     
  0.00100000       2.03091762E-03   749.86563713     -5.14501282      0.15884219       3.03648459       15.98340635      12.36493455      16.07715267      15.06512233      15.70291709      14.82274596      12.97988869      14.27635179      13.68637969      12.57779373      16.80406112      13.43513863      15.37888968      18.55909546      25.84030231      13.73617009      14.58081013      16.36685109      14.08905176      17.87779370      15.51227289      15.96668966      15.60532367      15.72036533      14.18222162      13.46185934      16.55612534      15.34177415      13.77098983     
  0.00100000       2.57191381E-03   708.16856041     -5.26703327      0.15475566       3.05912220       16.36231760      12.60763248      16.58783287      15.44328523      16.07717427      15.21649465      13.24179330      14.62968769      14.05104421      12.85722568      17.24381983      13.66867847      15.72379093      18.96401190      26.22236908      14.01386525      14.89417873      16.83125004      14.42468824      18.36297774      15.84269635      16.66592408      16.07310407      16.12588268      14.49788609      13.70501507      17.08132659      15.75170803      14.15280691     
  0.00100000       3.25702066E-03   669.57290720     -5.38547139      0.15104341       3.08021235       16.73021479      12.84684568      17.09076091      15.82989096      16.44753732      15.62142403      13.49735475      14.96739504      14.39375279      13.12815402      17.70460579      13.90542097      16.07212223      19.37403466      26.54301011      14.29441453      15.21159152      17.28844432      14.77000016      18.85696773      16.17455637      17.33361920      16.52578238      16.53760101      14.81776396      13.94674652      17.60808267      16.13446652      14.51276243     
  0.00100000       4.12462638E-03   631.32207116     -5.50738911      0.14764810       3.09995943       17.12213822      13.09766697      17.61510845      16.25334951      16.84647960      16.06606176      13.75849622      15.31284026      14.74038421      13.40718463      18.21866933      14.15079195      16.44393382      19.83416123      26.85197462      14.58399490      15.55201776      17.77032292      15.13128452      19.40438273      16.53927193      18.03509751      16.99048114      16.98598496      15.14769194      14.19151414      18.17716585      16.52721686      14.87745456     
  0.00100000       5.22334507E-03   594.83556078     -5.62911347      0.14456944       3.11826280       17.54729912      13.36977222      18.19140523      16.74334611      17.28099697      16.58012528      14.04055514      15.68623516      15.11248163      13.70969610      18.81465978      14.42011135      16.85759914      20.35816841      27.22374409      14.90393711      15.93139899      18.31505541      15.52875323      20.01571890      16.93494110      18.79637139      17.49348111      17.50061810      15.50714221      14.45413339      18.82050608      16.94482969      15.27214959     
  0.00100000       6.61474064E-03   565.04774105     -5.73590495      0.14167681       3.13581724       17.94289600      13.62315196      18.73503053      17.21719120      17.68563519      17.07542060      14.30196274      16.03640865      15.46114367      13.99197548      19.39115758      14.67023766      17.25000219      20.86230136      27.59660390      15.19467490      16.29304792      18.83671229      15.88542639      20.59158336      17.30206824      19.50213847      17.96321856      17.99516220      15.82926798      14.69164082      19.43308043      17.33005291      15.64472562     
  0.00100000       8.37677640E-03   534.56688534     -5.84907425      0.13896059       3.15263154       18.35768327      13.87203772      19.28591560      17.69844600      18.11523356      17.57450825      14.54931249      16.38775821      15.81206052      14.26760751      19.98359528      14.89803231      17.64608284      21.41829640      27.93428701      15.43786620      16.66317433      19.35536734      16.18342031      21.19901556      17.70303965      20.23261132      18.43455342      18.49588567      16.09846984      14.89966039      20.05894451      17.73054870      16.02175677     
  0.00100000       1.06081836E-02   503.75350709     -5.96813753      0.13643706       3.16855040       18.81725487      14.14375439      19.90347655      18.21862927      18.59781636      18.11262635      14.79159015      16.76827916      16.19397945      14.55524093      20.63512983      15.10763221      18.07607047      22.04001583      28.20115270      15.62579508      17.07015628      19.91338604      16.41771837      21.88464981      18.16594547      21.04868230      18.95129120      19.03601055      16.30539268      15.07538996      20.74186155      18.17155644      16.43527739     
  0.00100000       1.34339933E-02   475.31987199     -6.08417855      0.13408046       3.18368382       19.28227143      14.42245659      20.56763325      18.80818254      19.10156321      18.71467265      15.02297167      17.15800625      16.58181685      14.84038314      21.34472209      15.27682417      18.53302208      22.61437135      28.33246602      15.83235314      17.50296765      20.50949008      16.67865499      22.59054442      18.65103540      21.85680718      19.48734007      19.64148514      16.53027619      15.27051940      21.47580242      18.61736398      16.85703615     
  0.00100000       1.70125428E-02   447.83871629     -6.20196113      0.13188460       3.19802625       19.83380615      14.75302968      21.31693888      19.49848377      19.69045692      19.41384972      15.28124926      17.59392805      17.01507259      15.16639754      22.18344339      15.48282287      19.05574822      23.34355149      28.70104521      15.98532064      18.00191224      21.18587271      16.84625341      23.40643419      19.21864115      22.76205202      20.08510540      20.34678249      16.68061104      15.42943091      22.31878044      19.13977644      17.33278258     
  0.00100000       2.15443469E-02   425.11567308     -6.30634546      0.12978918       3.21193784       20.34323301      15.05027896      22.04638061      20.15748602      20.24283534      20.07916334      15.49685342      17.99970850      17.42070252      15.45729488      22.96810965      15.63824680      19.53985444      23.94387429      28.85123778      16.08086241      18.46714958      21.81010676      16.93518522      24.17482111      19.75768743      23.60711739      20.64862475      21.01769558      16.76616246      15.56523498      23.11109223      19.62234510      17.78034430     
  0.00100000       2.72833338E-02   402.51025340     -6.41478244      0.12778669       3.22544345       20.93150859      15.36260991      22.85575235      20.95267039      20.87835331      20.87015547      15.69523050      18.43603629      17.85465177      15.73709083      23.87771169      15.76301163      20.09492095      24.62876391      29.28662093      16.15246460      19.00403082      22.51484805      16.96871890      25.03428186      20.37969859      24.50331203      21.25791512      21.82245938      16.80807200      15.69140250      24.02371753      20.17955939      18.26444212     
  0.00100000       3.45510729E-02   385.91578253     -6.50142185      0.12581440       3.23895396       21.39398064      15.62463145      23.51211743      21.56026184      21.36292511      21.46872571      15.83839896      18.77465834      18.19026015      15.95657153      24.56605035      15.85225808      20.53545179      25.05601124      29.44150175      16.15649333      19.43377448      23.03903482      16.92536835      25.69640706      20.85009676      25.18521104      21.72803163      22.43667153      16.77871267      15.75895031      24.71645562      20.61726485      18.63602417     
  0.00100000       4.37547938E-02   369.04705714     -6.59279962      0.12384143       3.25268274       21.92359536      15.89006970      24.24408693      22.31634696      21.93867426      22.21930053      15.99269063      19.15078837      18.56528049      16.17711029      25.39498633      15.94967098      21.04157345      25.54480774      29.57825857      16.24047656      19.92752855      23.65580928      16.98267251      26.46041796      21.41955950      25.94585653      22.25348630      23.19783906      16.83310601      15.87707389      25.54001276      21.12428002      19.05758760     
  0.00100000       5.54102033E-02   351.38956346     -6.69166967      0.12190148       3.26639663       22.62048372      16.25257766      25.17412680      23.25936001      22.67524088      23.14907594      16.13945063      19.62183899      19.03343626      16.44435476      26.43351063      16.01998230      21.70094572      26.10607046      29.77222432      16.16514172      20.57422694      24.40958131      16.81105881      27.44306859      22.14674990      26.90918190      22.90307358      24.14748653      16.70130744      15.93521622      26.57784366      21.78918626      19.58168974     
  0.00100000       7.01703829E-02   338.06217823     -6.77255577      0.11999113       3.28011613       23.15785662      16.51325149      25.85486074      24.02525490      23.25058582      23.90359112      16.22292149      19.96347608      19.37335145      16.61091417      27.23750046      16.07890389      22.21916958      26.45320257      29.86665615      16.15984372      21.08410692      24.95885884      16.71462998      28.17599973      22.72025985      27.59900298      23.37289221      24.91615939      16.60801925      15.97563243      27.38525211      22.30874356      19.96658070     
  0.00100000       8.88623816E-02   324.07038190     -6.86002714      0.11806652       3.29416106       23.76708730      16.82382725      26.62117473      24.85581892      23.90478562      24.72620904      16.39120767      20.36112127      19.77194110      16.85861148      28.14528614      16.20146353      22.80497745      26.87046561      30.13212993      16.18331851      21.66041236      25.55987347      16.70349040      29.01450975      23.37916930      28.41158597      23.90615417      25.75086661      16.62405568      16.11186446      28.26467917      22.89954733      20.40962341     
  0.00100000       1.12533558E-01   309.42394319     -6.95448344      0.11616531       3.30826162       24.47586936      17.18955445      27.46896167      25.86131277      24.68388301      25.72615304      16.53137890      20.80550563      20.21675359      17.08316052      29.18862927      16.31156920      23.50230342      27.35216065      30.47619016      16.23666350      22.34876665      26.21789981      16.64035795      29.98069974      24.17723512      29.32045076      24.49826351      26.75931775      16.58716726      16.21471572      29.31387616      23.59287522      20.90749839     
  0.00100000       1.42510267E-01   295.12536590     -7.05056180      0.11432382       3.32214153       25.19928387      17.55610698      28.26204183      26.86510020      25.47609235      26.72490066      16.67205984      21.24105563      20.65413172      17.31191470      30.22960945      16.43964018      24.21987183      27.75861819      30.68151076      16.24733385      23.05558796      26.80176161      16.57201194      30.95689605      24.98980324      30.23111817      25.07449482      27.76693352      16.53847917      16.32110008      30.36530862      24.30436972      21.40368514     
  0.00100000       1.80472177E-01   281.63817729     -7.14549695      0.11253677       3.33582577       25.95719783      17.96139169      29.04241874      27.96862441      26.32022696      27.83702891      16.83180640      21.70891592      21.12667672      17.55828771      31.38292077      16.59544342      24.98811615      28.20695749      30.85832637      16.32499180      23.80894376      27.33256014      16.58132502      31.99757713      25.86990170      31.21329156      25.67844595      28.87302250      16.54737763      16.46508952      31.50932086      25.05431157      21.93739163     
  0.00100000       2.28546386E-01   267.22079415     -7.25026428      0.11080247       3.34931538       26.85797619      18.44023839      29.86552912      29.29024989      27.33910822      29.17941890      17.06095335      22.26014218      21.68931495      17.87465354      32.76464406      16.81973795      25.89730181      28.71172299      30.95041670      16.52852628      24.70881689      27.86040313      16.75273024      33.23647984      26.95876225      32.38953167      26.36049254      30.19673257      16.69227028      16.71013100      32.85846243      25.95086738      22.56449169     
  0.00100000       2.89426612E-01   252.19008970     -7.36387453      0.10915377       3.36233692       27.88994807      18.99127269      30.70626423      30.81130940      28.50354893      30.72831884      17.35598507      22.88843417      22.33509233      18.26182056      34.35994971      17.12128686      26.89494046      29.29094065      31.04633689      16.83666268      25.73504046      28.36253659      17.05278672      34.66071142      28.23208482      33.72491417      27.08574093      31.71526613      16.94819087      17.03570433      34.35724789      26.98191142      23.27694796     
  0.00100000       3.66524124E-01   241.54334778     -7.45159319      0.10755800       3.37512903       28.70973672      19.42990495      31.29759336      31.97634029      29.40714211      31.90212125      17.59737424      23.38058588      22.84205577      18.58266267      35.59201404      17.38189601      27.61907962      29.75826437      31.18995254      17.05982069      26.53557713      28.68602512      17.25661320      35.78566419      29.23160200      34.72383381      27.59069563      32.87715377      17.13587919      17.28062137      35.49684135      27.80149187      23.83090093     
  0.00100000       4.64158883E-01   230.54403979     -7.54551782      0.10596379       3.38809953       29.58736050      19.90986029      31.90479511      33.23460894      30.36937238      33.16878220      17.85923746      23.91728618      23.39661541      18.93353198      36.93522880      17.67369163      28.35106352      30.30138685      31.38486555      17.28912496      27.38367647      28.99628236      17.45773800      37.00670410      30.30594791      35.79033605      28.09917476      34.13387488      17.32621810      17.53940127      36.72616550      28.67925896      24.43540469     
  0.00100000       5.87801607E-01   218.50963891     -7.65146507      0.10441299       3.40090535       30.60322997      20.46800136      32.57534315      34.68541045      31.47498063      34.62448810      18.16232259      24.54053019      24.04190575      19.34117131      38.49260996      18.01527465      29.14135301      30.94992896      31.60735529      17.54406918      28.34522291      29.32188994      17.67613041      38.43315345      31.55340781      37.00664156      28.64997747      35.58202791      17.53941954      17.83349364      38.13627020      29.69544698      25.13710402     
  0.00100000       7.44380301E-01   205.57878638     -7.76977792      0.10294057       3.41324131       31.75298611      21.10177653      33.30572245      36.31836029      32.71918444      36.25613514      18.50487894      25.24828064      24.77582920      19.80300948      40.24892508      18.40451169      29.98592488      31.67778129      31.84464960      17.82623477      29.41857502      29.65790263      17.91605839      40.06077632      32.97117487      38.36138770      29.24013424      37.21390288      17.77831846      18.16208364      39.72519335      30.84580569      25.93325737     
