# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F323N     NIRCAM-F210M     NIRCAM-F150W2    NIRCAM-F212N     NIRCAM-F444W     NIRCAM-F322W2    NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F187N     NIRCAM-F430M     NIRCAM-F277W     NIRCAM-F090W     NIRCAM-F070W     NIRCAM-F466N     NIRCAM-F300M     NIRCAM-F250M     NIRCAM-F470N     NIRCAM-F140M     NIRCAM-F115W     NIRCAM-F164N     NIRCAM-F335M     NIRCAM-F200W     NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F182M     NIRCAM-F162M     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00200000       1.00000000E-03   1222.89413177    -4.19572320      0.17815133       3.23786838       13.09562270      10.33471637      12.09086247      12.14917051      12.93516017      11.87809264      10.82687089      11.55312935      10.89697579      10.38309272      13.62012009      11.35030875      12.69345357      15.59485660      21.41050057      11.38378146      12.22237480      12.89370175      11.46495522      14.58495957      13.39727952      11.85939256      11.88678885      12.63893023      11.59993255      11.31166670      13.07296309      12.09894503      10.81110794     
  0.00200000       1.26638017E-03   1165.85170523    -4.30874350      0.17209348       3.26791616       13.36915625      10.61802089      12.64406966      12.48094496      13.23290412      12.20129830      11.09618382      11.90811221      11.26768322      10.65607218      13.96040723      11.61529896      13.01300019      15.88860010      22.14067814      11.65958199      12.51812104      13.27775866      11.75282654      14.90366141      13.60544891      12.17104131      12.41591216      12.98402771      11.88946483      11.57614899      13.40854947      12.39910065      11.21216841     
  0.00200000       1.60371874E-03   1107.51280853    -4.42601728      0.16661924       3.29599535       13.69542537      10.89650323      13.17520218      12.83051774      13.55720304      12.54842944      11.37646559      12.27098298      11.64677981      10.94506983      14.31947473      11.87603506      13.34391516      16.21781757      22.77891174      11.94046909      12.81722512      13.68649898      12.05072922      15.26072075      13.82986518      12.57132863      12.91426182      13.34890968      12.18867996      11.84572293      13.78485275      12.76870259      11.61382665     
  0.00200000       2.03091762E-03   1053.89844129    -4.53857024      0.16163999       3.32234876       14.03409565      11.14657161      13.64143814      13.17339390      13.87608071      12.89325757      11.64589614      12.62050549      12.00995038      11.22403326      14.67849811      12.12767088      13.67150222      16.54493687      23.32354117      12.21514624      13.10812719      14.09836525      12.34621075      15.61615565      14.05227710      13.01547442      13.37401413      13.70795797      12.48422328      12.10788236      14.17088331      13.15931932      11.99872039     
  0.00200000       2.57191381E-03   998.64168417     -4.65696758      0.15708389       3.34718266       14.39866363      11.39391577      14.14550675      13.53678731      14.21362265      13.26174671      11.92820195      12.98700002      12.39080862      11.51523686      15.05971349      12.39098602      14.01704639      16.89273787      23.85750792      12.51083966      13.41284236      14.54181348      12.66802431      15.99359386      14.28709393      13.52064390      13.86234223      14.08908789      12.80499848      12.38760631      14.59066593      13.58554155      12.40477683     
  0.00200000       3.25702066E-03   944.66631617     -4.77659741      0.15296067       3.37028630       14.76937399      11.62051935      14.69227879      13.87918222      14.55291474      13.61160334      12.19171695      13.33431474      12.75010142      11.78650195      15.43541419      12.63446291      14.35181385      17.26136047      24.33309196      12.78874875      13.71010239      14.97472628      12.97516145      16.38669551      14.54508407      14.08641491      14.34766348      14.45377253      13.11036814      12.64869154      15.01829237      14.01772977      12.78678024     
  0.00200000       4.12462638E-03   892.36529053     -4.89693742      0.14924011       3.39167511       15.14229821      11.84546424      15.20826135      14.22429040      14.89958112      13.96660512      12.44890236      13.67440313      13.09994278      12.05127710      15.82620362      12.87218781      14.68790111      17.64016580      24.77589509      13.06538763      14.00805185      15.41013539      13.28653563      16.79906785      14.82665693      14.66970267      14.81525378      14.82299479      13.41704713      12.90552014      15.46453404      14.44541528      13.15736304     
  0.00200000       5.22334507E-03   848.30672220     -5.00522687      0.14578274       3.41203212       15.46447688      12.05490138      15.63218806      14.54098554      15.21160487      14.29381622      12.67858634      13.97234306      13.40356644      12.28629570      16.19312834      13.08780303      14.99315820      17.97308887      25.15021078      13.31918816      14.27851835      15.80232032      13.57479143      17.18160784      15.09305049      15.18086290      15.21057343      15.16168163      13.69831918      13.13908595      15.87472293      14.80331822      13.47688070     
  0.00200000       6.61474064E-03   801.96734861     -5.12214475      0.14257706       3.43134651       15.81093314      12.28770570      16.08004548      14.89055978      15.55569123      14.65560641      12.92264233      14.29360287      13.73024850      12.53944331      16.60783358      13.31495533      15.32516700      18.33912089      25.55358250      13.58449822      14.57290835      16.23322793      13.88287604      17.62007921      15.39540179      15.75628479      15.63090421      15.53681641      13.99530788      13.37971393      16.34037266      15.17817215      13.81846694     
  0.00200000       8.37677640E-03   754.80790687     -5.24558016      0.13962572       3.44951444       16.18949821      12.53586797      16.58664597      15.26801329      15.93336645      15.04703185      13.17930061      14.64385716      14.08721794      12.81357099      17.06668928      13.55417287      15.68261912      18.74429279      25.97935591      13.84620483      14.89193232      16.70472435      14.19779920      18.11994466      15.73214264      16.43248903      16.09458720      15.94439850      14.29344732      13.61296587      16.86756461      15.58073871      14.19150988     
