# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02300000       1.00000000E-03   2704.96111076    -2.15321821      0.38237368       3.63516622       6.61887468       7.56318245       6.74943457       7.82121738       7.30750402       6.62779176       7.83557853       6.51067530       6.87956793       8.05913326       7.51303340       11.51006861      7.41580837       6.68513749       6.62994720       6.59730624       6.98001628       6.58122752       7.26766068       6.53847606       7.16107217       6.58055082       7.25283876       7.21060257       7.49196740       9.44786236       7.39203587       6.99004706       8.33196350      
  0.02300000       1.26638017E-03   2695.32318967    -2.22513332      0.35451578       3.70087174       6.79633595       7.74460181       6.92275370       7.99827984       7.48355885       6.80527579       8.01387924       6.68177707       7.05507929       8.24099628       7.69190647       11.71673095      7.59347935       6.85736140       6.80813887       6.77509328       7.15751599       6.75537581       7.44227308       6.70992832       7.34314361       6.75491957       7.43320911       7.39227759       7.66604382       9.63282414       7.56512851       7.16737224       8.50912372      
  0.02300000       1.60371874E-03   2683.74591543    -2.29526100      0.32984974       3.76351265       6.96857404       7.92174695       7.09022741       8.17039235       7.65448273       6.97746349       8.18762479       6.84669453       7.22505960       8.41889012       7.86612791       11.92482545      7.76628407       7.02361133       6.98121230       6.94766878       7.32973267       6.92382990       7.61155108       6.87525976       7.52056718       6.92359880       7.60895005       7.56939420       7.83482754       9.81509521       7.73275796       7.33944581       8.68120519      
  0.02300000       2.03091762E-03   2670.78301030    -2.35571118      0.31066559       3.81555805       7.11578708       8.07477742       7.23251337       8.31812624       7.80084807       7.12455062       8.33738162       6.98626500       7.36997501       8.57310374       8.01609065       12.11296112      7.91468076       7.16464453       7.12927410       7.09517956       7.47695572       7.06715034       7.75618465       7.01528221       7.67326612       7.06709929       7.76018612       7.72194143       7.97921756       9.97485001       7.87591120       7.48659700       8.82876565      
  0.02300000       2.57191381E-03   2661.33144304    -2.39401740      0.29937509       3.84771123       7.20868829       8.17195265       7.32180887       8.41146628       7.89319007       7.21733419       8.43226761       7.07360980       7.46115733       8.67124793       8.11104910       12.23602888      8.00849614       7.25305667       7.22277823       7.18825552       7.56977448       7.15723552       7.84728450       7.10296142       7.77001735       7.15729647       7.85601278       7.81865920       8.07018082       10.07723424      7.96597219       7.57939357       8.92192337      
  0.02300000       3.25702066E-03   2657.15353621    -2.41205256      0.29414610       3.86301655       7.25269588       8.21773487       7.36404005       8.45543816       7.93674857       7.26128657       8.47691051       7.11494836       7.50426351       8.71740809       8.15578789       12.29341014      8.05272498       7.29488042       7.26707597       7.23233727       7.61363617       7.19987517       7.89027167       7.14445636       7.81569114       7.19999973       7.90125300       7.86431799       8.11300609       10.12524566      8.00837424       7.62323800       8.96580638      
  0.02300000       4.12462638E-03   2655.04924648    -2.42188091      0.29130021       3.87146116       7.27679351       8.24267247       7.38716178       8.47941175       7.96052680       7.28535585       8.50121280       7.13760596       7.52784533       8.74250772       8.18017105       12.32424419      8.07684951       7.31778815       7.29133109       7.25647294       7.63761468       7.22322749       7.91375148       7.16719619       7.84061732       7.22339153       7.92594399       7.88923329       8.13635677       10.15125967      8.03150103       7.64720330       8.98973392      
  0.02300000       5.22334507E-03   2652.89741371    -2.43233568      0.28828178       3.88050835       7.30252435       8.26922760       7.41184261       8.50494886       7.98587214       7.31105710       8.52708041       7.16180364       7.55300829       8.76921128       8.20614151       12.35686330      8.10255434       7.34224500       7.31722988       7.28224251       7.66319280       7.24816041       7.93878520       7.19148016       7.86718574       7.24836946       7.95226351       7.91578971       8.16122901       10.17888849      8.05613774       7.67276572       9.01522288      
  0.02300000       6.61474064E-03   2649.93952043    -2.44752416      0.28391610       3.89376246       7.34005418       8.30782197       7.44782750       8.54208185       8.02275702       7.34854494       8.56465607       7.19710818       7.58967828       8.80797535       8.24389823       12.40385648      8.13994376       7.37791209       7.35500396       7.31982530       7.70045181       7.28452350       7.97522927       7.22690746       7.90584696       7.28480371       7.99056681       7.95443288       8.19739403       10.21890501      8.09196645       7.70999912       9.05228807      
  0.02300000       8.37677640E-03   2645.14431630    -2.47290809      0.27673601       3.91601108       7.40299009       8.37237070       7.50808999       8.60416978       8.08446544       7.41140783       8.62744705       7.25624798       7.65108159       8.87275361       8.30703985       12.48212779      8.20248605       7.43764764       7.41835443       7.38284035       7.76283249       7.34545548       8.03620584       7.28625302       7.97055837       7.34586473       8.05469444       8.01912429       8.25783459       10.28569900      8.15184343       7.77233817       9.11426085      
