# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05300000       1.00000000E-03   2953.58857893    -1.58641723      0.61591161       3.58365415       5.38948243       6.16199768       5.50754772       6.43982974       5.96333811       5.39684636       6.41173792       5.29123595       5.62372141       6.61643021       6.11903754       9.65772593       6.04734925       5.44893934       5.39924007       5.36634630       5.71261871       5.35116265       5.93663631       5.31645862       5.85120953       5.35419461       5.92603511       5.88729021       6.09644542       7.90206103       5.99842404       5.70926047       6.95981969      
  0.05300000       1.26638017E-03   2953.45256428    -1.60456440      0.60322662       3.60172960       5.43498490       6.20782018       5.55293612       6.48572303       6.00908672       5.44235487       6.45763211       5.33671889       5.66903256       6.66213262       6.16504304       9.70076540       6.09320909       5.49435364       5.44480892       5.41190572       5.75789548       5.39662762       5.98233055       5.36193530       5.89654763       5.39970491       5.97153453       5.93274335       6.14265889       7.94656762       6.04477251       5.75467634       7.00559092      
  0.05300000       1.60371874E-03   2953.38455931    -1.61493502      0.59609666       3.61205701       5.46098394       6.23398052       5.57885828       6.51192078       6.03520236       5.46835762       6.48382508       5.36269336       5.69491351       6.68822267       6.19130282       9.72536691       6.11938763       5.52028858       5.47084604       5.43793865       5.78375987       5.42259717       6.00841411       5.38790657       5.92245203       5.42570113       5.99752488       5.95871009       6.16902689       7.97198939       6.07121498       5.78061822       7.03172799      
  0.05300000       2.03091762E-03   2953.29813575    -1.62680216      0.58805167       3.62385948       5.49070823       6.26388330       5.60848689       6.54186262       6.06504912       5.49808637       6.51375959       5.39237896       5.72449805       6.71804521       6.22131490       9.75353791       6.14930708       5.54993000       5.50061406       5.46770278       5.81332836       5.45228183       6.03822286       5.41758893       5.95207212       5.45541660       6.02723997       5.98839985       6.19915442       8.00106668       6.10142547       5.81027457       7.06160668      
  0.05300000       2.57191381E-03   2953.11255507    -1.64510587      0.57585559       3.64206325       5.53660377       6.31006725       5.65422305       6.58809726       6.11113088       5.54398935       6.55998457       5.43819475       5.77017358       6.76410928       6.26765872       9.79720005       6.19550539       5.59568218       5.54657785       5.51366170       5.85898552       5.49810580       6.08424223       5.46340075       5.99782406       5.50128827       6.07313604       6.03425870       6.24566128       8.04603049       6.14805614       5.85606772       7.10775370      
  0.05300000       3.25702066E-03   2952.76181342    -1.67891874      0.55400648       3.67566059       5.62136813       6.39528045       5.73862818       6.67338476       6.19613018       5.62876988       6.64523628       5.52273314       5.85448567       6.84910653       6.35313821       9.87803712       6.28072151       5.68010469       5.63147368       5.59854339       5.94328309       5.58268875       6.16911762       5.54793420       6.08232802       5.58596683       6.15787825       6.11894583       6.33138493       8.12910017       6.23399387       5.94060656       7.19292633      
  0.05300000       4.12462638E-03   2951.75290957    -1.76343172      0.50298360       3.75958252       5.83354314       6.60813361       5.94950135       6.88629019       6.40827487       5.84100161       6.85796739       5.73385097       6.06524294       7.06146272       6.56648412       10.08172720      6.49342892       5.89094729       5.84402076       5.81098349       6.15412302       5.79408988       6.38089426       5.75905421       6.29387827       5.79766669       6.36986575       6.33087739       6.54499848       8.33724325       6.44806007       6.15199419       7.40579558      
  0.05300000       5.22334507E-03   2951.11469960    -1.91214411      0.42401370       3.90793332       6.20827829       6.98240106       6.32114148       7.26040636       6.78121070       6.21603383       7.23129281       6.10583481       6.43683748       7.43446572       6.94128279       10.44064419      6.86727981       6.26241492       6.21948204       6.18628825       6.52603012       6.16686067       6.75315003       6.13106470       6.66739755       6.17107980       6.74361142       6.70479463       6.91950815       8.70343017       6.82321003       6.52476840       7.78042402      
  0.05300000       6.61474064E-03   2947.87135325    -2.03613100      0.36841788       4.03001172       6.51977056       7.29399364       6.62906376       7.57087657       7.09068061       6.52756612       7.54118676       6.41347749       6.74524652       7.74487974       7.25264483       10.74766149      7.17775462       6.56995620       6.53165167       6.49821083       6.83511281       6.47586565       7.06182595       6.43879388       6.97861398       6.48067268       7.05486291       7.01631714       7.22930372       9.01064681       7.13321922       6.83447591       8.09155480      
  0.05300000       8.37677640E-03   2936.62668035    -2.14656597      0.32692293       4.13380054       6.79226164       7.57051417       6.89761323       7.84480172       7.36313709       6.79984716       7.81552250       6.68060539       7.01514272       8.02090370       7.52801358       11.03873666      7.45179494       6.83778821       6.80484461       6.77087581       7.10630040       6.74513635       7.33311467       6.70611123       7.25327619       6.75050186       7.32971460       7.29146196       7.50173479       9.28864112       7.40542790       7.10627091       8.36603284      
