# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00900000       1.00000000E-03   2277.79850054    -2.80809720      0.25371061       3.58398171       8.04524520       9.26710235       8.06659497       9.38950145       8.80060373       8.05345215       9.51224130       7.74846474       8.26904248       9.89696566       9.13277377       14.38502815      8.97509459       7.97331292       8.07590099       8.02459489       8.42838091       7.94305522       8.71057173       7.79610193       8.76874591       7.92120693       8.84285500       8.83144835       8.98853858       11.49184015      8.84882827       8.44119405       9.90195875      
  0.00900000       1.26638017E-03   2237.00986508    -2.89705583      0.23744328       3.64153944       8.28122821       9.51151049       8.25777934       9.60742280       9.01078637       8.28871205       9.74025179       7.93031808       8.47047516       10.15335820      9.36190301       14.71797792      9.19555086       8.16113592       8.31775100       8.26151079       8.63737673       8.15414152       8.91323151       7.98231839       9.00460187       8.12935101       9.08209068       9.07460873       9.19002298       11.74963128      9.04432556       8.65318032       10.12132535     
  0.00900000       1.60371874E-03   2190.57218495    -2.98942902      0.22263715       3.69746408       8.52774025       9.76854592       8.45126560       9.83322912       9.22703943       8.53417990       9.97608041       8.11444630       8.67478733       10.42220113      9.60138594       15.07061859      9.42430348       8.35129463       8.57233473       8.50986749       8.84908920       8.37212662       9.12104693       8.17157128       9.24754947       8.34336314       9.33362338       9.32880396       9.39660784       12.02178289      9.24431887       8.87010408       10.34946181     
  0.00900000       2.03091762E-03   2130.02162665    -3.09149371      0.20936981       3.75083099       8.79905181       10.05729092      8.65435681       10.08215903      9.46190056       8.80423916       10.23586303      8.30738323       8.89051402       10.72572190      9.86817286       15.48856486      9.67609440       8.55087271       8.85352120       8.78225180       9.07215976       8.60915820       9.34548661       8.37111320       9.50928925       8.57294940       9.61415824       9.60908012       9.62025414       12.33763046      9.46003376       9.10165397       10.60398528     
  0.00900000       2.57191381E-03   2065.78294840    -3.19512150      0.19755781       3.80127088       9.07259691       10.35617008      8.85795269       10.33727642      9.70048881       9.07681042       10.49933001      8.49983499       9.10914986       11.04001766      10.14331993      15.90758932      9.93389614       8.75049725       9.13776187       9.05530068       9.29648939       8.84982442       9.57287172       8.57067115       9.77121738       8.80258517       9.90211430       9.89378307       9.84575394       12.66119012      9.67670066       9.33363271       10.86778410     
  0.00900000       3.25702066E-03   1998.90765384    -3.30008856      0.18698082       3.84906466       9.34528575       10.66483323      9.06463726       10.59778660      9.94269247       9.34982765       10.76460742      8.69237851       9.33619654       11.36398034      10.42653400      16.31870152      10.19748707      8.95168030       9.42170281       9.32849293       9.52661532       9.09378363       9.80296177       8.77056117       10.03312507      9.03091831       10.19685735      10.18158673      10.07190128      12.98527273      9.89408049       9.56686389       11.13895316     
  0.00900000       4.12462638E-03   1921.86221946    -3.41312162      0.17759122       3.89381610       9.62589730       11.00057221      9.29293562       10.87983699      10.20240080      9.63240630       11.04687384      8.89314952       9.60317187       11.71848051      10.73436239      16.76799912      10.48211991      9.16975249       9.71305257       9.61214412       9.78980319       9.34945191       10.04857353      8.97842758       10.31028160      9.26609556       10.51426896      10.48715341      10.31195140      13.33787290      10.12518095      9.81829913       11.43612689     
  0.00900000       5.22334507E-03   1844.31788314    -3.52635264      0.16926906       3.93550380       9.88454671       11.33567186      9.54861332       11.16313350      10.46517039      9.89441851       11.32413443      9.09325124       9.93188665       12.07391331      11.04327059      17.22182680      10.76944025      9.41285402       9.97938023       9.87368215       10.10756543      9.59916875       10.29674673      9.18441982       10.58996809      9.49204147       10.83159523      10.78830085      10.55073620      13.66800919      10.35567212      10.08507652      11.73130002     
  0.00900000       6.61474064E-03   1756.95548270    -3.64928348      0.16190532       3.97413624       10.13922031      11.69848905      9.85747283       11.47168444      10.75234220      10.15463279      11.62034059      9.30707790       10.36605091      12.46083705      11.37917341      17.74034328      11.08345846      9.70842114       10.23872746      10.12993213      10.53136109      9.86179483       10.56675615      9.40316188       10.89656602      9.72515801       11.17524111      11.10981317      10.80841079      14.00865826      10.60469560      10.39252038      12.04851420     
  0.00900000       8.37677640E-03   1667.87977789    -3.77479024      0.15549275       4.00923784       10.35237243      12.05274723      10.23112284      11.78745875      11.05238382      10.37199419      11.91416402      9.52720436       10.94292942      12.84198187      11.71564805      18.35748556      11.40717284      10.09055336      10.45343367      10.34607848      11.11201420      10.10935668      10.84875097      9.62805386       11.21013038      9.94881539       11.52271514      11.42455774      11.07676758      14.34153942      10.86812578      10.73881983      12.35907329     
