# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04300000       1.00000000E-03   2898.33923358    -1.74099843      0.53534595       3.61461394       5.73203091       6.54644475       5.85703088       6.82125745       6.33830191       5.73981124       6.80212695       5.63681278       5.97468729       7.00635549       6.50422215       10.11288964      6.42712498       5.79829401       5.74205033       5.70908408       6.06428269       5.69683693       6.30979834       5.66233884       6.20895288       5.69885754       6.29064713       6.24948524       6.48543928       8.30788200       6.38826325       6.06477077       7.33604799      
  0.04300000       1.26638017E-03   2897.15490170    -1.77398208      0.51580768       3.64690761       5.81432718       6.62938674       5.93881806       6.90413057       6.42076236       5.82219114       6.88503931       5.71857936       6.05652199       7.08927884       6.58726447       10.19425342      6.50986548       5.88002448       5.82453131       5.79151046       6.14622943       5.77877232       6.39206922       5.74411719       6.29136067       5.78091602       6.37315849       6.33201933       6.56849227       8.38952387       6.47144729       6.14692113       7.41897107      
  0.04300000       1.60371874E-03   2896.59629657    -1.79013274      0.50649844       3.66272694       5.85465794       6.66998228       5.97886268       6.94467133       6.46110861       5.86256278       6.92558626       5.75860552       6.09660076       7.12985103       6.62789070       10.23416704      6.55034872       5.92003497       5.86495406       5.83190771       6.18637306       5.81889921       6.43231900       5.78415053       6.33174868       5.82110611       6.41357756       6.37245968       6.60908432       8.42950087       6.51209467       6.18715897       7.45955190      
  0.04300000       2.03091762E-03   2896.23596578    -1.80012788      0.50082463       3.67251188       5.87962541       6.69511233       6.00364309       6.96975905       6.48607594       5.88755546       6.95067714       5.78337005       6.12140669       7.15496450       6.65303357       10.25893797      6.57540265       5.94479199       5.88997900       5.85691705       6.21122290       5.84373233       6.45722464       5.80892011       6.35675846       5.84597895       6.43860251       6.39750030       6.63419398       8.45426451       6.53723580       6.21206661       7.48466770      
  0.04300000       2.57191381E-03   2895.81860523    -1.81236138      0.49396769       3.68448583       5.91017323       6.72583006       6.03394816       7.00041912       6.51659334       5.91813374       6.98133408       5.81365426       6.15174594       7.18565525       6.68376102       10.28922072      6.60602447       5.97506653       5.92059757       5.88751684       6.24161872       5.87410619       6.48766599       5.83921086       6.38735368       5.87640266       6.46920834       6.42812906       6.66486707       8.48453203       6.56794439       6.24253023       7.51536843      
  0.04300000       3.25702066E-03   2895.13471149    -1.83160637      0.48337546       3.70331368       5.95825029       6.77416665       6.08161961       7.04864612       6.56459674       5.96625795       7.02955363       5.86128326       6.19948096       7.23394385       6.73209888       10.33700655      6.65419575       6.02268485       5.96878719       5.93567694       6.28945119       5.92189047       6.53554545       5.88685147       6.43551841       5.92426694       6.51738026       6.47634278       6.71309149       8.53219473       6.61621827       6.29046764       7.56366717      
  0.04300000       4.12462638E-03   2893.77976450    -1.86777466      0.46409921       3.73866142       6.04864436       6.86500695       6.17117060       7.13921955       6.65475571       6.05673639       7.12010159       5.95072438       6.28918299       7.32467377       6.82289548       10.42722046      6.74468005       6.11211941       6.05939673       6.02623013       6.37936370       6.01167023       6.62545805       5.97631863       6.52611233       6.01420266       6.60795528       6.56701527       6.80358175       8.62187270       6.70678026       6.38056978       7.65440233      
  0.04300000       5.22334507E-03   2890.00861486    -1.96032505      0.41827508       3.82895874       6.28028241       7.09745197       6.40015553       7.37062976       6.88515683       6.28854497       7.35136338       6.17926173       6.51873633       7.55670867       7.05495978       10.66027525      6.97596087       6.34071096       6.29160908       6.25827945       6.60961303       6.24134936       6.85515365       6.20494593       6.75840751       6.24431803       6.84001439       6.79943051       7.03430723       8.85190044       6.93756395       6.61124619       7.88638598      
  0.04300000       6.61474064E-03   2882.55910037    -2.11385229      0.35233181       3.97797940       6.66509624       7.48267996       6.77898160       7.75298365       7.26602391       6.67338927       7.73327517       6.55681130       6.89908870       7.94088528       7.43871538       11.05364118      7.35844949       6.71859145       6.67745517       6.64371048       6.99161261       6.62167487       7.23460665       6.58271641       7.14465414       6.62549084       7.22539744       7.18568157       7.41408050       9.23490708       7.31704002       6.99374107       8.27008641      
  0.04300000       8.37677640E-03   2866.00786144    -2.24384155      0.30686022       4.09800302       6.98547918       7.80850756       7.09290189       8.07391477       7.58505793       6.99354228       8.05518691       6.86814650       7.21553092       8.26644056       7.76196787       11.41030390      7.67984746       7.03120523       6.99895262       6.96456703       7.31039924       6.93681705       7.55174956       6.89441158       7.46924229       6.94136516       7.54947326       7.51060393       7.73169180       9.56527942       7.63381963       7.31303683       8.59170821      
