# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03200000       1.00000000E-03   2809.21471492    -1.94298543      0.45160978       3.63404043       6.16887115       7.04400371       6.29936807       7.31392327       6.81740156       6.17751338       7.30946877       6.07196682       6.42108405       7.51869454       7.00052914       10.76339431      6.91450896       6.23905830       6.17929938       6.14589192       6.51402541       6.13440855       6.78467588       6.09824918       6.67234288       6.13546192       6.76145548       6.71821907       6.98470045       8.85608181       6.88764754       6.51976504       7.82562679      
  0.03200000       1.26638017E-03   2805.57512563    -2.00098000      0.42353336       3.68979181       6.31350407       7.18957833       6.44196068       7.45819687       6.96095903       6.32209881       7.45386678       6.21386768       6.56442573       7.66426958       7.14535231       10.91473297      7.05876827       6.38120997       6.32432207       6.29085309       6.65813975       6.27747233       6.92762047       6.24025656       6.81840500       6.27875715       6.90690601       6.86416189       7.12788931       9.00142515       7.03060496       6.66400489       7.97038368      
  0.03200000       1.60371874E-03   2802.84586993    -2.04055507      0.40545068       3.72768917       6.41222294       7.28896905       6.53912153       7.55654028       7.05883043       6.42078477       7.55231385       6.31048986       6.66216370       7.76361914       7.24414116       11.01894517      7.15715505       6.47804006       6.42332982       6.38980778       6.75645826       6.37499257       7.02503895       6.33696198       6.91817354       6.37644541       7.00622239       6.96384356       7.22537814       9.10083557       7.12789750       6.76240298       8.06904044      
  0.03200000       2.03091762E-03   2801.35702067    -2.06080310      0.39653904       3.74699246       6.46264917       7.33975943       6.58869927       7.60674263       7.10879515       6.47119343       7.60257853       6.35976958       6.71205848       7.81437856       7.29459487       11.07251433      7.20739622       6.52743897       6.47391116       6.44035799       6.80666744       6.42476534       7.07476033       6.38628776       6.96916317       6.42630707       7.05697192       7.01478839       7.27510804       9.15170223       7.17751448       6.81265080       8.11939605      
  0.03200000       2.57191381E-03   2800.53051039    -2.07129826      0.39200462       3.75698250       6.48880756       7.36613099       6.61440345       7.63279183       7.13471776       6.49734240       7.62866765       6.38531009       6.73793521       7.84073684       7.32078235       11.10047234      7.23346865       6.55304684       6.50015232       6.46658183       6.83271384       6.45057276       7.10055176       6.41185348       6.99563022       6.45216112       7.08331348       7.04123346       7.30090283       9.17815041       7.20324663       6.83871774       8.14552218      
  0.03200000       3.25702066E-03   2799.62246784    -2.08189779      0.38749830       3.76702464       6.51518243       7.39276161       6.64031077       7.65908139       7.16087190       6.52370757       7.65500925       6.41104223       6.76402488       7.86736305       7.34721870       11.12888182      7.25978196       6.57885338       6.52661260       6.49302377       6.85898151       6.47658429       7.12656793       6.43761242       7.02233990       6.47821959       7.10989763       7.06792344       7.32692968       9.20490931       7.22920660       6.86500781       8.17188667      
  0.03200000       4.12462638E-03   2798.19318590    -2.09755143      0.38097681       3.78176762       6.55400334       7.43200516       6.67842537       7.69779646       7.19938047       6.56251483       7.69381466       6.44888408       6.80242080       7.90660739       7.38616164       11.17098649      7.29853546       6.61681392       6.56556235       6.53194476       6.89765007       6.51485384       7.16486536       6.47549581       7.06168492       6.51655852       7.14905554       7.10724104       7.36524471       9.24440529       7.26741698       6.90371017       8.21070819      
  0.03200000       5.22334507E-03   2795.55638862    -2.12443029      0.37006327       3.80701237       6.62070300       7.49950964       6.74385947       7.76432446       7.26554635       6.62919354       7.76052291       6.51381479       6.86836973       7.97411800       7.45311134       11.24393068      7.36514428       6.68196934       6.63249145       6.59881929       6.96409321       6.58056135       7.23065022       6.54050294       7.12934934       6.58238686       7.21638618       7.17485829       7.43104522       9.31246827       7.33302147       6.97020970       8.27740944      
  0.03200000       6.61474064E-03   2789.50175365    -2.18255160      0.34761722       3.86136201       6.76489753       7.64550546       6.88508334       7.90795044       7.40842486       6.77335261       7.90457299       6.65384203       7.01081378       8.12006495       7.59776210       11.40306566      7.50903421       6.82254320       6.77721400       6.74339983       7.10769209       6.72242490       7.37265084       6.68071222       7.27576450       6.72452398       7.36200634       7.32115284       7.57291592       9.45991666       7.47440634       7.11390438       8.42137418      
  0.03200000       8.37677640E-03   2770.28431584    -2.33007726      0.29740079       3.99688285       7.12994037       8.01649576       7.24097638       8.27112396       7.76965936       7.13831653       8.26935686       7.00587160       7.37059395       8.49093770       7.96433263       11.81950093      7.87334635       7.17644877       7.14383015       7.10943960       7.47103594       7.08025042       7.73121362       7.03333366       7.64761060       7.08311908       7.73157182       7.69272024       7.93049531       9.83726600       7.83032398       7.47738797       8.78513400      
