# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05200000       1.00000000E-03   2948.49231389    -1.60101159      0.60774746       3.58697216       5.42188476       6.19836841       5.54067832       6.47591350       5.99887835       5.42925530       6.44864160       5.32401284       5.65697058       6.65321734       6.15550254       9.70009324       6.08332288       5.48207676       5.43165248       5.39877527       5.74590259       5.38392609       5.97203111       5.34925987       5.88498941       5.38684434       5.96050350       5.92150675       6.13329084       7.94020102       6.03535704       5.74290365       6.99535603      
  0.05200000       1.26638017E-03   2948.28864630    -1.62022263      0.59453269       3.60606624       5.47000710       6.24683594       5.58866720       6.52444908       6.04725098       5.47738626       6.49717987       5.37209160       5.70488733       6.70157086       6.20415260       9.74581244       6.13181697       5.53008783       5.47984725       5.44695929       5.79379174       5.43199580       6.02034187       5.39733308       5.93295958       5.43496325       6.00863736       5.96959525       6.18214431       7.98734650       6.08434754       5.79093720       7.04378026      
  0.05200000       1.60371874E-03   2948.15287571    -1.63074889      0.58742009       3.61652056       5.49637724       6.27339831       5.61495660       6.55104325       6.07375307       5.50376143       6.52377537       5.39842574       5.73114136       6.72807196       6.23080969       9.77094872       6.15838767       5.55638717       5.50625727       5.47336462       5.82003434       5.45833073       6.04680807       5.42366477       5.95925517       5.46132520       6.03502026       5.99595476       6.20890344       8.01321299       6.11117920       5.81725889       7.07031966      
  0.05200000       2.03091762E-03   2948.01711138    -1.64231570      0.57970666       3.62800138       5.52533647       6.30254582       5.64381603       6.58022339       6.10283306       5.53272640       6.55295169       5.42733322       5.75996437       6.75715066       6.26005672       9.79855096       6.18754204       5.58525577       5.53526068       5.50236319       5.84884744       5.48724361       6.07584788       5.45256985       5.98812999       5.49026880       6.06398498       6.02489646       6.23825301       8.04160577       6.14060607       5.84615664       7.09944794      
  0.05200000       2.57191381E-03   2947.76957399    -1.65988546      0.56818968       3.64543128       5.56934467       6.34684430       5.68765854       6.62456354       6.14701502       5.57674427       6.59728709       5.47124174       5.80375832       6.80135036       6.30449810       9.84063900       6.23184064       5.62910847       5.57933773       5.54643113       5.89263262       5.53116908       6.11996506       5.49647564       6.03202220       5.53424241       6.10801012       6.06888902       6.28283573       8.08480712       6.18530231       5.89006991       7.14371971      
  0.05200000       3.25702066E-03   2947.33838350    -1.69176166      0.54788085       3.67704568       5.64920853       6.42713611       5.76715463       6.70491411       6.22707499       5.65662848       6.67760938       5.55084688       5.88318327       6.88146771       6.38502208       9.91715087       6.31211222       5.70861151       5.65933278       5.62640064       5.97205986       5.61083189       6.19989951       5.57607791       6.11167064       5.61400197       6.18787003       6.14870424       6.36356147       8.16319819       6.26622062       5.96971860       7.22399120      
  0.05200000       4.12462638E-03   2946.32058466    -1.76908280      0.50155552       3.75377969       5.84333757       6.62183185       5.96003010       6.89964790       6.42108236       5.85082889       6.87218300       5.74392405       6.07597868       7.07576221       6.58013688       10.10396092      6.50664123       5.90144205       5.85381986       5.82075845       6.16495865       5.80418909       6.39355628       5.76915962       6.30526152       5.80765184       6.38181983       6.34262401       6.55887281       8.35374700       6.46193135       6.16310303       7.41875201      
  0.05200000       5.22334507E-03   2945.23972114    -1.91789563      0.42288967       3.90196419       6.21797031       6.99626298       6.33160656       7.27387555       6.79408424       6.22580404       7.24566815       6.11578250       6.44754983       7.44896783       6.95506157       10.46392757      6.88058988       6.27282928       6.22919074       6.19598821       6.53687183       6.17685073       6.76586255       6.14104980       6.67888754       6.18095354       6.75564459       6.71664159       6.93347292       8.72029631       6.83715605       6.53589422       7.79350418      
  0.05200000       6.61474064E-03   2941.97817669    -2.04396620      0.36656990       4.02610702       6.53480555       7.31305821       6.64470437       7.58946334       7.10867059       6.54268347       7.56064545       6.42856438       6.76118220       7.76454965       7.27156262       10.77642195      7.19619967       6.58551722       6.54672530       6.51326477       6.85122574       6.49106790       7.07962754       6.45392390       6.99547094       6.49578269       7.07218983       7.03350043       7.24826388       9.03266395       7.15213656       6.85085741       8.10980387      
  0.05200000       8.37677640E-03   2930.40958117    -2.15580734      0.32484012       4.13107966       6.81068918       7.59303817       6.91649136       7.86671520       7.38442577       6.81835244       7.83833054       6.69885908       7.03438715       8.04403975       7.55030490       11.07190858      7.47358404       6.85655031       6.82333413       6.78933678       7.12578606       6.76360152       7.35417277       6.72441769       7.27365045       6.76888973       7.35050893       7.31214925       7.52390309       9.31428119       7.42751824       7.12601987       8.38763243      
  0.05200000       1.06081836E-02   2918.38372755    -2.25604204      0.29182374       4.22417827       7.05787254       7.84386570       7.15896537       8.11425206       7.63065714       7.06523949       8.08627248       6.93959436       7.27854818       8.29427600       7.79948006       11.34238901      7.72146866       7.09815460       7.07130928       7.03668890       7.37149718       7.00694643       7.59911949       6.96538060       7.52322397       7.01284592       7.60005904       7.56212195       7.76915119       9.56786721       7.67228570       7.37217743       8.63581246      
  0.05200000       1.34339933E-02   2905.43838963    -2.34897311      0.26455076       4.30940245       7.28675382       8.07644993       7.38256417       8.34296451       7.85815751       7.29381755       8.31544465       7.16122489       7.50407960       8.52616487       8.03006337       11.59850754      7.95072991       7.32078648       7.30112733       7.26586762       7.59875134       7.23157476       7.82522773       7.18726984       7.75466496       7.23810688       7.83146765       7.79399976       7.99507810       9.80409851       7.89754732       7.59982755       8.86512715      
  0.05200000       1.70125428E-02   2884.29404262    -2.44178851      0.24123815       4.38952832       7.51101326       8.30850014       7.60030798       8.56911496       8.08253003       7.51775594       8.54308076       7.37583224       7.72474455       8.75794904       8.25903437       11.87305379      8.17770876       7.53716059       7.52670541       7.49072851       7.82189493       7.45043100       8.04762165       7.40227657       7.98391094       7.45760227       8.06091629       8.02401536       8.21748448       10.04447062      8.11880478       7.82352994       9.09155341      
  0.05200000       2.15443469E-02   2867.98249930    -2.52663734      0.22128839       4.46450351       7.71917680       8.52115230       7.80137449       8.77608770       8.28833560       7.72559391       8.75085530       7.57419353       7.92851983       8.96976681       8.46864864       12.12123336      8.38574269       7.73693216       7.73620282       7.69952318       8.02799444       7.65302486       8.25160795       7.60100995       8.19547128       7.66088640       8.27239185       8.23614160       8.42032895       10.26328038      8.32048065       8.02995201       9.29895411      
  0.05200000       2.72833338E-02   2843.29436996    -2.61366733      0.20368188       4.53651458       7.92896643       8.73952141       8.00227566       8.98641478       8.49686662       7.93510239       8.96308176       7.77116527       8.13322003       9.18773587       8.68273853       12.39527723      8.59747978       7.93609117       7.94779131       7.91033677       8.23586660       7.85575481       8.45762169       7.79852783       8.41109474       7.86433014       8.48815913       8.45273144       8.62538960       10.49245727      8.52383932       8.23838892       9.50932591      
  0.05200000       3.45510729E-02   2808.96222673    -2.70346840      0.18818860       4.60523347       8.14165992       8.96532925       8.20347578       9.20116496       8.70900472       8.14746971       9.18109023       7.96693933       8.33961151       9.41381906       8.90262037       12.70204974      8.81405137       8.13495488       8.16279045       8.12447281       8.44655445       8.05932649       8.66631627       7.99508439       8.63257846       8.06863832       8.70988179       8.67560431       8.83327482       10.73491351      8.72933243       8.44992729       9.72373258      
  0.05200000       4.37547938E-02   2773.43150583    -2.79129485      0.17448134       4.67092194       8.35084551       9.18711031       8.39850387       9.41053900       8.91552095       8.35621494       9.39375885       8.15630541       8.54025186       9.63573726       9.11773291       13.01085663      9.02551147       8.32748042       8.37437494       8.33499116       8.65179975       8.25765261       8.86898723       8.18536309       8.85024859       8.26780088       8.92794520       8.89505437       9.03472250       10.97419134      8.92818094       8.65648501       9.93288234      
  0.05200000       5.54102033E-02   2730.18063067    -2.88165801      0.16226412       4.73397531       8.56759475       9.41806181       8.59455806       9.62457299       9.12601872       8.57271888       9.61192767       8.34532279       8.74356689       9.86662899       9.33963621       13.35335178      9.24259799       8.52036580       8.59390070       8.55243596       8.86098117       8.45903788       9.07435524       8.37567691       9.07642443       8.47021774       9.15497478       9.12400173       9.23792257       11.22659051      9.12795695       8.86784631       10.14639115     
  0.05200000       7.01703829E-02   2679.14545381    -2.97471935      0.15137958       4.79428559       8.79340371       9.65982834       8.79147312       9.84458044       9.34086569       8.79869698       9.83613505       8.53411926       8.94932453       10.10774488      9.56971382       13.73371578      9.46623233       8.71345144       8.82307539       8.77840219       9.07377906       8.66401474       9.28245150       8.56630036       9.31225721       8.67633019       9.39279952       9.36420929       9.44346959       11.49337759      9.32944058       9.08441112       10.36681889     
  0.05200000       8.88623816E-02   2620.20287347    -3.07077614      0.14169906       4.85168514       9.02911431       9.91359681       8.98960492       10.07120787      9.56025258       9.03414155       10.06795649      8.72274314       9.15818047       10.36184449      9.80867159       14.15257988      9.69683444       8.90703443       9.06366992       9.01594087       9.29099447       8.87353359       9.49333944       8.75745883       9.55883938       8.88693393       9.64182791       9.61658461       9.65180839       11.77595272      9.53275308       9.30669687       10.59464343     
  0.05200000       1.12533558E-01   2551.30059002    -3.17158830      0.13307981       4.90619472       9.28453838       10.18643979      9.19112233       10.30950061      9.78826257       9.28757412       10.31143575      8.91322157       9.37276431       10.63506107      10.06249658      14.62112238      9.93955620       9.10310523       9.32607631       9.27319153       9.51545806       9.09251645       9.71042310       8.95166297       9.82253132       9.10708678       9.91188731       9.88984123       9.86616065       12.08033711      9.74127743       9.53907046       10.83639659     
  0.05200000       1.42510267E-01   2472.72185410    -3.27759743      0.12539449       4.95786302       9.56770357       10.48270402      9.39639390       10.56063093      10.02561268      9.56798734       10.56666306      9.10630021       9.59362037       10.92981441      10.33413040      15.13353620      10.19631316      9.30213486       9.61986387       9.55905093       9.74734411       9.32417613       9.93399558       9.15007902       10.10595726      9.33993610       10.20844487      10.18893697      10.08601199      12.40310500      9.95436412       9.78295801       11.09300034     
  0.05200000       1.80472177E-01   2385.26045038    -3.38824537      0.11863931       5.00596252       9.87017335       10.79874011      9.60207238       10.82412969      10.27192435      9.87055711       10.83014784      9.29959166       9.81665637       11.24259256      10.62163559      15.68520351      10.46580903      9.50117073       9.93506743       9.86212233       9.98054144       9.56334525       10.16480160      9.34987354       10.39796605      9.57867199       10.52476834      10.50451901      10.31078114      12.74842166      10.17240657      10.03098961      11.36709591     
  0.05200000       2.28546386E-01   2275.68965718    -3.51391367      0.11278476       5.04991837       10.19813453      11.16379991      9.82486336       11.12550114      10.55060908      10.19681972      11.12838725      9.50613167       10.06308868      11.61015639      10.95242209      16.34946864      10.77345491      9.71592275       10.27552967      10.18936082      10.23411375      9.82321833       10.42559302      9.56399319       10.71133497      9.83324557       10.87984735      10.85171627      10.56077728      13.16657613      10.41387055      10.29802234      11.68524384     
  0.05200000       2.89426612E-01   2164.16174350    -3.64044373      0.10780004       5.08918068       10.49293698      11.53056953      10.05798559      11.43218890      10.83599679      10.49315835      11.42670023      9.70977208       10.33485477      11.98458984      11.28778357      16.99746994      11.08669149      9.93774674       10.57919323      10.48363304      10.50336782      10.07429428      10.69463937      9.77414557       11.00725884      10.07223921      11.22470546      11.18072084      10.81303161      13.59686558      10.65791694      10.56184980      12.01157536     
  0.05200000       3.66524124E-01   2051.13174180    -3.76912126      0.10348638       5.12465150       10.75464066      11.90099612      10.33228372      11.74736890      11.13439104      10.75826931      11.72690612      9.91427390       10.69149038      12.36642766      11.63103780      17.62643868      11.41090567      10.19577211      10.84506533      10.74513895      10.84477776      10.31800881      10.97821872      9.98429591       11.30593473      10.29978673      11.56674836      11.50226384      11.07267865      14.02375575      10.91108134      10.84784083      12.34438748     
  0.05200000       4.64158883E-01   1929.89390536    -3.90662654      0.09977941       5.15633681       10.99969662      12.29623101      10.67830010      12.08736596      11.46030340      11.00746136      12.04917924      10.13119772      11.18771301      12.78470397      12.00093016      18.31537922      11.76329681      10.52974852      11.09156213      10.98980515      11.32765583      10.56952719      11.28888697      10.20743020      11.63428900      10.53129029      11.93169977      11.84128391      11.35566752      14.45649864      11.18944305      11.18511560      12.69213540     
  0.05200000       5.87801607E-01   1805.03936802    -4.05070831      0.09662580       5.18423226       11.21159265      12.70359536      11.11757144      12.45027605      11.81849629      11.22368615      12.39192363      10.36503041      11.86436459      13.22337243      12.39297084      19.11664726      12.14509123      10.98636508      11.30529970      11.20242744      12.00829482      10.82085551      11.63385610      10.45013817      11.98921831      10.76603446      12.31556255      12.19254716      11.67209758      14.87474230      11.50715964      11.58441322      13.03732212     
  0.05200000       7.44380301E-01   1689.26912636    -4.19039682      0.09393719       5.20874324       11.39664077      13.10286659      11.57956314      12.81122969      12.18219266      11.41048142      12.73955307      10.60820814      12.54720178      13.65714827      12.78670825      19.94979771      12.53121687      11.49850733      11.49005840      11.38602308      12.69788399      11.06143999      11.98554243      10.70774549      12.34045346      11.00054426      12.71659923      12.54913291      12.01016662      15.25271724      11.85746649      11.99611802      13.34541740     
  0.05200000       9.42668455E-01   1576.44954022    -4.33230206      0.09160535       5.23057609       11.56270622      13.53595596      12.05039112      13.19292490      12.56914880      11.57752793      13.12712967      10.88102430      13.13100639      14.13274124      13.22066681      20.77462762      12.94669923      12.02967478      11.65163373      11.54892173      13.29596116      11.30034620      12.36059729      10.99965419      12.70611863      11.24799789      13.17214887      12.94290681      12.40309786      15.62477768      12.27914317      12.42442083      13.63194590     
