# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04800000       1.00000000E-03   2927.16115399    -1.66135688      0.57524245       3.59995566       5.55576249       6.34859880       5.67741469       6.62497912       6.14555440       5.56321489       6.60114195       5.45925746       5.79424096       6.80538811       6.30607472       9.87654080       6.23182877       5.61880241       5.56559832       5.53273827       5.88338040       5.51916100       6.11805734       5.48461306       6.02465984       5.52164638       6.10294808       6.06295033       6.28539701       8.09830804       6.18780869       5.88186741       7.14229875      
  0.04800000       1.26638017E-03   2926.60681397    -1.68571098      0.55955543       3.62396981       5.61659158       6.40986378       5.73798179       6.68630384       6.20660788       5.62407273       6.66248466       5.51988984       5.85476708       6.86660835       6.36751333       9.93540534       6.29305759       5.67936783       5.62654143       5.59363457       5.94392180       5.57983150       6.17900482       5.54524402       6.08538776       5.58239866       6.16384034       6.12380802       6.34700900       8.15828960       6.24956539       5.94257313       7.20358403      
  0.04800000       1.60371874E-03   2926.31175019    -1.69773812      0.55197153       3.63582229       5.64664703       6.44012378       5.76788933       6.71658673       6.23675203       5.65414413       6.69277551       5.54982450       5.88466035       6.89685201       6.39785108       9.96459033       6.32329088       5.70927079       5.65665584       5.62372091       5.97382878       5.60979285       6.20909300       5.57517878       6.11539846       5.61240374       6.19392574       6.15388007       6.37741758       8.18795443       6.28004192       5.97255969       7.23385834      
  0.04800000       2.03091762E-03   2926.03825642    -1.70824855      0.54542280       3.64618912       5.67294680       6.46660918       5.79405814       6.74308909       6.26313117       5.68046125       6.71928495       5.57601433       5.91081867       6.92332256       6.42440190       9.99017692       6.34974942       5.73543452       5.68300785       5.65004997       6.00000077       5.63600805       6.23542227       5.60136905       6.14166798       5.63865730       6.22025796       6.18020239       6.40402636       8.21393120       6.30670908       5.99880248       7.26035608      
  0.04800000       2.57191381E-03   2925.70140321    -1.72320364      0.53624543       3.66092862       5.71030415       6.50418851       5.83122034       6.78069161       6.30056526       5.71784863       6.75688528       5.61320778       5.94796631       6.96086926       6.46207018       10.02642731      6.38729221       5.77258852       5.72043978       5.68745411       6.03716869       5.67323995       6.27278692       5.63856325       6.17897711       5.67594449       6.25764332       6.21757959       6.44176704       8.25076767       6.34453054       6.03606877       7.29796162      
  0.04800000       3.25702066E-03   2925.12024246    -1.74861960      0.52098313       3.68600853       5.77388145       6.56813540       5.89445488       6.84466502       6.36425398       5.78148987       6.82084587       5.67648761       6.01118266       7.02474593       6.52615691       10.08819265      6.45116716       5.83580529       5.78414543       5.75112286       6.10042507       5.73659411       6.33635610       5.70184558       6.24249636       5.73939261       6.32127529       6.28120723       6.50595531       8.31346597       6.40885107       6.09949459       7.36195336      
  0.04800000       4.12462638E-03   2924.18944103    -1.80301037      0.48967447       3.73984080       5.91020074       6.70491589       6.02990819       6.98144853       6.50048166       5.91797263       6.95750713       5.81202701       6.14662238       7.16127671       6.66317577       10.22021267      6.58777229       5.97120193       5.92074478       5.88767065       6.23597603       5.87234596       6.47232738       5.83739401       6.37866413       5.87535670       6.45757796       6.41755221       6.64305041       8.44750093       6.54619929       6.23538614       7.49885852      
  0.04800000       5.22334507E-03   2921.59673649    -1.93943597      0.41923810       3.87473414       6.25284877       7.04792787       6.36946378       7.32383910       6.84163098       6.26096664       7.29936853       6.15152490       6.48645112       7.50331772       7.00631058       10.55463526      6.92992781       6.31045337       6.26413451       6.23091238       6.57634699       6.21286358       6.81271694       6.17695438       6.72109005       6.21647972       6.79999049       6.76026772       6.98535610       8.78441950       6.88892022       6.57650692       7.84184973      
  0.04800000       6.61474064E-03   2917.92304053    -2.07550243      0.35935527       4.00861004       6.59521084       7.38974936       6.70726087       7.66399097       7.18074284       6.60337427       7.63879667       6.48879116       6.82504449       7.84380592       7.34750125       10.89421783      7.27018183       6.64768820       6.60730356       6.57375863       6.91591817       6.55195361       7.15085503       6.51434475       7.06340548       6.55629308       7.14193562       7.10272598       7.32410392       9.12181480       7.22772682       6.91661607       8.18295079      
  0.04800000       8.37677640E-03   2904.62459435    -2.19389178      0.31644835       4.11905285       6.88720789       7.68614553       6.99423266       7.95688989       7.47200418       6.89511702       7.93225755       6.77388322       7.11383569       8.13974928       7.64216624       11.21155943      7.56332725       6.93370111       6.90016632       6.86603373       7.20642519       6.83985852       7.44066349       6.79969123       7.35832900       6.84484800       7.43674981       7.39806067       7.61470178       9.42086473       7.51785775       7.20769330       8.47654446      
