# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02100000       1.00000000E-03   2672.81806078    -2.21214344      0.36595015       3.63379277       6.74515004       7.71049210       6.87342753       7.96251156       7.44368177       6.75381257       7.98326965       6.63024300       7.00720941       8.21342476       7.65678725       11.73719956      7.55587956       6.80743633       6.75680667       6.72386072       7.11083329       6.70504960       7.40109052       6.65873053       7.30051741       6.70380248       7.39211245       7.35084676       7.63133201       9.61925015       7.52981743       7.12171297       8.47276751      
  0.02100000       1.26638017E-03   2660.78437044    -2.28521746      0.33946839       3.69903794       6.92483758       7.89538432       7.04803237       8.14193498       7.62187766       6.93341718       8.16452733       6.80206860       7.18453865       8.39925221       7.83847338       11.95523833      7.73606856       6.98072348       6.93736803       6.90389426       7.29058175       6.88072003       7.57752339       6.83101563       7.48584138       6.87967344       7.57555303       7.53579527       7.80713386       9.80962209       7.70434454       7.30123476       8.65210916      
  0.02100000       1.60371874E-03   2644.45999846    -2.36126868      0.31486238       3.76439395       7.11006456       8.08815168       7.22697231       8.32777105       7.80597751       7.11850729       8.35309162       6.97745483       7.36691841       8.59373092       8.02719296       12.19321311      7.92277654       7.15803887       7.12367915       7.08948431       7.47596708       7.06101915       7.75938272       7.00700936       7.67832784       7.06013995       7.76600306       7.72801699       7.98860208       10.01102571      7.88417062       7.48644620       8.83766489      
  0.02100000       2.03091762E-03   2628.31492878    -2.43132578      0.29403743       3.82382936       7.28087827       8.26616942       7.39106058       8.49866118       7.97522031       7.28917801       8.52673752       7.13799543       7.53447084       8.77344471       8.20106650       12.41668003      8.09464309       7.32052002       7.29560097       7.26057062       7.64650783       7.22667116       7.92637851       7.16818211       7.85601874       7.22595984       7.94180562       7.90555731       8.15500178       10.19777684      8.04888271       7.65684723       9.00818349      
  0.02100000       2.57191381E-03   2618.65040404    -2.48120480      0.27968230       3.86730589       7.40423420       8.39304743       7.50919516       8.62055994       8.09631050       7.41242942       8.65017446       7.25382816       7.65492862       8.90097763       8.32507419       12.57154371      8.21742297       7.43758826       7.41976233       7.38406931       7.76895126       7.34612450       8.04598577       7.28444378       7.98320104       7.34561315       8.06772716       8.03266136       8.27360517       10.32932298      8.16633096       7.77917226       9.12982466      
  0.02100000       3.25702066E-03   2612.56760797    -2.50956936      0.27196233       3.89161648       7.47417359       8.46526796       7.57591761       8.68972141       8.16494067       7.48230827       8.72033604       7.31913872       7.72307348       8.97368285       8.39553330       12.66135381      8.28710721       7.50366466       7.49018626       7.45406721       7.83830333       7.41367597       8.11370281       7.35002302       8.05547861       7.41327194       8.13929897       8.10493483       8.34077078       10.40463009      8.23278492       7.84847819       9.19881130      
  0.02100000       4.12462638E-03   2609.11410239    -2.52315490      0.26844418       3.90292592       7.50744475       8.49996942       7.60754509       8.72280741       8.19769110       7.51555141       8.75402225       7.35000268       7.75546012       9.00874415       8.42930217       12.70595270      8.32043764       7.53494980       7.52370293       7.48735665       7.87133169       7.44572680       8.14596078       7.38103326       8.09008688       7.44536050       8.17356233       8.13956012       8.37283463       10.44123025      8.26446892       7.88149738       9.23179614      
  0.02100000       5.22334507E-03   2606.44187130    -2.53298242      0.26597812       3.91094222       7.53130542       8.52497004       7.63017673       8.74658947       8.22120404       7.53939279       8.77827856       7.37205421       7.77866608       9.03404857       8.45359858       12.73858906      8.34439481       7.55732364       7.54774566       7.51122745       7.89502179       7.46867654       8.16909968       7.40319669       8.11497798       7.46833288       8.19820508       8.16447209       8.39585468       10.46774225      8.28720088       7.90518586       9.25549939      
  0.02100000       6.61474064E-03   2602.82605852    -2.54513506      0.26300865       3.92069381       7.56078071       8.55603925       7.65805612       8.77605949       8.25029493       7.56884598       8.80840539       7.39916518       7.80730234       9.06556887       8.48374217       12.77995095      8.37407953       7.58486523       7.57745528       7.54071235       7.92429395       7.49697122       8.19769547       7.43045699       8.14584116       7.49664809       8.22876031       8.19537494       8.42433840       10.50092103      8.31530363       7.93446380       9.28486285      
  0.02100000       8.37677640E-03   2596.47662382    -2.56382733      0.25866464       3.93515985       7.60573168       8.60391121       7.70035654       8.82123742       8.29477074       7.61377177       8.85477611       7.44015446       7.85088508       9.11433418       8.53005115       12.84581366      8.41958200       7.62659867       7.62279127       7.58567797       7.96894825       7.53996989       8.24132724       7.47170450       8.19321058       7.53965742       8.27565501       8.24284214       8.46788830       10.55265607      8.35820374       7.97914651       9.32985337      
  0.02100000       1.06081836E-02   2583.47352523    -2.59814624      0.25115565       3.96074794       7.68785713       8.69205497       7.77695599       8.90385536       8.37591728       7.69591129       8.93991666       7.51408956       7.93009676       9.20445482       8.61499288       12.97093537      8.50284737       7.70206175       7.70573347       7.66794502       8.05032113       7.61809424       8.32074742       7.54618523       8.28014426       7.61776779       8.36169782       8.33004374       8.54719821       10.64891124      8.43617163       8.06060436       9.41206380      
  0.02100000       1.34339933E-02   2555.72305817    -2.67052123      0.23612470       4.01435087       7.86356673       8.87926817       7.93829965       9.07822094       8.54710249       7.87187872       9.11953772       7.66968328       8.09727409       9.39568838       8.79481270       13.23800540      8.67888503       7.86092515       7.88354110       7.84442585       8.22223716       7.78380705       8.48800669       7.70309153       8.46486670       7.78347421       8.54483918       8.51576784       8.71358844       10.85290187      8.59950711       8.23297314       9.58571094      
  0.02100000       1.70125428E-02   2475.66605705    -2.85166850      0.20426986       4.14022678       8.30893009       9.35524290       8.33406806       9.51371245       8.97263161       8.31686992       9.57070794       8.04871946       8.51055003       9.88420694       9.24765886       13.94374255      9.11973170       8.24956869       8.33668098       8.29390547       8.64936033       8.19633501       8.90138202       8.08666164       8.93243196       8.19560778       9.00956112       8.98809976       9.12395544       11.37481650      9.00052067       8.66258515       10.01928541     
  0.02100000       2.15443469E-02   2363.06495092    -3.05255919      0.17790829       4.26024278       8.83187075       9.90572753       8.75288195       9.99750692       9.43736388       8.83536836       10.07365017      8.44541464       8.95474834       10.45097054      9.76077956       14.78832595      9.61131614       8.65880558       8.87440082       8.81823252       9.11245568       8.65488442       9.34632739       8.49224116       9.46604823       8.65249271       9.55053982       9.53834683       9.56549209       11.96954279      9.42853367       9.13615691       10.50492382     
  0.02100000       2.72833338E-02   2247.09485986    -3.22850888      0.16067098       4.34876048       9.31044180       10.40654820      9.09907198       10.42249606      9.83756691       9.31225011       10.51096769      8.77233154       9.32626393       10.96476983      10.22011558      15.56703893      10.04386338      8.99647776       9.37098174       9.29772017       9.49909551       9.05514826       9.72525703       8.82995851       9.93035510       9.04692482       10.04450371      10.03389747      9.93960267       12.50618697      9.78923976       9.53956756       10.93884284     
  0.02100000       3.45510729E-02   2120.38727724    -3.39830190      0.14840569       4.41773321       9.74892207       10.90108646      9.41537142       10.83484394      10.21942327      9.75019954       10.92704784      9.06793370       9.67297216       11.47550914      10.67058355      16.36771968      10.46258559      9.30380331       9.82795462       9.73871336       9.85395799       9.42952817       10.08538097      9.13690030       10.35091124      9.40370854       10.51943949      10.49786054      10.28930645      13.05692402      10.12421591      9.90675626       11.37021928     
  0.02100000       4.37547938E-02   1995.62672689    -3.55977106      0.13911807       4.47386805       10.13079971      11.37866593      9.73874632       11.23331124      10.58865468      10.13519628      11.31923754      9.34169864       10.06224962      11.97578609      11.10738717      17.07465183      10.86815165      9.61076412       10.22080264      10.11763612      10.23511024      9.77301394       10.43338924      9.41973062       10.74017058      9.72190704       10.96504003      10.92509913      10.61973251      13.57387796      10.44150447      10.26118139      11.78979645     
  0.02100000       5.54102033E-02   1864.65659793    -3.72424738      0.13185837       4.52042010       10.46449579      11.86620411      10.13434816      11.64221811      10.97509893      10.47405693      11.71121488      9.61527114       10.61046273      12.49172252      11.55699485      17.83133645      11.29042179      9.98701828       10.56036230      10.45587518      10.76486613      10.10691770      10.79780230      9.70086805       11.14318426      10.02280192      11.42039394      11.35060809      10.95478515      14.07809578      10.76334411      10.65968257      12.20986013     
  0.02100000       7.01703829E-02   1738.80982932    -3.88491145      0.12603051       4.55968351       10.72509638      12.31817651      10.60190249      12.04592290      11.35961928      10.73995631      12.08846802      9.88338099       11.33175889      12.98052544      11.98732922      18.63553771      11.70427200      10.46254720      10.82286441      10.71854223      11.48797902      10.40800155      11.16183061      9.97598163       11.53734258      10.29631059      11.85293715      11.74484187      11.29840545      14.52275877      11.10288432      11.09292541      12.61252623     
  0.02100000       8.88623816E-02   1610.13192558    -4.05156004      0.12132012       4.59276923       10.95566995      12.78296352      11.15290687      12.47887933      11.78723159      10.97655324      12.49328365      10.18176433      12.16111265      13.49463977      12.44715387      19.60871497      12.15863328      11.07394507      11.05508474      10.94978350      12.32266534      10.71031677      11.56848761      10.28896520      11.94642534      10.58435585      12.33280074      12.16028116      11.69080334      14.95968837      11.50213644      11.58114839      12.99860142     
  0.02100000       1.12533558E-01   1497.00412399    -4.20561043      0.11753834       4.62027559       11.14924202      13.22367741      11.68313774      12.89683129      12.20706075      11.17250005      12.89992578      10.49203417      12.81851011      13.99111222      12.90213285      20.51485332      12.60385947      11.67708660      11.24742766      11.14228499      12.99155404      10.98720611      11.97130445      10.62106998      12.32485715      10.86833565      12.82896097      12.56806266      12.11107958      15.34650326      11.94494851      12.05025316      13.32905729     
  0.02100000       1.42510267E-01   1395.10542876    -4.35163818      0.11439278       4.64383722       11.30936263      13.66028637      12.18248626      13.30364586      12.60882302      11.33390560      13.32444819      10.81336281      13.34555747      14.49180779      13.36796084      21.27637598      13.03484251      12.21866019      11.40183979      11.30001928      13.54151975      11.22465906      12.36347175      10.96303057      12.68666319      11.13878685      13.33815081      12.97680165      12.57160600      15.74047838      12.45596562      12.50113397      13.62619658     
  0.02100000       1.80472177E-01   1299.41979832    -4.49599596      0.11166872       4.66477131       11.44723389      14.12743576      12.64749672      13.70893925      12.99931121      11.47198547      13.78367805      11.14227500      13.85082092      15.01291866      13.86813806      21.95926368      13.46374627      12.68877107      11.52734475      11.43300050      14.07521127      11.43002627      12.75301416      11.29876038      13.06660326      11.38871974      13.87460429      13.41840515      13.08432710      16.14279815      13.06168501      12.94672729      13.90686752     
  0.02100000       2.28546386E-01   1218.83994468    -4.62624679      0.10924601       4.68382259       11.57511757      14.59780795      13.03344471      14.08381317      13.34963963      11.59888950      14.22297606      11.43634932      14.31202631      15.52305799      14.35621343      22.55571202      13.85895778      13.06647009      11.64068383      11.55456952      14.56905329      11.61356958      13.10440996      11.58689665      13.44205695      11.60299207      14.38625140      13.85953235      13.57170954      16.54106572      13.67914223      13.34701855      14.18077397     
  0.02100000       2.89426612E-01   1129.00397395    -4.77632007      0.10712213       4.70087513       11.72796622      15.18565258      13.41798082      14.51230865      13.75602791      11.75027648      14.72072477      11.74991104      14.79982135      16.13586476      14.94748542      23.26518733      14.32248495      13.44344472      11.77429708      11.69874813      15.08326828      11.82826559      13.50961315      11.88714403      13.88474976      11.83246246      14.96891729      14.37945002      14.10550169      17.01853355      14.39339393      13.77397303      14.50762066     
  0.02100000       3.66524124E-01   1047.51046879    -4.92125886      0.10531452       4.71565772       11.89015784      15.78361007      13.75633731      14.92717003      14.17475137      11.90949539      15.17974859      12.03019696      15.27411792      16.73515809      15.53813182      23.98661000      14.79201797      13.78377076      11.91714097      11.85261748      15.61138538      12.04708687      13.92520401      12.15680616      14.32744871      12.04902177      15.51527925      14.88294405      14.57797767      17.48373748      15.04926090      14.16023084      14.84678804     
  0.02100000       4.64158883E-01   972.99863333     -5.06269502      0.10371933       4.72891448       12.05941496      16.37675986      14.07069526      15.33550370      14.60008070      12.07672911      15.60812093      12.30095425      15.72486011      17.31777241      16.13064270      24.66941278      15.26313721      14.10717981      12.06972712      12.01555474      16.11755897      12.26970500      14.33946480      12.41510246      14.77948635      12.26254630      16.03748931      15.38414569      15.00427260      17.92754955      15.66950431      14.52682294      15.19431543     
  0.02100000       5.87801607E-01   903.94684300     -5.20251028      0.10230129       4.74087154       12.23711933      16.95558302      14.35431766      15.75028037      15.06677837      12.24943386      16.02333622      12.55038781      16.10265721      17.89183829      16.70612017      25.33771584      15.75976275      14.39223646      12.23139601      12.18785432      16.53563570      12.49391318      14.78530001      12.66042684      15.22151844      12.47252554      16.51892547      15.85917601      15.40150747      18.37542938      16.21635595      14.85326659      15.55734230     
  0.02100000       7.44380301E-01   840.57192115     -5.33952693      0.10104648       4.75159151       12.41665035      17.51950718      14.62686193      16.16810612      15.55034481      12.42352170      16.43586161      12.78909153      16.48209350      18.45003284      17.27435617      25.91152117      16.26639564      14.66591129      12.39863322      12.36317217      16.97100844      12.71345144      15.23826004      12.89833288      15.66816282      12.67985633      16.98447136      16.33156918      15.79143996      18.83187329      16.73906402      15.16512747      15.92878452     
  0.02100000       9.42668455E-01   779.22841026     -5.48091052      0.09991670       4.76135739       12.60721120      18.12072739      14.91312335      16.61742968      16.08443414      12.61912002      16.88041244      13.04943709      16.90571226      19.04070024      17.87835578      26.38253129      16.82066146      14.95310252      12.58228741      12.54886430      17.47126018      12.94395464      15.72784667      13.15107404      16.15816567      12.89976025      17.47406445      16.84450119      16.20706705      19.31471004      17.28551104      15.49072351      16.33015303     
  0.02100000       1.19377664E+00   718.18924055     -5.63148145      0.09890066       4.77023520       12.81918662      18.76288040      15.22009142      17.10389828      16.67186544      12.82142430      17.37004230      13.31717740      17.38852418      19.66122225      18.51519038      26.91612284      17.42444070      15.26654173      12.78074432      12.76046687      18.05775052      13.18224527      16.25946590      13.41260831      16.69107613      13.13163407      18.00905617      17.40583062      16.66339296      19.84222580      17.86048117      15.83154749      16.76950593     
  0.02100000       1.51177507E+00   667.89828607     -5.76557138      0.09799894       4.77819081       13.02315719      19.36792532      15.50958979      17.56004915      17.22810852      13.01835458      17.83223659      13.55778374      17.85974552      20.23646996      19.10388600      27.14202980      17.99310509      15.56340913      12.96885186      12.95004444      18.65118231      13.40000644      16.76562807      13.65385145      17.18777947      13.34711715      18.51733246      17.93422133      17.09416617      20.33548022      18.39228932      16.14622761      17.18579821     
  0.02100000       1.91448198E+00   624.14995253     -5.89064963      0.09716850       4.78558252       13.20461964      19.99794857      15.80842191      18.01977135      17.81143622      13.18699724      18.30744877      13.82239099      18.36247378      20.81491814      19.70612230      27.44650904      18.58660466      15.87580173      13.15141101      13.13252888      19.30444302      13.61533650      17.30097673      13.89982470      17.69726166      13.55876284      19.05525471      18.48245095      17.53806725      20.79824292      18.93503832      16.46458099      17.60332464     
  0.02100000       2.42446202E+00   581.05117630     -6.02186656      0.09639694       4.79250702       13.39737036      20.68390645      16.12429055      18.50778591      18.43458249      13.36978929      18.81140676      14.08127261      18.89513670      21.41866719      20.33697728      27.90665378      19.21792296      16.21239581      13.33945226      13.32362134      20.02104035      13.83702109      17.88821849      14.15516569      18.22504129      13.77815045      19.64081367      19.05855398      18.01266935      21.26399398      19.51151798      16.79286325      18.05306010     
  0.02100000       3.07029063E+00   540.57054195     -6.15374738      0.09568697       4.79892793       13.61507265      21.47112669      16.48229176      19.03233926      19.13958416      13.58170217      19.35318667      14.39790041      19.47274678      22.07363083      21.04907283      28.02311228      19.93126538      16.59358202      13.55179174      13.53689018      20.82157243      14.08200515      18.56641809      14.44243471      18.80502134      14.02189231      20.30008575      19.69292189      18.52796578      21.73300016      20.15912447      17.16207437      18.53410014     
  0.02100000       3.88815518E+00   506.40033700     -6.27326715      0.09501852       4.80501704       13.83194810      22.25315008      16.82792369      19.54729272      19.84565332      13.79365694      19.89442555      14.67293820      19.99099612      22.71603401      21.74151527      28.33939401      20.64107211      16.96242048      13.75430676      13.74731661      21.55930094      14.31160502      19.26761000      14.71176540      19.33879074      14.25318260      20.93021554      20.27865246      19.05024616      22.14943075      20.81302335      17.50989128      19.00790316     
  0.02100000       4.92388263E+00   473.47008405     -6.39583822      0.09438989       4.81078261       14.09779603      23.21288108      17.22825664      20.16592335      20.73129087      14.04701983      20.54815796      15.01007349      20.58812784      23.49768185      22.58130865      28.55194417      21.52311775      17.39932500      13.99957947      14.00015775      22.42981644      14.55389373      20.16635434      15.02175151      19.95621308      14.52094688      21.67559234      20.95017023      19.68938930      22.60390487      21.63422302      17.90976265      19.58256374     
