# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04200000       1.00000000E-03   2890.82738980    -1.75808625      0.52763834       3.61699195       5.76894792       6.58881859       5.89466429       6.86316460       6.37925752       5.77677317       6.84526434       5.67387401       6.01258685       7.04962045       6.54659667       10.16623190      6.46875751       5.83585994       5.77900016       5.74598802       6.10235703       5.73400225       6.35046087       5.69945139       6.24801665       5.73591269       6.33051437       6.28909080       6.52818332       8.35365264       6.43107818       6.10334693       7.37737339      
  0.04200000       1.26638017E-03   2889.63016205    -1.79312991      0.50719969       3.65130634       5.85642328       6.67684033       5.98151681       6.95107558       6.46673977       5.86432982       6.93319028       5.76068534       6.09951748       7.13761750       6.63468047       10.25282580      6.55653396       5.92263538       5.86667585       5.83360375       6.18943353       5.82103351       6.43773256       5.78627810       6.33561962       5.82308142       6.41817421       6.37680015       6.61619174       8.44035472       6.51920244       6.19061782       7.46538620      
  0.04200000       1.60371874E-03   2888.99815147    -1.81052282      0.49735769       3.66832649       5.89987624       6.72055107       6.02462478       6.99470290       6.51015562       5.90782333       6.97682054       5.80375834       6.14267899       7.18130695       6.67840061       10.29602693      6.60010112       5.96569729       5.91023013       5.87712936       6.23268029       5.86423726       6.48103743       5.82936081       6.37915697       5.86635568       6.46172391       6.42038385       6.65983206       8.48346099       6.56289051       6.23395874       7.50907662      
  0.04200000       2.03091762E-03   2888.61419821    -1.82061535      0.49173890       3.67819448       5.92509481       6.74591908       6.04963276       7.02001345       6.53534323       5.93306530       7.00213241       5.82874116       6.16772278       7.20666067       6.70376749       10.32116916      6.62537860       5.99067611       5.93550806       5.90239081       6.25777760       5.88930262       6.50615845       5.85434992       6.40443236       5.89146255       6.48700232       6.44568460       6.68513989       8.50849675       6.58822310       6.25911024       7.53442716      
  0.04200000       2.57191381E-03   2888.15391378    -1.83239527      0.48526921       3.68969810       5.95451180       6.77550757       6.07879401       7.04952674       6.56471336       5.96250932       7.03164629       5.85786882       6.19693007       7.23623028       6.73334858       10.35055359      6.65485516       6.01980112       5.96499481       5.93185841       6.28705101       5.91853273       6.53544902       5.88348552       6.43392170       5.92074173       6.51649104       6.47520188       6.71464010       8.53771309       6.61774940       6.28844616       7.56399045      
  0.04200000       3.25702066E-03   2887.45049084    -1.85057528      0.47545316       3.70744852       5.99991938       6.82115038       6.12378254       7.09503847       6.61000889       6.00795779       7.07715159       5.90279934       6.24199724       7.28183505       6.77896756       10.39595238      6.70031543       6.06472947       6.01051113       5.97734537       6.33222701       5.96363370       6.58061908       5.92842927       6.47944347       5.96592033       6.56200016       6.52076123       6.76010784       8.58279667       6.66325151       6.33371512       7.60958846      
  0.04200000       4.12462638E-03   2886.03535773    -1.88392667      0.45798261       3.73996568       6.08326945       6.90494102       6.20629899       7.17853096       6.69310162       6.09137924       7.16063302       5.98517773       6.32468837       7.36554707       6.86267333       10.47975657      6.78372462       6.14712016       6.09406430       6.06084352       6.41514365       6.04636709       6.66346728       6.01083610       6.56305320       6.04879997       6.64556417       6.60443214       6.84345689       8.66568532       6.74664510       6.41679940       7.69325837      
  0.04200000       5.22334507E-03   2882.54153258    -1.96612479      0.41764772       3.82004343       6.28893011       7.11125856       6.40948876       7.38384598       6.89750312       6.29718157       7.36581727       6.18791344       6.52844405       7.57153654       7.06856948       10.68748924      6.98892385       6.34992687       6.30024420       6.26687562       6.61957388       6.25019332       6.86721525       6.21365896       6.76940248       6.25301961       6.85162776       6.81085235       7.04802245       8.87009574       6.95121997       6.62158301       7.89914965      
  0.04200000       6.61474064E-03   2874.52024902    -2.12058895      0.35156212       3.96966204       6.67591175       7.49882257       6.79030006       7.76833657       7.28044223       6.68420498       7.74993284       6.56731860       6.91090580       7.95813241       7.45450876       11.08511801      7.37355255       6.72972902       6.68828998       6.65451116       7.00379398       6.63252612       7.24867385       6.59330229       7.15811656       6.63620470       7.23936682       7.19953095       7.42973150       9.25589911       7.33255971       7.00627893       8.28504597      
  0.04200000       8.37677640E-03   2857.98077309    -2.25332558      0.30524518       4.09236689       7.00333399       7.83151851       7.11098701       8.09595240       7.60616647       7.01140029       8.07852091       6.88535273       7.23420229       8.29053126       7.78450602       11.44924563      7.70168007       7.04906019       7.01686339       6.98244671       7.32952073       6.95451621       7.57245300       6.91171082       7.48982597       6.95894588       7.57042935       7.53152330       7.75383676       9.59311576       7.65578045       7.33248714       8.61338484      
  0.04200000       1.06081836E-02   2837.54515814    -2.36884675      0.27109126       4.19543537       7.28560345       8.12098113       7.38595459       8.37919842       7.88739127       7.29335207       8.36339837       7.15703314       7.51232006       8.58010174       8.07060356       11.78194342      7.98565930       7.32246857       7.30038557       7.26523838       7.61045769       7.23080657       7.85146972       7.18384482       7.77755376       7.23593806       7.85762102       7.81967603       8.03296599       9.89053364       7.93368571       7.61385736       8.89705843      
  0.04200000       1.34339933E-02   2813.23252039    -2.47484913      0.24411178       4.28648919       7.54214282       8.38660845       7.63432775       8.63741128       8.14330616       7.54954063       8.62388279       7.40150324       7.76440066       8.84625474       8.33217930       12.10204240      8.24477596       7.56905785       7.55835301       7.52244951       7.86578207       7.48066593       8.10484198       7.42886227       8.04078317       7.48646947       8.12035962       8.08349344       8.28642097       10.16712997      8.18559588       7.86968804       9.15548289      
  0.04200000       1.70125428E-02   2792.51998710    -2.57011453      0.22201131       4.36891423       7.77498540       8.62599188       7.85833872       8.86935587       8.37352850       7.78206055       8.85755046       7.62193261       7.99198025       9.08557314       8.56747778       12.39075558      8.47793118       7.79136604       7.79273294       7.75611514       8.09645713       7.70657630       8.33264774       7.64982705       8.27886631       7.71310660       8.35786556       8.32212023       8.51322242       10.41569422      8.41080308       8.10071415       9.38766672      
  0.04200000       2.15443469E-02   2755.95827699    -2.66976678      0.20323077       4.44568725       8.01218849       8.87750080       8.08248288       9.10847913       8.60953564       8.01888566       9.10100122       7.83998982       8.22196803       9.33859292       8.81221888       12.73254178      8.71889966       8.01286616       8.03219466       7.99462627       8.33134203       7.93341642       8.56474738       7.86883163       8.52611047       7.94073752       8.60451254       8.57056280       8.74483013       10.68626873      8.63970139       8.33638619       9.62614277      
