# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F480M     NIRCAM-F187N     NIRCAM-F356W     NIRCAM-F150W2    NIRCAM-F210M     NIRCAM-F470N     NIRCAM-F150W     NIRCAM-F405N     NIRCAM-F335M     NIRCAM-F140M     NIRCAM-F182M     NIRCAM-F070W     NIRCAM-F200W     NIRCAM-F360M     NIRCAM-F460M     NIRCAM-F466N     NIRCAM-F323N     NIRCAM-F430M     NIRCAM-F212N     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F444W     NIRCAM-F250M     NIRCAM-F277W     NIRCAM-F162M     NIRCAM-F090W     NIRCAM-F164N     NIRCAM-F322W2    NIRCAM-F115W    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02400000       1.00000000E-03   2718.26535554    -2.12654649      0.39044857       3.63550012       6.56142943       7.49690014       6.69243837       7.75696351       7.24543502       6.57037009       7.76878702       6.45533664       6.82126088       7.99001661       7.44793880       11.41243825      7.35220416       6.62876093       6.57237386       6.53971885       6.92055224       6.52447679       7.20662912       6.48289562       7.09831237       6.52405264       7.18998691       7.14746371       7.42814469       9.37189955       7.32873901       6.93013535       8.26784063      
  0.02400000       1.26638017E-03   2709.93221707    -2.19748947      0.36205025       3.70108963       6.73695083       7.67567465       6.86421045       7.93187450       7.41947865       6.74594338       7.94466160       6.62515109       6.99498189       8.16900378       7.62445758       11.61250011      7.52767405       6.79954336       6.74856841       6.71558480       7.09606060       6.69699433       7.37938549       6.65301423       7.27791663       6.69679843       7.36795380       7.32664982       7.60034752       9.55322656       7.50008200       7.10547764       8.44290968      
  0.02400000       1.60371874E-03   2700.98084152    -2.26393736      0.33760321       3.76181247       6.90118580       7.84337988       7.02440037       8.09546827       7.58218813       6.91019565       8.10934748       6.78328963       7.15721247       8.33699487       7.78977923       11.80360016      7.69188886       6.95871627       6.91351579       6.88014485       7.26013589       6.85802006       7.54075251       6.81147887       7.44625472       6.85805990       7.53475221       7.49465043       7.76111101       9.72416030       7.65992324       7.26941237       8.60658039      
  0.02400000       2.03091762E-03   2691.45951829    -2.31735579      0.31972259       3.80908125       7.03195872       7.97823279       7.15142586       8.22637677       7.71210248       7.04093732       8.24158593       6.90830338       7.28620177       8.47248427       7.92235371       11.96353931      7.82331408       7.08478517       7.04494275       7.01118497       7.39087329       6.98581137       7.66936480       6.93681757       7.58111396       6.98602781       7.66838661       7.62932724       7.88945113       9.86337733       7.78736241       7.40008673       8.73745773      
  0.02400000       2.57191381E-03   2684.37888157    -2.34934499      0.30978735       3.83649864       7.10962275       8.05912470       7.22655402       8.30451156       7.78947313       7.11855096       8.32080078       6.98200076       7.36270674       8.55401613       8.00165441       12.06324474      7.90177036       7.15925436       7.12304644       7.08901537       7.46858992       7.06145351       7.74581997       7.01074920       7.66172668       7.06176391       7.74825681       7.70987520       7.96586744       9.94794480       7.86313865       7.47778932       8.81551197      
  0.02400000       3.25702066E-03   2680.72221846    -2.36458474      0.30523857       3.84934739       7.14644297       8.09763123       7.26207979       8.34160523       7.82617204       7.15533843       8.35846977       7.01679337       7.39893610       8.59287917       8.03934593       12.11153890      7.93902650       7.19444635       7.16008926       7.12591432       7.50543482       7.09724503       7.78205167       7.04566323       7.70004967       7.09759883       7.78622275       7.74817768       8.00209193       9.98842343       7.89903311       7.51463107       8.85255076      
  0.02400000       4.12462638E-03   2678.19915448    -2.37455312      0.30231455       3.85770755       7.17058194       8.12294251       7.28533295       8.36594731       7.85024092       7.17945256       8.38321576       7.03954337       7.42267131       8.61844748       8.06409822       12.14362693      7.96347850       7.21747198       7.18437969       7.15010445       7.52959037       7.12068141       7.80580052       7.06849714       7.72521788       7.12106290       7.81115535       7.77333700       8.02584249       10.01512377      7.92255652       7.53878641       8.87685027      
  0.02400000       5.22334507E-03   2675.19139683    -2.38684667      0.29874044       3.86803778       7.20033186       8.15405534       7.31397129       8.39586758       7.87984471       7.20917086       8.41361406       7.06757120       7.45189813       8.64985086       8.09452391       12.18287558      7.99354491       7.24583314       7.21431822       7.17991561       7.55932940       7.14955566       7.83501549       7.09662766       7.75618773       7.14997476       7.84183391       7.80429451       8.05502644       10.04787148      7.95146152       7.56852159       8.90671696      
  0.02400000       6.61474064E-03   2670.71177121    -2.40561143      0.29333895       3.88388647       7.24591848       8.20160837       7.35780053       8.44158162       7.92510267       7.25470600       8.46003495       7.11047481       7.49662604       8.69781164       8.14101881       12.24264499      8.03950218       7.28924064       7.26019876       7.22559111       7.60483726       7.19376972       7.87968239       7.13968895       7.80356776       7.19425264       7.88877029       7.85165782       8.09959167       10.09782967      7.99559768       7.61402003       8.95234562      
  0.02400000       8.37677640E-03   2663.76442738    -2.43786268      0.28411601       3.91163442       7.32504573       8.28349071       7.43375923       8.52034817       8.00322498       7.33373939       8.53985374       7.18492951       7.57407376       8.78019196       8.22111493       12.34378852      8.11875405       7.36450373       7.33983873       7.30485272       7.68357176       7.27046528       7.95683469       7.21440637       7.88537873       7.27108657       7.96983869       7.93344263       8.17634594       10.18324422      8.07163204       7.69272466       9.03097269      
