# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02000000       1.00000000E-03   2655.19840964    -2.24320136      0.35779630       3.63217498       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.26638017E-03   2641.78787507    -2.31671772      0.33209966       3.69691002       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.60371874E-03   2624.12838065    -2.39159664      0.30878132       3.76014504       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       2.03091762E-03   2610.55322372    -2.45719886      0.28931193       3.81671304       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       2.57191381E-03   2599.24981744    -2.51028411      0.27452585       3.86227929       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       3.25702066E-03   2587.92033755    -2.54802991      0.26516195       3.89242254       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       4.12462638E-03   2579.95027708    -2.57023354      0.26006441       3.90928290       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       5.22334507E-03   2574.68949358    -2.58420678      0.25696630       3.91969260       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       6.61474064E-03   2569.21327344    -2.59847168      0.25386089       3.93025371       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       8.37677640E-03   2561.18827188    -2.61932743      0.24939267       3.94567806       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.06081836E-02   2548.55224377    -2.65302490      0.24228790       3.97078174       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.34339933E-02   2523.32274589    -2.71895338      0.22909319       4.01942065       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.70125428E-02   2448.43546007    -2.87852001      0.20248151       4.12667364       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       2.15443469E-02   2328.73782505    -3.08661011      0.17614989       4.24767956       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       2.72833338E-02   2205.67731576    -3.26927468      0.15911238       4.33603720       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       3.45510729E-02   2072.68738780    -3.44502562      0.14717704       4.40376564       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       4.37547938E-02   1938.65770855    -3.61558704      0.13823993       4.45817915       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       5.54102033E-02   1821.12264742    -3.76931049      0.13124740       4.50326482       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       7.01703829E-02   1679.83158534    -3.94732628      0.12567164       4.54097122       11.84171759      11.52309532      12.54619389      12.27363029      11.31595151     
  0.02000000       8.88623816E-02   1558.63405874    -4.10926223      0.12114750       4.57281643       12.29114514      11.94900141      13.01985158      12.73329409      11.72908427     
  0.02000000       1.12533558E-01   1448.46564784    -4.26276877      0.11754993       4.59899991       12.74058912      12.37362727      13.49276989      13.19733666      12.14382344     
  0.02000000       1.42510267E-01   1350.13609169    -4.40763278      0.11451552       4.62171576       13.18974301      12.79676262      13.97585477      13.67774390      12.56280538     
  0.02000000       1.80472177E-01   1260.89713542    -4.54674601      0.11186656       4.64204446       13.60473814      13.18277536      14.44285414      14.14736670      12.94643946     
  0.02000000       2.28546386E-01   1176.51335410    -4.68562163      0.10950187       4.66060138       13.99815340      13.54683442      14.89753926      14.60858350      13.30938841     
  0.02000000       2.89426612E-01   1087.81788125    -4.83800022      0.10747953       4.67679290       14.45469510      13.96729548      15.45498785      15.16075591      13.73127643     
  0.02000000       3.66524124E-01   1011.12923522    -4.97929419      0.10572600       4.69108116       14.87357883      14.35464042      15.97402370      15.67303293      14.12270806     
  0.02000000       4.64158883E-01   940.18554366     -5.11851554      0.10417364       4.70392907       15.31298634      14.76351429      16.52301964      16.21438407      14.53659716     
  0.02000000       5.87801607E-01   872.84400958     -5.25918307      0.10279687       4.71548487       15.77683310      15.19711449      17.10886756      16.79181782      14.97598181     
  0.02000000       7.44380301E-01   810.13138960     -5.39903800      0.10157968       4.72583092       16.28152353      15.67532180      17.73650749      17.41058569      15.46013572     
