# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00500000       1.00000000E-03   1874.94032989    -3.31429282      0.20907549       3.49678041       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00500000       1.26638017E-03   1823.08243696    -3.40965453      0.19814656       3.54341292       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00500000       1.60371874E-03   1732.64901073    -3.54175716      0.18841944       3.58713518       10.78536835      10.49243649      11.48535671      11.22675988      10.29943311     
  0.00500000       2.03091762E-03   1653.70755165    -3.66153203      0.18019689       3.62588996       11.09398956      10.77487001      11.86377962      11.57919486      10.56615407     
  0.00500000       2.57191381E-03   1581.35242589    -3.77570432      0.17278829       3.66235643       11.39076591      11.04990227      12.21459065      11.90898126      10.82797295     
  0.00500000       3.25702066E-03   1506.66497045    -3.89364359      0.16617630       3.69624811       11.70373817      11.34337107      12.56782610      12.24433884      11.10928385     
  0.00500000       4.12462638E-03   1422.19847697    -4.02496901      0.16033217       3.72734452       12.07068463      11.68980749      12.96471680      12.62255805      11.44236509     
  0.00500000       5.22334507E-03   1344.41040902    -4.15085117      0.15521966       3.75549284       12.44960916      12.05134585      13.35201831      12.99976490      11.79418101     
  0.00500000       6.61474064E-03   1271.09422614    -4.27423842      0.15064727       3.78146367       12.82721265      12.41238990      13.72934855      13.37766641      12.14825214     
  0.00500000       8.37677640E-03   1198.57480504    -4.40034648      0.14652782       3.80554409       13.20218343      12.77136630      14.10585973      13.76406838      12.50533213     
  0.00500000       1.06081836E-02   1129.78888854    -4.52517763      0.14283940       3.82768930       13.57758854      13.12805228      14.50416045      14.17555612      12.86422550     
  0.00500000       1.34339933E-02   1064.71260066    -4.64865542      0.13952130       3.84810416       13.93645405      13.46712702      14.89638843      14.58595635      13.20857406     
  0.00500000       1.70125428E-02   1001.46600966    -4.77400967      0.13650331       3.86709790       14.28519902      13.79511449      15.28259428      14.99400496      13.54384178     
  0.00500000       2.15443469E-02   941.19094504     -4.89948911      0.13376475       3.88470161       14.66531879      14.15060771      15.72454588      15.45247703      13.91012511     
  0.00500000       2.72833338E-02   881.09107168     -5.03028231      0.13129796       3.90086927       15.06929969      14.52866184      16.20816280      15.94872487      14.29911186     
  0.00500000       3.45510729E-02   823.29227224     -5.16292720      0.12908140       3.91565771       15.48837320      14.92321184      16.71187283      16.46463559      14.70409515     
  0.00500000       4.37547938E-02   769.56279568     -5.29369823      0.12708236       3.92921388       15.92207852      15.33309258      17.23465486      17.00399964      15.12681682     
  0.00500000       5.54102033E-02   718.45981031     -5.42562456      0.12526303       3.94173911       16.39435313      15.78164760      17.81502596      17.59725288      15.58744713     
  0.00500000       7.01703829E-02   669.10841803     -5.56072012      0.12361675       3.95322991       16.90669765      16.27133339      18.44469619      18.24001283      16.09121013     
  0.00500000       8.88623816E-02   622.09513872     -5.69772935      0.12213416       3.96370992       17.49208521      16.83638210      19.14970912      18.95823636      16.67091742     
  0.00500000       1.12533558E-01   582.75356382     -5.82086911      0.12078923       3.97332809       18.08861464      17.41689987      19.85499571      19.67269917      17.25961082     
  0.00500000       1.42510267E-01   548.61668187     -5.93501931      0.11950639       3.98260231       18.67672261      17.99177557      20.54693958      20.36943986      17.84040773     
  0.00500000       1.80472177E-01   512.95235642     -6.06059529      0.11829970       3.99141705       19.35928316      18.66286101      21.33324931      21.15801609      18.51327416     
  0.00500000       2.28546386E-01   479.90921580     -6.18450356      0.11718015       3.99967624       20.13938116      19.43359151      22.20160206      22.03295430      19.28028578     
  0.00500000       2.89426612E-01   448.78810591     -6.30877826      0.11613404       4.00746525       20.97845935      20.26571008      23.12411923      22.94883432      20.11055614     
  0.00500000       3.66524124E-01   422.11647680     -6.42264250      0.11514582       4.01488793       21.88207861      21.16432766      24.09773077      23.91606420      21.00393746     
  0.00500000       4.64158883E-01   396.59161430     -6.53808644      0.11420801       4.02199123       22.84461706      22.12397706      25.11942567      24.91648254      21.96160258     
  0.00500000       5.87801607E-01   374.98114604     -6.64237532      0.11329620       4.02895354       23.78914559      23.06361786      26.10268464      25.89971205      22.88166192     
  0.00500000       7.44380301E-01   352.89998694     -6.75460440      0.11241506       4.03573530       24.87411688      24.14671860      27.23073775      26.99761173      23.96134653     
  0.00500000       9.42668455E-01   338.78867979     -6.83226186      0.11154273       4.04250184       25.60155126      24.87117843      27.97588144      27.73456430      24.67441637     
  0.00500000       1.19377664E+00   324.59594264     -6.91367482      0.11063508       4.04959861       26.46217562      25.73077244      28.86820473      28.58829929      25.54146925     
  0.00500000       1.51177507E+00   309.19679211     -7.00543183      0.10970952       4.05689568       27.39688183      26.66514607      29.83654483      29.50845383      26.48635388     
  0.00500000       1.91448198E+00   293.99090541     -7.10036362      0.10878541       4.06424293       28.54605221      27.80998943      31.03340619      30.65909979      27.65720980     
  0.00500000       2.42446202E+00   279.33243326     -7.19661702      0.10786150       4.07165132       29.68343989      28.94452933      32.20026929      31.77399718      28.81201234     
  0.00500000       3.07029063E+00   263.77088589     -7.30357700      0.10695127       4.07901237       30.97176907      30.23754518      33.54028351      32.96491454      30.13050375     
  0.00500000       3.88815518E+00   248.51385423     -7.41424293      0.10607168       4.08618538       32.38885132      31.66649279      35.05991576      34.25041367      31.58818940     
  0.00500000       4.92388263E+00   238.28515681     -7.49457082      0.10518458       4.09348004       33.48162247      32.76582260      36.26400202      35.23169582      32.70370098     
  0.00500000       6.23550734E+00   226.80110408     -7.58784310      0.10428173       4.10096776       34.84621568      34.13498458      37.79723062      36.46446073      34.08580715     
  0.00500000       7.89652287E+00   214.17691306     -7.69478927      0.10339084       4.10842010       36.46338624      35.75114551      39.63311449      37.94837555      35.70691529     
  0.00500000       1.00000000E+01   200.34531482     -7.81796642      0.10253812       4.11561357       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
