# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F277W     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05900000       1.00000000E-03   2983.11502836    -1.50258280      0.66496669       3.56366704       5.21380665       5.20394973       5.31406794       5.12817927       5.65619208       5.69207799       5.72771027       5.42847466       5.16203522       5.16659858       5.25794864      
  0.05900000       1.26638017E-03   2983.11502836    -1.51604322      0.65472941       3.57714257       5.24764904       5.23774849       5.34785555       5.16205408       5.68982034       5.72581029       5.76150426       5.46217026       5.19586755       5.20045616       5.29177402      
  0.05900000       1.60371874E-03   2983.13142352    -1.52641486      0.64694756       3.58752841       5.27372501       5.26379094       5.37387879       5.18814438       5.71572891       5.75179572       5.78753433       5.48812452       5.22192904       5.22653780       5.31782472      
  0.05900000       2.03091762E-03   2983.25240905    -1.54051216      0.63648897       3.60168488       5.30921157       5.29923149       5.40926775       5.22362996       5.75096194       5.78712294       5.82291482       5.52341982       5.25738090       5.26202006       5.35324877      
  0.05900000       2.57191381E-03   2983.45849195    -1.56399434      0.61942765       3.62528540       5.36838751       5.35833044       5.46825455       5.28277440       5.80971829       5.84603007       5.88190462       5.58225766       5.31648105       5.32117206       5.41228906      
  0.05900000       3.25702066E-03   2983.93940740    -1.61276682      0.58541332       3.67434129       5.49143095       5.48121125       5.59079184       5.40562778       5.93188738       5.96848546       6.00450584       5.70451304       5.43928971       5.44409514       5.53491773      
  0.05900000       4.12462638E-03   2983.80199507    -1.73952850      0.50595972       3.80103630       5.81068125       5.80000238       5.90818886       5.72363260       6.24927841       6.28657424       6.32287940       6.02142497       5.75748174       5.76260772       5.85242066      
  0.05900000       5.22334507E-03   2985.39553436    -1.87441990      0.43271611       3.93686203       6.15279009       6.14150033       6.24682910       6.06287592       6.58874811       6.62645951       6.66275668       6.35979709       6.09738099       6.10302892       6.19098675      
  0.05900000       6.61474064E-03   2982.03093341    -1.98887829      0.38015353       4.04935079       6.44033217       6.42841490       6.53086059       6.34684257       6.87529649       6.91347415       6.94969960       6.64410667       6.38234115       6.38848065       6.47475073      
  0.05900000       8.37677640E-03   2972.57249140    -2.09253009      0.33955080       4.14745970       6.69697076       6.68436499       6.78369080       6.59884968       7.13269477       7.17150200       7.20762788       6.89784525       6.63579365       6.64242685       6.72708720      
  0.05900000       1.06081836E-02   2962.44939472    -2.18742931      0.30648524       4.23645019       6.93188313       6.91850883       7.01422146       6.82835597       7.36847115       7.40785075       7.44377219       7.12952493       6.86700674       6.87418603       6.95702292      
  0.05900000       1.34339933E-02   2951.97260496    -2.27624399      0.27866280       4.31911113       7.15192694       7.13769473       7.22921365       7.04216307       7.58936135       7.62925994       7.66486903       7.34588861       7.08280653       7.09058626       7.17132138      
  0.05900000       1.70125428E-02   2940.24909060    -2.36132482      0.25467962       4.39728029       7.36246945       7.34726505       7.43400327       7.24553606       7.80094898       7.84138088       7.87659083       7.55232584       7.28851139       7.29693670       7.37530231      
  0.05900000       2.15443469E-02   2922.39283130    -2.44705869      0.23357056       4.47243061       7.57146771       7.55506240       7.63625536       7.44564127       8.01252607       8.05374843       8.08848569       7.75691608       7.49164329       7.50073999       7.57648457      
  0.05900000       2.72833338E-02   2906.40298953    -2.52825785      0.21507399       4.54409351       7.77118728       7.75343763       7.82841788       7.63577798       8.21397997       8.25595052       8.29014645       7.95144018       7.68504242       7.69484787       7.76756032      
  0.05900000       3.45510729E-02   2882.75593855    -2.61185864      0.19855321       4.61351527       7.97363979       7.95409158       8.02132762       7.82576996       8.41981553       8.46293958       8.49646364       8.14766014       7.87944045       7.89000095       7.95901284      
  0.05900000       4.37547938E-02   2848.86286766    -2.69935059      0.18382683       4.68045114       8.18238332       8.16030948       8.21690240       8.01716933       8.63407363       8.67893399       8.71145473       8.34801832       8.07715857       8.08856484       8.15254534      
  0.05900000       5.54102033E-02   2816.54913669    -2.78361979      0.17067834       4.74491044       8.38642213       8.36173315       8.40539568       8.20162209       8.84264105       8.88943107       8.92079564       8.54151491       8.26870281       8.28102745       8.33885891      
  0.05900000       7.01703829E-02   2776.17431981    -2.87112694      0.15884592       4.80731469       8.59735251       8.56969172       8.59603303       8.38739906       9.05936499       9.10896516       9.13874920       8.73840954       8.46362282       8.47700842       8.52681131      
