# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F277W     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.06100000       1.00000000E-03   2992.95333884    -1.47584089      0.68125703       3.55712208       5.15479731       5.14492168       5.25347597       5.06820959       5.59455196       5.62955409       5.66462683       5.36768987       5.10217816       5.10699597       5.19729643      
  0.06100000       1.26638017E-03   2992.88479582    -1.48821597      0.67164497       3.56946519       5.18581623       5.17590301       5.28448596       5.09930043       5.62538842       5.66050136       5.69564325       5.39860761       5.13321787       5.13805376       5.22834781      
  0.06100000       1.60371874E-03   2992.88479582    -1.49891903      0.66341847       3.58016928       5.21268459       5.20273863       5.31132973       5.12621727       5.65208394       5.68728611       5.72248299       5.42537204       5.16009441       5.16494773       5.25522572      
  0.06100000       2.03091762E-03   2992.95371033    -1.51399422      0.65198249       3.59527236       5.25055673       5.24056444       5.34914509       5.16413881       5.68969578       5.72501531       5.76028343       5.46307695       5.19796500       5.20284502       5.29308672      
  0.06100000       2.57191381E-03   2993.16046339    -1.53964871      0.63290061       3.62107313       5.31521561       5.30514396       5.41366331       5.22884022       5.75389170       5.78939717       5.82477532       5.52741272       5.26259420       5.26752300       5.35767664      
  0.06100000       3.25702066E-03   2993.88353509    -1.59537802      0.59328729       3.67721419       5.45581943       5.44557310       5.55379088       5.36936700       5.89343303       5.92929182       5.96486641       5.66717197       5.40302514       5.40807187       5.49793474      
  0.06100000       4.12462638E-03   2994.47023114    -1.73115086      0.50723504       3.81332704       5.79809411       5.78739012       5.89425164       5.71059081       6.23350087       6.27013787       6.30606693       6.00700060       5.74436526       5.74972604       5.83856416      
  0.06100000       5.22334507E-03   2996.53445064    -1.86134508      0.43601914       3.94473380       6.12842327       6.11718119       6.22150428       6.03852998       6.56116050       6.59825002       6.63424431       6.33387845       6.07284709       6.07865566       6.16580608      
  0.06100000       6.61474064E-03   2993.06126155    -1.97338259      0.38415029       4.05474485       6.40963473       6.39778668       6.49943291       6.31642430       6.84137406       6.87899165       6.91499076       6.61203278       6.35167275       6.35793196       6.44350396      
  0.06100000       8.37677640E-03   2983.94787301    -2.07528651      0.34371698       4.15134451       6.66206165       6.64951109       6.74820793       6.56445583       7.09438621       7.13266771       7.16862368       6.86162828       6.60106278       6.60779706       6.69183094      
  0.06100000       1.06081836E-02   2974.35851480    -2.16889454      0.31058865       4.23937495       6.89401663       6.88070152       6.97589612       6.79119828       7.32701842       7.36587118       7.40165418       7.09038774       6.82943769       6.83670919       6.91895859      
  0.06100000       1.34339933E-02   2964.33894672    -2.25686512      0.28257506       4.32147740       7.11209420       7.09794235       7.18909988       7.00328901       7.54580936       7.58517622       7.62068102       7.30488107       7.04342634       7.05128829       7.13150424      
  0.06100000       1.70125428E-02   2953.66629748    -2.34086303      0.25838888       4.39919907       7.32038955       7.30531002       7.39188510       7.20479105       7.75487076       7.79473455       7.82987442       7.50917676       7.24711208       7.25561071       7.33353585      
  0.06100000       2.15443469E-02   2937.75604599    -2.42518451      0.23703427       4.47412354       7.52682626       7.51063033       7.59194156       7.40293285       7.96335394       8.00393479       8.03865202       7.71133882       7.44803776       7.45720072       7.53261458      
  0.06100000       2.72833338E-02   2919.54943349    -2.50772463      0.21823615       4.54589180       7.72827798       7.71076595       7.78608731       7.59484657       8.16722830       8.20865318       8.24287978       7.90796037       7.64322053       7.65307368       7.72564166      
  0.06100000       3.45510729E-02   2901.71034179    -2.58769758      0.20150022       4.61519517       7.92420243       7.90522020       7.97386660       7.78038227       8.36515694       8.40745639       8.44112945       8.09833501       7.83231507       7.84289943       7.91224884      
  0.06100000       4.37547938E-02   2868.69866248    -2.67491583      0.18646332       4.68255771       8.13156452       8.11027964       8.16934763       7.97187546       8.57795248       8.62191773       8.65477533       8.29825960       8.02957826       8.04096762       8.10583235      
  0.06100000       5.54102033E-02   2836.86584590    -2.75907750      0.17306367       4.74733491       8.33444651       8.31056807       8.35792385       8.15649959       8.78530445       8.83108721       8.86290871       8.49159285       8.22080807       8.23309369       8.29236275      
  0.06100000       7.01703829E-02   2800.56681043    -2.84429576      0.16098780       4.81016080       8.54029442       8.51360898       8.54578533       8.33992719       8.99620632       9.04439302       9.07493734       8.68507807       8.41237245       8.42563780       8.47778359      
