# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F277W     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.07100000       1.00000000E-03   3046.22593305    -1.34832447      0.76161718       3.52619960       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       1.26638017E-03   3045.72349708    -1.35904282      0.75251286       3.53664481       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       1.60371874E-03   3045.23964150    -1.37255522      0.74115440       3.54985538       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       2.03091762E-03   3044.50937861    -1.39430404      0.72317358       3.57118774       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       2.57191381E-03   3043.53214211    -1.43708450      0.68885831       3.61341295       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       3.25702066E-03   3044.39711169    -1.54702335      0.60660588       3.72385936       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       4.12462638E-03   3048.66243486    -1.68363740      0.51688336       3.86289062       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       5.22334507E-03   3053.23556083    -1.79598525      0.45280268       3.97785470       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       6.61474064E-03   3046.10027004    -1.90049713      0.40335819       4.07829395       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       8.37677640E-03   3036.44765748    -1.99634243      0.36351370       4.16863196       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       1.06081836E-02   3028.33714566    -2.08476368      0.33009827       4.25238689       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       1.34339933E-02   3020.01695203    -2.16886353      0.30128699       4.33171191       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       1.70125428E-02   3011.83865872    -2.24959894      0.27603118       4.40775927       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       2.15443469E-02   3003.71349815    -2.32779733      0.25363647       4.48125161       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.07100000       2.72833338E-02   2988.49749909    -2.40836236      0.23352975       4.55298888       7.52287154       7.50635207       7.58385275       7.40008657       7.94234928       7.98097376       8.01527862       7.69969111       7.44391204       7.45381508       7.52554733      
  0.07100000       3.45510729E-02   2967.46366114    -2.49020015      0.21555570       4.62255643       7.72146927       7.70354385       7.77459530       7.58827340       8.14366833       8.18330800       8.21718938       7.89316611       7.63563779       7.64630137       7.71507970      
  0.07100000       4.37547938E-02   2952.13934881    -2.56663604      0.19945064       4.69000385       7.91016610       7.89089351       7.95549523       7.76723988       8.33342591       8.37388524       8.40734710       8.07633002       7.81785083       7.82926970       7.89493492      
  0.07100000       5.54102033E-02   2927.38792464    -2.64757903      0.18478732       4.75633101       8.10509472       8.08419442       8.14120072       7.94992920       8.53174575       8.57345289       8.60639925       8.26530511       8.00476583       8.01699000       8.07922488      
  0.07100000       7.01703829E-02   2897.97530844    -2.72979864      0.17152824       4.82100167       8.30126640       8.27848025       8.32662196       8.13180793       8.73226068       8.77553053       8.80787378       8.45461502       8.19167152       8.20472729       8.26299043      
  0.07100000       8.88623816E-02   2864.75967111    -2.81288440      0.15951527       4.88406806       8.50026842       8.47495037       8.51138708       8.31254836       8.93563787       8.98088723       9.01240847       8.64412579       8.37897269       8.39295418       8.44573163      
  0.07100000       1.12533558E-01   2823.66024909    -2.89917438      0.14866638       4.94524706       8.70713843       8.67865333       8.69825426       8.49461648       9.14759249       9.19583067       9.22627194       8.83710608       8.57009343       8.58512568       8.62997808      
  0.07100000       1.42510267E-01   2774.92303716    -2.98822340      0.13893418       5.00405440       8.92144971       8.88963683       8.88667282       8.67745813       9.36820630       9.42054254       9.44946064       9.03304559       8.76439614       8.78064130       8.81519513      
  0.07100000       1.80472177E-01   2719.08634888    -3.07917624      0.13031284       5.05970068       9.14359611       9.10817954       9.07461949       8.85934889       9.59677128       9.65488061       9.68180730       9.22997283       8.96068410       8.97839050       8.99934760      
  0.07100000       2.28546386E-01   2653.68020041    -3.17405465      0.12266115       5.11225871       9.38531850       9.34380460       9.26411767       9.04278229       9.84047999       9.90766341       9.93187708       9.43045366       9.16377036       9.18346055       9.18416286      
  0.07100000       2.89426612E-01   2577.62333693    -3.27353899      0.11593386       5.16125225       9.64388798       9.59422247       9.45646275       9.22840877       10.09883172      10.17779921      10.19834554      9.63612073       9.37401436       9.39574040       9.37103020      
