# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F277W     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04200000       1.00000000E-03   2890.82738980    -1.75808625      0.52763834       3.61699195       5.77958529       5.76945606       5.89161091       5.69975325       6.24682942       6.29026818       6.33029353       6.00839402       5.73320946       5.73593239       5.83548700      
  0.04200000       1.26638017E-03   2889.63016205    -1.79312991      0.50719969       3.65130634       5.86727370       5.85692978       5.97846353       5.78658373       6.33442725       6.37797474       6.41795243       6.09531596       5.82023893       5.82310185       5.92226209      
  0.04200000       1.60371874E-03   2888.99815147    -1.81052282      0.49735769       3.66832649       5.91083466       5.90038178       6.02157125       5.82966882       6.37796180       6.42155778       6.46150157       6.13847251       5.86344160       5.86637653       5.96532378      
  0.04200000       2.03091762E-03   2888.61419821    -1.82061535      0.49173890       3.67819448       5.93611659       5.92559976       6.04657899       5.85465946       6.40323548       6.44685837       6.48677963       6.16351321       5.88850626       5.89148366       5.99030246      
  0.04200000       2.57191381E-03   2888.15391378    -1.83239527      0.48526921       3.68969810       5.96560809       5.95501601       6.07573987       5.88379698       6.43272277       6.47637565       6.51626791       6.19271672       5.91773550       5.92076315       6.01942731      
  0.04200000       3.25702066E-03   2887.45049084    -1.85057528      0.47545316       3.70744852       6.01113197       6.00042237       6.12072768       5.92874400       6.47824127       6.52193547       6.56177629       6.23777773       5.96283502       5.96594227       6.06435536      
  0.04200000       4.12462638E-03   2886.03535773    -1.88392667      0.45798261       3.73996568       6.09469970       6.08376995       6.20324215       6.01115780       6.56184448       6.60560861       6.64533877       6.32045627       6.04556533       6.04882296       6.14674544      
  0.04200000       5.22334507E-03   2882.54153258    -1.96612479      0.41764772       3.82004343       6.30091909       6.28942322       6.40642429       6.21400300       6.76817602       6.81204201       6.85139769       6.52417536       6.24938186       6.25304576       6.34955023      
  0.04200000       6.61474064E-03   2874.52024902    -2.12058895      0.35156212       3.96966204       6.68905328       6.67638632       6.78720817       6.59370887       7.15684873       7.20077416       7.23912465       6.90654605       6.63168783       6.63623924       6.72934717      
  0.04200000       8.37677640E-03   2857.98077309    -2.25332558      0.30524518       4.09236689       7.01772333       7.00378563       7.10784171       6.91220288       7.48850050       7.53284656       7.57017179       7.22972181       6.95364158       6.95899225       7.04867169      
  0.04200000       1.06081836E-02   2837.54515814    -2.36884675      0.27109126       4.19543537       7.30134886       7.28603065       7.38274164       7.18443756       7.77616156       7.82109609       7.85734587       7.50770229       7.22988960       7.23599876       7.32207244      
  0.04200000       1.34339933E-02   2813.23252039    -2.47484913      0.24411178       4.28648919       7.55943183       7.54255146       7.63103354       7.42957302       8.03931177       8.08502824       8.12006400       7.75962605       7.47969955       7.48654731       7.56865298      
  0.04200000       1.70125428E-02   2792.51998710    -2.57011453      0.22201131       4.36891423       7.79393500       7.77538711       7.85496623       7.65065950       8.27731962       8.32376579       8.35755002       7.98705803       7.70555965       7.71320253       7.79095255      
  0.04200000       2.15443469E-02   2755.95827699    -2.66976678      0.20323077       4.44568725       8.03358276       8.01260415       8.07897826       7.86985795       8.52443383       8.57238757       8.60416500       8.21681343       7.93231964       7.94086178       8.01243944      
  0.04200000       2.72833338E-02   2720.67421875    -2.76358536      0.18718730       4.51711229       8.26344473       8.23976891       8.28916010       8.07541216       8.75979867       8.80986425       8.83943355       8.43311668       8.14677155       8.15637277       8.21998467      
