# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F277W     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04500000       1.00000000E-03   2910.28161455    -1.70855903      0.55116426       3.60906670       5.67081223       5.66080980       5.78098771       5.59043906       6.13268260       6.17467246       6.21396625       5.89713284       5.62381089       5.62682735       5.72498536      
  0.04500000       1.26638017E-03   2909.44398355    -1.73771059      0.53326308       3.63774377       5.74377018       5.73360411       5.85344600       5.66293723       6.20548554       6.24760072       6.28690754       5.96957098       5.69638030       5.69949913       5.79742024      
  0.04500000       1.60371874E-03   2909.09491206    -1.75173888      0.52485759       3.65154435       5.77886546       5.76861932       5.88826654       5.69777478       6.24049556       6.28266184       6.32196526       6.00438866       5.73126442       5.73443564       5.83222502      
  0.04500000       2.03091762E-03   2908.84111421    -1.76175996      0.51892910       3.66141107       5.80397145       5.79366742       5.91316564       5.72268348       6.26554338       6.30774453       6.34704282       6.02928915       5.75621119       5.75942063       5.85711100      
  0.04500000       2.57191381E-03   2908.50624077    -1.77496608      0.51121637       3.67441761       5.83707941       5.82669831       5.94598698       5.75551461       6.29857657       6.34082125       6.38010920       6.06211651       5.78909853       5.79235945       5.88991277      
  0.04500000       3.25702066E-03   2908.00666324    -1.79637849      0.49894340       3.69552462       5.89080665       5.88029896       5.99921144       5.80875132       6.35217377       6.39448025       6.43374153       6.11535907       5.84244064       5.84578845       5.94310032      
  0.04500000       4.12462638E-03   2907.00961833    -1.83859795      0.47559625       3.73715022       5.99688447       5.98612073       6.10417943       5.91371882       6.45800814       6.50041777       6.53959825       6.22039847       5.94766755       5.95119615       6.04797634      
  0.04500000       5.22334507E-03   2903.82205861    -1.95131124      0.41863142       3.84796313       6.28040917       6.26891926       6.38400534       6.19335235       6.74104358       6.78364875       6.82246117       6.50066532       6.22833453       6.23240274       6.32743061      
  0.04500000       6.61474064E-03   2898.43200591    -2.09834523      0.35474877       3.99178585       6.65102125       6.63848947       6.74810835       6.55678520       7.11119347       7.15391967       7.19197103       6.86590503       6.59388402       6.59879668       6.69077549      
  0.04500000       8.37677640E-03   2881.97491044    -2.22395742      0.31049764       4.10751199       6.96109728       6.94739043       7.05101252       6.85771594       7.42407233       7.46736085       7.50464219       7.17108485       6.89790202       6.90355430       6.99251588      
  0.04500000       1.06081836E-02   2864.88661680    -2.33323074      0.27707518       4.20643304       7.23046801       7.21549936       7.31254690       7.11706425       7.69628590       7.74014758       7.77659315       7.43518242       7.16070766       7.16709391       7.25278968      
  0.04500000       1.34339933E-02   2841.04190007    -2.43686062      0.25005811       4.29554633       7.48244310       7.46596864       7.55537471       7.35685605       7.95301347       7.99770731       8.03314026       7.68143611       7.40487227       7.41198051       7.49401828      
  0.04500000       1.70125428E-02   2823.35287249    -2.52868862      0.22779939       4.37652369       7.70928606       7.69133511       7.77285389       7.57190249       8.18249215       8.22782653       8.26225529       7.90190970       7.62406005       7.63193228       7.71008251      
  0.04500000       2.15443469E-02   2796.02991167    -2.62193923      0.20862578       4.45289104       7.93498422       7.91519386       7.98719273       7.78268133       8.41357214       8.45996518       8.49308319       8.12041026       7.84027818       7.84890907       7.92253533      
  0.04500000       2.72833338E-02   2760.32515265    -2.71591105      0.19211072       4.52452414       8.16129735       8.13904912       8.19749175       7.98836628       8.64656988       8.69467383       8.72594071       8.33630922       8.05354162       8.06309179       8.13039062      
  0.04500000       3.45510729E-02   2721.62854574    -2.80810613      0.17771312       4.59218848       8.38667900       8.36146897       8.40119429       8.18713351       8.87766234       8.92832119       8.95731268       8.54660926       8.26204850       8.27272209       8.33128117      
  0.04500000       4.37547938E-02   2673.72448841    -2.90318591      0.16504634       4.65641724       8.61965256       8.59100828       8.60529575       8.38549628       9.11772244       9.17229951       9.19837820       8.75899635       8.47316734       8.48497975       8.53188956      
  0.04500000       5.54102033E-02   2618.53098379    -3.00016479      0.15389825       4.71716115       8.85944992       8.82659910       8.80842968       8.58233641       9.36494435       9.42485880       9.44720856       8.97204548       8.68610077       8.69893392       8.73094747      
  0.04500000       7.01703829E-02   2554.82180114    -3.10020357      0.14407672       4.77444106       9.11920994       9.07914409       9.01199562       8.77966367       9.62584964       9.69490405       9.71345145       9.18765800       8.90559271       8.91978673       8.92960455      
  0.04500000       8.88623816E-02   2481.52184247    -3.20504240      0.13535190       4.82869994       9.40392526       9.35308559       9.21897296       8.98046567       9.90377295       9.98644320       10.00085113      9.40908945       9.13534498       9.15091772       9.13096316      
  0.04500000       1.12533558E-01   2400.71780708    -3.31353292      0.12763808       4.87966796       9.71253040       9.64822246       9.42578562       9.18250483       10.19249246      10.29624584      10.30846654      9.63210921       9.37360874       9.38940374       9.33174782      
  0.04500000       1.42510267E-01   2302.13596655    -3.43332105      0.12092162       4.92662100       10.05035392      9.97095572       9.64317020       9.39496081       10.50035474      10.63509408      10.65041646      9.86962497       9.62905899       9.64218166       9.54239999      
  0.04500000       1.80472177E-01   2190.24330448    -3.56217265      0.11517399       4.96892000       10.37674218      10.28442775      9.87391074       9.61298460       10.80665796      10.97724525      11.00607406      10.13135836      9.89067161       9.89346151       9.76441553      
  0.04500000       2.28546386E-01   2082.61325838    -3.68771309      0.11024470       5.00691305       10.65830015      10.55763073      10.12368883      9.82285821       11.10060952      11.29824809      11.34453231      10.44252281      10.13740249      10.12500769      10.00115536     
  0.04500000       2.89426612E-01   1963.77627116    -3.82369838      0.10602057       5.04084797       10.92322533      10.81925824      10.43647316      10.04513588      11.42393142      11.63873051      11.70955289      10.87836491      10.39388852      10.36109599      10.30027056     
  0.04500000       3.66524124E-01   1843.69221796    -3.96363674      0.10238355       5.07116652       11.14628361      11.03992177      10.82987924      10.27673112      11.76717260      11.97820261      12.07843209      11.48423269      10.64415828      10.59159810      10.70083017     
  0.04500000       4.64158883E-01   1724.22380867    -4.10653985      0.09930436       5.09769107       11.34379131      11.23640026      11.28483572      10.52986730      12.12583623      12.33367881      12.47555795      12.18842332      10.89171071      10.82840373      11.20291461     
  0.04500000       5.87801607E-01   1611.66888907    -4.24730107      0.09665651       5.12116487       11.52020500      11.41466506      11.75175848      10.80603678      12.48407995      12.70419134      12.90613603      12.82897369      11.13739835      11.07310450      11.73839088     
  0.04500000       7.44380301E-01   1503.60008575    -4.38883698      0.09435338       5.14211258       11.66699270      11.56970838      12.21390277      11.10800363      12.84866881      13.10437477      13.38215242      13.35667455      11.36753252      11.32173850      12.25635538     
  0.04500000       9.42668455E-01   1414.04743609    -4.51450060      0.09230945       5.16113509       11.77994027      11.69600319      12.60937841      11.38147644      13.18554479      13.48827737      13.83380489      13.79103311      11.54793940      11.53540471      12.67205662     
  0.04500000       1.19377664E+00   1308.98664277    -4.66571783      0.09051238       5.17821107       11.89200694      11.83373381      13.03661451      11.69550112      13.61612383      13.99152354      14.40798351      14.30077662      11.76112718      11.77338470      13.09940509     
  0.04500000       1.51177507E+00   1226.76949891    -4.79385324      0.08891415       5.19368514       12.00396677      11.97031714      13.37735643      11.95676084      14.00879288      14.45119121      14.92084808      14.74561325      11.95393321      11.97675494      13.43722134     
  0.04500000       1.91448198E+00   1128.43971527    -4.95289280      0.08750287       5.20758226       12.14387680      12.14104523      13.71134356      12.22889953      14.44862714      14.95850952      15.47568292      15.20420621      12.18333183      12.19880631      13.77132123     
  0.04500000       2.42446202E+00   1048.47882532    -5.09254612      0.08630402       5.21956471       12.28453098      12.30640234      13.99911686      12.46727196      14.85806853      15.41582826      15.96369151      15.61333318      12.39609135      12.39965386      14.06410429     
  0.04500000       3.07029063E+00   971.82435018     -5.23548473      0.08521234       5.23062178       12.44593865      12.49066798      14.28198414      12.70763115      15.29737129      15.89309818      16.45685821      16.01988261      12.61972463      12.61006785      14.35445371     
  0.04500000       3.88815518E+00   896.11485085     -5.38610770      0.08426529       5.24032927       12.62321797      12.68594544      14.56807695      12.95545274      15.75828842      16.38599646      16.95341734      16.42331110      12.84886944      12.82888094      14.64151624     
  0.04500000       4.92388263E+00   838.67405364     -5.50965838      0.08344628       5.24881282       12.77912943      12.85430884      14.79994303      13.15777634      16.15272084      16.80531889      17.36889437      16.77802845      13.03793914      13.01204002      14.87814053     
  0.04500000       6.23550734E+00   790.35152951     -5.62051863      0.08270227       5.25659193       12.92927751      13.01119482      15.01902104      13.34809369      16.52164839      17.19904269      17.75982792      17.11697272      13.21298769      13.18427367      15.10015035     
  0.04500000       7.89652287E+00   748.97025114     -5.72138915      0.08199871       5.26401270       13.05764153      13.14840073      15.21856313      13.51864079      16.85866039      17.56108299      18.12072112      17.43802537      13.36891720      13.33713525      15.30562896     
  0.04500000       1.00000000E+01   709.99788833     -5.82138659      0.08132287       5.27120136       13.20248486      13.30020214      15.42459915      13.69159695      17.20155987      17.93561598      18.50572137      17.78450713      13.52098941      13.49430418      15.52026671     
