# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F460M     NIRCAM-F480M     NIRCAM-F356W     NIRCAM-F410M     NIRCAM-F300M     NIRCAM-F277W     NIRCAM-F250M     NIRCAM-F335M     NIRCAM-F430M     NIRCAM-F444W     NIRCAM-F360M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01700000       1.00000000E-03   2591.96877388    -2.35222560      0.33117077       3.62876203       7.05578315       7.04218950       7.16034700       6.94008919       7.63208065       7.68737076       7.72296428       7.30265572       6.99483092       6.99251659       7.09283603      
  0.01700000       1.26638017E-03   2572.79934084    -2.42904190      0.30767777       3.69267333       7.24449929       7.22953761       7.33900983       7.11539672       7.82782156       7.88317970       7.91626338       7.48564357       7.17581729       7.17352942       7.26961725      
  0.01700000       1.60371874E-03   2556.51575843    -2.50158113      0.28664015       3.75419170       7.42543768       7.40898802       7.50919494       7.28260592       8.01377484       8.06929679       8.10002031       7.65985447       7.34864305       7.34651335       7.43809492      
  0.01700000       2.03091762E-03   2531.23772139    -2.57971589      0.26724080       3.81506038       7.61749291       7.59890826       7.68670847       7.45593093       8.21351181       8.26961023       8.29719055       7.84301235       7.52988307       7.52769691       7.61329008      
  0.01700000       2.57191381E-03   2502.89032080    -2.65545816      0.25049921       3.87125247       7.80362581       7.78249408       7.85592647       7.62057043       8.40787233       8.46485982       8.48894421       8.01856624       7.70366540       7.70128289       7.77996291      
  0.01700000       3.25702066E-03   2478.04609709    -2.71969768      0.23733671       3.91813483       7.96336687       7.93956165       7.99875776       7.75953192       8.57340126       8.63158902       8.65264790       8.16706720       7.85131855       7.84877863       7.92058505      
  0.01700000       4.12462638E-03   2457.94514874    -2.76776469      0.22824071       3.95207823       8.08491762       8.05862291       8.10464776       7.86251176       8.69821652       8.75788982       8.77660604       8.27758225       7.96196766       7.95927727       8.02472412      
  0.01700000       5.22334507E-03   2444.03058864    -2.79903209      0.22268749       3.97347205       8.16495418       8.13682426       8.17279968       7.92878393       8.77980416       8.84080044       8.85795188       8.34894050       8.03387973       8.03105909       8.09168101      
  0.01700000       6.61474064E-03   2434.92614332    -2.81861833      0.21935472       3.98656949       8.21551962       8.18615597       8.21517755       7.96998741       8.83109681       8.89307859       8.90922780       8.39341446       8.07890339       8.07598449       8.13328567      
  0.01700000       8.37677640E-03   2427.47138571    -2.83424072      0.21676943       3.99686809       8.25611577       8.22572711       8.24882977       8.00270851       8.87212052       8.93497680       8.95031535       8.42878251       8.11482779       8.11182184       8.16630952      
  0.01700000       1.06081836E-02   2418.11034360    -2.85310348      0.21375575       4.00902942       8.30541564       8.27373370       8.28917864       8.04192553       8.92177760       8.98580831       9.00014323       8.47127779       8.15813966       8.15501159       8.20587853      
  0.01700000       1.34339933E-02   2403.60028568    -2.88164470      0.20934810       4.02712694       8.38060243       8.34690246       8.34987727       8.10093941       8.99706914       9.06308398       9.07587609       8.53530218       8.22368936       8.22035893       8.26538216      
  0.01700000       1.70125428E-02   2377.66577037    -2.92983358      0.20239906       4.05644692       8.50936388       8.47203229       8.45090202       8.19918725       9.12461135       9.19471432       9.20483734       8.64223124       8.33411237       8.33038045       8.36432069      
  0.01700000       2.15443469E-02   2323.06343821    -3.02569826      0.18986712       4.11196428       8.77203704       8.72684160       8.64853366       8.39190909       9.37939168       9.46045699       9.46584333       8.85225500       8.55460695       8.54946800       8.55773051      
  0.01700000       2.72833338E-02   2202.99690774    -3.21679667      0.16942970       4.21088410       9.30985696       9.24174064       9.02709123       8.76445065       9.87848545       9.99580027       9.99949501       9.25687829       8.99226711       8.97968696       8.92840249      
  0.01700000       3.45510729E-02   2019.25343774    -3.46590550      0.15139014       4.30867005       9.96361730       9.86777910       9.50218200       9.21623515       10.48941050      10.67048299      10.69276226      9.79385057       9.54042928       9.49680661       9.38809285      
  0.01700000       4.37547938E-02   1852.39109166    -3.68316654      0.14008151       4.37610362       10.44123510      10.33220723      9.99622957       9.59602017       11.02257006      11.23903887      11.29657349      10.45981770      9.99390634       9.90817422       9.86093665      
  0.01700000       5.54102033E-02   1693.23140950    -3.88923258      0.13224599       4.42609905       10.78049623      10.66799150      10.59489522      9.95472465       11.53572173      11.74966516      11.86099872      11.39647421      10.38532382      10.26378443      10.48342779     
