# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRCAM-F200W     NIRCAM-F210M     NIRCAM-F187N     NIRCAM-F182M     NIRCAM-F212N    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.00900000       1.00000000E-03   2277.79850054    -2.80809720      0.25371061       3.58398171       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00900000       1.26638017E-03   2237.00986508    -2.89705583      0.23744328       3.64153944       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00900000       1.60371874E-03   2190.57218495    -2.98942902      0.22263715       3.69746408       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00900000       2.03091762E-03   2130.02162665    -3.09149371      0.20936981       3.75083099       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00900000       2.57191381E-03   2065.78294840    -3.19512150      0.19755781       3.80127088       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00900000       3.25702066E-03   1998.90765384    -3.30008856      0.18698082       3.84906466       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00900000       4.12462638E-03   1921.86221946    -3.41312162      0.17759122       3.89381610       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00900000       5.22334507E-03   1844.31788314    -3.52635264      0.16926906       3.93550380       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.00900000       6.61474064E-03   1756.95548270    -3.64928348      0.16190532       3.97413624       11.06927971      10.76979774      11.77460478      11.50894737      10.57317876     
  0.00900000       8.37677640E-03   1667.87977789    -3.77479024      0.15549275       4.00923784       11.39204348      11.06819850      12.15401424      11.86651504      10.85680834     
  0.00900000       1.06081836E-02   1581.96204628    -3.89871201      0.14985858       4.04129564       11.71910795      11.37553804      12.51678534      12.21399148      11.15220186     
  0.00900000       1.34339933E-02   1504.22596855    -4.01610156      0.14479603       4.07114530       12.03808601      11.67919696      12.84945338      12.53725985      11.44644201     
  0.00900000       1.70125428E-02   1396.59417410    -4.17161859      0.14043370       4.09771439       12.49581538      12.11316704      13.32566696      12.99947818      11.86725462     
  0.00900000       2.15443469E-02   1318.99951808    -4.29476610      0.13663498       4.12153308       12.88610631      12.48481624      13.72643433      13.39948889      12.23315113     
  0.00900000       2.72833338E-02   1240.48655657    -4.42323381      0.13323788       4.14340247       13.25690325      12.83604900      14.11496951      13.79855895      12.58291324     
  0.00900000       3.45510729E-02   1165.18585037    -4.55203546      0.13020210       4.16342133       13.63430967      13.19237132      14.52241048      14.21822109      12.94070324     
  0.00900000       4.37547938E-02   1091.78906475    -4.68346931      0.12747562       4.18180346       14.02659543      13.55925084      14.96967824      14.67462802      13.31127706     
  0.00900000       5.54102033E-02   1023.46837935    -4.81260125      0.12502262       4.19868046       14.38123816      13.88931953      15.38356851      15.09898359      13.64688672     
  0.00900000       7.01703829E-02   959.74912061     -4.93977303      0.12281207       4.21417526       14.76006856      14.24130477      15.84063382      15.56265534      14.00662583     
  0.00900000       8.88623816E-02   897.45920952     -5.07067577      0.12079646       4.22854838       15.16608770      14.61875052      16.34074585      16.06753670      14.39396715     
  0.00900000       1.12533558E-01   832.85584977     -5.21352038      0.11899744       4.24158170       15.62054007      15.04336000      16.91092686      16.64081176      14.82800479     
  0.00900000       1.42510267E-01   773.16047730     -5.35437183      0.11741034       4.25324456       16.10787058      15.50444612      17.51093080      17.24678374      15.29873308     
  0.00900000       1.80472177E-01   718.73696015     -5.49180350      0.11598409       4.26386027       16.62417999      15.99677844      18.14775259      17.88972750      15.80058160     
  0.00900000       2.28546386E-01   670.80230608     -5.62138350      0.11469402       4.27357532       17.15352004      16.50604072      18.78858024      18.54085519      16.31958435     
  0.00900000       2.89426612E-01   626.36373040     -5.74954748      0.11350426       4.28263263       17.74676349      17.08219015      19.48775241      19.25140729      16.90167527     
  0.00900000       3.66524124E-01   583.43725217     -5.88127948      0.11240890       4.29105554       18.41485620      17.73673856      20.25681970      20.02053809      17.55827080     
  0.00900000       4.64158883E-01   543.88276847     -6.01108540      0.11139701       4.29890968       19.12924162      18.43943971      21.07431476      20.83184938      18.26222966     
  0.00900000       5.87801607E-01   511.48921625     -6.12523183      0.11044284       4.30638179       19.82259166      19.12538778      21.84278961      21.59205662      18.94765518     
  0.00900000       7.44380301E-01   479.57819837     -6.24428716      0.10953973       4.31351349       20.56617631      19.86058778      22.65566070      22.42224752      19.67465461     
