# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03300000       1.00000000E-03   2818.10050519    -1.92295933      0.45923659       3.63285794       5.85424893       5.85154084       5.80662641       5.73531191      
  0.03300000       1.26638017E-03   2814.76488109    -1.97887094      0.43162652       3.68671345       5.99147941       5.98896518       5.94507963       5.87433013      
  0.03300000       1.60371874E-03   2812.45386164    -2.01527261      0.41458657       3.72169824       6.08077175       6.07839638       6.03523971       5.96488300      
  0.03300000       2.03091762E-03   2811.27281048    -2.03339093      0.40637526       3.73907403       6.12515836       6.12285576       6.08007884       6.00992503      
  0.03300000       2.57191381E-03   2810.55210670    -2.04341222      0.40191798       3.74865352       6.14967055       6.14740926       6.10484874       6.03480950      
  0.03300000       3.25702066E-03   2809.76778412    -2.05446520      0.39706062       3.75921458       6.17669483       6.17447997       6.13216173       6.06225062      
  0.03300000       4.12462638E-03   2808.47876811    -2.07120150      0.38983814       3.77515964       6.21755871       6.21541596       6.17347529       6.10376230      
  0.03300000       5.22334507E-03   2806.09842579    -2.10076355      0.37743365       3.80324742       6.28963002       6.28761999       6.24637292       6.17702166      
  0.03300000       6.61474064E-03   2800.16917568    -2.16830544      0.35066844       3.86713503       6.45399163       6.45231146       6.41278404       6.34432071      
  0.03300000       8.37677640E-03   2779.95547016    -2.32550509      0.29689117       4.01173490       6.83052961       6.82977937       6.79515691       6.72915350      
  0.03300000       1.06081836E-02   2744.02440139    -2.47532644      0.25644277       4.13894783       7.17340684       7.17387126       7.14594879       7.08314304      
  0.03300000       1.34339933E-02   2709.81067150    -2.60037164      0.22770104       4.24220064       7.45629354       7.45805572       7.43704585       7.37740680      
  0.03300000       1.70125428E-02   2665.03321358    -2.71841469      0.20550120       4.33130131       7.71153493       7.71496083       7.70301660       7.64725903      
  0.03300000       2.15443469E-02   2618.23395349    -2.82836290      0.18759634       4.41048078       7.94434514       7.94961921       7.94763007       7.89586490      
  0.03300000       2.72833338E-02   2560.73737249    -2.93863137      0.17273241       4.48218259       8.16783813       8.17551022       8.18706674       8.14099848      
  0.03300000       3.45510729E-02   2494.50972544    -3.04934386      0.16024373       4.54736866       8.38305024       8.39364996       8.42329351       8.38493233      
  0.03300000       4.37547938E-02   2419.90823278    -3.16167914      0.14961697       4.60696888       8.59258448       8.60666581       8.65969468       8.63095831      
  0.03300000       5.54102033E-02   2334.10981516    -3.27986460      0.14036358       4.66241951       8.80191307       8.81935415       8.89907808       8.87970925      
  0.03300000       7.01703829E-02   2234.30353063    -3.40572921      0.13251956       4.71237042       9.00302597       9.02118078       9.12100291       9.10828561      
  0.03300000       8.88623816E-02   2126.24562618    -3.53669379      0.12584980       4.75722394       9.19573772       9.21144309       9.32360288       9.31414972      
  0.03300000       1.12533558E-01   2015.68409310    -3.66907054      0.12023814       4.79684544       9.37697956       9.38663475       9.50378840       9.49247483      
  0.03300000       1.42510267E-01   1899.20252841    -3.80741056      0.11550049       4.83176072       9.55341780       9.55349331       9.66948409       9.65280645      
  0.03300000       1.80472177E-01   1788.32090888    -3.94330740      0.11140166       4.86314622       9.71692208       9.70462992       9.81421642       9.79325843      
  0.03300000       2.28546386E-01   1667.52125574    -4.09212594      0.10794909       4.89049123       9.88189253       9.85332261       9.95581860       9.93391166      
  0.03300000       2.89426612E-01   1560.47756681    -4.23125350      0.10502216       4.91436688       10.03714237      9.99117982       10.09058847      10.07111272     
  0.03300000       3.66524124E-01   1463.26760930    -4.36446971      0.10245765       4.93584001       10.18735887      10.12273854      10.22161965      10.21054457     
  0.03300000       4.64158883E-01   1367.67202310    -4.50153638      0.10015890       4.95554928       10.35956622      10.26526558      10.36685281      10.37110095     
  0.03300000       5.87801607E-01   1274.59568818    -4.64130518      0.09818398       4.97284764       10.57399930      10.42746187      10.52971256      10.54683795     
  0.03300000       7.44380301E-01   1203.33725475    -4.75744192      0.09636750       4.98906755       10.81525313      10.59557674      10.68466693      10.70161526     
  0.03300000       9.42668455E-01   1090.64492347    -4.94237113      0.09481426       5.00318098       11.21801511      10.86141467      10.90227855      10.89886657     
  0.03300000       1.19377664E+00   1014.66847431    -5.08000921      0.09349321       5.01536817       11.57019083      11.10163163      11.08474726      11.04772687     
  0.03300000       1.51177507E+00   945.75470907     -5.21324328      0.09231090       5.02642225       11.90091784      11.33942579      11.26073948      11.18276902     
  0.03300000       1.91448198E+00   877.27459531     -5.35403579      0.09123063       5.03664689       12.22235331      11.58586930      11.43944269      11.31736224     
  0.03300000       2.42446202E+00   810.97240370     -5.49982820      0.09025894       5.04594776       12.53531753      11.84037088      11.62263862      11.45783368     
  0.03300000       3.07029063E+00   751.94718179     -5.63936628      0.08940433       5.05421106       12.79530492      12.06689229      11.78595788      11.58857681     
  0.03300000       3.88815518E+00   698.11459275     -5.77593441      0.08863547       5.06171304       13.05773923      12.27891962      11.93885933      11.71650304     
  0.03300000       4.92388263E+00   653.77518866     -5.89691953      0.08792596       5.06869394       13.30517764      12.47245481      12.07925238      11.83704409     
  0.03300000       6.23550734E+00   610.90339030     -6.02117900      0.08727515       5.07514699       13.56060191      12.66864067      12.22544538      11.96314611     
  0.03300000       7.89652287E+00   573.99741541     -6.13532234      0.08668454       5.08104492       13.82232351      12.86457086      12.36590991      12.08318568     
  0.03300000       1.00000000E+01   542.67692713     -6.23830839      0.08613601       5.08655868       14.05359230      13.05390815      12.49800832      12.19383070     
