# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.04900000       1.00000000E-03   2932.65614571    -1.64599235      0.58332988       3.59678273       5.28332900       5.28109499       5.23469846       5.16358920      
  0.04900000       1.26638017E-03   2932.13815234    -1.66889678      0.56834059       3.61939365       5.34013526       5.33793219       5.29176246       5.22082460      
  0.04900000       1.60371874E-03   2931.87341668    -1.68039211      0.56097004       3.63073167       5.36863044       5.36644408       5.32039221       5.24954187      
  0.04900000       2.03091762E-03   2931.63568869    -1.69117173      0.55414466       3.64136419       5.39535450       5.39318465       5.34724589       5.27647876      
  0.04900000       2.57191381E-03   2931.26865059    -1.70673343      0.54443133       3.65672454       5.43397843       5.43183357       5.38606279       5.31541757      
  0.04900000       3.25702066E-03   2930.75827574    -1.73356470      0.52806989       3.68322777       5.50058044       5.49848207       5.45300205       5.38256389      
  0.04900000       4.12462638E-03   2929.88112538    -1.79270785      0.49359986       3.74186028       5.64784363       5.64586003       5.60101876       5.53101408      
  0.04900000       5.22334507E-03   2927.52984822    -1.93421011      0.42006241       3.88198412       6.00030345       5.99866952       5.95556989       5.88663774      
  0.04900000       6.61474064E-03   2924.07207967    -2.06753918      0.36115180       4.01323103       6.33181186       6.33061939       6.28968531       6.22199894      
  0.04900000       8.37677640E-03   2911.18799109    -2.18415398      0.31857142       4.12219975       6.61265350       6.61193271       6.57358123       6.50723822      
  0.04900000       1.06081836E-02   2897.87630947    -2.28747721      0.28544306       4.21757134       6.86019799       6.86000310       6.82441960       6.75944187      
  0.04900000       1.34339933E-02   2879.86156029    -2.38509859      0.25831007       4.30432887       7.08916569       7.08959014       7.05725041       6.99376792      
  0.04900000       1.70125428E-02   2857.89438611    -2.47879033      0.23547401       4.38472730       7.30491227       7.30606156       7.27750061       7.21569665      
  0.04900000       2.15443469E-02   2840.91365923    -2.56441870      0.21592031       4.46002592       7.50555415       7.50743585       7.48249118       7.42228327      
  0.04900000       2.72833338E-02   2809.37818685    -2.65591531      0.19871924       4.53213191       7.70698913       7.70985788       7.69000270       7.63187676      
  0.04900000       3.45510729E-02   2774.11257991    -2.74609224      0.18370970       4.60034629       7.90164284       7.90567746       7.89171910       7.83585809      
  0.04900000       4.37547938E-02   2734.10189772    -2.83646973      0.17043860       4.66547701       8.09333455       8.09892668       8.09243778       8.03920889      
  0.04900000       5.54102033E-02   2685.97364074    -2.92951937      0.15865886       4.72768303       8.28399289       8.29146772       8.29397820       8.24401806      
  0.04900000       7.01703829E-02   2629.91727806    -3.02529358      0.14821655       4.78681950       8.47372405       8.48349634       8.49762270       8.45222149      
  0.04900000       8.88623816E-02   2565.25957609    -3.12456889      0.13895867       4.84284071       8.66307595       8.67572392       8.70605758       8.66738578      
  0.04900000       1.12533558E-01   2490.27894393    -3.22933707      0.13069622       4.89608650       8.85533815       8.87162483       8.92476388       8.89560246      
  0.04900000       1.42510267E-01   2408.00875609    -3.33754686      0.12340694       4.94593157       9.04472351       9.06453157       9.14251281       9.12198470      
  0.04900000       1.80472177E-01   2306.93483030    -3.45801621      0.11704328       4.99191945       9.23578839       9.25728456       9.35788923       9.34424616      
  0.04900000       2.28546386E-01   2193.13469690    -3.58720002      0.11160997       5.03320630       9.41957159       9.43882643       9.55275544       9.54292896      
  0.04900000       2.89426612E-01   2084.64284121    -3.71245767      0.10694009       5.07033097       9.58937015       9.60347730       9.72275216       9.71222232      
  0.04900000       3.66524124E-01   1964.97340893    -3.84844243      0.10291979       5.10361315       9.75952760       9.76468418       9.88378148       9.86915591      
  0.04900000       4.64158883E-01   1842.01658556    -3.99026222      0.09947487       5.13318423       9.92459197       9.91691714       10.02989429      10.01117432     
  0.04900000       5.87801607E-01   1722.87678421    -4.13228363      0.09655765       5.15903717       10.08326327      10.06001480      10.16905988      10.15080447     
  0.04900000       7.44380301E-01   1609.71663294    -4.27323868      0.09403893       5.18199539       10.24011967      10.19910589      10.30584866      10.29020697     
  0.04900000       9.42668455E-01   1501.42576235    -4.41469909      0.09184898       5.20246237       10.40289255      10.33996669      10.44658381      10.43922428     
  0.04900000       1.19377664E+00   1411.33396766    -4.54074067      0.08990703       5.22102349       10.56925178      10.47696089      10.58591908      10.59142824     
  0.04900000       1.51177507E+00   1305.82635016    -4.69246124      0.08819143       5.23775776       10.81227017      10.65694145      10.76060518      10.77507076     
  0.04900000       1.91448198E+00   1220.84841703    -4.82447941      0.08666867       5.25288623       11.09049294      10.84768396      10.93005998      10.94215832     
  0.04900000       2.42446202E+00   1126.32920035    -4.97791283      0.08533812       5.26632420       11.43223436      11.07892622      11.11221235      11.10450156     
  0.04900000       3.07029063E+00   1047.50482847    -5.11577743      0.08418442       5.27814685       11.76634068      11.30885972      11.28643977      11.24814471     
  0.04900000       3.88815518E+00   970.55951033     -5.25901580      0.08315256       5.28885907       12.10793641      11.55943322      11.47060545      11.38971490     
  0.04900000       4.92388263E+00   901.71434155     -5.39607602      0.08227055       5.29812147       12.40751596      11.79300452      11.63984919      11.51784763     
  0.04900000       6.23550734E+00   851.91855922     -5.50309187      0.08148440       5.30646137       12.62904569      11.97410490      11.77211081      11.62158775     
  0.04900000       7.89652287E+00   807.58776021     -5.60394003      0.08073806       5.31445367       12.82771183      12.13988717      11.89308838      11.72011814     
  0.04900000       1.00000000E+01   768.18184510     -5.69871261      0.08000936       5.32232870       12.99647396      12.28738611      12.00188621      11.81106801     
