# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.05700000       1.00000000E-03   2973.37715267    -1.52988953      0.64861725       3.57031270       5.03580110       5.03388313       4.98737713       4.91647796      
  0.05700000       1.26638017E-03   2973.37715267    -1.54461361      0.63769702       3.58506101       5.07263692       5.07073191       5.02434789       4.95355304      
  0.05700000       1.60371874E-03   2973.44561799    -1.55483000      0.63022910       3.59529260       5.09816765       5.09627304       5.04997602       4.97925467      
  0.05700000       2.03091762E-03   2973.44561799    -1.56807882      0.62066194       3.60857903       5.13136288       5.12948194       5.08330005       5.01267370      
  0.05700000       2.57191381E-03   2973.58255338    -1.58963487      0.60540595       3.63019603       5.18532357       5.18346821       5.13748002       5.06701089      
  0.05700000       3.25702066E-03   2973.78796828    -1.63258079      0.57612826       3.67325102       5.29286740       5.29106983       5.24548752       5.17533562      
  0.05700000       4.12462638E-03   2973.17176614    -1.74706755      0.50519434       3.78737223       5.57869927       5.57709294       5.53272109       5.46343796      
  0.05700000       5.22334507E-03   2974.13035798    -1.88733468      0.42957571       3.92821200       5.93122452       5.92995047       5.88731714       5.81918919      
  0.05700000       6.61474064E-03   2970.85610062    -2.00453773      0.37618133       4.04349494       6.22206817       6.22111724       6.18017238       6.11304859      
  0.05700000       8.37677640E-03   2960.87797822    -2.11015547      0.33535482       4.14328301       6.47781957       6.47722138       6.43827891       6.37224314      
  0.05700000       1.06081836E-02   2950.24178359    -2.20643569      0.30233368       4.23331796       6.70979099       6.70957475       6.67270232       6.60773020      
  0.05700000       1.34339933E-02   2939.27797183    -2.29618003      0.27469678       4.31658414       6.92530816       6.92551329       6.89082464       6.82692123      
  0.05700000       1.70125428E-02   2925.90251379    -2.38281248      0.25089745       4.39529796       7.13105439       7.13174227       7.09951041       7.03674072      
  0.05700000       2.15443469E-02   2907.44762803    -2.46901873      0.23008507       4.47051522       7.33115163       7.33241743       7.30312169       7.24160969      
  0.05700000       2.72833338E-02   2891.46366958    -2.55031730      0.21185620       4.54220823       7.52166480       7.52357198       7.49735298       7.43712464      
  0.05700000       3.45510729E-02   2862.01942654    -2.63745416      0.19559331       4.61158320       7.71453135       7.71733461       7.69550899       7.63692577      
  0.05700000       4.37547938E-02   2828.86397679    -2.72418910      0.18117611       4.67808893       7.90332752       7.90723233       7.89066762       7.83402286      
  0.05700000       5.54102033E-02   2794.67191789    -2.80948525      0.16827743       4.74224009       8.08744390       8.09256910       8.08171983       8.02714488      
  0.05700000       7.01703829E-02   2750.36137394    -2.89909771      0.15670926       4.80410245       8.27346694       8.28023848       8.27701754       8.22500018      
  0.05700000       8.88623816E-02   2700.10991679    -2.99049923      0.14635714       4.86346237       8.45848866       8.46723801       8.47303867       8.42407180      
  0.05700000       1.12533558E-01   2640.21665954    -3.08610520      0.13711802       4.92010254       8.64440151       8.65568992       8.67432673       8.63054526      
  0.05700000       1.42510267E-01   2570.63743045    -3.18644171      0.12886281       4.97403600       8.83192745       8.84625879       8.88198284       8.84525616      
  0.05700000       1.80472177E-01   2490.39336530    -3.29260176      0.12150512       5.02510062       9.02204899       9.04033018       9.10122651       9.07487438      
  0.05700000       2.28546386E-01   2400.93530089    -3.40369581      0.11503115       5.07265819       9.20948270       9.23113334       9.31730339       9.29916622      
  0.05700000       2.89426612E-01   2290.37920290    -3.52899057      0.10942476       5.11605806       9.39841362       9.42079788       9.52790279       9.51572384      
  0.05700000       3.66524124E-01   2177.83928764    -3.65530486      0.10464576       5.15484597       9.57361197       9.59270941       9.71001772       9.70021170      
  0.05700000       4.64158883E-01   2065.04881287    -3.78266518      0.10051602       5.18981869       9.73974167       9.75244986       9.87294821       9.86139564      
  0.05700000       5.87801607E-01   1943.16990464    -3.91951182      0.09697088       5.22100652       9.90549876       9.90816524       10.02665539      10.01095834     
  0.05700000       7.44380301E-01   1817.80942795    -4.06269482      0.09396679       5.24834033       10.06749747      10.05608759      10.16895851      10.15090561     
  0.05700000       9.42668455E-01   1701.95434249    -4.20098659      0.09141820       5.27222455       10.22109683      10.19377830      10.30415619      10.28771274     
  0.05700000       1.19377664E+00   1589.28486976    -4.34124997      0.08920781       5.29348346       10.37885960      10.33254750      10.44226958      10.43007205     
  0.05700000       1.51177507E+00   1486.66493882    -4.47619804      0.08727578       5.31250172       10.53968944      10.46988676      10.58060267      10.57826700     
  0.05700000       1.91448198E+00   1395.60866675    -4.60344690      0.08554015       5.32994920       10.72504438      10.61693196      10.72835478      10.73741327     
  0.05700000       2.42446202E+00   1289.88243977    -4.75605162      0.08400283       5.34570126       10.98956388      10.80608165      10.90521925      10.91925786     
  0.05700000       3.07029063E+00   1204.35240560    -4.88924704      0.08265854       5.35971368       11.28450746      11.00609910      11.07352693      11.07980447     
  0.05700000       3.88815518E+00   1122.88258772    -5.02337114      0.08148227       5.37216281       11.58738634      11.21369749      11.23426575      11.22030977     
  0.05700000       4.92388263E+00   1051.84300215    -5.14821802      0.08042963       5.38345691       11.88883756      11.42418033      11.39260037      11.34969654     
  0.05700000       6.23550734E+00   986.86260455     -5.26926247      0.07948286       5.39374209       12.17625606      11.63799062      11.54985128      11.47107009     
  0.05700000       7.89652287E+00   932.53477004     -5.37720992      0.07861228       5.40330834       12.40883271      11.82093532      11.68453620      11.57469568     
  0.05700000       1.00000000E+01   885.07377541     -5.47729896      0.07776977       5.41266751       12.62129913      11.99262431      11.81087162      11.67404223     
