# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02600000       1.00000000E-03   2743.55317641    -2.07623415      0.40614977       3.63601827       6.15838863       6.15580470       6.11322262       6.04237665      
  0.02600000       1.26638017E-03   2736.30732392    -2.14521606      0.37713348       3.70039990       6.32489033       6.32263785       6.28183194       6.21194771      
  0.02600000       1.60371874E-03   2729.15228274    -2.20568422      0.35360811       3.75634606       6.47020439       6.46827406       6.42919102       6.36021636      
  0.02600000       2.03091762E-03   2723.80927021    -2.24731868      0.33838519       3.79456601       6.56982874       6.56813826       6.53033767       6.46202904      
  0.02600000       2.57191381E-03   2720.81557805    -2.26891757      0.33079749       3.81426320       6.62133553       6.61977569       6.58267588       6.51472707      
  0.02600000       3.25702066E-03   2719.28875086    -2.27971791      0.32708223       3.82407432       6.64701680       6.64552378       6.60878255       6.54101715      
  0.02600000       4.12462638E-03   2717.75428656    -2.28988246      0.32364323       3.83325513       6.67111212       6.66968310       6.63328703       6.56569695      
  0.02600000       5.22334507E-03   2715.44152761    -2.30451735      0.31877619       3.84641645       6.70572540       6.70439037       6.66850299       6.60116993      
  0.02600000       6.61474064E-03   2711.08470124    -2.32908880      0.31087950       3.86820394       6.76334041       6.76216850       6.72717380       6.66028649      
  0.02600000       8.37677640E-03   2700.34394041    -2.37958001      0.29566171       3.91179762       6.87986868       6.87905705       6.84608035       6.78018499      
  0.02600000       1.06081836E-02   2672.31920550    -2.50875668      0.26017406       4.02285962       7.17830602       7.17860746       7.15192121       7.08909940      
  0.02600000       1.34339933E-02   2607.66210985    -2.69027980      0.22170954       4.16182178       7.57316035       7.57584451       7.56327894       7.50689487      
  0.02600000       1.70125428E-02   2541.24197634    -2.84088393      0.19628693       4.26760577       7.88874780       7.89416383       7.89777334       7.84841680      
  0.02600000       2.15443469E-02   2466.58369103    -2.97927026      0.17766763       4.35417100       8.16432761       8.17291763       8.19705827       8.15668180      
  0.02600000       2.72833338E-02   2386.27360726    -3.11035967      0.16322917       4.42779393       8.41468262       8.42694176       8.47682228       8.44728858      
  0.02600000       3.45510729E-02   2297.19773099    -3.24080411      0.15157700       4.49212322       8.65031574       8.66596856       8.74408132       8.72458989      
  0.02600000       4.37547938E-02   2188.69617724    -3.38149451      0.14200645       4.54877377       8.87594498       8.89206837       8.99093534       8.97828580      
  0.02600000       5.54102033E-02   2075.72623966    -3.52321313      0.13411744       4.59841774       9.08661223       9.09937772       9.21033692       9.20034777      
  0.02600000       7.01703829E-02   1958.12676041    -3.66736590      0.12766475       4.64124722       9.28514371       9.29093209       9.40766126       9.39516162      
  0.02600000       8.88623816E-02   1846.74212165    -3.80581445      0.12237894       4.67797539       9.46374400       9.45927489       9.57288624       9.55408615      
  0.02600000       1.12533558E-01   1724.73072451    -3.95738876      0.11783802       4.71081679       9.64192937       9.62283997       9.72813053       9.70486440      
  0.02600000       1.42510267E-01   1608.17521006    -4.10699312      0.11409387       4.73886388       9.80909151       9.77305441       9.87136606       9.84734527      
  0.02600000       1.80472177E-01   1503.21430386    -4.24842109      0.11096265       4.76303495       9.96585890       9.91188339       10.00693408      9.98640149      
  0.02600000       2.28546386E-01   1410.20628329    -4.38115944      0.10821534       4.78481089       10.11612696      10.04294770      10.13810791      10.12886492     
  0.02600000       2.89426612E-01   1308.88992787    -4.53022169      0.10580787       4.80435226       10.30941335      10.19876357      10.29691515      10.30585611     
  0.02600000       3.66524124E-01   1233.24593848    -4.65130135      0.10367490       4.82204119       10.51154622      10.34913810      10.44724524      10.46648494     
  0.02600000       4.64158883E-01   1143.09141734    -4.79938010      0.10176302       4.83820830       10.81317214      10.55414293      10.62882538      10.64341363     
  0.02600000       5.87801607E-01   1055.70210580    -4.95138106      0.10014920       4.85209268       11.17349868      10.79227076      10.82484095      10.81750388     
  0.02600000       7.44380301E-01   980.23455483     -5.09269626      0.09872474       4.86453603       11.54120592      11.04043256      11.01496222      10.97112524     
  0.02600000       9.42668455E-01   912.72416124     -5.22787025      0.09745934       4.87574099       11.87586975      11.28365773      11.19329025      11.10567269     
  0.02600000       1.19377664E+00   850.32854889     -5.36116556      0.09631015       4.88604363       12.18527107      11.52275749      11.36645915      11.23603542     
  0.02600000       1.51177507E+00   785.65840140     -5.50808280      0.09526241       4.89554456       12.50195914      11.78149591      11.55230502      11.37787847     
  0.02600000       1.91448198E+00   724.55976507     -5.65716789      0.09434018       4.90399424       12.78613305      12.02581368      11.72705224      11.51817620     
  0.02600000       2.42446202E+00   675.48308858     -5.78655690      0.09352284       4.91155227       13.03480060      12.23076205      11.87612108      11.64131055     
  0.02600000       3.07029063E+00   631.91001569     -5.90956178      0.09275483       4.91871448       13.29039571      12.43373468      12.02331195      11.76709470     
  0.02600000       3.88815518E+00   587.80893125     -6.04196093      0.09203832       4.92545020       13.57619142      12.64090880      12.18085002      11.90083917     
  0.02600000       4.92388263E+00   545.92472915     -6.17657302      0.09138323       4.93165458       13.88800338      12.88545101      12.35075060      12.04332262     
  0.02600000       6.23550734E+00   510.96578494     -6.29729794      0.09077937       4.93741322       14.13788320      13.10926065      12.50072361      12.16581907     
  0.02600000       7.89652287E+00   479.55722389     -6.41288554      0.09021808       4.94280038       14.40854457      13.37641236      12.65560964      12.28722021     
  0.02600000       1.00000000E+01   451.13192096     -6.52410720      0.08969483       4.94785272       14.67074967      13.61769308      12.79813623      12.39737914     
