# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03000000       1.00000000E-03   2789.48819863    -1.98483753      0.43646423       3.63564118       5.97889050       5.97622499       5.93224177       5.86113793      
  0.03000000       1.26638017E-03   2784.41325018    -2.04723288      0.40770016       3.69485610       6.13074201       6.12832357       6.08565770       6.01526467      
  0.03000000       1.60371874E-03   2780.07497335    -2.09386075      0.38759485       3.73878093       6.24380600       6.24159366       6.20002041       6.13020268      
  0.03000000       2.03091762E-03   2777.50878451    -2.11961104      0.37696743       3.76292818       6.30610564       6.30401514       6.26308520       6.19360210      
  0.03000000       2.57191381E-03   2776.26350712    -2.13192786      0.37199166       3.77446969       6.33590272       6.33387253       6.29325987       6.22394112      
  0.03000000       3.25702066E-03   2775.24553863    -2.14174262      0.36808420       3.78364166       6.35960360       6.35762239       6.31726733       6.24808153      
  0.03000000       4.12462638E-03   2773.83238656    -2.15510762      0.36283435       3.79611923       6.39186924       6.38995613       6.34995881       6.28095712      
  0.03000000       5.22334507E-03   2771.45998294    -2.17691066      0.35444783       3.81643132       6.44445278       6.44265417       6.40325764       6.33456380      
  0.03000000       6.61474064E-03   2766.49324082    -2.21938935      0.33874156       3.85579901       6.54663707       6.54507423       6.50691476       6.43884949      
  0.03000000       8.37677640E-03   2750.50467008    -2.33240022      0.30088480       3.95873502       6.81593606       6.81508662       6.78070286       6.71452485      
  0.03000000       1.06081836E-02   2713.05807696    -2.50124596      0.25461371       4.10377467       7.20529313       7.20582045       7.17897224       7.11644429      
  0.03000000       1.34339933E-02   2664.61853179    -2.64545481      0.22357714       4.21668346       7.52226698       7.52451798       7.50738655       7.44923188      
  0.03000000       1.70125428E-02   2616.14691132    -2.77056854      0.20082107       4.30991898       7.79145577       7.79560549       7.78904078       7.73534854      
  0.03000000       2.15443469E-02   2557.44645136    -2.89130451      0.18287906       4.39121008       8.03977519       8.04635458       8.05370723       8.00591348      
  0.03000000       2.72833338E-02   2491.43362373    -3.00869465      0.16833909       4.46316755       8.27169178       8.28111345       8.30616367       8.26597127      
  0.03000000       3.45510729E-02   2417.26809737    -3.12558918      0.15630791       4.52757604       8.49305157       8.50589751       8.55408741       8.52367106      
  0.03000000       4.37547938E-02   2331.56916212    -3.24726076      0.14604923       4.58653928       8.71193149       8.72831583       8.80401562       8.78346448      
  0.03000000       5.54102033E-02   2231.50028817    -3.37634956      0.13742442       4.63940983       8.92166399       8.93912629       9.03621834       9.02279277      
  0.03000000       7.01703829E-02   2123.08623711    -3.51001230      0.13016364       4.68655827       9.12144023       9.13670935       9.24719789       9.23759562      
  0.03000000       8.88623816E-02   2012.12456454    -3.64470687      0.12409876       4.72800253       9.30845719       9.31792573       9.43439533       9.42332544      
  0.03000000       1.12533558E-01   1894.61236209    -3.78539381      0.11903954       4.76415424       9.48985207       9.48975880       9.60558718       9.58895441      
  0.03000000       1.42510267E-01   1786.68980336    -3.91969805      0.11467991       4.79656199       9.65396234       9.64196947       9.75155758       9.73029484      
  0.03000000       1.80472177E-01   1663.32810925    -4.07229694      0.11100056       4.82488545       9.82375605       9.79513957       9.89699167       9.87420160      
  0.03000000       2.28546386E-01   1556.16029199    -4.21241417      0.10792350       4.84930457       9.97978390       9.93387780       10.03197988      10.01115641     
  0.03000000       2.89426612E-01   1459.67604147    -4.34551008      0.10523458       4.87121965       10.12926318      10.06518132      10.16211949      10.14905549     
  0.03000000       3.66524124E-01   1363.04888997    -4.48456013      0.10283325       4.89126906       10.30071362      10.20790926      10.30753001      10.31004420     
  0.03000000       4.64158883E-01   1271.87660173    -4.62250648      0.10075917       4.90896661       10.50584285      10.36503489      10.46646207      10.48333997     
  0.03000000       5.87801607E-01   1199.26746364    -4.74113579      0.09886177       4.92547890       10.74747262      10.53397442      10.62379490      10.64162278     
  0.03000000       7.44380301E-01   1091.54767540    -4.91900345      0.09723847       4.93985940       11.13248549      10.78815608      10.83543247      10.83568824     
  0.03000000       9.42668455E-01   1014.36405016    -5.05896072      0.09584638       4.95238441       11.49086355      11.03065513      11.02104692      10.98830486     
  0.03000000       1.19377664E+00   945.05997191     -5.19316533      0.09460918       4.96366914       11.82861318      11.27079924      11.19954049      11.12572667     
  0.03000000       1.51177507E+00   879.06480641     -5.32928434      0.09348526       4.97404933       12.14396994      11.51045043      11.37369890      11.25693658     
  0.03000000       1.91448198E+00   813.25247018     -5.47406207      0.09245796       4.98364686       12.46235666      11.76747674      11.55871879      11.39766887     
  0.03000000       2.42446202E+00   751.49362316     -5.61977415      0.09155508       4.99217062       12.73867767      12.00735039      11.73122028      11.53441578     
  0.03000000       3.07029063E+00   696.84788501     -5.75856362      0.09075551       4.99978951       13.00466822      12.22425826      11.88746846      11.66389961     
  0.03000000       3.88815518E+00   653.14828061     -5.87821115      0.09001099       5.00694443       13.25175493      12.41783787      12.02801749      11.78384240     
  0.03000000       4.92388263E+00   608.56286195     -6.00775835      0.08931625       5.01367453       13.51864029      12.62129021      12.18098891      11.91521121     
  0.03000000       6.23550734E+00   567.53913695     -6.13517051      0.08868572       5.01982814       13.81506476      12.84351767      12.33839104      12.04956522     
  0.03000000       7.89652287E+00   532.69767448     -6.25085585      0.08811232       5.02546224       14.06361264      13.05162745      12.48483951      12.17055469     
  0.03000000       1.00000000E+01   502.71280097     -6.35676488      0.08757837       5.03074172       14.29187799      13.26307413      12.61790149      12.27926255     
