# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.01600000       1.00000000E-03   2564.60115021    -2.39532121      0.32190498       3.62708059       6.76348895       6.76204388       6.73079530       6.66426044      
  0.01600000       1.26638017E-03   2548.19768792    -2.46873306      0.29963724       3.68934578       6.93204576       6.93128152       6.90444209       6.84021783      
  0.01600000       1.60371874E-03   2527.63453745    -2.54475171      0.27901162       3.75129219       7.10284221       7.10288281       7.08143893       7.02000872      
  0.01600000       2.03091762E-03   2497.46481856    -2.62686310      0.26001283       3.81254725       7.27864648       7.27970665       7.26547281       7.20768159      
  0.01600000       2.57191381E-03   2467.20787035    -2.70511106      0.24347258       3.86963471       7.44500454       7.44718732       7.44108896       7.38731007      
  0.01600000       3.25702066E-03   2437.26652683    -2.77743287      0.22956323       3.92073233       7.59704230       7.60045965       7.60337830       7.55391155      
  0.01600000       4.12462638E-03   2408.82526943    -2.83907688      0.21891298       3.96199235       7.72367879       7.72832257       7.74032068       7.69506287      
  0.01600000       5.22334507E-03   2386.06971927    -2.88431096      0.21178867       3.99072970       7.81444241       7.82008664       7.83962101       7.79778629      
  0.01600000       6.61474064E-03   2370.26211014    -2.91414101      0.20737811       4.00900914       7.87335126       7.87968851       7.90454388       7.86508054      
  0.01600000       8.37677640E-03   2359.31568574    -2.93429940      0.20450485       4.02112705       7.91284946       7.91966705       7.94825424       7.91042396      
  0.01600000       1.06081836E-02   2349.52052324    -2.95201584      0.20204565       4.03163623       7.94739407       7.95464104       7.98659645       7.95021704      
  0.01600000       1.34339933E-02   2336.90091606    -2.97458357      0.19899912       4.04483310       7.99111066       7.99891011       8.03524443       8.00071584      
  0.01600000       1.70125428E-02   2317.42253449    -3.00869450      0.19456316       4.06441351       8.05675655       8.06540199       8.10855497       8.07682094      
  0.01600000       2.15443469E-02   2284.79715519    -3.06468047      0.18766787       4.09575451       8.16324516       8.17320941       8.22755686       8.20016831      
  0.01600000       2.72833338E-02   2216.11489202    -3.17555008      0.17557670       4.15360211       8.36625145       8.37821960       8.45311427       8.43300616      
  0.01600000       3.45510729E-02   2060.22244179    -3.39119612      0.15848973       4.24253258       8.71469677       8.72551061       8.82769324       8.81584371      
  0.01600000       4.37547938E-02   1864.22873327    -3.65061695      0.14358950       4.32828963       9.09032488       9.08931294       9.20409759       9.18809188      
  0.01600000       5.54102033E-02   1684.58724572    -3.88607506      0.13409157       4.38773135       9.38586801       9.36464173       9.46827249       9.44128260      
  0.01600000       7.01703829E-02   1536.67099277    -4.08836972      0.12766908       4.43036417       9.62015933       9.57606191       9.66812586       9.63787851      
  0.01600000       8.88623816E-02   1395.23886798    -4.28901632      0.12291730       4.46330882       9.83895779       9.76833233       9.85457382       9.83225915      
  0.01600000       1.12533558E-01   1291.35773535    -4.44993626      0.11922549       4.48979656       10.03021104      9.93059598       10.01786463      10.01796636     
  0.01600000       1.42510267E-01   1194.28010379    -4.60852912      0.11613447       4.51261289       10.26483798      10.11027458      10.20126541      10.22093326     
  0.01600000       1.80472177E-01   1101.62509464    -4.76855645      0.11352329       4.53236479       10.58303519      10.32882131      10.40735770      10.42796919     
  0.01600000       2.28546386E-01   1019.43305224    -4.92025088      0.11132466       4.54935190       10.94255872      10.56694619      10.60656499      10.60585691     
  0.01600000       2.89426612E-01   945.21733453     -5.06635268      0.10944565       4.56413765       11.34240047      10.82788210      10.81398712      10.77706142     
  0.01600000       3.66524124E-01   872.66952443     -5.21812960      0.10781286       4.57719349       11.72552220      11.10365004      11.01459544      10.92734345     
  0.01600000       4.64158883E-01   803.71288522     -5.37249324      0.10641388       4.58853808       12.09993864      11.39448633      11.22356271      11.08233684     
  0.01600000       5.87801607E-01   744.47143029     -5.51548952      0.10519499       4.59854449       12.40866720      11.65339289      11.40855163      11.22268848     
  0.01600000       7.44380301E-01   688.77994426     -5.65958633      0.10410816       4.60756483       12.69316477      11.89943906      11.58333617      11.36045399     
  0.01600000       9.42668455E-01   641.21969312     -5.79222551      0.10311020       4.61593099       12.97454828      12.12466784      11.74960010      11.49647468     
  0.01600000       1.19377664E+00   595.72665874     -5.92771521      0.10220627       4.62357922       13.26217033      12.33797867      11.91322165      11.63311801     
  0.01600000       1.51177507E+00   552.08529294     -6.06682657      0.10139115       4.63053415       13.57516800      12.58825475      12.08558893      11.77702355     
  0.01600000       1.91448198E+00   520.36474991     -6.17622928      0.10062369       4.63713379       13.79656901      12.77076150      12.21935952      11.88100882     
  0.01600000       2.42446202E+00   487.41877498     -6.29625457      0.09988275       4.64355327       14.05952457      13.03581081      12.37188765      12.00569662     
  0.01600000       3.07029063E+00   454.19327052     -6.42495797      0.09919021       4.64959660       14.35849849      13.30077650      12.53264828      12.13335274     
  0.01600000       3.88815518E+00   425.72344255     -6.54308934      0.09854246       4.65528741       14.64141239      13.52513264      12.68477610      12.24805260     
  0.01600000       4.92388263E+00   398.59389749     -6.66290261      0.09792799       4.66072050       14.94989978      13.78924865      12.86586836      12.36992678     
  0.01600000       6.23550734E+00   378.22228918     -6.75936827      0.09732757       4.66606248       15.21757830      14.01803950      13.01603777      12.47225592     
  0.01600000       7.89652287E+00   357.01853273     -6.86492180      0.09673297       4.67138520       15.52210767      14.29994762      13.19700983      12.58509391     
  0.01600000       1.00000000E+01   340.20324066     -6.95402056      0.09614831       4.67665093       15.80359573      14.56446257      13.36312141      12.68862046     
